QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Aaron Rodgers,Christian McCaffrey,Rex Burkhead,Keenan Allen,Calvin Ridley,Emmanuel Sanders,George Kittle,Dallas Cowboys,Marquez Valdes-Scantling,139.6,159.8
Patrick Mahomes,Christian McCaffrey,Le'Veon Bell,Julio Jones,Emmanuel Sanders,Mohamed Sanu,Jack Doyle,Dallas Cowboys,Devin Smith,139.59,144.96
Patrick Mahomes,Dalvin Cook,Austin Ekeler,Tyler Lockett,Larry Fitzgerald,D.K. Metcalf,Will Dissly,Dallas Cowboys,Phillip Dorsett,139.52,180.66
Matt Ryan,Christian McCaffrey,Alvin Kamara,Nelson Agholor,Devin Smith,Mack Hollins,Travis Kelce,Dallas Cowboys,Zach Ertz,139.5,172.76
Carson Wentz,Alvin Kamara,Le'Veon Bell,Josh Gordon,Marvin Jones,Emmanuel Sanders,Zach Ertz,New England Patriots,Mark Andrews,139.5,140.46
Josh Allen,Chris Carson,Devonta Freeman,Davante Adams,Julio Jones,T.Y. Hilton,Mark Andrews,New England Patriots,Austin Hooper,139.48,139.82
Lamar Jackson,Christian McCaffrey,Dalvin Cook,Marvin Jones,Danny Amendola,Nelson Agholor,George Kittle,Dallas Cowboys,Darren Waller,139.47,189.98
Patrick Mahomes,Austin Ekeler,Phillip Lindsay,Sammy Watkins,Tyler Lockett,Mecole Hardman,Evan Engram,Tampa Bay Buccaneers,Emmanuel Sanders,139.47,177.46
Patrick Mahomes,Austin Ekeler,Miles Sanders,Keenan Allen,Julian Edelman,Mecole Hardman,Travis Kelce,New Orleans Saints,Austin Hooper,139.46,198.26
Matt Ryan,Christian McCaffrey,Austin Ekeler,Mike Evans,Julian Edelman,Sterling Shepard,OJ Howard,Seattle Seahawks,Nelson Agholor,139.46,205.26
Kirk Cousins,Christian McCaffrey,Chris Carson,Mike Evans,Stefon Diggs,Larry Fitzgerald,Kyle Rudolph,Dallas Cowboys,Devonta Freeman,139.45,142.06
Deshaun Watson,David Johnson,Kerryon Johnson,Keenan Allen,Julian Edelman,Will Fuller,Zach Ertz,Los Angeles Chargers,Emmanuel Sanders,139.44,152.94
Kyler Murray,Alvin Kamara,Devonta Freeman,Davante Adams,Amari Cooper,Larry Fitzgerald,Greg Olsen,New England Patriots,Nelson Agholor,139.42,183.92
Jacoby Brissett,Christian McCaffrey,Austin Ekeler,Julio Jones,Julian Edelman,Larry Fitzgerald,Darren Waller,New Orleans Saints,Mohamed Sanu,139.39,191.1
Jameis Winston,Le'Veon Bell,Devonta Freeman,DeAndre Hopkins,Chris Godwin,Phillip Dorsett,George Kittle,New England Patriots,Evan Engram,139.39,142.5
Jameis Winston,Le'Veon Bell,Phillip Lindsay,Keenan Allen,Sammy Watkins,Christian Kirk,Travis Kelce,Los Angeles Chargers,Mark Andrews,139.37,167.1
Matt Ryan,Chris Carson,Phillip Lindsay,DeAndre Hopkins,Julio Jones,Mike Evans,George Kittle,New England Patriots,Jack Doyle,139.31,185.26
Tom Brady,Ezekiel Elliott,Austin Ekeler,Keenan Allen,Josh Gordon,Phillip Dorsett,Mark Andrews,Minnesota Vikings,Austin Hooper,139.29,172.74
Patrick Mahomes,Austin Ekeler,Frank Gore,Julio Jones,Sammy Watkins,Marquise Brown,T.J. Hockenson,Dallas Cowboys,Ty Johnson,139.28,125.56
Lamar Jackson,David Johnson,Devonta Freeman,Keenan Allen,Julian Edelman,Devin Smith,Travis Kelce,Tampa Bay Buccaneers,Mark Andrews,139.25,152.38
Patrick Mahomes,Alvin Kamara,Frank Gore,Keenan Allen,Emmanuel Sanders,Courtland Sutton,Evan Engram,New England Patriots,Marquez Valdes-Scantling,139.25,210.36
Jameis Winston,Christian McCaffrey,Austin Ekeler,Kenny Golladay,Christian Kirk,Danny Amendola,Zach Ertz,Arizona Cardinals,Devonta Freeman,139.25,125.6
Josh Allen,Christian McCaffrey,Austin Ekeler,Sammy Watkins,Demarcus Robinson,James Washington,Mark Andrews,New Orleans Saints,Chris Carson,139.22,116.82
Philip Rivers,Dalvin Cook,Le'Veon Bell,Keenan Allen,Will Fuller,Nelson Agholor,T.J. Hockenson,Dallas Cowboys,Aaron Jones,139.21,170.32
Jameis Winston,Austin Ekeler,Devonta Freeman,Davante Adams,JuJu Smith-Schuster,Deebo Samuel,George Kittle,Dallas Cowboys,Nelson Agholor,139.21,138.9
Carson Wentz,Austin Ekeler,David Johnson,Mike Evans,Kenny Golladay,Emmanuel Sanders,Zach Ertz,Kansas City Chiefs,Darren Waller,139.17,152.46
Josh Allen,Alvin Kamara,David Johnson,Kenny Golladay,Josh Gordon,Larry Fitzgerald,Zach Ertz,Arizona Cardinals,Nelson Agholor,139.16,142.02
Kirk Cousins,Christian McCaffrey,Austin Ekeler,Adam Thielen,Tyrell Williams,Josh Gordon,Evan Engram,Los Angeles Chargers,Nelson Agholor,139.16,159.66
Patrick Mahomes,Christian McCaffrey,Devonta Freeman,Sammy Watkins,Calvin Ridley,Devin Smith,Travis Kelce,Carolina Panthers,T.J. Hockenson,139.14,123.06
Lamar Jackson,Christian McCaffrey,Darwin Thompson,Keenan Allen,Sammy Watkins,Mecole Hardman,Evan Engram,New England Patriots,T.J. Hockenson,139.13,170.68
Jacoby Brissett,Christian McCaffrey,David Johnson,Julio Jones,Keenan Allen,Devin Smith,Evan Engram,Carolina Panthers,Austin Hooper,139.1,219.3
Patrick Mahomes,Dalvin Cook,Kerryon Johnson,Mike Evans,Larry Fitzgerald,Christian Kirk,Austin Hooper,New England Patriots,Curtis Samuel,139.08,202.86
Dak Prescott,Austin Ekeler,Chris Carson,Sammy Watkins,Mike Evans,Randall Cobb,Jason Witten,Dallas Cowboys,Phillip Lindsay,139.04,156.74
Matt Ryan,Austin Ekeler,Chris Carson,T.Y. Hilton,Julian Edelman,Calvin Ridley,George Kittle,Tampa Bay Buccaneers,Mark Andrews,139.0,112.06
Dak Prescott,Austin Ekeler,Aaron Jones,DeAndre Hopkins,Kenny Golladay,Phillip Dorsett,Zach Ertz,Seattle Seahawks,T.J. Hockenson,138.99,102.34
Patrick Mahomes,Aaron Jones,Duke Johnson,Keenan Allen,Julian Edelman,Deebo Samuel,George Kittle,Dallas Cowboys,Vance McDonald,138.99,149.46
Patrick Mahomes,Ezekiel Elliott,Aaron Jones,Keenan Allen,Mecole Hardman,Emmanuel Sanders,Mark Andrews,Kansas City Chiefs,T.J. Hockenson,138.98,140.66
Patrick Mahomes,Austin Ekeler,David Johnson,Julio Jones,Will Fuller,Sterling Shepard,Evan Engram,Pittsburgh Steelers,OJ Howard,138.93,181.36
Patrick Mahomes,David Johnson,James Conner,Keenan Allen,Chris Godwin,Danny Amendola,Zach Ertz,New Orleans Saints,Nelson Agholor,138.93,167.76
Jameis Winston,Austin Ekeler,Miles Sanders,Julio Jones,Chris Godwin,Julian Edelman,Evan Engram,Los Angeles Chargers,Marvin Jones,138.93,169.6
Aaron Rodgers,Austin Ekeler,David Johnson,Emmanuel Sanders,Courtland Sutton,Devin Smith,Travis Kelce,New England Patriots,Aaron Jones,138.9,114.7
Patrick Mahomes,Dalvin Cook,Duke Johnson,Marquise Brown,Calvin Ridley,Courtland Sutton,Zach Ertz,Dallas Cowboys,Mark Andrews,138.89,111.66
Carson Wentz,Le'Veon Bell,Phillip Lindsay,Julio Jones,Mike Evans,Nelson Agholor,Travis Kelce,Arizona Cardinals,Zach Ertz,138.88,189.06
Dak Prescott,Austin Ekeler,Le'Veon Bell,Amari Cooper,Chris Godwin,Larry Fitzgerald,Jason Witten,Los Angeles Chargers,Nelson Agholor,138.87,133.74
Kyle Allen,Alvin Kamara,Dalvin Cook,DeAndre Hopkins,Larry Fitzgerald,Emmanuel Sanders,Evan Engram,Dallas Cowboys,Damiere Byrd,138.87,161.24
Kyle Allen,David Johnson,Chris Carson,Chris Godwin,Mike Evans,Julian Edelman,Evan Engram,Dallas Cowboys,Austin Hooper,138.86,185.94
Russell Wilson,Austin Ekeler,Frank Gore,Michael Thomas,Keenan Allen,Larry Fitzgerald,Darren Waller,New England Patriots,D.K. Metcalf,138.86,206.74
Carson Wentz,Christian McCaffrey,Aaron Jones,Amari Cooper,Danny Amendola,Nelson Agholor,Evan Engram,New England Patriots,Kerryon Johnson,138.85,177.86
Matthew Stafford,Christian McCaffrey,Duke Johnson,DeAndre Hopkins,Davante Adams,Nelson Agholor,Zach Ertz,New Orleans Saints,Mark Andrews,138.85,122.54
Philip Rivers,David Johnson,Kerryon Johnson,DeAndre Hopkins,Keenan Allen,Josh Gordon,Darren Waller,New England Patriots,Greg Olsen,138.81,196.72
Lamar Jackson,Austin Ekeler,David Johnson,Sammy Watkins,Marquise Brown,Nelson Agholor,George Kittle,Buffalo Bills,Greg Olsen,138.8,145.38
Lamar Jackson,Austin Ekeler,Chris Carson,Davante Adams,Amari Cooper,Marvin Jones,T.J. Hockenson,Carolina Panthers,Nelson Agholor,138.79,140.98
Lamar Jackson,Austin Ekeler,Chris Carson,Keenan Allen,Chris Godwin,Marquez Valdes-Scantling,Evan Engram,Arizona Cardinals,OJ Howard,138.78,152.78
Matt Ryan,Ezekiel Elliott,David Johnson,Julio Jones,Josh Gordon,Emmanuel Sanders,Austin Hooper,Los Angeles Chargers,Devonta Freeman,138.77,152.16
Dak Prescott,Christian McCaffrey,Austin Ekeler,T.Y. Hilton,John Brown,Mohamed Sanu,Greg Olsen,Dallas Cowboys,Austin Hooper,138.77,175.24
Jameis Winston,Christian McCaffrey,David Johnson,DeAndre Hopkins,Keenan Allen,Will Fuller,Jared Cook,New Orleans Saints,Phillip Dorsett,138.76,182.4
Jameis Winston,Alvin Kamara,Austin Ekeler,Chris Godwin,Mike Evans,Phillip Dorsett,Zach Ertz,New Orleans Saints,Mark Andrews,138.76,184.1
Lamar Jackson,Le'Veon Bell,Miles Sanders,Keenan Allen,Marquise Brown,Larry Fitzgerald,Travis Kelce,Minnesota Vikings,Nelson Agholor,138.76,160.18
Patrick Mahomes,Alvin Kamara,Kerryon Johnson,Julio Jones,Marquise Brown,Emmanuel Sanders,Mark Andrews,Pittsburgh Steelers,Nelson Agholor,138.74,158.46
Carson Wentz,Christian McCaffrey,Dalvin Cook,Sammy Watkins,Christian Kirk,Emmanuel Sanders,T.J. Hockenson,Dallas Cowboys,Mack Hollins,138.74,133.36
Matt Ryan,Christian McCaffrey,Dalvin Cook,Keenan Allen,Calvin Ridley,Phillip Dorsett,Jack Doyle,Arizona Cardinals,Chris Carson,138.74,164.86
Dak Prescott,David Johnson,Aaron Jones,Julio Jones,Sammy Watkins,T.Y. Hilton,Austin Hooper,Arizona Cardinals,Nelson Agholor,138.73,167.64
Lamar Jackson,David Johnson,Chris Carson,JuJu Smith-Schuster,Julian Edelman,James Washington,George Kittle,New England Patriots,Darren Waller,138.72,140.28
Philip Rivers,Alvin Kamara,Miles Sanders,Julio Jones,Keenan Allen,Will Fuller,Zach Ertz,Arizona Cardinals,Mark Andrews,138.7,175.72
Patrick Mahomes,Christian McCaffrey,Le'Veon Bell,Amari Cooper,Larry Fitzgerald,Damiere Byrd,Evan Engram,New Orleans Saints,Greg Olsen,138.68,182.06
Deshaun Watson,Aaron Jones,Chris Carson,DeAndre Hopkins,Julian Edelman,Larry Fitzgerald,T.J. Hockenson,New England Patriots,Mike Williams,138.68,119.24
Patrick Mahomes,Dalvin Cook,Phillip Lindsay,Sammy Watkins,Mike Evans,John Brown,Mark Andrews,Carolina Panthers,Darren Waller,138.68,203.66
Patrick Mahomes,Alvin Kamara,David Johnson,Josh Gordon,Jamison Crowder,Phillip Dorsett,Evan Engram,Dallas Cowboys,Phillip Lindsay,138.67,191.16
Lamar Jackson,Austin Ekeler,Joe Mixon,Keenan Allen,Julian Edelman,Josh Gordon,Ryan Griffin,Dallas Cowboys,Emmanuel Sanders,138.66,150.48
Jameis Winston,Chris Carson,Miles Sanders,Davante Adams,Keenan Allen,Courtland Sutton,Travis Kelce,Dallas Cowboys,Marquez Valdes-Scantling,138.65,167.8
Kyler Murray,Christian McCaffrey,Austin Ekeler,Chris Godwin,John Brown,Christian Kirk,Darren Waller,New England Patriots,Damiere Byrd,138.63,145.12
Deshaun Watson,Chris Carson,Ty Johnson,DeAndre Hopkins,Keenan Allen,Josh Gordon,Evan Engram,Dallas Cowboys,Marvin Jones,138.63,173.44
Lamar Jackson,Christian McCaffrey,Duke Johnson,Julio Jones,Keenan Allen,Miles Boykin,George Kittle,Los Angeles Chargers,Mark Andrews,138.61,153.08
Lamar Jackson,David Johnson,Duke Johnson,DeAndre Hopkins,Sammy Watkins,Sterling Shepard,Mark Andrews,Dallas Cowboys,T.J. Hockenson,138.6,115.98
Jameis Winston,Dalvin Cook,Austin Ekeler,Mike Evans,Larry Fitzgerald,Will Fuller,George Kittle,Los Angeles Chargers,Sterling Shepard,138.6,190.4
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,DeAndre Hopkins,Deebo Samuel,Miles Boykin,Mark Andrews,Kansas City Chiefs,Darren Waller,138.59,133.46
Tom Brady,Alvin Kamara,Dalvin Cook,Larry Fitzgerald,Jamison Crowder,Phillip Dorsett,Mark Andrews,New England Patriots,Chris Carson,138.59,148.64
Kyler Murray,Alvin Kamara,Chris Carson,Chris Godwin,Christian Kirk,Emmanuel Sanders,George Kittle,Dallas Cowboys,Greg Olsen,138.59,137.02
Lamar Jackson,Christian McCaffrey,Phillip Lindsay,Amari Cooper,Mecole Hardman,Will Fuller,Mark Andrews,Dallas Cowboys,Greg Olsen,138.59,178.38
Tom Brady,Austin Ekeler,Miles Sanders,Davante Adams,Julian Edelman,Josh Gordon,Zach Ertz,Detroit Lions,Larry Fitzgerald,138.59,133.04
Matt Ryan,Christian McCaffrey,Kerryon Johnson,Julio Jones,Sammy Watkins,Larry Fitzgerald,Evan Engram,Los Angeles Chargers,Jack Doyle,138.58,163.26
Josh Allen,Christian McCaffrey,Le'Veon Bell,Keenan Allen,John Brown,Larry Fitzgerald,Tyler Eifert,Arizona Cardinals,Emmanuel Sanders,138.58,136.92
Dak Prescott,David Johnson,Aaron Jones,Keenan Allen,JuJu Smith-Schuster,Randall Cobb,Mark Andrews,New England Patriots,Preston Williams,138.58,154.64
Matt Ryan,Dalvin Cook,Le'Veon Bell,Mike Evans,Sterling Shepard,Emmanuel Sanders,Evan Engram,New England Patriots,Darren Waller,138.57,215.56
Dak Prescott,Chris Carson,Devonta Freeman,Amari Cooper,Julio Jones,Larry Fitzgerald,Evan Engram,Tampa Bay Buccaneers,Randall Cobb,138.57,150.84
Tom Brady,Christian McCaffrey,Devonta Freeman,Mike Evans,Julian Edelman,Phillip Dorsett,Travis Kelce,Los Angeles Chargers,Miles Sanders,138.55,185.64
Patrick Mahomes,Christian McCaffrey,David Johnson,Keenan Allen,Sterling Shepard,D.K. Metcalf,Will Dissly,New England Patriots,David Moore,138.53,201.66
Patrick Mahomes,Ezekiel Elliott,Austin Ekeler,Calvin Ridley,Larry Fitzgerald,James Washington,George Kittle,Kansas City Chiefs,Vance McDonald,138.52,100.16
Dak Prescott,Austin Ekeler,Phillip Lindsay,Amari Cooper,Julio Jones,Keenan Allen,OJ Howard,Carolina Panthers,Preston Williams,138.52,204.24
Patrick Mahomes,David Johnson,Chris Carson,Keenan Allen,Tyler Boyd,Demarcus Robinson,Mark Andrews,Carolina Panthers,Greg Olsen,138.51,170.06
Kyle Allen,Ezekiel Elliott,Austin Ekeler,Keenan Allen,Larry Fitzgerald,Damiere Byrd,Travis Kelce,Green Bay Packers,Phillip Lindsay,138.5,181.34
Matthew Stafford,Austin Ekeler,Le'Veon Bell,Keenan Allen,Tyler Lockett,Sterling Shepard,Zach Ertz,Tampa Bay Buccaneers,Nelson Agholor,138.5,192.04
Matt Ryan,Alvin Kamara,Devonta Freeman,Julio Jones,John Brown,Calvin Ridley,George Kittle,Dallas Cowboys,Phillip Dorsett,138.5,159.16
Josh Allen,Christian McCaffrey,Chris Carson,DeAndre Hopkins,Keenan Allen,Mike Williams,Darren Waller,Pittsburgh Steelers,Devin Smith,138.49,168.92
Kirk Cousins,Ezekiel Elliott,David Johnson,Chris Godwin,Stefon Diggs,Nelson Agholor,Darren Waller,Dallas Cowboys,Phillip Lindsay,138.48,156.56
Aaron Rodgers,Austin Ekeler,Le'Veon Bell,Julian Edelman,Emmanuel Sanders,Marquez Valdes-Scantling,Zach Ertz,Carolina Panthers,Chris Carson,138.47,111.2
Patrick Mahomes,Le'Veon Bell,Chris Carson,Julio Jones,Sammy Watkins,Will Fuller,Greg Olsen,New England Patriots,Miles Boykin,138.47,136.96
Mason Rudolph,Christian McCaffrey,Dalvin Cook,Davante Adams,Nelson Agholor,James Washington,Vance McDonald,New England Patriots,Chris Carson,138.46,131.56
Kyler Murray,Dalvin Cook,Miles Sanders,Davante Adams,Keenan Allen,Larry Fitzgerald,Mark Andrews,Seattle Seahawks,Christian Kirk,138.44,153.92
Patrick Mahomes,David Johnson,Miles Sanders,Amari Cooper,Julian Edelman,Marquise Brown,Mark Andrews,Minnesota Vikings,Darren Waller,138.42,157.46
Lamar Jackson,Le'Veon Bell,Chris Carson,Davante Adams,D.J. Moore,Larry Fitzgerald,Greg Olsen,Dallas Cowboys,Phillip Dorsett,138.42,130.18
Tom Brady,David Johnson,Phillip Lindsay,Kenny Golladay,Julian Edelman,John Brown,Mark Andrews,New England Patriots,Josh Gordon,138.41,135.94
Jameis Winston,Alvin Kamara,Chris Carson,Keenan Allen,Sammy Watkins,Tyrell Williams,Darren Waller,New England Patriots,Kyle Rudolph,138.41,187.7
Josh Allen,Christian McCaffrey,Austin Ekeler,Chris Godwin,Kenny Golladay,Nelson Agholor,George Kittle,Pittsburgh Steelers,Mack Hollins,138.41,132.82
Philip Rivers,Chris Carson,Duke Johnson,DeAndre Hopkins,Julian Edelman,Christian Kirk,Zach Ertz,Dallas Cowboys,Will Fuller,138.39,113.32
Kirk Cousins,Ezekiel Elliott,Aaron Jones,D.J. Moore,Larry Fitzgerald,Curtis Samuel,Zach Ertz,New England Patriots,Mark Andrews,138.34,119.96
Josh Allen,Christian McCaffrey,Duke Johnson,Julian Edelman,John Brown,John Ross,Evan Engram,Dallas Cowboys,Mark Andrews,138.33,129.22
Patrick Mahomes,Alvin Kamara,Duke Johnson,Julio Jones,Josh Gordon,Calvin Ridley,Jack Doyle,New England Patriots,Larry Fitzgerald,138.3,155.36
Philip Rivers,Austin Ekeler,Devonta Freeman,DeAndre Hopkins,Keenan Allen,Adam Thielen,Vance McDonald,Arizona Cardinals,Nelson Agholor,138.3,157.12
Lamar Jackson,Christian McCaffrey,David Johnson,Amari Cooper,Emmanuel Sanders,Preston Williams,Jason Witten,New England Patriots,Miles Sanders,138.28,147.18
Patrick Mahomes,Austin Ekeler,David Johnson,Sammy Watkins,John Brown,Demarcus Robinson,Austin Hooper,Detroit Lions,Larry Fitzgerald,138.28,150.86
Jacoby Brissett,Ezekiel Elliott,Ty Johnson,Julio Jones,Keenan Allen,Calvin Ridley,Zach Ertz,Los Angeles Chargers,Larry Fitzgerald,138.26,151.2
Patrick Mahomes,Christian McCaffrey,Aaron Jones,Michael Thomas,Larry Fitzgerald,D.K. Metcalf,Jared Cook,Arizona Cardinals,Miles Sanders,138.25,131.96
Matthew Stafford,Christian McCaffrey,Aaron Jones,Kenny Golladay,Will Fuller,Emmanuel Sanders,Zach Ertz,Dallas Cowboys,Kyle Rudolph,138.25,99.54
Matt Ryan,Dalvin Cook,Austin Ekeler,Julio Jones,Josh Gordon,Christian Kirk,OJ Howard,New England Patriots,Mohamed Sanu,138.25,166.26
Patrick Mahomes,Devonta Freeman,Rex Burkhead,Julio Jones,Tyler Lockett,Mecole Hardman,Travis Kelce,Dallas Cowboys,Nelson Agholor,138.24,197.76
Patrick Mahomes,Christian McCaffrey,Devonta Freeman,D.J. Moore,Christian Kirk,Curtis Samuel,Vance McDonald,Dallas Cowboys,Phillip Lindsay,138.23,162.76
Deshaun Watson,Austin Ekeler,Frank Gore,DeAndre Hopkins,Larry Fitzgerald,Will Fuller,Zach Ertz,Minnesota Vikings,Evan Engram,138.23,142.94
Patrick Mahomes,Ezekiel Elliott,Austin Ekeler,Kenny Golladay,Curtis Samuel,Danny Amendola,Mark Andrews,Tampa Bay Buccaneers,Nelson Agholor,138.21,129.06
Kyler Murray,Ezekiel Elliott,Phillip Lindsay,Sammy Watkins,Tyler Lockett,Larry Fitzgerald,Austin Hooper,Dallas Cowboys,Christian Kirk,138.2,181.62
Carson Wentz,Christian McCaffrey,Chris Carson,Keenan Allen,Kenny Golladay,Danny Amendola,OJ Howard,Dallas Cowboys,Duke Johnson,138.17,141.46
Lamar Jackson,Christian McCaffrey,Chris Carson,Stefon Diggs,Tyrell Williams,Emmanuel Sanders,Zach Ertz,New Orleans Saints,Darren Waller,138.17,130.98
Kyler Murray,Austin Ekeler,David Johnson,Stefon Diggs,D.J. Moore,Larry Fitzgerald,Evan Engram,Dallas Cowboys,T.J. Hockenson,138.16,125.32
Jameis Winston,Christian McCaffrey,Kerryon Johnson,Julio Jones,Julian Edelman,Deon Cain,Zach Ertz,Dallas Cowboys,Austin Hooper,138.14,169.6
Dak Prescott,Austin Ekeler,Rex Burkhead,Keenan Allen,Sammy Watkins,Mecole Hardman,George Kittle,Green Bay Packers,Mark Andrews,138.14,163.14
Patrick Mahomes,Christian McCaffrey,Aaron Jones,Mike Evans,Emmanuel Sanders,Courtland Sutton,George Kittle,Minnesota Vikings,Noah Fant,138.14,166.06
Matt Ryan,Christian McCaffrey,David Johnson,Sammy Watkins,Marvin Jones,Courtland Sutton,Zach Ertz,Minnesota Vikings,T.J. Hockenson,138.12,144.46
Patrick Mahomes,Christian McCaffrey,Ty Johnson,Julio Jones,Will Fuller,Courtland Sutton,Travis Kelce,New Orleans Saints,Mark Andrews,138.11,151.16
Patrick Mahomes,Dalvin Cook,Kerryon Johnson,Amari Cooper,Julian Edelman,Nelson Agholor,Zach Ertz,Arizona Cardinals,Mack Hollins,138.1,160.06
Jameis Winston,Alvin Kamara,Phillip Lindsay,DeAndre Hopkins,Keenan Allen,Julian Edelman,T.J. Hockenson,Dallas Cowboys,Keke Coutee,138.1,187.2
Dak Prescott,Alvin Kamara,Austin Ekeler,JuJu Smith-Schuster,Christian Kirk,Emmanuel Sanders,Vance McDonald,New England Patriots,James Washington,138.09,131.14
Matt Ryan,Saquon Barkley,James Conner,Christian Kirk,Marvin Jones,Nelson Agholor,Zach Ertz,New England Patriots,George Kittle,138.09,143.96
Kirk Cousins,Christian McCaffrey,David Johnson,Sammy Watkins,Mike Evans,Emmanuel Sanders,Evan Engram,New Orleans Saints,OJ Howard,138.06,174.16
Philip Rivers,Ezekiel Elliott,Phillip Lindsay,Keenan Allen,Julian Edelman,Will Fuller,George Kittle,New England Patriots,Kyle Rudolph,138.05,175.22
Kyle Allen,Christian McCaffrey,James Conner,Julian Edelman,D.J. Moore,Larry Fitzgerald,Travis Kelce,Tampa Bay Buccaneers,Nelson Agholor,138.03,159.94
Kyle Allen,Ezekiel Elliott,Christian McCaffrey,Keenan Allen,D.J. Moore,Courtland Sutton,Mark Andrews,Arizona Cardinals,Greg Olsen,138.03,178.74
Dak Prescott,Christian McCaffrey,Darwin Thompson,DeAndre Hopkins,Will Fuller,Mike Williams,Zach Ertz,New England Patriots,D.K. Metcalf,138.02,118.54
Kyle Allen,Austin Ekeler,Frank Gore,Julio Jones,Keenan Allen,Kenny Golladay,Zach Ertz,Indianapolis Colts,Marvin Jones,138.01,174.94
Dak Prescott,Christian McCaffrey,Alvin Kamara,Amari Cooper,Preston Williams,Nelson Agholor,Austin Hooper,Pittsburgh Steelers,Chris Carson,138.01,193.64
Jameis Winston,David Johnson,Miles Sanders,Keenan Allen,Chris Godwin,Sammy Watkins,George Kittle,Carolina Panthers,Sterling Shepard,138.01,181.4
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,Keenan Allen,Josh Gordon,Preston Williams,Jason Witten,Seattle Seahawks,Devin Smith,138.0,164.86
Deshaun Watson,Austin Ekeler,Kerryon Johnson,Davante Adams,Keenan Allen,Keke Coutee,Mark Andrews,Dallas Cowboys,Greg Olsen,137.99,154.44
Matthew Stafford,Kerryon Johnson,Phillip Lindsay,Amari Cooper,Keenan Allen,Marvin Jones,Travis Kelce,Dallas Cowboys,Nelson Agholor,137.99,202.84
Patrick Mahomes,Ezekiel Elliott,Christian McCaffrey,Julian Edelman,Jamison Crowder,James Washington,Darren Waller,Arizona Cardinals,Phillip Dorsett,137.97,156.26
Matthew Stafford,Ezekiel Elliott,Chris Carson,Sammy Watkins,Larry Fitzgerald,Marvin Jones,Zach Ertz,Pittsburgh Steelers,Emmanuel Sanders,137.96,111.54
Kyle Allen,David Johnson,Chris Carson,Julio Jones,Keenan Allen,D.J. Moore,George Kittle,Pittsburgh Steelers,Christian Kirk,137.95,177.24
Josh Allen,Ezekiel Elliott,Austin Ekeler,Tyler Boyd,John Brown,Emmanuel Sanders,Mark Andrews,Los Angeles Chargers,Darren Waller,137.95,117.22
Patrick Mahomes,David Johnson,Frank Gore,Julio Jones,Keenan Allen,Adam Thielen,Darren Waller,Los Angeles Chargers,Kyle Rudolph,137.93,199.46
Matt Ryan,James Conner,Devonta Freeman,Keenan Allen,Sammy Watkins,T.Y. Hilton,Greg Olsen,New England Patriots,Calvin Ridley,137.92,167.26
Dak Prescott,Christian McCaffrey,Le'Veon Bell,Keenan Allen,Josh Gordon,Danny Amendola,Zach Ertz,Pittsburgh Steelers,T.J. Hockenson,137.91,155.84
Patrick Mahomes,Alvin Kamara,Phillip Lindsay,Michael Thomas,Keenan Allen,Tyler Lockett,Will Dissly,Los Angeles Chargers,Nelson Agholor,137.9,241.56
Kyler Murray,Dalvin Cook,Phillip Lindsay,Julian Edelman,D.J. Moore,Christian Kirk,Zach Ertz,New England Patriots,Emmanuel Sanders,137.89,152.02
Patrick Mahomes,Austin Ekeler,Ty Johnson,DeAndre Hopkins,Keenan Allen,Christian Kirk,George Kittle,Buffalo Bills,Keke Coutee,137.88,145.36
Kirk Cousins,Austin Ekeler,Le'Veon Bell,Keenan Allen,Mike Evans,Tyrell Williams,Mark Andrews,Arizona Cardinals,Darren Waller,137.87,179.06
Matthew Stafford,Christian McCaffrey,Le'Veon Bell,Mike Evans,Kenny Golladay,Courtland Sutton,Greg Olsen,New England Patriots,Nelson Agholor,137.86,182.14
Jameis Winston,Austin Ekeler,Aaron Jones,DeAndre Hopkins,Sammy Watkins,Christian Kirk,Evan Engram,Carolina Panthers,OJ Howard,137.86,148.8
Patrick Mahomes,Le'Veon Bell,Aaron Jones,Marquise Brown,Marvin Jones,Phillip Dorsett,Travis Kelce,Dallas Cowboys,Austin Hooper,137.84,159.46
Aaron Rodgers,Christian McCaffrey,Dalvin Cook,Davante Adams,Larry Fitzgerald,Emmanuel Sanders,OJ Howard,Carolina Panthers,Phillip Dorsett,137.84,139.7
Patrick Mahomes,Le'Veon Bell,Devonta Freeman,Keenan Allen,Demarcus Robinson,Emmanuel Sanders,Travis Kelce,Pittsburgh Steelers,Darren Waller,137.84,173.56
Deshaun Watson,Ezekiel Elliott,Frank Gore,Keenan Allen,Christian Kirk,Mike Williams,Zach Ertz,New England Patriots,Miles Sanders,137.83,173.64
Aaron Rodgers,Le'Veon Bell,David Johnson,Julio Jones,Larry Fitzgerald,Courtland Sutton,Mark Andrews,Dallas Cowboys,Marquez Valdes-Scantling,137.83,138.6
Josh Allen,Christian McCaffrey,Devonta Freeman,Tyler Boyd,Larry Fitzgerald,John Ross,Zach Ertz,Los Angeles Chargers,George Kittle,137.82,119.32
