QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,Julian Edelman,Josh Gordon,Preston Williams,Darren Waller,Green Bay Packers,Tarik Cohen,139.3,119.42
Jacoby Brissett,Saquon Barkley,Chris Carson,Julio Jones,Brandin Cooks,Corey Davis,Delanie Walker,Houston Texans,Josh Jacobs,139.29,136.34
Lamar Jackson,Nick Chubb,Austin Ekeler,Sammy Watkins,Larry Fitzgerald,Keesean Johnson,Zach Ertz,New England Patriots,Damien Williams,139.28,176.18
Patrick Mahomes,Christian McCaffrey,Chris Carson,Sammy Watkins,Mecole Hardman,Jamison Crowder,T.J. Hockenson,Pittsburgh Steelers,Larry Fitzgerald,139.28,115.72
Patrick Mahomes,Leonard Fournette,Tarik Cohen,Julio Jones,Alshon Jeffery,Christian Kirk,Zach Ertz,Denver Broncos,Tyrell Williams,139.25,137.62
Lamar Jackson,Ezekiel Elliott,Damien Williams,Julio Jones,DeSean Jackson,Jamison Crowder,Austin Hooper,Houston Texans,Josh Jacobs,139.24,131.38
Patrick Mahomes,Austin Ekeler,Duke Johnson,DeAndre Hopkins,Julio Jones,Deebo Samuel,George Kittle,Pittsburgh Steelers,Tyler Eifert,139.24,148.22
Carson Wentz,Alvin Kamara,Nick Chubb,Sammy Watkins,Mecole Hardman,John Ross,Darren Waller,Carolina Panthers,Austin Ekeler,139.23,140.14
Ben Roethlisberger,Christian McCaffrey,Alvin Kamara,Odell Beckham Jr,Robby Anderson,Jamison Crowder,Darren Waller,Houston Texans,Keesean Johnson,139.22,96.9
Josh Allen,Alvin Kamara,James Conner,Julio Jones,D.K. Metcalf,Nelson Agholor,Zach Ertz,Buffalo Bills,Josh Jacobs,139.22,149.22
Dak Prescott,Christian McCaffrey,Matt Breida,Keenan Allen,Julio Jones,Tyrell Williams,Vernon Davis,New York Giants,Trey Quinn,139.18,132.66
Patrick Mahomes,Christian McCaffrey,Chris Thompson,Michael Thomas,Brandin Cooks,Ted Ginn,Evan Engram,Cincinnati Bengals,Austin Hooper,139.18,104.72
Josh Allen,Christian McCaffrey,Alvin Kamara,Marquise Brown,Larry Fitzgerald,D.K. Metcalf,Mark Andrews,Carolina Panthers,Nick Chubb,139.18,140.62
Patrick Mahomes,Austin Ekeler,Kerryon Johnson,Julio Jones,Alshon Jeffery,Mohamed Sanu,Evan Engram,Carolina Panthers,Devante Parker,139.18,129.72
Patrick Mahomes,Ezekiel Elliott,Nick Chubb,Julio Jones,Allen Robinson,Courtland Sutton,Delanie Walker,Pittsburgh Steelers,Taylor Gabriel,139.17,143.52
Patrick Mahomes,Le'Veon Bell,Chris Thompson,Keenan Allen,Julio Jones,Marvin Jones,Evan Engram,Denver Broncos,Travis Benjamin,139.16,137.12
Cam Newton,Alvin Kamara,Josh Jacobs,Keenan Allen,Sammy Watkins,John Ross,OJ Howard,New England Patriots,Greg Olsen,139.14,142.12
Carson Wentz,Alvin Kamara,Matt Breida,Julio Jones,Alshon Jeffery,Stefon Diggs,Delanie Walker,Cincinnati Bengals,Chris Thompson,139.12,101.24
Ben Roethlisberger,Christian McCaffrey,Derrick Henry,Odell Beckham Jr,Julio Jones,Devante Parker,Austin Hooper,New England Patriots,Dallas Goedert,139.11,133.8
Patrick Mahomes,Christian McCaffrey,Chris Carson,Julio Jones,John Ross,Deebo Samuel,CJ Uzomah,Carolina Panthers,Matt Breida,139.1,151.92
Matthew Stafford,Ezekiel Elliott,Le'Veon Bell,Julio Jones,Brandin Cooks,Marvin Jones,Darren Waller,New England Patriots,T.J. Hockenson,139.06,169.5
Jared Goff,Leonard Fournette,Derrick Henry,Julio Jones,Sammy Watkins,Marquise Brown,Mark Andrews,New England Patriots,Larry Fitzgerald,139.05,191.92
Lamar Jackson,Devonta Freeman,Josh Jacobs,Keenan Allen,Julio Jones,Brandin Cooks,Gerald Everett,New England Patriots,Cooper Kupp,139.04,180.88
Lamar Jackson,Ezekiel Elliott,Austin Ekeler,Julio Jones,Cooper Kupp,Marquise Brown,Mark Andrews,Green Bay Packers,Darren Waller,139.04,201.48
Dak Prescott,Christian McCaffrey,Nick Chubb,Amari Cooper,D.K. Metcalf,Terry McLaurin,Evan Engram,New England Patriots,Delanie Walker,139.04,158.16
Jared Goff,Christian McCaffrey,Saquon Barkley,Julio Jones,Mohamed Sanu,Nelson Agholor,T.J. Hockenson,Indianapolis Colts,Tarik Cohen,139.03,128.02
Matthew Stafford,Saquon Barkley,Nick Chubb,JuJu Smith-Schuster,Julio Jones,Travis Benjamin,T.J. Hockenson,New York Jets,Damien Williams,139.01,121.7
Josh Allen,Le'Veon Bell,Leonard Fournette,Julio Jones,Tyrell Williams,Ryan Grant,Travis Kelce,Jacksonville Jaguars,Nick Chubb,139.0,158.32
Tom Brady,Christian McCaffrey,Damien Williams,Josh Gordon,Calvin Ridley,Preston Williams,Evan Engram,New England Patriots,Matt Breida,139.0,147.26
Lamar Jackson,Christian McCaffrey,Phillip Lindsay,Julio Jones,DeSean Jackson,Calvin Ridley,Greg Olsen,Cleveland Browns,Tyrell Williams,138.99,158.48
Ben Roethlisberger,Christian McCaffrey,Austin Ekeler,Cooper Kupp,Tyrell Williams,Ted Ginn,Jared Cook,New England Patriots,Damien Williams,138.97,120.9
Deshaun Watson,James Conner,Nick Chubb,Odell Beckham Jr,Will Fuller,Chris Conley,Darren Waller,New England Patriots,Austin Ekeler,138.96,170.16
Deshaun Watson,Alvin Kamara,Josh Jacobs,Davante Adams,Larry Fitzgerald,Christian Kirk,Travis Kelce,Pittsburgh Steelers,Mark Andrews,138.95,151.06
Carson Wentz,Dalvin Cook,David Johnson,DeAndre Hopkins,Julio Jones,Mohamed Sanu,Darren Waller,Tennessee Titans,T.J. Hockenson,138.94,126.24
Matt Ryan,Alvin Kamara,Nick Chubb,DeAndre Hopkins,Christian Kirk,Keesean Johnson,Mark Andrews,Chicago Bears,Austin Ekeler,138.93,144.9
Josh Allen,Christian McCaffrey,Nick Chubb,Odell Beckham Jr,Robby Anderson,Courtland Sutton,David Njoku,Pittsburgh Steelers,Austin Ekeler,138.92,131.82
Mitch Trubisky,Alvin Kamara,Austin Ekeler,Julio Jones,Allen Robinson,Emmanuel Sanders,Mark Andrews,Tennessee Titans,Matt Breida,138.92,157.8
Ben Roethlisberger,Alvin Kamara,Duke Johnson,Julio Jones,Sammy Watkins,Tyler Lockett,Vernon Davis,Houston Texans,D.K. Metcalf,138.92,103.5
Aaron Rodgers,Dalvin Cook,Austin Ekeler,Julio Jones,Adam Thielen,Stefon Diggs,Delanie Walker,Indianapolis Colts,Darren Waller,138.9,149.96
Tom Brady,Christian McCaffrey,James Conner,Julian Edelman,Allen Robinson,Tyrell Williams,Mike Gesicki,Cincinnati Bengals,Josh Jacobs,138.9,88.36
Carson Wentz,Ezekiel Elliott,Nick Chubb,JuJu Smith-Schuster,Allen Robinson,Calvin Ridley,Darren Waller,New England Patriots,Austin Hooper,138.89,168.04
Marcus Mariota,Christian McCaffrey,James Conner,DeAndre Hopkins,Calvin Ridley,A.J. Brown,Delanie Walker,New England Patriots,Devin Singletary,138.89,132.76
Tom Brady,Saquon Barkley,Nick Chubb,DeAndre Hopkins,Julio Jones,Devante Parker,Mike Gesicki,New York Giants,Adrian Peterson,138.87,124.86
Cam Newton,Christian McCaffrey,Alvin Kamara,Mike Evans,D.J. Moore,Terry McLaurin,Delanie Walker,Indianapolis Colts,Darren Waller,138.87,100.02
Patrick Mahomes,Alvin Kamara,Nick Chubb,Odell Beckham Jr,Julian Edelman,Hunter Renfrow,Delanie Walker,Cincinnati Bengals,Darren Waller,138.86,127.92
Jared Goff,Nick Chubb,Damien Williams,Michael Thomas,Julio Jones,Larry Fitzgerald,Jared Cook,Indianapolis Colts,Duke Johnson,138.86,129.02
Carson Wentz,Alvin Kamara,Dalvin Cook,Julio Jones,DeSean Jackson,Emmanuel Sanders,Vernon Davis,Denver Broncos,Tyrell Williams,138.85,139.54
Carson Wentz,James Conner,Josh Jacobs,Julio Jones,Sammy Watkins,DeSean Jackson,Greg Olsen,Chicago Bears,Tarik Cohen,138.85,113.94
Jameis Winston,Alvin Kamara,David Johnson,Julio Jones,Chris Godwin,D.J. Moore,Darren Waller,Pittsburgh Steelers,Adrian Peterson,138.84,136.72
Ben Roethlisberger,Nick Chubb,Duke Johnson,Julio Jones,Brandin Cooks,DeSean Jackson,Zach Ertz,Chicago Bears,Darren Waller,138.81,107.6
Tom Brady,Alvin Kamara,Austin Ekeler,DeAndre Hopkins,Keenan Allen,Devante Parker,Darren Waller,Houston Texans,Preston Williams,138.81,115.36
Matt Ryan,Austin Ekeler,Duke Johnson,Julio Jones,Robert Woods,Allen Robinson,Travis Kelce,New York Jets,Austin Hooper,138.81,136.5
Russell Wilson,Leonard Fournette,Austin Ekeler,JuJu Smith-Schuster,Julio Jones,James Washington,Evan Engram,Denver Broncos,James White,138.79,137.2
Cam Newton,James Conner,Leonard Fournette,Davante Adams,Julio Jones,Mecole Hardman,Darren Waller,Carolina Panthers,Tyrell Williams,138.79,142.72
Jared Goff,Christian McCaffrey,Damien Williams,Keenan Allen,Sammy Watkins,Dontrelle Inman,T.J. Hockenson,New England Patriots,Kenyan Drake,138.78,117.02
Patrick Mahomes,Mark Ingram,Devin Singletary,Odell Beckham Jr,Julio Jones,DeSean Jackson,Darren Waller,Cleveland Browns,Mohamed Sanu,138.78,149.62
Dak Prescott,James White,Josh Jacobs,Odell Beckham Jr,Julio Jones,Jarvis Landry,OJ Howard,New England Patriots,Robby Anderson,138.78,167.46
Russell Wilson,Christian McCaffrey,Duke Johnson,JuJu Smith-Schuster,Julio Jones,Courtland Sutton,Vance McDonald,Pittsburgh Steelers,Miles Sanders,138.78,127.1
Ben Roethlisberger,Nick Chubb,Derrick Henry,DeAndre Hopkins,Sammy Watkins,D.K. Metcalf,Vance McDonald,New England Patriots,Josh Jacobs,138.77,144.9
Patrick Mahomes,Christian McCaffrey,Matt Breida,DeAndre Hopkins,Dede Westbrook,Will Fuller,Delanie Walker,Cincinnati Bengals,T.J. Hockenson,138.76,86.02
Baker Mayfield,Christian McCaffrey,Duke Johnson,Julio Jones,Calvin Ridley,Nelson Agholor,Travis Kelce,Jacksonville Jaguars,Mark Andrews,138.76,178.1
Kirk Cousins,Alvin Kamara,Austin Ekeler,Julio Jones,Sammy Watkins,Marquez Valdes-Scantling,Jimmy Graham,New York Giants,Devonta Freeman,138.76,101.0
Derek Carr,Devonta Freeman,Josh Jacobs,Odell Beckham Jr,Julian Edelman,Allen Robinson,Travis Kelce,New England Patriots,Darren Waller,138.75,155.42
Patrick Mahomes,David Johnson,Derrick Henry,Julio Jones,Kenny Golladay,Marvin Jones,T.J. Hockenson,New York Jets,Josh Jacobs,138.75,146.62
Andy Dalton,Nick Chubb,Damien Williams,DeAndre Hopkins,Julio Jones,Tyler Boyd,Tyler Eifert,New England Patriots,Miles Sanders,138.73,169.44
Cam Newton,Alvin Kamara,Phillip Lindsay,DeAndre Hopkins,Julio Jones,DeSean Jackson,Mark Andrews,Cincinnati Bengals,Austin Hooper,138.71,106.12
Matt Ryan,Christian McCaffrey,Alvin Kamara,DeSean Jackson,Calvin Ridley,Courtland Sutton,Darren Waller,New York Giants,Aaron Jones,138.68,117.2
Derek Carr,Christian McCaffrey,Damien Williams,Julio Jones,Alshon Jeffery,Josh Gordon,Austin Hooper,Cleveland Browns,Chris Thompson,138.68,92.62
Patrick Mahomes,Alvin Kamara,Josh Jacobs,Davante Adams,DeSean Jackson,Calvin Ridley,Austin Hooper,Baltimore Ravens,Chris Thompson,138.68,122.12
Deshaun Watson,Christian McCaffrey,James White,Julio Jones,Sammy Watkins,Tyrell Williams,Jimmy Graham,Green Bay Packers,Ryan Grant,138.67,101.96
Carson Wentz,Le'Veon Bell,Matt Breida,Julio Jones,Calvin Ridley,Larry Fitzgerald,Travis Kelce,New York Giants,Miles Sanders,138.67,170.54
Patrick Mahomes,Damien Williams,Devin Singletary,DeAndre Hopkins,Julio Jones,Chris Godwin,Greg Olsen,New York Giants,Curtis Samuel,138.67,160.92
Baker Mayfield,Dalvin Cook,James Conner,Julio Jones,Alshon Jeffery,Larry Fitzgerald,Austin Hooper,Pittsburgh Steelers,Austin Ekeler,138.66,151.3
Patrick Mahomes,Le'Veon Bell,Tarik Cohen,JuJu Smith-Schuster,Julio Jones,Calvin Ridley,Greg Olsen,Pittsburgh Steelers,Mohamed Sanu,138.65,166.12
Patrick Mahomes,Christian McCaffrey,Adrian Peterson,Davante Adams,T.Y. Hilton,Jamison Crowder,Delanie Walker,New England Patriots,Jack Doyle,138.65,146.02
Carson Wentz,Christian McCaffrey,Damien Williams,Sammy Watkins,Devante Parker,Cole Beasley,Travis Kelce,Denver Broncos,Darren Waller,138.65,98.64
Patrick Mahomes,Alvin Kamara,Adrian Peterson,Keenan Allen,JuJu Smith-Schuster,Courtland Sutton,Vance McDonald,New England Patriots,Donte Moncrief,138.64,152.82
Derek Carr,Alvin Kamara,James Conner,Brandin Cooks,Tyrell Williams,Keesean Johnson,Travis Kelce,Denver Broncos,Austin Ekeler,138.64,122.52
Deshaun Watson,Christian McCaffrey,Josh Jacobs,JuJu Smith-Schuster,Tyler Lockett,Emmanuel Sanders,Vance McDonald,New England Patriots,Austin Hooper,138.64,157.36
Carson Wentz,Kerryon Johnson,Phillip Lindsay,Julio Jones,Alshon Jeffery,Tyrell Williams,Travis Kelce,New England Patriots,Mark Andrews,138.63,185.04
Dak Prescott,Alvin Kamara,Devin Singletary,Michael Thomas,Julio Jones,Devante Parker,Zach Ertz,New York Giants,Austin Hooper,138.63,123.46
Ben Roethlisberger,Christian McCaffrey,Nick Chubb,DeAndre Hopkins,Calvin Ridley,Mohamed Sanu,Austin Hooper,Houston Texans,Duke Johnson,138.62,92.7
Deshaun Watson,Austin Ekeler,Duke Johnson,Davante Adams,Julian Edelman,Tyrell Williams,Travis Kelce,Cincinnati Bengals,Darren Waller,138.61,122.66
Philip Rivers,Christian McCaffrey,James Conner,Keenan Allen,Courtland Sutton,Danny Amendola,Darren Waller,New England Patriots,Duke Johnson,138.6,110.92
Patrick Mahomes,Devonta Freeman,Devin Singletary,Michael Thomas,Sammy Watkins,Jamison Crowder,Travis Kelce,New York Giants,Delanie Walker,138.6,131.12
Derek Carr,Dalvin Cook,David Johnson,Michael Thomas,Davante Adams,Tyrell Williams,Delanie Walker,New England Patriots,Darren Waller,138.59,163.52
Cam Newton,David Johnson,Damien Williams,Julio Jones,Sammy Watkins,Mike Evans,Greg Olsen,Houston Texans,T.J. Hockenson,138.59,115.62
Cam Newton,Christian McCaffrey,Austin Ekeler,Chris Godwin,D.J. Moore,Courtland Sutton,Mark Andrews,Houston Texans,Devonta Freeman,138.57,149.52
Dak Prescott,David Johnson,Kenyan Drake,Julio Jones,John Brown,Calvin Ridley,Zach Ertz,New England Patriots,Jamison Crowder,138.57,181.36
Matthew Stafford,Christian McCaffrey,Austin Ekeler,Davante Adams,Kenny Golladay,John Ross,T.J. Hockenson,Cincinnati Bengals,Josh Jacobs,138.57,131.8
Matt Ryan,Austin Ekeler,Josh Jacobs,DeAndre Hopkins,Odell Beckham Jr,Alshon Jeffery,Austin Hooper,New England Patriots,Adrian Peterson,138.56,155.0
Josh Allen,Alvin Kamara,Austin Ekeler,DeAndre Hopkins,D.K. Metcalf,Bennie Fowler,Evan Engram,New England Patriots,Damien Williams,138.56,146.12
Carson Wentz,Alvin Kamara,Nick Chubb,Josh Gordon,Devante Parker,Preston Williams,Travis Kelce,New England Patriots,Josh Jacobs,138.56,134.14
Drew Brees,Devin Singletary,Chris Thompson,DeAndre Hopkins,Michael Thomas,Julio Jones,Darren Waller,Indianapolis Colts,Robert Woods,138.55,104.32
Deshaun Watson,Saquon Barkley,Austin Ekeler,Julio Jones,Robby Anderson,Jamison Crowder,David Njoku,Jacksonville Jaguars,Devonta Freeman,138.55,130.76
Tom Brady,Christian McCaffrey,Austin Ekeler,Sammy Watkins,Robby Anderson,Jamison Crowder,Ryan Griffin,New England Patriots,Duke Johnson,138.55,127.36
Andy Dalton,Leonard Fournette,Austin Ekeler,Julio Jones,Tyler Boyd,Tyrell Williams,George Kittle,Cleveland Browns,Mark Andrews,138.54,180.64
Cam Newton,Christian McCaffrey,Nick Chubb,Julio Jones,Tyler Lockett,D.K. Metcalf,Will Dissly,Cleveland Browns,Devin Singletary,138.52,152.72
Cam Newton,Austin Ekeler,Derrick Henry,Sammy Watkins,Brandin Cooks,Jamison Crowder,Travis Kelce,Houston Texans,Darren Waller,138.51,141.52
Kyler Murray,Alvin Kamara,Chris Carson,Julio Jones,Marquise Brown,Keesean Johnson,George Kittle,Carolina Panthers,Josh Jacobs,138.51,114.66
Baker Mayfield,Christian McCaffrey,Matt Breida,Odell Beckham Jr,Jarvis Landry,Christian Kirk,Darren Waller,Dallas Cowboys,Josh Jacobs,138.51,124.4
Derek Carr,Christian McCaffrey,Alvin Kamara,Julio Jones,Mecole Hardman,Ryan Grant,David Njoku,Arizona Cardinals,Austin Ekeler,138.51,99.82
Lamar Jackson,Christian McCaffrey,Nick Chubb,Julio Jones,Stefon Diggs,Marquez Valdes-Scantling,Jimmy Graham,Jacksonville Jaguars,Adrian Peterson,138.51,126.58
Matt Ryan,Dalvin Cook,Leonard Fournette,Julio Jones,Cooper Kupp,John Brown,Austin Hooper,Indianapolis Colts,Nick Chubb,138.48,166.5
Josh Allen,David Johnson,Chris Carson,Julio Jones,Cooper Kupp,Calvin Ridley,Travis Kelce,Pittsburgh Steelers,Austin Hooper,138.47,161.12
Patrick Mahomes,Christian McCaffrey,Adrian Peterson,Odell Beckham Jr,Calvin Ridley,Mohamed Sanu,Zach Ertz,Tennessee Titans,T.J. Hockenson,138.47,145.22
Patrick Mahomes,Christian McCaffrey,Duke Johnson,Cooper Kupp,Donte Moncrief,Ryan Grant,Travis Kelce,New England Patriots,Chris Thompson,138.46,141.22
Patrick Mahomes,Dalvin Cook,Josh Jacobs,Odell Beckham Jr,JuJu Smith-Schuster,Mecole Hardman,Mark Andrews,Buffalo Bills,Darren Waller,138.46,183.72
Lamar Jackson,Christian McCaffrey,Josh Jacobs,Keenan Allen,Larry Fitzgerald,Keesean Johnson,George Kittle,Denver Broncos,Devin Singletary,138.46,114.48
Matt Ryan,James Conner,Josh Jacobs,DeAndre Hopkins,Davante Adams,Julio Jones,Dallas Goedert,New York Jets,Chris Thompson,138.44,123.8
Patrick Mahomes,Christian McCaffrey,Leonard Fournette,Julian Edelman,Devante Parker,Phillip Dorsett,Mark Andrews,New England Patriots,Matt Breida,138.42,154.12
Patrick Mahomes,Josh Jacobs,LeSean McCoy,DeAndre Hopkins,Michael Thomas,Julio Jones,Vernon Davis,Cleveland Browns,Jalen Richard,138.42,130.72
Jared Goff,Christian McCaffrey,Austin Ekeler,Michael Thomas,Cooper Kupp,Christian Kirk,Vernon Davis,Houston Texans,Chris Thompson,138.42,137.62
Patrick Mahomes,Christian McCaffrey,Josh Jacobs,Calvin Ridley,Mecole Hardman,Ted Ginn,Travis Kelce,Indianapolis Colts,Tarik Cohen,138.41,132.62
Lamar Jackson,Alvin Kamara,Josh Jacobs,DeAndre Hopkins,Sammy Watkins,Marquise Brown,Mark Andrews,Cleveland Browns,T.J. Hockenson,138.41,130.18
Carson Wentz,Chris Carson,Tarik Cohen,JuJu Smith-Schuster,Julio Jones,Terry McLaurin,Zach Ertz,New York Giants,Evan Engram,138.41,125.94
Cam Newton,Christian McCaffrey,Leonard Fournette,Mike Evans,Chris Godwin,Tyrell Williams,T.J. Hockenson,New England Patriots,Adrian Peterson,138.4,140.02
Deshaun Watson,Christian McCaffrey,Devin Singletary,Julio Jones,Tyler Boyd,Deebo Samuel,George Kittle,Arizona Cardinals,Darren Waller,138.4,130.66
Lamar Jackson,Leonard Fournette,Austin Ekeler,Julio Jones,John Brown,Mohamed Sanu,Zach Ertz,Cincinnati Bengals,Devonta Freeman,138.4,145.88
Carson Wentz,Ezekiel Elliott,Duke Johnson,Odell Beckham Jr,Julio Jones,Mohamed Sanu,Tyler Eifert,Denver Broncos,Josh Jacobs,138.39,133.74
Jared Goff,Alvin Kamara,Chris Carson,Julio Jones,Cooper Kupp,John Ross,Jared Cook,New England Patriots,Vernon Davis,138.38,160.62
Patrick Mahomes,Le'Veon Bell,Derrick Henry,Odell Beckham Jr,Allen Robinson,Christian Kirk,Darren Waller,Houston Texans,Tyrell Williams,138.37,172.42
Patrick Mahomes,Le'Veon Bell,Austin Ekeler,Michael Thomas,Robert Woods,Ted Ginn,Mark Andrews,Dallas Cowboys,Darren Waller,138.35,148.42
Matt Ryan,Saquon Barkley,Nick Chubb,Keenan Allen,Julio Jones,D.K. Metcalf,Darren Waller,Green Bay Packers,Dallas Goedert,138.34,158.2
Patrick Mahomes,Saquon Barkley,Chris Thompson,Sammy Watkins,Christian Kirk,Courtland Sutton,Travis Kelce,Cleveland Browns,T.J. Hockenson,138.34,151.92
Josh Allen,Christian McCaffrey,James Conner,Julio Jones,John Brown,Zay Jones,Mark Andrews,New York Jets,Derrick Henry,138.34,140.82
Kirk Cousins,Derrick Henry,Josh Jacobs,Davante Adams,Julio Jones,Stefon Diggs,Evan Engram,Chicago Bears,Delanie Walker,138.34,125.0
Jameis Winston,Alvin Kamara,Matt Breida,JuJu Smith-Schuster,D.J. Moore,Curtis Samuel,Mark Andrews,New England Patriots,Josh Jacobs,138.33,158.12
Dak Prescott,Christian McCaffrey,Devin Singletary,Cooper Kupp,D.J. Moore,Tyrell Williams,Travis Kelce,Cleveland Browns,Darren Waller,138.33,153.76
Carson Wentz,Alvin Kamara,Austin Ekeler,Michael Thomas,Julio Jones,Keesean Johnson,Dallas Goedert,Green Bay Packers,Duke Johnson,138.32,121.54
Derek Carr,Alvin Kamara,Derrick Henry,JuJu Smith-Schuster,Julio Jones,D.K. Metcalf,Will Dissly,New England Patriots,James White,138.31,166.12
Baker Mayfield,David Johnson,Nick Chubb,JuJu Smith-Schuster,Julio Jones,Mohamed Sanu,Austin Hooper,Carolina Panthers,Matt Breida,138.28,127.4
Tom Brady,Austin Ekeler,Devin Singletary,DeAndre Hopkins,Julio Jones,Nelson Agholor,Zach Ertz,New York Jets,Evan Engram,138.28,160.96
Kyler Murray,Christian McCaffrey,Chris Carson,Brandin Cooks,Larry Fitzgerald,John Ross,Mark Andrews,New England Patriots,Damien Williams,138.28,170.36
Matt Ryan,Alvin Kamara,Nick Chubb,Keenan Allen,Marvin Jones,Danny Amendola,Evan Engram,Cleveland Browns,Josh Jacobs,138.28,112.7
Patrick Mahomes,Tarik Cohen,Miles Sanders,DeAndre Hopkins,Davante Adams,Cole Beasley,Travis Kelce,New England Patriots,Darren Waller,138.28,164.72
Patrick Mahomes,Christian McCaffrey,Alvin Kamara,Curtis Samuel,John Ross,Breshad Perriman,Greg Olsen,Houston Texans,Nick Chubb,138.27,138.22
Patrick Mahomes,Chris Carson,James White,Michael Thomas,Julio Jones,Ted Ginn,Jared Cook,Denver Broncos,Devin Singletary,138.25,124.92
Patrick Mahomes,Alvin Kamara,James White,Keenan Allen,Julio Jones,Nelson Agholor,OJ Howard,Green Bay Packers,Austin Hooper,138.26,150.02
Ben Roethlisberger,Nick Chubb,Duke Johnson,Michael Thomas,Sammy Watkins,Tyrell Williams,Travis Kelce,Denver Broncos,Adrian Peterson,138.25,110.2
Matt Ryan,Chris Carson,Duke Johnson,Keenan Allen,Julio Jones,Alshon Jeffery,Vernon Davis,Dallas Cowboys,Josh Jacobs,138.24,104.1
Tom Brady,Christian McCaffrey,Devonta Freeman,JuJu Smith-Schuster,Julio Jones,Donte Moncrief,Will Dissly,Cincinnati Bengals,Tarik Cohen,138.24,109.86
Drew Brees,Austin Ekeler,Josh Jacobs,Robert Woods,Cooper Kupp,Calvin Ridley,Travis Kelce,New England Patriots,Devin Singletary,138.24,164.42
Lamar Jackson,Christian McCaffrey,Dalvin Cook,Calvin Ridley,Marquise Brown,Larry Fitzgerald,Delanie Walker,New York Giants,Austin Ekeler,138.24,168.98
Josh Allen,Damien Williams,Adrian Peterson,Odell Beckham Jr,Davante Adams,Julio Jones,Zach Ertz,Carolina Panthers,Austin Hooper,138.24,154.92
Baker Mayfield,Alvin Kamara,James Conner,Odell Beckham Jr,Calvin Ridley,Robby Anderson,Delanie Walker,Denver Broncos,Josh Jacobs,138.23,129.0
Philip Rivers,Christian McCaffrey,Tarik Cohen,Keenan Allen,Julio Jones,Dontrelle Inman,Evan Engram,Cleveland Browns,Delanie Walker,138.23,107.62
Deshaun Watson,Christian McCaffrey,Devonta Freeman,Julio Jones,John Brown,Cody Latimer,Evan Engram,Los Angeles Chargers,Kenyan Drake,138.23,108.96
Kyler Murray,Christian McCaffrey,Alvin Kamara,Michael Thomas,Christian Kirk,Keesean Johnson,Evan Engram,Cleveland Browns,T.J. Hockenson,138.22,104.56
Josh Allen,Saquon Barkley,Kenyan Drake,Michael Thomas,Julio Jones,Robert Woods,T.J. Hockenson,Pittsburgh Steelers,Ted Ginn,138.21,121.92
Carson Wentz,Christian McCaffrey,Saquon Barkley,Calvin Ridley,Emmanuel Sanders,Larry Fitzgerald,Evan Engram,Pittsburgh Steelers,Austin Hooper,138.21,152.24
Deshaun Watson,Christian McCaffrey,Miles Sanders,Julio Jones,Josh Gordon,Phillip Dorsett,Travis Kelce,New England Patriots,Mike Gesicki,138.2,134.06
Marcus Mariota,Christian McCaffrey,Chris Carson,Odell Beckham Jr,T.Y. Hilton,Corey Davis,Darren Waller,New England Patriots,T.J. Hockenson,138.19,134.56
Patrick Mahomes,Alvin Kamara,Josh Jacobs,DeAndre Hopkins,Dede Westbrook,Chris Conley,Evan Engram,Houston Texans,Terry McLaurin,138.19,112.12
Cam Newton,Chris Carson,Austin Ekeler,Davante Adams,Julio Jones,Marquez Valdes-Scantling,Kyle Rudolph,Cincinnati Bengals,Damien Williams,138.18,116.92
Patrick Mahomes,James Conner,Austin Ekeler,Odell Beckham Jr,Robby Anderson,Jamison Crowder,T.J. Hockenson,Cleveland Browns,Derrick Henry,138.18,156.72
Deshaun Watson,Austin Ekeler,Tarik Cohen,Michael Thomas,Julio Jones,Robert Woods,Tyler Higbee,New England Patriots,Christian Kirk,138.18,158.86
Patrick Mahomes,Austin Ekeler,Devin Singletary,Davante Adams,Chris Godwin,D.J. Moore,OJ Howard,New England Patriots,Chris Thompson,138.18,186.32
Derek Carr,Chris Carson,Nick Chubb,Sammy Watkins,Cooper Kupp,Larry Fitzgerald,Travis Kelce,Indianapolis Colts,Josh Jacobs,138.17,133.72
Lamar Jackson,Christian McCaffrey,Josh Jacobs,Amari Cooper,Julio Jones,Terry McLaurin,Jason Witten,Buffalo Bills,Chris Thompson,138.16,141.88
Tom Brady,Devonta Freeman,Josh Jacobs,DeAndre Hopkins,Odell Beckham Jr,Julio Jones,Ryan Griffin,Buffalo Bills,Jamison Crowder,138.14,128.66
Trevor Siemian,Ezekiel Elliott,Dalvin Cook,Julio Jones,Robby Anderson,Tyrell Williams,David Njoku,New England Patriots,Nick Chubb,138.13,169.32
Josh Allen,Christian McCaffrey,Saquon Barkley,JuJu Smith-Schuster,Jamison Crowder,D.K. Metcalf,Vance McDonald,Denver Broncos,T.J. Hockenson,138.12,117.02
Ben Roethlisberger,Saquon Barkley,Austin Ekeler,Julio Jones,Julian Edelman,Josh Gordon,T.J. Hockenson,Cincinnati Bengals,Phillip Dorsett,138.12,103.1
Patrick Mahomes,Christian McCaffrey,Kerryon Johnson,JuJu Smith-Schuster,Tyler Lockett,James Washington,Mark Andrews,Denver Broncos,Delanie Walker,138.11,132.42
