QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Josh Allen,Christian McCaffrey,Melvin Gordon,John Brown,Marquise Brown,Kenny Stills,Darren Waller,Baltimore Ravens,Duke Johnson,129.3,98.54
Deshaun Watson,Melvin Gordon,Kenyan Drake,Davante Adams,DeAndre Hopkins,Courtland Sutton,Ian Thomas,Green Bay Packers,Bilal Powell,129.29,139.38
Philip Rivers,Christian McCaffrey,Devonta Freeman,Keenan Allen,Chris Conley,Kenny Stills,Travis Kelce,Atlanta Falcons,Kenyan Drake,129.28,129.96
Jameis Winston,Derrick Henry,Alvin Kamara,Julian Edelman,Zach Pascal,Kenny Stills,Jack Doyle,New Orleans Saints,LeSean McCoy,129.27,133.44
Baker Mayfield,Leonard Fournette,Alvin Kamara,Odell Beckham Jr,Auden Tate,Kenny Stills,Jack Doyle,Pittsburgh Steelers,Aaron Jones,129.26,97.78
Jimmy Garoppolo,Christian McCaffrey,Phillip Lindsay,Michael Thomas,Corey Davis,Kenny Stills,George Kittle,Tampa Bay Buccaneers,Jack Doyle,129.24,137.06
Ryan Tannehill,Christian McCaffrey,Alvin Kamara,DeAndre Hopkins,Zach Pascal,Mike Williams,Jack Doyle,Washington Redskins,OJ Howard,129.21,150.24
Jimmy Garoppolo,Alvin Kamara,Kenyan Drake,Michael Thomas,DeAndre Hopkins,Robby Anderson,George Kittle,Atlanta Falcons,Ian Thomas,129.21,187.16
Lamar Jackson,Christian McCaffrey,Leonard Fournette,Christian Kirk,Diontae Johnson,Kenny Stills,Vance McDonald,Oakland Raiders,Patrick Laird,129.2,111.8
Kirk Cousins,Alvin Kamara,Melvin Gordon,Michael Thomas,Jamison Crowder,Danny Amendola,Kyle Rudolph,Denver Broncos,Devonta Freeman,129.19,125.48
Aaron Rodgers,Alvin Kamara,James White,Michael Thomas,Chris Godwin,Parris Campbell,OJ Howard,New York Jets,Devonta Freeman,129.17,120.5
Jameis Winston,Alvin Kamara,Devonta Freeman,DeAndre Hopkins,Mike Evans,Tyler Boyd,OJ Howard,Kansas City Chiefs,Phillip Lindsay,129.17,155.74
Patrick Mahomes,Aaron Jones,Kenyan Drake,Davante Adams,Julian Edelman,Kenny Stills,Travis Kelce,Indianapolis Colts,Bilal Powell,129.16,134.82
Lamar Jackson,Leonard Fournette,Devonta Freeman,Chris Godwin,Zach Pascal,Parris Campbell,George Kittle,New Orleans Saints,LeSean McCoy,129.15,115.2
Kyler Murray,Christian McCaffrey,Alvin Kamara,Chris Godwin,Zach Pascal,Marcus Johnson,Mike Gesicki,Cincinnati Bengals,LeSean McCoy,129.14,115.66
Tom Brady,Alvin Kamara,Devonta Freeman,DeAndre Hopkins,Robby Anderson,Sammy Watkins,Travis Kelce,Green Bay Packers,Patrick Laird,129.14,143.36
Jameis Winston,Christian McCaffrey,Leonard Fournette,Robby Anderson,Allen Hurns,Albert Wilson,George Kittle,Baltimore Ravens,Bilal Powell,129.14,154.44
Matt Ryan,Alvin Kamara,Phillip Lindsay,D.J. Moore,Jamison Crowder,Kenny Stills,Austin Hooper,Houston Texans,Darren Waller,129.12,85.32
Jameis Winston,Alvin Kamara,James White,Chris Godwin,Keenan Allen,Auden Tate,George Kittle,Oakland Raiders,Jack Doyle,129.1,113.84
Deshaun Watson,Alvin Kamara,Jamaal Williams,D.J. Moore,Calvin Ridley,Jamison Crowder,Travis Kelce,Green Bay Packers,Ian Thomas,129.09,119.08
Kyler Murray,Christian McCaffrey,Leonard Fournette,Keenan Allen,Mike Williams,Chris Conley,Jared Cook,Baltimore Ravens,Duke Johnson,129.08,115.96
Baker Mayfield,Alvin Kamara,Aaron Jones,Jarvis Landry,Tyler Boyd,Jamison Crowder,Jared Cook,Oakland Raiders,Devonta Freeman,129.07,122.98
Deshaun Watson,Leonard Fournette,Alvin Kamara,Jamison Crowder,Dede Westbrook,Mike Williams,Hunter Henry,Detroit Lions,Aaron Jones,129.05,123.48
Ryan Tannehill,Christian McCaffrey,Devonta Freeman,John Brown,Cole Beasley,Kenny Stills,Mark Andrews,Green Bay Packers,Bilal Powell,129.04,118.94
Aaron Rodgers,Alvin Kamara,Aaron Jones,Mike Evans,Robby Anderson,Parris Campbell,Jack Doyle,Green Bay Packers,Phillip Lindsay,129.04,124.5
Kyle Allen,Alvin Kamara,Phillip Lindsay,Michael Thomas,D.J. Moore,Jarvis Landry,Ian Thomas,Cleveland Browns,Patrick Laird,129.03,139.32
Kirk Cousins,Leonard Fournette,Alvin Kamara,Marvin Jones,Curtis Samuel,Danny Amendola,George Kittle,Indianapolis Colts,Darren Waller,129.01,93.48
Deshaun Watson,Christian McCaffrey,Alvin Kamara,Odell Beckham Jr,Chris Conley,Kendrick Bourne,George Kittle,Cincinnati Bengals,Jared Cook,129.0,130.38
Lamar Jackson,Christian McCaffrey,Alvin Kamara,DeAndre Hopkins,Allen Hurns,Albert Wilson,Mike Gesicki,Detroit Lions,Duke Johnson,128.93,109.2
Jimmy Garoppolo,Alvin Kamara,Phillip Lindsay,Davante Adams,Jamison Crowder,Larry Fitzgerald,George Kittle,Green Bay Packers,Jared Cook,128.91,117.96
Kyler Murray,Alvin Kamara,Aaron Jones,Julian Edelman,Larry Fitzgerald,Diontae Johnson,George Kittle,Cincinnati Bengals,Melvin Gordon,128.89,152.46
Ryan Tannehill,Leonard Fournette,Aaron Jones,Davante Adams,Kenny Stills,Zay Jones,George Kittle,Baltimore Ravens,Darren Waller,128.89,127.34
Kyle Allen,Christian McCaffrey,Alvin Kamara,Calvin Ridley,Curtis Samuel,Corey Davis,Jack Doyle,Denver Broncos,LeSean McCoy,128.85,108.12
Kyler Murray,Leonard Fournette,Melvin Gordon,Davante Adams,Christian Kirk,Diontae Johnson,Darren Waller,Los Angeles Chargers,Duke Johnson,128.83,120.96
Jameis Winston,Alvin Kamara,LeSean McCoy,Michael Thomas,Devante Parker,Robby Anderson,Darren Waller,Tampa Bay Buccaneers,Demaryius Thomas,128.83,144.64
Deshaun Watson,Christian McCaffrey,Duke Johnson,Mike Evans,Marvin Jones,Parris Campbell,George Kittle,Atlanta Falcons,Jack Doyle,128.83,124.58
Deshaun Watson,Leonard Fournette,Aaron Jones,Mike Evans,Zach Pascal,Christian Kirk,Jack Doyle,Baltimore Ravens,Bilal Powell,128.82,148.48
Ryan Tannehill,Christian McCaffrey,Bilal Powell,DeAndre Hopkins,D.J. Moore,Jarvis Landry,Noah Fant,Baltimore Ravens,Darren Fells,128.82,155.24
Josh Allen,Christian McCaffrey,Alvin Kamara,John Brown,Willie Snead,Parris Campbell,Travis Kelce,Cincinnati Bengals,Devonta Freeman,128.81,107.04
Ryan Tannehill,Christian McCaffrey,Patrick Laird,Julian Edelman,Tyler Boyd,Tyrell Williams,Darren Waller,Arizona Cardinals,Bilal Powell,128.81,142.64
Sam Darnold,Devonta Freeman,Kenyan Drake,Michael Thomas,Devante Parker,Jamison Crowder,Darren Waller,Atlanta Falcons,Patrick Laird,128.81,128.1
Derek Carr,Alvin Kamara,Aaron Jones,DeAndre Hopkins,Courtland Sutton,Kenny Stills,Jared Cook,Green Bay Packers,James White,128.8,141.88
Deshaun Watson,Melvin Gordon,Phillip Lindsay,DeAndre Hopkins,Jarvis Landry,Christian Kirk,Travis Kelce,Oakland Raiders,Kenny Stills,128.79,140.48
Deshaun Watson,Alvin Kamara,Phillip Lindsay,Davante Adams,Julio Jones,Curtis Samuel,Darren Waller,Denver Broncos,Ian Thomas,128.79,120.68
Ryan Tannehill,Alvin Kamara,Bilal Powell,Michael Thomas,Davante Adams,Jarvis Landry,Tyler Eifert,Kansas City Chiefs,Tyler Boyd,128.78,132.84
Sam Darnold,Christian McCaffrey,Kenyan Drake,Davante Adams,Jarvis Landry,Demaryius Thomas,Mike Gesicki,Los Angeles Chargers,Bilal Powell,128.77,101.2
Lamar Jackson,Christian McCaffrey,Kenyan Drake,Christian Kirk,Corey Davis,Tajae Sharpe,Travis Kelce,Baltimore Ravens,Darren Waller,128.77,117.5
Lamar Jackson,Aaron Jones,Devonta Freeman,D.J. Moore,Devante Parker,Jamison Crowder,Mike Gesicki,Houston Texans,Duke Johnson,128.77,111.3
Philip Rivers,Christian McCaffrey,Jamaal Williams,Davante Adams,Robby Anderson,Mike Williams,Hunter Henry,Baltimore Ravens,Kenny Stills,128.76,128.66
Sam Darnold,Leonard Fournette,Devonta Freeman,Davante Adams,D.J. Moore,Robby Anderson,Mike Gesicki,Tampa Bay Buccaneers,LeSean McCoy,128.76,104.0
Aaron Rodgers,Melvin Gordon,Devonta Freeman,Davante Adams,D.J. Moore,Kelvin Harmon,Travis Kelce,Indianapolis Colts,Duke Johnson,128.75,115.9
Josh Allen,Alvin Kamara,Aaron Jones,Keenan Allen,Dede Westbrook,Chris Conley,George Kittle,Baltimore Ravens,Devonta Freeman,128.75,123.84
Patrick Mahomes,Christian McCaffrey,Alvin Kamara,Larry Fitzgerald,Sammy Watkins,Kenny Stills,Travis Kelce,Washington Redskins,Jamaal Williams,128.74,91.92
Deshaun Watson,Melvin Gordon,Patrick Laird,Michael Thomas,D.J. Moore,Jamison Crowder,Mike Gesicki,New York Jets,Robby Anderson,128.73,147.18
Lamar Jackson,Alvin Kamara,Aaron Jones,Davante Adams,Marvin Jones,Danny Amendola,Kyle Rudolph,Baltimore Ravens,Patrick Laird,128.72,110.3
Sam Darnold,Christian McCaffrey,Alvin Kamara,Robby Anderson,Albert Wilson,Corey Davis,Travis Kelce,Kansas City Chiefs,Phillip Lindsay,128.72,125.4
Sam Darnold,Christian McCaffrey,Melvin Gordon,Jarvis Landry,Robby Anderson,Kenny Stills,Ryan Griffin,Minnesota Vikings,Patrick Laird,128.72,131.9
Ryan Fitzpatrick,Leonard Fournette,Melvin Gordon,Davante Adams,Jamison Crowder,Curtis Samuel,Mike Gesicki,Indianapolis Colts,Kenyan Drake,128.71,86.5
Deshaun Watson,Alvin Kamara,Austin Ekeler,Devante Parker,Jamison Crowder,Allen Hurns,George Kittle,Kansas City Chiefs,Darren Waller,128.7,136.08
Sam Darnold,Nick Chubb,Leonard Fournette,Chris Godwin,Jamison Crowder,Kenny Stills,Ryan Griffin,Indianapolis Colts,Devonta Freeman,128.66,100.1
Derek Carr,Christian McCaffrey,Duke Johnson,Chris Godwin,D.J. Moore,Zay Jones,Darren Waller,Minnesota Vikings,Bilal Powell,128.64,120.88
Lamar Jackson,Leonard Fournette,Kenyan Drake,Michael Thomas,Deebo Samuel,Christian Kirk,Jared Cook,Indianapolis Colts,Duke Johnson,128.64,147.9
Gardner Minshew,Christian McCaffrey,Alvin Kamara,D.J. Chark,Curtis Samuel,Parris Campbell,Hunter Henry,Oakland Raiders,Kenyan Drake,128.63,91.88
Gardner Minshew,Leonard Fournette,Devonta Freeman,Michael Thomas,Christian Kirk,Mike Williams,Darren Waller,Denver Broncos,Hunter Henry,128.62,145.98
Kirk Cousins,Derrick Henry,Alvin Kamara,Davante Adams,Courtland Sutton,Kenny Stills,Noah Fant,Los Angeles Chargers,Bilal Powell,128.61,108.18
Aaron Rodgers,Christian McCaffrey,Kenyan Drake,Michael Thomas,Christian Kirk,Larry Fitzgerald,Vance McDonald,Washington Redskins,Bilal Powell,128.6,121.0
Derek Carr,Christian McCaffrey,Alvin Kamara,Stefon Diggs,Marvin Jones,Laquon Treadwell,George Kittle,Tampa Bay Buccaneers,Bilal Powell,128.58,111.68
Sam Darnold,Leonard Fournette,Alvin Kamara,Devante Parker,Marvin Jones,Jamison Crowder,Jack Doyle,Los Angeles Chargers,Jared Cook,128.58,83.3
Matt Ryan,Melvin Gordon,James White,D.J. Moore,Calvin Ridley,Kenny Stills,George Kittle,Los Angeles Chargers,Devonta Freeman,128.57,133.72
Gardner Minshew,Christian McCaffrey,Devonta Freeman,Davante Adams,Dede Westbrook,Mike Williams,Jared Cook,Washington Redskins,Kenyan Drake,128.56,125.48
Gardner Minshew,Christian McCaffrey,Alvin Kamara,Devante Parker,Christian Kirk,Corey Davis,Ryan Griffin,New York Jets,Mike Gesicki,128.53,79.88
Baker Mayfield,Christian McCaffrey,Devonta Freeman,Jarvis Landry,Odell Beckham Jr,Corey Davis,Jack Doyle,Los Angeles Chargers,Duke Johnson,128.53,100.98
Kyle Allen,Alvin Kamara,Devonta Freeman,Julio Jones,Mike Evans,Julian Edelman,Ian Thomas,Indianapolis Colts,Kenyan Drake,128.52,134.22
Lamar Jackson,Christian McCaffrey,Alvin Kamara,Cole Beasley,Robby Anderson,Willie Snead,Noah Fant,Pittsburgh Steelers,LeSean McCoy,128.5,153.5
Baker Mayfield,Alvin Kamara,Melvin Gordon,Jarvis Landry,Odell Beckham Jr,Christian Kirk,Hunter Henry,Indianapolis Colts,LeSean McCoy,128.5,102.28
Jameis Winston,Leonard Fournette,Devonta Freeman,Chris Godwin,Keenan Allen,Marcus Johnson,Travis Kelce,New York Jets,Bilal Powell,128.49,155.14
Tom Brady,Leonard Fournette,Alvin Kamara,Tyreek Hill,Julian Edelman,Kenny Stills,Jared Cook,Arizona Cardinals,Bilal Powell,128.48,106.66
Ryan Fitzpatrick,Alvin Kamara,James White,Michael Thomas,Davante Adams,Kenny Stills,Ryan Griffin,Houston Texans,Mike Gesicki,128.48,84.7
Aaron Rodgers,Alvin Kamara,Austin Ekeler,Odell Beckham Jr,Tyler Boyd,Auden Tate,Travis Kelce,Cincinnati Bengals,Phillip Lindsay,128.47,116.2
Kyle Allen,Christian McCaffrey,LeSean McCoy,D.J. Moore,Odell Beckham Jr,Jamison Crowder,Darren Waller,Oakland Raiders,Ian Thomas,128.42,101.72
Aaron Rodgers,Alvin Kamara,Austin Ekeler,Davante Adams,Julian Edelman,Kelvin Harmon,Jack Doyle,Atlanta Falcons,Bilal Powell,128.41,120.9
Deshaun Watson,Devonta Freeman,LeSean McCoy,DeAndre Hopkins,Jarvis Landry,Courtland Sutton,George Kittle,Pittsburgh Steelers,Duke Johnson,128.41,151.18
Lamar Jackson,Melvin Gordon,Duke Johnson,Chris Godwin,Mike Evans,Auden Tate,Darren Waller,Houston Texans,Jack Doyle,128.35,101.4
Deshaun Watson,Leonard Fournette,Devonta Freeman,Mike Evans,Devante Parker,Kenny Stills,Noah Fant,Minnesota Vikings,Phillip Lindsay,128.34,130.28
Deshaun Watson,Christian McCaffrey,Alvin Kamara,Marvin Jones,Mike Williams,Olabisi Johnson,Irv Smith Jr.,Baltimore Ravens,Melvin Gordon,128.33,116.48
Drew Brees,Aaron Jones,Devonta Freeman,Michael Thomas,DeAndre Hopkins,Robby Anderson,Jared Cook,Baltimore Ravens,Duke Johnson,128.33,227.26
Deshaun Watson,Alvin Kamara,Patrick Laird,Michael Thomas,Chris Godwin,Deebo Samuel,Hunter Henry,Washington Redskins,Jared Cook,128.32,154.68
Matt Ryan,Alvin Kamara,Melvin Gordon,Mike Evans,Calvin Ridley,Curtis Samuel,Jared Cook,Pittsburgh Steelers,Bilal Powell,128.31,138.12
Deshaun Watson,Alvin Kamara,Phillip Lindsay,DeAndre Hopkins,Courtland Sutton,Marvin Jones,Hunter Henry,Cincinnati Bengals,Jack Doyle,128.3,116.88
Ryan Tannehill,Christian McCaffrey,Aaron Jones,Chris Godwin,Courtland Sutton,Kenny Stills,Noah Fant,Tampa Bay Buccaneers,Patrick Laird,128.29,156.44
Andy Dalton,Leonard Fournette,Alvin Kamara,Davante Adams,Julian Edelman,Auden Tate,Tyler Eifert,Baltimore Ravens,Kenyan Drake,128.29,89.78
Matt Ryan,Alvin Kamara,Kenyan Drake,D.J. Moore,Calvin Ridley,Jarvis Landry,Jack Doyle,Indianapolis Colts,Mike Gesicki,128.27,100.92
Ryan Fitzpatrick,Christian McCaffrey,Duke Johnson,Jarvis Landry,Jamison Crowder,Christian Kirk,Darren Waller,Atlanta Falcons,Mike Gesicki,128.26,110.5
Kyler Murray,Christian McCaffrey,Alvin Kamara,Mike Evans,James Washington,Larry Fitzgerald,Ian Thomas,Denver Broncos,Duke Johnson,128.25,112.36
Lamar Jackson,Christian McCaffrey,Patrick Laird,D.J. Moore,Tyler Boyd,Willie Snead,Mark Andrews,Indianapolis Colts,Duke Johnson,128.25,117.4
Derek Carr,Christian McCaffrey,Melvin Gordon,Tyrell Williams,Mike Williams,Auden Tate,George Kittle,New Orleans Saints,Darren Waller,128.24,119.38
Kirk Cousins,Alvin Kamara,Kenyan Drake,Michael Thomas,Chris Godwin,Marvin Jones,Logan Thomas,Green Bay Packers,Bilal Powell,128.23,108.78
Kirk Cousins,Christian McCaffrey,Alvin Kamara,Tyler Boyd,Danny Amendola,Laquon Treadwell,Travis Kelce,Los Angeles Chargers,Patrick Laird,128.21,110.78
Philip Rivers,Alvin Kamara,Melvin Gordon,Keenan Allen,Jamison Crowder,Mike Williams,Travis Kelce,Minnesota Vikings,Jack Doyle,128.21,124.46
Ryan Tannehill,Alvin Kamara,Aaron Jones,DeAndre Hopkins,Julian Edelman,Corey Davis,Jonnu Smith,Cleveland Browns,Devonta Freeman,128.2,174.24
Lamar Jackson,Joe Mixon,Devonta Freeman,Michael Thomas,Emmanuel Sanders,Kenny Stills,George Kittle,Minnesota Vikings,Duke Johnson,128.19,186.3
Derek Carr,Christian McCaffrey,Alvin Kamara,Julian Edelman,Sammy Watkins,Jakobi Meyers,Jared Cook,Baltimore Ravens,Phillip Lindsay,128.18,132.68
Aaron Rodgers,Alvin Kamara,Melvin Gordon,Michael Thomas,Terry McLaurin,Kelvin Harmon,Darren Waller,Los Angeles Chargers,Patrick Laird,128.18,123.0
Lamar Jackson,Melvin Gordon,Kenyan Drake,Chris Godwin,D.J. Moore,Calvin Ridley,Ian Thomas,Baltimore Ravens,LeSean McCoy,128.18,127.7
Kyler Murray,Alvin Kamara,Austin Ekeler,Davante Adams,James Washington,Diontae Johnson,Jared Cook,Baltimore Ravens,Devonta Freeman,128.17,147.36
Drew Brees,Alvin Kamara,Aaron Jones,DeAndre Hopkins,Deebo Samuel,Christian Kirk,George Kittle,Carolina Panthers,Bilal Powell,128.17,173.06
Ryan Tannehill,Leonard Fournette,Alvin Kamara,Mike Evans,Robby Anderson,Allen Hurns,Ryan Griffin,Pittsburgh Steelers,Devonta Freeman,128.17,140.34
Kirk Cousins,Alvin Kamara,Devonta Freeman,Stefon Diggs,Marvin Jones,Mike Williams,Travis Kelce,Houston Texans,Duke Johnson,128.16,108.08
Ryan Tannehill,Christian McCaffrey,Phillip Lindsay,Davante Adams,Tyler Boyd,Corey Davis,Jonnu Smith,Indianapolis Colts,Kenyan Drake,128.16,128.84
Jameis Winston,Christian McCaffrey,James White,Michael Thomas,Julian Edelman,Kenny Stills,Noah Fant,Cincinnati Bengals,Darren Fells,128.16,169.64
Josh Allen,Alvin Kamara,LeSean McCoy,Julian Edelman,Devante Parker,Jamison Crowder,Hunter Henry,Green Bay Packers,Mike Gesicki,128.15,79.84
Kyler Murray,Alvin Kamara,Kenyan Drake,Davante Adams,Devante Parker,Robby Anderson,Hunter Henry,Los Angeles Chargers,Ryan Griffin,128.14,90.66
Philip Rivers,Alvin Kamara,Aaron Jones,Mike Evans,D.J. Chark,Kenny Stills,Hunter Henry,New Orleans Saints,Devonta Freeman,128.13,133.76
Kyler Murray,Alvin Kamara,Austin Ekeler,Michael Thomas,Emmanuel Sanders,Curtis Samuel,George Kittle,Denver Broncos,Bilal Powell,128.13,178.76
Jacoby Brissett,Alvin Kamara,Patrick Laird,DeAndre Hopkins,Mike Evans,Curtis Samuel,George Kittle,Los Angeles Chargers,Jack Doyle,128.13,120.44
Deshaun Watson,Alvin Kamara,James White,Davante Adams,Courtland Sutton,Christian Kirk,George Kittle,Tampa Bay Buccaneers,Darren Fells,128.13,106.08
Tom Brady,Leonard Fournette,Alvin Kamara,D.J. Moore,Larry Fitzgerald,Jakobi Meyers,Travis Kelce,Indianapolis Colts,Phillip Lindsay,128.13,93.46
Lamar Jackson,Alvin Kamara,Bilal Powell,Julian Edelman,Marvin Jones,Marquise Brown,Darren Waller,Pittsburgh Steelers,Mark Andrews,128.12,105.4
Kyler Murray,Christian McCaffrey,Austin Ekeler,Devante Parker,Jamison Crowder,Kenny Stills,Ryan Griffin,Cincinnati Bengals,Phillip Lindsay,128.12,108.56
Lamar Jackson,Devonta Freeman,Jamaal Williams,Michael Thomas,Mike Evans,Parris Campbell,Travis Kelce,Los Angeles Chargers,Jack Doyle,128.11,123.0
Deshaun Watson,Christian McCaffrey,Kenyan Drake,Keenan Allen,D.J. Chark,Mike Williams,Darren Waller,Indianapolis Colts,Ian Thomas,128.09,148.28
Andy Dalton,Christian McCaffrey,Alvin Kamara,DeAndre Hopkins,Chris Conley,Kenny Stills,Jordan Akins,Houston Texans,Austin Ekeler,128.09,124.28
Kyler Murray,Christian McCaffrey,Melvin Gordon,Davante Adams,Larry Fitzgerald,Chris Conley,Vance McDonald,Indianapolis Colts,Patrick Laird,128.08,96.56
Jameis Winston,Alvin Kamara,Austin Ekeler,Mike Evans,Julian Edelman,Parris Campbell,Hunter Henry,Baltimore Ravens,Jamaal Williams,128.05,150.24
Matt Ryan,Christian McCaffrey,Leonard Fournette,Julio Jones,Larry Fitzgerald,Kenny Stills,Mike Gesicki,Baltimore Ravens,Ian Thomas,128.05,104.82
Ryan Fitzpatrick,Christian McCaffrey,Austin Ekeler,Robby Anderson,Auden Tate,Demaryius Thomas,George Kittle,Houston Texans,Devonta Freeman,128.04,158.7
Lamar Jackson,Christian McCaffrey,Duke Johnson,Mike Evans,Zach Pascal,Marcus Johnson,Hunter Henry,Pittsburgh Steelers,Bilal Powell,128.04,152.5
Derek Carr,Leonard Fournette,Melvin Gordon,Devante Parker,Jamison Crowder,Robby Anderson,George Kittle,Tampa Bay Buccaneers,Phillip Lindsay,128.04,121.88
Sam Darnold,Alvin Kamara,Aaron Jones,Julian Edelman,Devante Parker,Kenny Stills,Darren Waller,Oakland Raiders,Ryan Griffin,128.03,103.5
Kyler Murray,Christian McCaffrey,Devonta Freeman,Davante Adams,Tyler Boyd,Auden Tate,Tyler Eifert,Minnesota Vikings,Duke Johnson,128.03,113.16
Andy Dalton,Leonard Fournette,Duke Johnson,Michael Thomas,Jarvis Landry,Odell Beckham Jr,Travis Kelce,Tampa Bay Buccaneers,Bilal Powell,128.03,113.08
Jameis Winston,Christian McCaffrey,Alvin Kamara,Mike Evans,Corey Davis,Zay Jones,Jonnu Smith,Tampa Bay Buccaneers,Melvin Gordon,128.03,125.84
Gardner Minshew,Christian McCaffrey,LeSean McCoy,DeAndre Hopkins,Marvin Jones,Dede Westbrook,Hunter Henry,Baltimore Ravens,Duke Johnson,128.01,119.28
Aaron Rodgers,Leonard Fournette,Patrick Laird,Davante Adams,Chris Godwin,Allen Lazard,George Kittle,Arizona Cardinals,Bilal Powell,128.01,98.9
Lamar Jackson,Alvin Kamara,Devonta Freeman,Michael Thomas,Zach Pascal,Kendrick Bourne,Jared Cook,Atlanta Falcons,Phillip Lindsay,128.0,164.0
Deshaun Watson,Christian McCaffrey,Aaron Jones,Devante Parker,Robby Anderson,Auden Tate,Mike Gesicki,Green Bay Packers,Ian Thomas,128.0,149.58
Jimmy Garoppolo,Leonard Fournette,LeSean McCoy,Michael Thomas,Mike Evans,Auden Tate,George Kittle,Baltimore Ravens,Duke Johnson,128.0,133.96
Derek Carr,Christian McCaffrey,Alvin Kamara,DeAndre Hopkins,Zay Jones,Tajae Sharpe,Travis Kelce,New York Jets,LeSean McCoy,127.96,110.98
Deshaun Watson,Leonard Fournette,Devonta Freeman,Davante Adams,Odell Beckham Jr,Corey Davis,Darren Waller,New York Jets,Jonnu Smith,127.95,106.28
Matt Ryan,Christian McCaffrey,Alvin Kamara,Keenan Allen,D.J. Chark,Chris Conley,Noah Fant,Arizona Cardinals,Bilal Powell,127.95,129.72
Jameis Winston,Leonard Fournette,Alvin Kamara,Odell Beckham Jr,Zach Pascal,Robby Anderson,OJ Howard,Cincinnati Bengals,Melvin Gordon,127.94,147.44
Jameis Winston,Christian McCaffrey,James White,Chris Godwin,Corey Davis,Parris Campbell,Jared Cook,Green Bay Packers,Kenyan Drake,127.94,140.44
Aaron Rodgers,Christian McCaffrey,Alvin Kamara,Marvin Jones,Tyrell Williams,Tajae Sharpe,Darren Waller,Green Bay Packers,Ian Thomas,127.93,93.4
Deshaun Watson,Austin Ekeler,Duke Johnson,Michael Thomas,D.J. Moore,Corey Davis,George Kittle,Green Bay Packers,Jared Cook,127.93,174.88
Drew Brees,Phillip Lindsay,LeSean McCoy,Michael Thomas,DeAndre Hopkins,Jamison Crowder,George Kittle,Washington Redskins,Darren Waller,127.91,168.26
Ryan Tannehill,Christian McCaffrey,Patrick Laird,Keenan Allen,Robby Anderson,Chris Conley,George Kittle,New Orleans Saints,Hunter Henry,127.91,143.34
Lamar Jackson,Melvin Gordon,Bilal Powell,Davante Adams,D.J. Moore,Curtis Samuel,Austin Hooper,Kansas City Chiefs,Jack Doyle,127.91,95.3
Philip Rivers,Melvin Gordon,Bilal Powell,DeAndre Hopkins,D.J. Moore,Keenan Allen,George Kittle,Indianapolis Colts,Hunter Henry,127.88,153.96
Baker Mayfield,Alvin Kamara,James White,DeAndre Hopkins,Jarvis Landry,Auden Tate,Darren Waller,Houston Texans,Patrick Laird,127.87,102.88
Deshaun Watson,Aaron Jones,Austin Ekeler,DeAndre Hopkins,Jamison Crowder,Christian Kirk,Darren Fells,Green Bay Packers,Devonta Freeman,127.87,182.18
Aaron Rodgers,Christian McCaffrey,Alvin Kamara,Michael Thomas,Kenny Stills,Willie Snead,Mark Andrews,Detroit Lions,Dawson Knox,127.87,99.8
Kyle Allen,Alvin Kamara,Devonta Freeman,D.J. Moore,Tyler Boyd,Mike Williams,Austin Hooper,Green Bay Packers,LeSean McCoy,127.86,104.92
Lamar Jackson,Alvin Kamara,Melvin Gordon,Odell Beckham Jr,Tyler Boyd,Jamison Crowder,Tyler Eifert,Houston Texans,James White,127.86,95.8
Derek Carr,Christian McCaffrey,Phillip Lindsay,Chris Godwin,Mike Evans,Kenny Stills,OJ Howard,Oakland Raiders,Kenyan Drake,127.85,109.18
Lamar Jackson,Alvin Kamara,Joe Mixon,John Brown,Robby Anderson,Marquise Brown,George Kittle,Baltimore Ravens,Hunter Henry,127.85,134.8
Jameis Winston,Devonta Freeman,LeSean McCoy,Michael Thomas,Julian Edelman,Sammy Watkins,Travis Kelce,Indianapolis Colts,Hunter Henry,127.84,174.04
Aaron Rodgers,Leonard Fournette,Alvin Kamara,Deebo Samuel,Robby Anderson,Auden Tate,George Kittle,Cleveland Browns,Jared Cook,127.83,125.7
Aaron Rodgers,Christian McCaffrey,Duke Johnson,Julian Edelman,Jamison Crowder,Sammy Watkins,Travis Kelce,New York Jets,Ian Thomas,127.83,126.3
Kyler Murray,Joe Mixon,Devonta Freeman,Davante Adams,DeAndre Hopkins,Jarvis Landry,Noah Fant,Green Bay Packers,Kenny Stills,127.83,145.96
Jacoby Brissett,Alvin Kamara,Melvin Gordon,Chris Godwin,Zach Pascal,Jamison Crowder,Hunter Henry,Pittsburgh Steelers,Kenny Stills,127.82,124.44
Lamar Jackson,Devonta Freeman,Kenyan Drake,Davante Adams,Chris Godwin,Robby Anderson,Jack Doyle,Minnesota Vikings,OJ Howard,127.82,131.2
Jameis Winston,Christian McCaffrey,Aaron Jones,Michael Thomas,Christian Kirk,Parris Campbell,OJ Howard,Oakland Raiders,Duke Johnson,127.8,173.74
Aaron Rodgers,Leonard Fournette,Melvin Gordon,Davante Adams,Tyler Boyd,Terry McLaurin,Jack Doyle,Baltimore Ravens,Ian Thomas,127.8,108.5
Jameis Winston,Christian McCaffrey,Melvin Gordon,Odell Beckham Jr,Marvin Jones,Laquon Treadwell,Kyle Rudolph,Indianapolis Colts,Devonta Freeman,127.79,137.04
