QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Kyler Murray,Dalvin Cook,Austin Ekeler,Keenan Allen,Sterling Shepard,Curtis Samuel,Will Dissly,Washington Redskins,Keesean Johnson,135.57,130.14
Deshaun Watson,Christian McCaffrey,Ty Johnson,DeAndre Hopkins,Keenan Allen,Cooper Kupp,Vernon Davis,Carolina Panthers,Kenny Stills,135.56,116.6
Russell Wilson,Christian McCaffrey,Marlon Mack,Sterling Shepard,Larry Fitzgerald,D.K. Metcalf,Travis Kelce,Carolina Panthers,T.J. Hockenson,135.56,121.5
Deshaun Watson,Austin Ekeler,Phillip Lindsay,DeAndre Hopkins,Marquise Brown,Kenny Stills,Evan Engram,Baltimore Ravens,Paul Richardson,135.53,80.3
Matt Ryan,Todd Gurley,Kerryon Johnson,Keenan Allen,Tyler Lockett,Keesean Johnson,Travis Kelce,Jacksonville Jaguars,Will Dissly,135.53,124.38
Case Keenum,Marlon Mack,Devonta Freeman,Julio Jones,Keenan Allen,Mohamed Sanu,Travis Kelce,Baltimore Ravens,Adam Humphries,135.53,77.58
Deshaun Watson,Austin Ekeler,Kerryon Johnson,Odell Beckham Jr,Chris Godwin,Will Fuller,Austin Hooper,Los Angeles Chargers,Kenny Stills,135.51,155.4
Patrick Mahomes,Dalvin Cook,Kenyan Drake,Keenan Allen,D.J. Moore,Curtis Samuel,Delanie Walker,Indianapolis Colts,Kenny Stills,135.5,82.6
Case Keenum,Austin Ekeler,Nick Chubb,Chris Godwin,Sterling Shepard,Will Fuller,Evan Engram,Los Angeles Rams,Phillip Lindsay,135.5,160.78
Patrick Mahomes,Kerryon Johnson,Phillip Lindsay,Sammy Watkins,Sterling Shepard,D.K. Metcalf,Travis Kelce,Arizona Cardinals,Mark Andrews,135.5,106.2
Russell Wilson,Christian McCaffrey,David Johnson,Larry Fitzgerald,Allen Robinson,Christian Kirk,OJ Howard,Los Angeles Chargers,Mohamed Sanu,135.48,138.2
