QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Russell Wilson,Alvin Kamara,Bo Scarbrough,Michael Thomas,D.J. Chark,Devante Parker,Anthony Firkser,Tennessee Titans,Adam Humphries,127.2,105.5
Matt Ryan,Chris Carson,Miles Sanders,Michael Thomas,Michael Gallup,Tyler Boyd,Benjamin Watson,New Orleans Saints,Randall Cobb,127.19,110.24
Ryan Fitzpatrick,Le'Veon Bell,Sony Michel,Michael Thomas,Golden Tate,Sterling Shepard,Zach Ertz,Cleveland Browns,Taylor Gabriel,127.19,137.46
Matt Ryan,Derrick Henry,Chris Carson,Jarvis Landry,Devante Parker,Rashard Higgins,Zach Ertz,Detroit Lions,Darren Waller,127.17,148.94
Dak Prescott,Alvin Kamara,Tarik Cohen,Michael Thomas,Amari Cooper,James Washington,Noah Fant,Detroit Lions,Benjamin Watson,127.17,99.78
Matt Ryan,Ezekiel Elliott,Kareem Hunt,Chris Godwin,Calvin Ridley,Devante Parker,Vance McDonald,Detroit Lions,Dede Westbrook,127.17,140.34
Matt Ryan,Saquon Barkley,Ezekiel Elliott,Jarvis Landry,Devante Parker,Chris Conley,Mike Gesicki,Philadelphia Eagles,Le'Veon Bell,127.17,136.64
Kyle Allen,Devin Singletary,Brian Hill,Michael Thomas,Mike Evans,D.J. Chark,Greg Olsen,Jacksonville Jaguars,Sony Michel,127.16,112.04
Matt Ryan,Ezekiel Elliott,Miles Sanders,Michael Thomas,John Brown,Cole Beasley,Noah Fant,Seattle Seahawks,Russell Gage,127.15,135.44
Russell Wilson,Leonard Fournette,David Montgomery,Michael Thomas,Hunter Renfrow,Demaryius Thomas,Darren Waller,Chicago Bears,Benjamin Watson,127.15,104.0
Matt Ryan,Phillip Lindsay,Tarik Cohen,Julio Jones,Chris Godwin,Tyrell Williams,Greg Olsen,Jacksonville Jaguars,Devante Parker,127.15,111.34
Kyle Allen,Alvin Kamara,Bo Scarbrough,Michael Thomas,Odell Beckham Jr,Golden Tate,Greg Olsen,New England Patriots,Tim Patrick,127.14,131.64
Matt Ryan,Alvin Kamara,Tarik Cohen,Michael Thomas,D.J. Moore,Jamison Crowder,Josh Hill,New York Jets,Jakobi Meyers,127.13,140.14
Jeff Driskel,Alvin Kamara,Joe Mixon,Odell Beckham Jr,Jarvis Landry,Devante Parker,Dallas Goedert,Detroit Lions,Miles Sanders,127.13,146.78
Matt Ryan,Joe Mixon,Ronald Jones II,Michael Thomas,Mike Evans,Jamison Crowder,Jaeden Graham,Buffalo Bills,Benjamin Watson,127.12,94.44
Matt Ryan,Alvin Kamara,Patrick Laird,Michael Thomas,Julio Jones,James Washington,T.J. Hockenson,New York Giants,Scott Miller,127.1,97.54
Drew Brees,James White,Brian Hill,Michael Thomas,Julio Jones,D.J. Chark,Mike Gesicki,Miami Dolphins,Ted Ginn,127.07,101.34
Jeff Driskel,Le'Veon Bell,Devin Singletary,Michael Thomas,Kenny Golladay,Danny Amendola,Dallas Goedert,New England Patriots,James White,127.05,109.18
Kyle Allen,Miles Sanders,Kalen Ballage,Michael Thomas,D.J. Moore,Devante Parker,Darren Waller,Chicago Bears,Tyler Boyd,127.05,151.14
Jeff Driskel,Christian McCaffrey,Sony Michel,Michael Thomas,Odell Beckham Jr,Allen Hurns,Mike Gesicki,Buffalo Bills,Tim Patrick,127.04,148.18
Matt Ryan,Derrick Henry,Devin Singletary,Michael Thomas,Jamison Crowder,Tyrell Williams,Jason Witten,Tennessee Titans,Foster Moreau,127.03,103.04
Jameis Winston,Ezekiel Elliott,Tarik Cohen,Michael Thomas,Mike Evans,Tyler Boyd,Mike Gesicki,Detroit Lions,Jaeden Graham,127.02,145.62
Carson Wentz,Nick Chubb,David Montgomery,Michael Thomas,Tyler Lockett,Demaryius Thomas,Jason Witten,Detroit Lions,Jordan Matthews,127.02,99.74
Jeff Driskel,Alvin Kamara,Derrick Henry,Julio Jones,D.J. Chark,Devante Parker,Jonnu Smith,Miami Dolphins,Chris Conley,127.02,113.28
Carson Wentz,Joe Mixon,Brian Hill,Michael Thomas,Julio Jones,Dede Westbrook,Jared Cook,Detroit Lions,Greg Olsen,127.01,121.64
Sam Darnold,Sony Michel,Bo Scarbrough,Michael Thomas,Julio Jones,Jamison Crowder,Vance McDonald,Philadelphia Eagles,Tyrell Williams,127.0,109.1
Jeff Driskel,David Montgomery,James White,Michael Thomas,Jamison Crowder,Robby Anderson,Darren Waller,New Orleans Saints,Kalen Ballage,127.0,88.78
Derek Carr,Alvin Kamara,Derrick Henry,Michael Thomas,Russell Gage,N'Keal Harry,Darren Waller,Chicago Bears,Foster Moreau,126.99,121.98
Josh Allen,Phillip Lindsay,Sony Michel,Michael Thomas,Mike Evans,Courtland Sutton,Noah Fant,New York Jets,Kalen Ballage,126.99,104.1
Drew Brees,Derrick Henry,Brian Hill,Michael Thomas,Chris Godwin,Anthony Miller,Greg Olsen,Chicago Bears,Dallas Goedert,126.98,170.44
Jameis Winston,Derrick Henry,Chris Carson,Michael Thomas,Courtland Sutton,Cole Beasley,Dallas Goedert,Atlanta Falcons,Tim Patrick,126.97,137.42
Carson Wentz,Alvin Kamara,Phillip Lindsay,Jamison Crowder,Courtland Sutton,Devante Parker,Zach Ertz,Detroit Lions,Jacob Hollister,126.97,101.84
Matt Ryan,Leonard Fournette,James White,Jamison Crowder,Tyrell Williams,Devante Parker,Darren Waller,Cleveland Browns,Russell Gage,126.96,100.84
Ryan Tannehill,Nick Chubb,Phillip Lindsay,Michael Thomas,Julio Jones,Devante Parker,Ricky Seals-Jones,Denver Broncos,Allen Hurns,126.96,143.76
Jeff Driskel,Leonard Fournette,Devin Singletary,Julio Jones,Mike Evans,Devante Parker,Greg Olsen,New England Patriots,Russell Gage,126.95,136.78
Baker Mayfield,Leonard Fournette,Brian Hill,Michael Thomas,Julio Jones,Allen Hurns,Darren Waller,Dallas Cowboys,Rashard Higgins,126.94,138.38
Drew Brees,Alvin Kamara,Ronald Jones II,Michael Thomas,Golden Tate,Curtis Samuel,Dallas Goedert,New York Jets,Vance McDonald,126.94,136.94
Jeff Driskel,Alvin Kamara,Phillip Lindsay,Mike Evans,Allen Robinson,Golden Tate,Vance McDonald,Detroit Lions,Sterling Shepard,126.94,109.78
Ryan Fitzpatrick,Alvin Kamara,Leonard Fournette,Julio Jones,Diontae Johnson,Tyler Boyd,Vance McDonald,New England Patriots,Sony Michel,126.93,139.56
Josh Allen,Alvin Kamara,Nick Chubb,Julio Jones,Demaryius Thomas,Tim Patrick,Dawson Knox,Tampa Bay Buccaneers,Leonard Fournette,126.91,140.9
Russell Wilson,David Montgomery,James White,Julio Jones,Mike Evans,D.J. Chark,Noah Fant,New York Giants,Russell Gage,126.91,76.1
Nick Foles,Alvin Kamara,Kareem Hunt,Michael Thomas,Julio Jones,Russell Gage,Jaeden Graham,New England Patriots,Dawson Knox,126.9,120.58
Matt Ryan,Alvin Kamara,Devin Singletary,Odell Beckham Jr,D.J. Moore,Russell Gage,Cameron Brate,Cleveland Browns,Miles Sanders,126.9,134.24
Ryan Tannehill,Leonard Fournette,Phillip Lindsay,Michael Thomas,D.J. Chark,Chris Conley,Dallas Goedert,Cleveland Browns,Brian Hill,126.89,149.76
Jeff Driskel,Alvin Kamara,David Montgomery,Julio Jones,Tyrell Williams,Hunter Renfrow,Darren Waller,Detroit Lions,Jason Witten,126.89,78.18
Matt Ryan,Nick Chubb,Le'Veon Bell,Julio Jones,Allen Robinson,Allen Hurns,Jaeden Graham,Tampa Bay Buccaneers,James White,126.89,131.14
Matt Ryan,Alvin Kamara,Leonard Fournette,Mike Evans,Jarvis Landry,Rashard Higgins,Mike Gesicki,Tennessee Titans,Bo Scarbrough,126.88,141.14
Tom Brady,Alvin Kamara,Phillip Lindsay,Michael Thomas,Golden Tate,Ted Ginn,Jared Cook,Cincinnati Bengals,Brian Hill,126.88,119.1
Tom Brady,Alvin Kamara,Derrick Henry,Mike Evans,Chris Godwin,Russell Gage,Tyler Eifert,Tampa Bay Buccaneers,Phillip Lindsay,126.88,153.5
Matt Ryan,Nick Chubb,Chris Carson,Courtland Sutton,Devante Parker,Cole Beasley,Noah Fant,New Orleans Saints,David Montgomery,126.87,100.64
Jeff Driskel,Chris Carson,Bo Scarbrough,Michael Thomas,Mike Evans,Calvin Ridley,Benjamin Watson,Atlanta Falcons,Russell Gage,126.87,112.78
Jeff Driskel,Chris Carson,Brian Hill,Michael Thomas,Marvin Jones,Devante Parker,Darren Waller,Tampa Bay Buccaneers,Danny Amendola,126.87,112.98
Mitch Trubisky,Devin Singletary,Phillip Lindsay,Michael Thomas,Julio Jones,Allen Robinson,Vance McDonald,New Orleans Saints,Anthony Miller,126.86,132.92
Matt Ryan,Nick Chubb,Derrick Henry,Mike Evans,Julian Edelman,Taylor Gabriel,Jason Witten,New England Patriots,Jakobi Meyers,126.85,120.64
Ryan Fitzpatrick,Kareem Hunt,James White,Michael Thomas,Calvin Ridley,Curtis Samuel,Darren Waller,Detroit Lions,Greg Olsen,126.84,120.06
Nick Foles,Alvin Kamara,Kalen Ballage,Michael Thomas,Chris Godwin,Curtis Samuel,Jared Cook,Philadelphia Eagles,Tim Patrick,126.83,147.28
Dak Prescott,Alvin Kamara,Derrick Henry,Julian Edelman,Calvin Ridley,Tim Patrick,Zach Ertz,New Orleans Saints,Benjamin Watson,126.83,132.28
Russell Wilson,Le'Veon Bell,Brian Hill,Michael Thomas,Odell Beckham Jr,Curtis Samuel,Greg Olsen,Seattle Seahawks,Jason Witten,126.83,116.3
Dak Prescott,Alvin Kamara,Kareem Hunt,Michael Thomas,Mike Evans,N'Keal Harry,Matt LaCosse,Denver Broncos,Phillip Lindsay,126.82,99.08
Ryan Fitzpatrick,Alvin Kamara,Brian Hill,Chris Godwin,Jarvis Landry,Devante Parker,Zach Ertz,Buffalo Bills,Vance McDonald,126.82,186.46
Matt Ryan,Chris Carson,Ronald Jones II,Julio Jones,Mike Evans,Golden Tate,Mike Gesicki,Seattle Seahawks,Dede Westbrook,126.82,111.84
Matt Ryan,Nick Chubb,Le'Veon Bell,Julian Edelman,Robby Anderson,Danny Amendola,Darren Waller,Detroit Lions,Demaryius Thomas,126.79,114.14
Carson Wentz,Leonard Fournette,Derrick Henry,Michael Thomas,John Brown,Tim Patrick,Dawson Knox,New Orleans Saints,Brian Hill,126.78,138.44
Baker Mayfield,Kareem Hunt,Devin Singletary,Michael Thomas,Jarvis Landry,Devante Parker,Darren Waller,New York Jets,Russell Gage,126.78,180.28
Ryan Fitzpatrick,Saquon Barkley,Le'Veon Bell,Mike Evans,Odell Beckham Jr,Golden Tate,Benjamin Watson,Denver Broncos,Devante Parker,126.76,109.66
Jameis Winston,Alvin Kamara,Derrick Henry,D.J. Chark,Robby Anderson,Demaryius Thomas,Darren Waller,Denver Broncos,David Montgomery,126.75,130.82
Jameis Winston,Leonard Fournette,Le'Veon Bell,Chris Godwin,Calvin Ridley,Tyler Boyd,Tyler Eifert,Detroit Lions,Phillip Lindsay,126.75,185.02
Russell Wilson,Alvin Kamara,Phillip Lindsay,Michael Thomas,Chris Godwin,Allen Hurns,Cameron Brate,New England Patriots,Scott Miller,126.75,130.2
Jameis Winston,Saquon Barkley,Bo Scarbrough,Julio Jones,Mike Evans,Golden Tate,Vance McDonald,Chicago Bears,Jason Witten,126.74,85.82
Carson Wentz,Leonard Fournette,Tarik Cohen,Michael Thomas,Mike Evans,Curtis Samuel,Greg Olsen,Philadelphia Eagles,Dallas Goedert,126.73,135.84
Jameis Winston,Alvin Kamara,Le'Veon Bell,D.J. Chark,D.J. Moore,Corey Davis,Jonnu Smith,Detroit Lions,Devin Singletary,126.73,138.22
Matt Ryan,Leonard Fournette,Le'Veon Bell,Amari Cooper,Michael Gallup,Devante Parker,Jason Witten,Chicago Bears,Sony Michel,126.73,100.94
Matt Ryan,Nick Chubb,Sony Michel,Julio Jones,Tyler Lockett,Jordan Matthews,Darren Waller,Cincinnati Bengals,Dallas Goedert,126.72,91.14
Matt Ryan,Derrick Henry,James White,Allen Robinson,D.J. Chark,Golden Tate,Darren Waller,Philadelphia Eagles,Taylor Gabriel,126.71,115.24
Matt Ryan,Ezekiel Elliott,Brian Hill,Michael Thomas,D.K. Metcalf,Danny Amendola,Jacob Hollister,Jacksonville Jaguars,Dallas Goedert,126.7,87.04
Matt Ryan,Alvin Kamara,Saquon Barkley,Mike Evans,James Washington,Auden Tate,Tyler Eifert,Dallas Cowboys,James White,126.68,75.24
Matt Ryan,Leonard Fournette,Joe Mixon,Julio Jones,Chris Godwin,Tyler Boyd,Benjamin Watson,Seattle Seahawks,Taylor Gabriel,126.67,149.64
Tom Brady,Derrick Henry,Sony Michel,Michael Thomas,Julio Jones,Michael Gallup,Dallas Goedert,Seattle Seahawks,Jakobi Meyers,126.67,140.3
Russell Wilson,Le'Veon Bell,Miles Sanders,Julio Jones,Calvin Ridley,Courtland Sutton,Jason Witten,Chicago Bears,Russell Gage,126.67,97.5
Baker Mayfield,Ezekiel Elliott,Kalen Ballage,Michael Thomas,Odell Beckham Jr,Courtland Sutton,Dallas Goedert,Seattle Seahawks,Mike Gesicki,126.67,138.98
Jameis Winston,Devin Singletary,Miles Sanders,Mike Evans,Chris Godwin,Devante Parker,Zach Ertz,Philadelphia Eagles,Tyler Boyd,126.67,182.02
Carson Wentz,Joe Mixon,Devin Singletary,Michael Thomas,Mike Evans,Calvin Ridley,Cameron Brate,New Orleans Saints,Tyler Eifert,126.65,103.04
Jeff Driskel,Alvin Kamara,Derrick Henry,Jamison Crowder,Tyrell Williams,Demaryius Thomas,Zach Ertz,Tampa Bay Buccaneers,James White,126.65,123.08
Jameis Winston,Le'Veon Bell,Kareem Hunt,Michael Thomas,Julian Edelman,Randall Cobb,Darren Waller,Cincinnati Bengals,Jakobi Meyers,126.63,141.22
Russell Wilson,David Montgomery,Phillip Lindsay,Michael Thomas,D.K. Metcalf,Tyler Boyd,Dallas Goedert,Tennessee Titans,Miles Sanders,126.63,109.9
Matt Ryan,Leonard Fournette,Joe Mixon,Michael Thomas,James Washington,Russell Gage,OJ Howard,Jacksonville Jaguars,Kareem Hunt,126.62,133.54
Matt Ryan,Alvin Kamara,Saquon Barkley,Allen Robinson,Randall Cobb,Jakobi Meyers,Zach Ertz,Buffalo Bills,Jason Witten,126.61,130.54
Matt Ryan,Alvin Kamara,Saquon Barkley,Julio Jones,Dede Westbrook,Corey Davis,Anthony Firkser,Cincinnati Bengals,Devin Singletary,126.61,89.84
Jameis Winston,Alvin Kamara,Chris Carson,Julio Jones,Calvin Ridley,Danny Amendola,Tyler Eifert,New Orleans Saints,Anthony Miller,126.61,117.52
Drew Brees,Le'Veon Bell,James White,Michael Thomas,Chris Godwin,Curtis Samuel,Benjamin Watson,Buffalo Bills,Allen Hurns,126.6,145.74
Sam Darnold,Alvin Kamara,Le'Veon Bell,Calvin Ridley,Jamison Crowder,Chris Conley,Ryan Griffin,Detroit Lions,David Montgomery,126.59,124.3
Matt Ryan,Alvin Kamara,Ezekiel Elliott,Courtland Sutton,Devante Parker,Tyler Boyd,OJ Howard,Pittsburgh Steelers,Russell Gage,126.59,116.94
Russell Wilson,Derrick Henry,Devin Singletary,Mike Evans,Calvin Ridley,Russell Gage,Zach Ertz,Seattle Seahawks,Sony Michel,126.59,158.6
Baker Mayfield,Le'Veon Bell,David Montgomery,Julio Jones,Odell Beckham Jr,D.J. Moore,Mike Gesicki,Philadelphia Eagles,Brian Hill,126.59,143.58
Ryan Tannehill,Derrick Henry,Le'Veon Bell,Michael Thomas,Odell Beckham Jr,Adam Humphries,Anthony Firkser,Detroit Lions,James White,126.58,145.06
Matt Ryan,David Montgomery,James White,Julio Jones,Chris Godwin,James Washington,Jonnu Smith,Cleveland Browns,Brian Hill,126.58,100.74
Derek Carr,Saquon Barkley,Le'Veon Bell,Michael Thomas,Tyrell Williams,Hunter Renfrow,Dallas Goedert,Detroit Lions,Tyler Eifert,126.56,86.88
Matt Ryan,Devin Singletary,Brian Hill,Michael Thomas,Tyler Lockett,Jarvis Landry,Ricky Seals-Jones,New Orleans Saints,Allen Hurns,126.55,123.64
Matt Ryan,Ezekiel Elliott,Chris Carson,Michael Thomas,Robby Anderson,Tim Patrick,Darren Waller,Buffalo Bills,Foster Moreau,126.54,106.34
Jeff Driskel,Leonard Fournette,Devin Singletary,Michael Thomas,Tyler Boyd,James Washington,Zach Ertz,Buffalo Bills,Tyler Eifert,126.53,180.68
Jeff Driskel,Alvin Kamara,Sony Michel,Michael Thomas,Tyrell Williams,Robby Anderson,Ryan Griffin,New England Patriots,Taylor Gabriel,126.53,115.98
Russell Wilson,Alvin Kamara,Chris Carson,Julian Edelman,Amari Cooper,Devante Parker,Vance McDonald,Detroit Lions,Jakobi Meyers,126.53,93.3
Matt Ryan,David Montgomery,Tarik Cohen,Michael Thomas,Julian Edelman,Marvin Jones,Jeremy Sprinkle,Buffalo Bills,Danny Amendola,126.52,102.64
Ryan Tannehill,Le'Veon Bell,Bo Scarbrough,Michael Thomas,Mike Evans,Corey Davis,Darren Waller,Buffalo Bills,Chris Conley,126.51,129.96
Mitch Trubisky,Alvin Kamara,Saquon Barkley,Allen Robinson,Devante Parker,Anthony Miller,Noah Fant,Detroit Lions,Le'Veon Bell,126.51,133.22
Ryan Fitzpatrick,Phillip Lindsay,Sony Michel,Michael Thomas,Odell Beckham Jr,Calvin Ridley,Jonnu Smith,Philadelphia Eagles,Jarvis Landry,126.5,164.06
Ryan Fitzpatrick,Alvin Kamara,Kalen Ballage,Julio Jones,Chris Godwin,Calvin Ridley,Jacob Hollister,Tampa Bay Buccaneers,Taylor Gabriel,126.49,145.16
Baker Mayfield,Derrick Henry,Brian Hill,Michael Thomas,D.J. Moore,Curtis Samuel,Noah Fant,Buffalo Bills,Russell Gage,126.49,168.18
Kyle Allen,Derrick Henry,Ronald Jones II,Michael Thomas,Julio Jones,Devante Parker,Greg Olsen,Buffalo Bills,Tyler Eifert,126.48,151.44
Carson Wentz,Alvin Kamara,David Montgomery,Michael Thomas,D.K. Metcalf,Josh Gordon,Jonnu Smith,Denver Broncos,Brian Hill,126.48,84.94
Tom Brady,Nick Chubb,Derrick Henry,Michael Thomas,Chris Godwin,N'Keal Harry,Vance McDonald,Cincinnati Bengals,Jason Witten,126.48,158.3
Jameis Winston,David Montgomery,Miles Sanders,Michael Thomas,D.J. Moore,Jarvis Landry,Jared Cook,Philadelphia Eagles,Taylor Gabriel,126.48,185.12
Baker Mayfield,Nick Chubb,Le'Veon Bell,Michael Thomas,Calvin Ridley,Golden Tate,Kaden Smith,Cincinnati Bengals,Anthony Miller,126.47,167.58
Jameis Winston,Saquon Barkley,Ezekiel Elliott,Michael Thomas,Russell Gage,Demaryius Thomas,Zach Ertz,Cincinnati Bengals,OJ Howard,126.46,137.92
Russell Wilson,James White,Miles Sanders,Michael Thomas,Mike Evans,Dede Westbrook,Zach Ertz,New York Jets,JJ Arcega-Whiteside,126.46,128.4
Ryan Fitzpatrick,Christian McCaffrey,David Montgomery,Michael Thomas,Julian Edelman,Allen Hurns,Noah Fant,Denver Broncos,Albert Wilson,126.46,143.16
Matt Ryan,Christian McCaffrey,Leonard Fournette,Julian Edelman,Randall Cobb,Tim Patrick,Benjamin Watson,Detroit Lions,Sony Michel,126.45,128.54
Jameis Winston,Josh Jacobs,Kalen Ballage,Michael Thomas,Julian Edelman,Devante Parker,Mike Gesicki,Pittsburgh Steelers,Albert Wilson,126.44,132.52
Nick Foles,Alvin Kamara,Nick Chubb,Michael Thomas,Dede Westbrook,Corey Davis,Jason Witten,New Orleans Saints,Tyler Eifert,126.44,119.58
Russell Wilson,Saquon Barkley,Sony Michel,Michael Thomas,Julian Edelman,Tyler Boyd,Benjamin Watson,Buffalo Bills,Jakobi Meyers,126.44,121.9
Russell Wilson,Alvin Kamara,Derrick Henry,Odell Beckham Jr,D.J. Moore,Tim Patrick,Jacob Hollister,Chicago Bears,Dallas Goedert,126.43,136.7
Ryan Tannehill,Saquon Barkley,Devin Singletary,Michael Thomas,Mike Evans,Dede Westbrook,Jonnu Smith,Denver Broncos,Taylor Gabriel,126.42,117.06
Russell Wilson,Chris Carson,Kareem Hunt,Michael Thomas,D.J. Chark,Jordan Matthews,Zach Ertz,Seattle Seahawks,Tim Patrick,126.42,124.8
Jameis Winston,Nick Chubb,Miles Sanders,Michael Thomas,Curtis Samuel,Anthony Miller,Zach Ertz,Denver Broncos,Greg Olsen,126.41,158.52
Jeff Driskel,Nick Chubb,Tarik Cohen,Julio Jones,Mike Evans,Calvin Ridley,Jason Witten,New Orleans Saints,Tim Patrick,126.41,106.98
Carson Wentz,James White,Bo Scarbrough,Michael Thomas,Tyler Lockett,Taylor Gabriel,Zach Ertz,Chicago Bears,Noah Fant,126.4,94.94
Kyle Allen,Alvin Kamara,Chris Carson,Michael Thomas,Tyler Boyd,Taylor Gabriel,Jared Cook,Jacksonville Jaguars,Noah Fant,126.4,134.44
Matt Ryan,Ezekiel Elliott,Derrius Guice,Michael Thomas,Odell Beckham Jr,Allen Hurns,Zach Ertz,Dallas Cowboys,Albert Wilson,126.4,137.54
Matt Ryan,Christian McCaffrey,James White,Julio Jones,Devante Parker,Chris Conley,Cameron Brate,New England Patriots,N'Keal Harry,126.4,96.64
Drew Brees,Devin Singletary,Tarik Cohen,Michael Thomas,Julio Jones,Jamison Crowder,Cameron Brate,Tampa Bay Buccaneers,Russell Gage,126.4,130.54
Jameis Winston,Derrick Henry,Le'Veon Bell,Michael Thomas,Allen Robinson,Sterling Shepard,Ben Braunecker,New England Patriots,Demaryius Thomas,126.39,158.62
Carson Wentz,Alvin Kamara,Nick Chubb,Michael Thomas,Courtland Sutton,Taylor Gabriel,Tyler Kroft,New York Giants,Tim Patrick,126.39,106.94
Matt Ryan,Leonard Fournette,Le'Veon Bell,Julian Edelman,Tyler Boyd,Auden Tate,Zach Ertz,Pittsburgh Steelers,Vance McDonald,126.38,144.94
Matt Ryan,Christian McCaffrey,David Montgomery,Mike Evans,Jarvis Landry,Devante Parker,Tyler Eifert,Cincinnati Bengals,Albert Wilson,126.38,130.34
Russell Wilson,Chris Carson,David Montgomery,Michael Thomas,D.J. Moore,Ted Ginn,Jason Witten,Denver Broncos,Devin Singletary,126.38,116.5
Nick Foles,Saquon Barkley,Bo Scarbrough,Michael Thomas,Calvin Ridley,Diontae Johnson,Vance McDonald,Detroit Lions,Tyler Boyd,126.38,120.88
Tom Brady,Saquon Barkley,Miles Sanders,Michael Thomas,Calvin Ridley,Allen Robinson,Jason Witten,Tampa Bay Buccaneers,Benjamin Watson,126.38,127.6
Matt Ryan,Ezekiel Elliott,Kalen Ballage,Mike Evans,Calvin Ridley,D.J. Moore,Jason Witten,New York Jets,Tyler Boyd,126.38,137.84
Matt Ryan,Nick Chubb,Miles Sanders,Michael Thomas,D.J. Chark,A.J. Brown,Anthony Firkser,Tampa Bay Buccaneers,Ronald Jones II,126.37,147.74
Baker Mayfield,Miles Sanders,Brian Hill,Mike Evans,Odell Beckham Jr,Julian Edelman,Darren Waller,Cincinnati Bengals,Devante Parker,126.37,119.78
Baker Mayfield,Ezekiel Elliott,Derrick Henry,Julio Jones,Golden Tate,Devante Parker,Mike Gesicki,Denver Broncos,Miles Sanders,126.36,143.28
Drew Brees,Devin Singletary,Phillip Lindsay,Michael Thomas,D.J. Moore,Golden Tate,Darren Waller,Philadelphia Eagles,Benjamin Watson,126.35,143.54
Matt Ryan,Josh Jacobs,Brian Hill,Mike Evans,Julian Edelman,D.J. Chark,Cameron Brate,New Orleans Saints,Vance McDonald,126.35,63.14
Baker Mayfield,James White,Miles Sanders,Michael Thomas,Odell Beckham Jr,D.J. Chark,Ryan Griffin,Chicago Bears,Albert Wilson,126.34,124.38
Tom Brady,Alvin Kamara,Tarik Cohen,Michael Thomas,Michael Gallup,Randall Cobb,Zach Ertz,Miami Dolphins,Tim Patrick,126.34,121.5
Russell Wilson,Derrick Henry,Bo Scarbrough,Michael Thomas,Julio Jones,Courtland Sutton,Dawson Knox,Detroit Lions,Tyler Kroft,126.32,110.9
Ryan Tannehill,Alvin Kamara,Le'Veon Bell,Mike Evans,D.K. Metcalf,Danny Amendola,Zach Ertz,Denver Broncos,Dallas Goedert,126.32,129.26
Dak Prescott,David Montgomery,James White,Michael Thomas,D.J. Chark,Michael Gallup,Zach Ertz,Denver Broncos,Benjamin Watson,126.3,94.38
Kyle Allen,Leonard Fournette,James White,Michael Thomas,D.J. Moore,Danny Amendola,Zach Ertz,Jacksonville Jaguars,Allen Hurns,126.3,171.84
Dak Prescott,Alvin Kamara,Le'Veon Bell,Mike Evans,Julian Edelman,Allen Hurns,Blake Jarwin,Chicago Bears,James White,126.29,92.98
Mitch Trubisky,Alvin Kamara,Ezekiel Elliott,Michael Thomas,Golden Tate,Demaryius Thomas,Mike Gesicki,Atlanta Falcons,Anthony Miller,126.29,130.82
Matt Ryan,Nick Chubb,Saquon Barkley,Odell Beckham Jr,Devante Parker,Albert Wilson,Darren Waller,Tennessee Titans,Tim Patrick,126.28,105.64
Drew Brees,Derrick Henry,Phillip Lindsay,Michael Thomas,Curtis Samuel,James Washington,Zach Ertz,Tampa Bay Buccaneers,Mike Gesicki,126.26,175.44
Jameis Winston,Leonard Fournette,Chris Carson,Michael Thomas,Calvin Ridley,Demaryius Thomas,Cameron Brate,Buffalo Bills,Jakobi Meyers,126.26,155.62
Ryan Fitzpatrick,Alvin Kamara,Leonard Fournette,D.J. Moore,Jamison Crowder,Demaryius Thomas,Darren Waller,Philadelphia Eagles,Brian Hill,126.24,147.36
Baker Mayfield,Saquon Barkley,Derrick Henry,Michael Thomas,Devante Parker,Rashard Higgins,Jonnu Smith,Chicago Bears,Bo Scarbrough,126.23,125.48
Matt Ryan,Alvin Kamara,Joe Mixon,Marvin Jones,Terry McLaurin,Danny Amendola,Zach Ertz,Detroit Lions,Vance McDonald,126.21,99.84
Carson Wentz,Derrick Henry,Kareem Hunt,Michael Thomas,Jamison Crowder,Chris Conley,Darren Waller,Jacksonville Jaguars,Demaryius Thomas,126.21,112.14
Ryan Fitzpatrick,Leonard Fournette,Miles Sanders,Julio Jones,Mike Evans,Chris Godwin,Tyler Eifert,New Orleans Saints,Demaryius Thomas,126.21,145.66
Carson Wentz,Alvin Kamara,Derrick Henry,Julio Jones,Allen Robinson,Taylor Gabriel,Ben Braunecker,Detroit Lions,Sony Michel,126.2,126.84
Derek Carr,Nick Chubb,Phillip Lindsay,Michael Thomas,Jamison Crowder,Russell Gage,Noah Fant,New Orleans Saints,Demaryius Thomas,126.2,103.48
Ryan Fitzpatrick,Christian McCaffrey,Alvin Kamara,Odell Beckham Jr,Rashard Higgins,Tim Patrick,Jason Witten,Detroit Lions,Le'Veon Bell,126.19,125.56
Sam Darnold,Le'Veon Bell,Miles Sanders,Michael Thomas,Julio Jones,Curtis Samuel,Jared Cook,Tampa Bay Buccaneers,N'Keal Harry,126.18,151.3
Russell Wilson,Alvin Kamara,Saquon Barkley,Mike Evans,Josh Gordon,Chris Conley,Dallas Goedert,Philadelphia Eagles,Phillip Lindsay,126.18,86.6
Russell Wilson,Chris Carson,Joe Mixon,Mike Evans,Jamison Crowder,Devante Parker,Zach Ertz,Tampa Bay Buccaneers,Dallas Goedert,126.18,109.3
Jameis Winston,Chris Carson,Devin Singletary,Mike Evans,Julian Edelman,Calvin Ridley,Mike Gesicki,Denver Broncos,Phillip Lindsay,126.18,126.32
Matt Ryan,Nick Chubb,David Montgomery,Chris Godwin,Jamison Crowder,Taylor Gabriel,Cameron Brate,Detroit Lions,Devin Singletary,126.17,113.64
