QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Matt Ryan,Derrick Henry,Wayne Gallman,Keenan Allen,Chris Godwin,Larry Fitzgerald,Austin Hooper,Philadelphia Eagles,Mohamed Sanu,135.23,167.1
Philip Rivers,Christian McCaffrey,Ezekiel Elliott,Keenan Allen,Courtland Sutton,Calvin Ridley,Greg Olsen,Carolina Panthers,Keesean Johnson,135.21,138.24
Kirk Cousins,Christian McCaffrey,David Johnson,Michael Thomas,Golden Tate,Mohamed Sanu,Evan Engram,Pittsburgh Steelers,David Montgomery,135.16,188.94
Matt Ryan,Le'Veon Bell,Devonta Freeman,DeAndre Hopkins,Julio Jones,Tyler Boyd,Dawson Knox,Atlanta Falcons,Diontae Johnson,135.12,132.9
Lamar Jackson,Christian McCaffrey,Chris Thompson,DeAndre Hopkins,Julio Jones,Curtis Samuel,Noah Fant,Green Bay Packers,Mohamed Sanu,135.1,130.24
Lamar Jackson,David Johnson,Aaron Jones,Michael Thomas,Marquise Brown,Courtland Sutton,Mark Andrews,Tennessee Titans,Will Fuller,135.08,233.04
Jameis Winston,Le'Veon Bell,Josh Jacobs,Keenan Allen,Chris Godwin,Michael Thomas,Austin Hooper,Cincinnati Bengals,Curtis Samuel,135.06,172.06
Carson Wentz,David Johnson,Joe Mixon,DeAndre Hopkins,Julio Jones,Calvin Ridley,Noah Fant,Pittsburgh Steelers,James White,135.06,111.16
Lamar Jackson,Le'Veon Bell,Leonard Fournette,Julio Jones,Michael Thomas,Diontae Johnson,Mark Andrews,Carolina Panthers,Keesean Johnson,135.05,145.04
Tom Brady,David Johnson,Austin Ekeler,Julio Jones,Emmanuel Sanders,Calvin Ridley,Greg Olsen,Buffalo Bills,Will Fuller,135.03,166.42
Andy Dalton,David Johnson,James Conner,DeAndre Hopkins,Keenan Allen,Golden Tate,Austin Hooper,Tampa Bay Buccaneers,Mohamed Sanu,134.99,104.88
Matt Ryan,David Johnson,Devonta Freeman,Keenan Allen,Chris Godwin,Michael Thomas,Jimmy Graham,Atlanta Falcons,Ted Ginn,134.93,173.7
Andy Dalton,Austin Ekeler,Aaron Jones,DeAndre Hopkins,Julio Jones,Mohamed Sanu,Greg Olsen,Los Angeles Chargers,Devonta Freeman,134.9,164.78
Dak Prescott,Christian McCaffrey,Leonard Fournette,Michael Thomas,Marquez Valdes-Scantling,Courtland Sutton,Jason Witten,Los Angeles Chargers,Devonta Freeman,134.86,210.72
Carson Wentz,Alvin Kamara,Le'Veon Bell,DeAndre Hopkins,Emmanuel Sanders,Calvin Ridley,Jimmy Graham,Tampa Bay Buccaneers,Mohamed Sanu,134.85,105.68
Tom Brady,Alvin Kamara,Leonard Fournette,Michael Thomas,Julian Edelman,Emmanuel Sanders,Austin Hooper,Atlanta Falcons,Trey Quinn,134.85,161.04
Deshaun Watson,Ezekiel Elliott,Phillip Lindsay,Julio Jones,Emmanuel Sanders,Golden Tate,Austin Hooper,Tennessee Titans,Darren Waller,134.84,131.44
Philip Rivers,Christian McCaffrey,James White,Keenan Allen,Tyler Boyd,Julian Edelman,Noah Fant,Tennessee Titans,Will Fuller,134.82,200.44
Lamar Jackson,Christian McCaffrey,Phillip Lindsay,Michael Thomas,JuJu Smith-Schuster,Courtland Sutton,Austin Hooper,Cincinnati Bengals,Diontae Johnson,134.8,198.04
Matt Ryan,Christian McCaffrey,Leonard Fournette,DeAndre Hopkins,Golden Tate,Keke Coutee,OJ Howard,Minnesota Vikings,Joe Mixon,134.79,169.5
Deshaun Watson,Le'Veon Bell,David Montgomery,DeAndre Hopkins,Julio Jones,Courtland Sutton,Delanie Walker,Cincinnati Bengals,Curtis Samuel,134.76,123.74
Carson Wentz,Dalvin Cook,Devonta Freeman,DeAndre Hopkins,Tyler Boyd,Emmanuel Sanders,Noah Fant,Tennessee Titans,Courtland Sutton,134.73,136.66
Jameis Winston,Ezekiel Elliott,David Johnson,Michael Thomas,Larry Fitzgerald,Courtland Sutton,OJ Howard,Green Bay Packers,Mohamed Sanu,134.73,154.66
Deshaun Watson,Ezekiel Elliott,James White,DeAndre Hopkins,Julian Edelman,Curtis Samuel,Darren Waller,Tampa Bay Buccaneers,Mohamed Sanu,134.72,150.44
Deshaun Watson,Christian McCaffrey,Wayne Gallman,DeAndre Hopkins,Larry Fitzgerald,Emmanuel Sanders,Darren Fells,Atlanta Falcons,Courtland Sutton,134.7,159.54
Matt Ryan,Austin Ekeler,Derrick Henry,DeAndre Hopkins,Michael Thomas,Allen Robinson,Jordan Akins,Buffalo Bills,Emmanuel Sanders,134.66,177.7
Carson Wentz,Dalvin Cook,Leonard Fournette,Michael Thomas,Alshon Jeffery,Robby Anderson,Austin Hooper,Tennessee Titans,Chris Thompson,134.66,155.96
Carson Wentz,Austin Ekeler,Devonta Freeman,Mike Evans,Chris Godwin,Michael Thomas,Greg Olsen,Tampa Bay Buccaneers,Emmanuel Sanders,134.66,134.96
Lamar Jackson,Le'Veon Bell,Aaron Jones,DeAndre Hopkins,Chris Godwin,Tyler Boyd,Tyler Eifert,Pittsburgh Steelers,Auden Tate,134.65,190.04
Philip Rivers,Le'Veon Bell,Leonard Fournette,DeAndre Hopkins,Keenan Allen,Allen Robinson,Noah Fant,Tampa Bay Buccaneers,Devonta Freeman,134.65,119.54
Andy Dalton,Alvin Kamara,Austin Ekeler,Allen Robinson,Will Fuller,Mohamed Sanu,Austin Hooper,Philadelphia Eagles,Leonard Fournette,134.65,235.2
Lamar Jackson,Dalvin Cook,David Johnson,Mike Evans,Will Fuller,Mohamed Sanu,Austin Hooper,Pittsburgh Steelers,Chris Thompson,134.63,168.24
Philip Rivers,Joe Mixon,Carlos Hyde,Julio Jones,Keenan Allen,Michael Thomas,Darren Waller,Tampa Bay Buccaneers,Courtland Sutton,134.58,115.34
Andy Dalton,Christian McCaffrey,Royce Freeman,DeAndre Hopkins,Julio Jones,Courtland Sutton,Austin Hooper,Carolina Panthers,Trey Quinn,134.57,151.98
Matt Ryan,Christian McCaffrey,David Johnson,Mike Evans,Mohamed Sanu,Auden Tate,Jordan Akins,Philadelphia Eagles,James Conner,134.54,181.7
Carson Wentz,Christian McCaffrey,David Montgomery,DeAndre Hopkins,Keenan Allen,Curtis Samuel,Austin Hooper,Atlanta Falcons,Keke Coutee,134.52,124.16
Matt Ryan,Christian McCaffrey,Derrick Henry,Julio Jones,Michael Thomas,Robby Anderson,Darren Fells,Green Bay Packers,David Montgomery,134.5,190.0
Matt Ryan,Le'Veon Bell,David Montgomery,Keenan Allen,Mike Evans,Michael Thomas,Jared Cook,Tennessee Titans,Chris Thompson,134.49,142.2
Lamar Jackson,Christian McCaffrey,Leonard Fournette,Julian Edelman,Marquise Brown,Auden Tate,Mark Andrews,Tampa Bay Buccaneers,Devonta Freeman,134.49,171.14
Carson Wentz,James Conner,Miles Sanders,DeAndre Hopkins,Julio Jones,Larry Fitzgerald,Darren Waller,Cincinnati Bengals,Mohamed Sanu,134.49,92.96
Deshaun Watson,Christian McCaffrey,David Johnson,Keenan Allen,John Brown,Cole Beasley,Austin Hooper,Cincinnati Bengals,Dawson Knox,134.48,155.24
Matt Ryan,Dalvin Cook,Leonard Fournette,Julio Jones,Allen Robinson,Auden Tate,Darren Fells,New Orleans Saints,Joe Mixon,134.48,173.8
Matt Ryan,David Johnson,James Conner,Julio Jones,Larry Fitzgerald,Calvin Ridley,Delanie Walker,Atlanta Falcons,Wayne Gallman,134.48,106.2
Matt Ryan,Ezekiel Elliott,David Montgomery,DeAndre Hopkins,Tyler Boyd,Larry Fitzgerald,Greg Olsen,Oakland Raiders,Keesean Johnson,134.47,136.0
Kyler Murray,Leonard Fournette,Derrick Henry,Michael Thomas,Tyler Boyd,Larry Fitzgerald,Austin Hooper,Cincinnati Bengals,David Montgomery,134.47,178.42
Deshaun Watson,David Johnson,Aaron Jones,DeAndre Hopkins,Tyler Boyd,Calvin Ridley,OJ Howard,Tampa Bay Buccaneers,Chris Thompson,134.47,194.24
Lamar Jackson,Alvin Kamara,Phillip Lindsay,DeAndre Hopkins,Michael Thomas,Larry Fitzgerald,Tyler Eifert,Tampa Bay Buccaneers,Keesean Johnson,134.44,140.76
Matt Ryan,Dalvin Cook,David Johnson,Julio Jones,Courtland Sutton,Robby Anderson,Jordan Akins,Carolina Panthers,Devonta Freeman,134.43,148.4
Matt Ryan,Leonard Fournette,James Conner,DeAndre Hopkins,Julio Jones,D.J. Moore,Jeremy Sprinkle,Buffalo Bills,David Montgomery,134.43,137.5
Kyler Murray,Christian McCaffrey,Le'Veon Bell,Tyler Boyd,Allen Robinson,Auden Tate,Dawson Knox,Buffalo Bills,Leonard Fournette,134.43,204.42
Matt Ryan,Christian McCaffrey,David Johnson,Nelson Agholor,Robby Anderson,Jamison Crowder,Darren Waller,Los Angeles Chargers,Leonard Fournette,134.42,162.4
Carson Wentz,Dalvin Cook,Carlos Hyde,Keenan Allen,Chris Godwin,Calvin Ridley,Austin Hooper,Buffalo Bills,Will Fuller,134.41,195.26
Dak Prescott,Leonard Fournette,Wayne Gallman,Julio Jones,Chris Godwin,Calvin Ridley,Zach Ertz,Cincinnati Bengals,Mohamed Sanu,134.41,151.82
Chase Daniel,David Johnson,Le'Veon Bell,Chris Godwin,Allen Robinson,Courtland Sutton,Darren Waller,Carolina Panthers,Aaron Jones,134.41,206.34
Joe Flacco,Ezekiel Elliott,Wayne Gallman,Keenan Allen,Michael Thomas,Emmanuel Sanders,Austin Hooper,Buffalo Bills,James White,134.4,118.18
Deshaun Watson,Dalvin Cook,Leonard Fournette,Michael Thomas,Allen Robinson,D.J. Moore,Greg Olsen,Atlanta Falcons,Curtis Samuel,134.4,194.64
Dak Prescott,Dalvin Cook,Carlos Hyde,DeAndre Hopkins,Julio Jones,Courtland Sutton,Greg Olsen,Pittsburgh Steelers,Will Fuller,134.39,180.92
Dak Prescott,Christian McCaffrey,Alvin Kamara,Emmanuel Sanders,Courtland Sutton,Mike Williams,Greg Olsen,Tennessee Titans,David Montgomery,134.35,148.94
Matt Ryan,Christian McCaffrey,Ezekiel Elliott,Larry Fitzgerald,Allen Robinson,Will Fuller,Darren Waller,New York Giants,Trey Burton,134.34,218.4
Matt Ryan,David Johnson,Royce Freeman,DeAndre Hopkins,Tyler Boyd,D.J. Chark,Austin Hooper,Buffalo Bills,Darren Waller,134.33,182.2
Matt Ryan,Alvin Kamara,Carlos Hyde,DeAndre Hopkins,Marquise Brown,Will Fuller,Zach Ertz,Philadelphia Eagles,Auden Tate,134.33,211.82
Tom Brady,Christian McCaffrey,Aaron Jones,Julio Jones,Julian Edelman,Emmanuel Sanders,Jeremy Sprinkle,Pittsburgh Steelers,David Montgomery,134.32,193.22
Philip Rivers,Christian McCaffrey,Josh Jacobs,DeAndre Hopkins,Julio Jones,Will Fuller,Darren Waller,Los Angeles Chargers,Tyler Eifert,134.3,194.14
Matt Ryan,Alvin Kamara,Leonard Fournette,Mike Evans,Chris Godwin,Keesean Johnson,Jared Cook,Pittsburgh Steelers,Aaron Jones,134.3,196.82
Matt Ryan,Alvin Kamara,Leonard Fournette,Michael Thomas,Mohamed Sanu,Keke Coutee,Zach Ertz,New York Giants,James Conner,134.27,182.42
Deshaun Watson,Le'Veon Bell,James Conner,DeAndre Hopkins,Calvin Ridley,Auden Tate,Darren Waller,Tennessee Titans,Joe Mixon,134.26,146.04
Tom Brady,Alvin Kamara,Chris Thompson,Julio Jones,Tyler Boyd,Larry Fitzgerald,Greg Olsen,Carolina Panthers,Auden Tate,134.25,129.54
Matt Ryan,Dalvin Cook,Miles Sanders,Mike Evans,Chris Godwin,Michael Thomas,Tyler Eifert,Green Bay Packers,Courtland Sutton,134.25,186.4
Dak Prescott,Christian McCaffrey,Miles Sanders,Julio Jones,Larry Fitzgerald,Calvin Ridley,Austin Hooper,Jacksonville Jaguars,Curtis Samuel,134.23,154.12
Jameis Winston,Christian McCaffrey,Devonta Freeman,Mike Evans,Chris Godwin,Keesean Johnson,Austin Hooper,Carolina Panthers,David Montgomery,134.21,164.36
Matt Ryan,Le'Veon Bell,Joe Mixon,Julio Jones,Julian Edelman,Emmanuel Sanders,Mark Andrews,New York Jets,Calvin Ridley,134.2,134.0
Carson Wentz,Christian McCaffrey,Phillip Lindsay,Julio Jones,Emmanuel Sanders,Nelson Agholor,Zach Ertz,Minnesota Vikings,Keesean Johnson,134.19,136.76
Deshaun Watson,Aaron Jones,Miles Sanders,Julio Jones,Keenan Allen,Michael Thomas,Delanie Walker,Green Bay Packers,Calvin Ridley,134.19,195.34
Deshaun Watson,Christian McCaffrey,Devonta Freeman,Julio Jones,Calvin Ridley,Cole Beasley,Darren Waller,Atlanta Falcons,Chris Thompson,134.18,160.24
Lamar Jackson,Aaron Jones,Phillip Lindsay,Julio Jones,Chris Godwin,Michael Thomas,OJ Howard,Atlanta Falcons,Curtis Samuel,134.16,187.64
Deshaun Watson,Christian McCaffrey,James Conner,Keenan Allen,Julian Edelman,Emmanuel Sanders,Jeff Heuerman,Carolina Panthers,Curtis Samuel,134.16,167.64
Dak Prescott,Leonard Fournette,David Montgomery,Mike Evans,Chris Godwin,Michael Thomas,Evan Engram,Atlanta Falcons,Auden Tate,134.15,165.52
Tom Brady,Le'Veon Bell,Aaron Jones,Julio Jones,Larry Fitzgerald,Will Fuller,Zach Ertz,Green Bay Packers,Mohamed Sanu,134.14,212.62
Philip Rivers,Joe Mixon,Aaron Jones,DeAndre Hopkins,Keenan Allen,Larry Fitzgerald,OJ Howard,Pittsburgh Steelers,Emmanuel Sanders,134.14,118.54
Joe Flacco,Christian McCaffrey,Leonard Fournette,Julio Jones,Larry Fitzgerald,Emmanuel Sanders,Jimmy Graham,Cincinnati Bengals,Mike Williams,134.13,129.78
Deshaun Watson,Christian McCaffrey,Aaron Jones,Mike Evans,Calvin Ridley,Mohamed Sanu,Greg Olsen,Buffalo Bills,Wayne Gallman,134.12,195.14
Dak Prescott,David Johnson,Austin Ekeler,DeAndre Hopkins,Marquez Valdes-Scantling,Auden Tate,Jimmy Graham,Tampa Bay Buccaneers,Leonard Fournette,134.12,136.12
Matt Ryan,Le'Veon Bell,Phillip Lindsay,Julio Jones,JuJu Smith-Schuster,D.J. Moore,Zach Ertz,Carolina Panthers,Austin Hooper,134.11,165.5
Jameis Winston,Christian McCaffrey,Alvin Kamara,John Brown,Calvin Ridley,Will Fuller,Austin Hooper,Pittsburgh Steelers,Wayne Gallman,134.1,200.08
Matt Ryan,Alvin Kamara,Austin Ekeler,D.J. Moore,D.J. Chark,Curtis Samuel,Darren Waller,Carolina Panthers,Leonard Fournette,134.09,186.62
Deshaun Watson,Austin Ekeler,Leonard Fournette,DeAndre Hopkins,Julian Edelman,Larry Fitzgerald,Noah Fant,Green Bay Packers,Calvin Ridley,134.08,180.74
Deshaun Watson,Ezekiel Elliott,David Johnson,Michael Thomas,Allen Robinson,Will Fuller,Darren Fells,Los Angeles Chargers,David Montgomery,134.07,250.64
Tom Brady,Christian McCaffrey,Austin Ekeler,DeAndre Hopkins,Michael Thomas,Calvin Ridley,Darren Fells,Pittsburgh Steelers,Auden Tate,134.07,220.32
Philip Rivers,Ezekiel Elliott,James Conner,Julio Jones,Emmanuel Sanders,Courtland Sutton,Zach Ertz,Cincinnati Bengals,Auden Tate,134.06,92.34
Philip Rivers,Christian McCaffrey,David Johnson,Mike Evans,Allen Robinson,Emmanuel Sanders,Noah Fant,Cincinnati Bengals,Phillip Lindsay,134.05,136.34
Kyler Murray,Ezekiel Elliott,Leonard Fournette,Chris Godwin,Larry Fitzgerald,Emmanuel Sanders,Mark Andrews,Carolina Panthers,Auden Tate,134.04,152.52
Dak Prescott,Ezekiel Elliott,Leonard Fournette,Keenan Allen,Mike Evans,Courtland Sutton,Noah Fant,Tennessee Titans,Mohamed Sanu,134.04,121.92
Dak Prescott,Christian McCaffrey,Austin Ekeler,Julio Jones,Golden Tate,Will Fuller,Darren Fells,Tennessee Titans,Aaron Jones,134.01,246.62
Andy Dalton,Austin Ekeler,Leonard Fournette,Julio Jones,Tyler Boyd,Larry Fitzgerald,OJ Howard,Pittsburgh Steelers,James White,134.01,145.48
Jameis Winston,James Conner,James White,Chris Godwin,Michael Thomas,Tyler Boyd,Darren Waller,Atlanta Falcons,Emmanuel Sanders,134.0,159.96
Deshaun Watson,Dalvin Cook,Miles Sanders,Julio Jones,Tyler Boyd,Courtland Sutton,Austin Hooper,Tampa Bay Buccaneers,Cole Beasley,133.97,162.34
Matt Ryan,Christian McCaffrey,Dalvin Cook,Marquez Valdes-Scantling,Emmanuel Sanders,Geronimo Allison,Jimmy Graham,Pittsburgh Steelers,Phillip Lindsay,133.96,171.7
Matt Ryan,David Johnson,Le'Veon Bell,DeAndre Hopkins,Michael Thomas,D.J. Moore,Darren Fells,Jacksonville Jaguars,Carlos Hyde,133.93,177.4
Lamar Jackson,Le'Veon Bell,Devonta Freeman,Julio Jones,Chris Godwin,John Brown,Austin Hooper,Tampa Bay Buccaneers,Mohamed Sanu,133.93,132.34
Dak Prescott,David Johnson,Leonard Fournette,Julio Jones,Amari Cooper,Emmanuel Sanders,Jason Witten,Pittsburgh Steelers,Chris Thompson,133.91,151.92
Matt Ryan,Christian McCaffrey,Alvin Kamara,Cole Beasley,A.J. Brown,Auden Tate,Dawson Knox,Tennessee Titans,Dalvin Cook,133.89,164.92
Philip Rivers,Christian McCaffrey,Aaron Jones,Mike Evans,Michael Thomas,Will Fuller,OJ Howard,Minnesota Vikings,Carlos Hyde,133.89,235.94
Lamar Jackson,Dalvin Cook,Leonard Fournette,Keenan Allen,Courtland Sutton,Curtis Samuel,Austin Hooper,Green Bay Packers,Mike Williams,133.88,139.34
Carson Wentz,Leonard Fournette,Aaron Jones,Tyler Boyd,Alshon Jeffery,Emmanuel Sanders,Zach Ertz,Buffalo Bills,James White,133.89,176.26
Kyler Murray,Alvin Kamara,Le'Veon Bell,Michael Thomas,Tyler Boyd,Mohamed Sanu,Tyler Eifert,Carolina Panthers,James White,133.87,179.54
Deshaun Watson,Ezekiel Elliott,Josh Jacobs,Keenan Allen,Julian Edelman,Courtland Sutton,Austin Hooper,Jacksonville Jaguars,Will Fuller,133.87,221.44
Matt Ryan,Dalvin Cook,Jaylen Samuels,DeAndre Hopkins,Keenan Allen,Michael Thomas,Greg Olsen,Cincinnati Bengals,Keke Coutee,133.86,146.16
Chase Daniel,Christian McCaffrey,Alvin Kamara,Julio Jones,Allen Robinson,Auden Tate,Trey Burton,Cincinnati Bengals,Devonta Freeman,133.85,154.16
Chase Daniel,Alvin Kamara,Miles Sanders,DeAndre Hopkins,Julio Jones,Michael Thomas,Jeremy Sprinkle,Tennessee Titans,Will Fuller,133.85,177.36
Jameis Winston,Alvin Kamara,Austin Ekeler,Michael Thomas,Calvin Ridley,Keesean Johnson,OJ Howard,Minnesota Vikings,Leonard Fournette,133.84,167.88
Lamar Jackson,Aaron Jones,David Montgomery,DeAndre Hopkins,JuJu Smith-Schuster,Julian Edelman,Austin Hooper,Carolina Panthers,Mohamed Sanu,133.84,183.44
Matt Ryan,Le'Veon Bell,James White,Michael Thomas,JuJu Smith-Schuster,Larry Fitzgerald,Mark Andrews,Cincinnati Bengals,Marquise Brown,133.82,162.1
Matt Ryan,Austin Ekeler,Leonard Fournette,JuJu Smith-Schuster,Alshon Jeffery,Calvin Ridley,Austin Hooper,Buffalo Bills,Joe Mixon,133.81,172.9
Chase Daniel,Wayne Gallman,David Montgomery,DeAndre Hopkins,Julio Jones,Tyler Boyd,Austin Hooper,Jacksonville Jaguars,Emmanuel Sanders,133.78,101.24
Matt Ryan,Christian McCaffrey,Le'Veon Bell,Stefon Diggs,Golden Tate,Curtis Samuel,Evan Engram,Atlanta Falcons,James White,133.71,143.4
Jameis Winston,Christian McCaffrey,Chris Thompson,Keenan Allen,Tyler Boyd,Auden Tate,Zach Ertz,Philadelphia Eagles,Keesean Johnson,133.7,182.86
Jameis Winston,Leonard Fournette,Devonta Freeman,DeAndre Hopkins,Chris Godwin,Larry Fitzgerald,OJ Howard,Cincinnati Bengals,Phillip Lindsay,133.69,154.96
Kyler Murray,Christian McCaffrey,Alvin Kamara,Larry Fitzgerald,Mohamed Sanu,Keesean Johnson,Delanie Walker,Green Bay Packers,Leonard Fournette,133.69,163.34
Jameis Winston,Dalvin Cook,Phillip Lindsay,DeAndre Hopkins,Keenan Allen,Calvin Ridley,Tyler Eifert,Tennessee Titans,Mohamed Sanu,133.69,142.06
Philip Rivers,Alvin Kamara,Le'Veon Bell,Keenan Allen,Courtland Sutton,Auden Tate,Evan Engram,Pittsburgh Steelers,David Montgomery,133.68,107.76
Deshaun Watson,James Conner,David Montgomery,DeAndre Hopkins,Tyler Boyd,Will Fuller,Zach Ertz,Pittsburgh Steelers,James White,133.66,211.54
Matt Ryan,Alvin Kamara,Wayne Gallman,Keenan Allen,Tyler Boyd,JuJu Smith-Schuster,Tyler Eifert,Tennessee Titans,Keesean Johnson,133.64,126.72
Teddy Bridgewater,Christian McCaffrey,Wayne Gallman,Chris Godwin,Michael Thomas,Will Fuller,Darren Waller,Buffalo Bills,Curtis Samuel,133.64,245.06
Lamar Jackson,James Conner,James White,DeAndre Hopkins,Keenan Allen,Emmanuel Sanders,Tyler Eifert,Minnesota Vikings,Courtland Sutton,133.63,97.24
Matt Ryan,Derrick Henry,Aaron Jones,Julio Jones,Keenan Allen,D.J. Moore,Mark Andrews,New York Giants,Will Fuller,133.62,201.2
Lamar Jackson,Christian McCaffrey,James White,Keenan Allen,Marquise Brown,Diontae Johnson,Darren Waller,Carolina Panthers,Mohamed Sanu,133.59,140.24
Matt Ryan,Ezekiel Elliott,David Johnson,JuJu Smith-Schuster,Marquise Brown,Diontae Johnson,Austin Hooper,Pittsburgh Steelers,David Montgomery,133.57,145.2
Lamar Jackson,David Johnson,Austin Ekeler,Keenan Allen,Julian Edelman,Emmanuel Sanders,Noah Fant,Jacksonville Jaguars,Mohamed Sanu,133.57,112.94
Kyler Murray,Aaron Jones,Devonta Freeman,Julio Jones,Michael Thomas,Tyler Boyd,Zach Ertz,Tampa Bay Buccaneers,Keesean Johnson,133.57,201.52
Andy Dalton,Alvin Kamara,Aaron Jones,Tyler Boyd,Larry Fitzgerald,Emmanuel Sanders,Darren Waller,Los Angeles Chargers,Curtis Samuel,133.56,162.4
Joe Flacco,David Johnson,Aaron Jones,Keenan Allen,Tyler Boyd,Allen Robinson,Greg Olsen,Tennessee Titans,Emmanuel Sanders,133.55,155.48
Dak Prescott,Alvin Kamara,Dalvin Cook,Chris Godwin,Larry Fitzgerald,Auden Tate,Austin Hooper,New York Giants,Keesean Johnson,133.53,157.94
Philip Rivers,David Johnson,Wayne Gallman,Keenan Allen,Michael Thomas,Will Fuller,Evan Engram,Cincinnati Bengals,Mike Williams,133.49,157.94
Deshaun Watson,Christian McCaffrey,Le'Veon Bell,Chris Godwin,Michael Thomas,Courtland Sutton,Jeremy Sprinkle,Tennessee Titans,Ted Ginn,133.49,231.44
Carson Wentz,David Johnson,Le'Veon Bell,Julian Edelman,Josh Gordon,Emmanuel Sanders,Jeremy Sprinkle,Minnesota Vikings,Leonard Fournette,133.46,129.66
Matt Ryan,Alvin Kamara,Derrick Henry,Julio Jones,Julian Edelman,Mohamed Sanu,Jimmy Graham,Atlanta Falcons,Miles Sanders,133.45,132.62
Deshaun Watson,James Conner,Devonta Freeman,Julio Jones,Allen Robinson,Courtland Sutton,Evan Engram,Buffalo Bills,Will Fuller,133.43,207.74
Deshaun Watson,Christian McCaffrey,Josh Jacobs,DeAndre Hopkins,Tyler Boyd,Diontae Johnson,Austin Hooper,Tennessee Titans,Delanie Walker,133.43,205.14
Dak Prescott,Dalvin Cook,Josh Jacobs,DeAndre Hopkins,Allen Robinson,Emmanuel Sanders,Austin Hooper,Minnesota Vikings,Calvin Ridley,133.43,183.12
Matt Ryan,Joe Mixon,Aaron Jones,DeAndre Hopkins,Mike Evans,Marquise Brown,Austin Hooper,Jacksonville Jaguars,Greg Olsen,133.42,144.6
Andy Dalton,Dalvin Cook,Le'Veon Bell,Tyler Boyd,Mohamed Sanu,Keesean Johnson,Zach Ertz,Atlanta Falcons,Leonard Fournette,133.42,158.08
Matt Ryan,Christian McCaffrey,Carlos Hyde,Keenan Allen,Mike Evans,Larry Fitzgerald,Jeff Heuerman,Buffalo Bills,Courtland Sutton,133.41,150.0
Tom Brady,David Johnson,Aaron Jones,Keenan Allen,Julian Edelman,Josh Gordon,Austin Hooper,Green Bay Packers,Auden Tate,133.4,177.62
Deshaun Watson,Christian McCaffrey,James White,Mike Evans,Michael Thomas,Julian Edelman,Jared Cook,Green Bay Packers,Auden Tate,133.39,215.54
Deshaun Watson,Ezekiel Elliott,Le'Veon Bell,Julio Jones,Keenan Allen,Mohamed Sanu,Jeremy Sprinkle,Carolina Panthers,OJ Howard,133.39,125.64
Kyle Allen,Christian McCaffrey,Joe Mixon,Julio Jones,Julian Edelman,Courtland Sutton,Greg Olsen,Los Angeles Chargers,Curtis Samuel,133.39,150.04
Carson Wentz,Christian McCaffrey,Dalvin Cook,Keenan Allen,Robby Anderson,Jamison Crowder,Greg Olsen,Minnesota Vikings,Auden Tate,133.39,127.56
Deshaun Watson,Dalvin Cook,Austin Ekeler,Tyler Boyd,Julian Edelman,Will Fuller,Greg Olsen,New York Giants,Mohamed Sanu,133.38,234.14
Dak Prescott,Ezekiel Elliott,David Johnson,D.J. Moore,Emmanuel Sanders,Curtis Samuel,Greg Olsen,Cincinnati Bengals,Le'Veon Bell,133.38,106.12
Carson Wentz,Christian McCaffrey,Aaron Jones,Michael Thomas,Nelson Agholor,Jamison Crowder,Austin Hooper,Philadelphia Eagles,Devonta Freeman,133.37,231.76
Matt Ryan,Christian McCaffrey,Leonard Fournette,Chris Godwin,Marquise Brown,Calvin Ridley,Jordan Akins,Jacksonville Jaguars,David Montgomery,133.37,196.5
Matt Ryan,Dalvin Cook,Leonard Fournette,Mike Evans,Calvin Ridley,Mohamed Sanu,Delanie Walker,Minnesota Vikings,Derrick Henry,133.37,155.3
Kyler Murray,David Johnson,Le'Veon Bell,DeAndre Hopkins,Emmanuel Sanders,Auden Tate,Evan Engram,Philadelphia Eagles,Keesean Johnson,133.36,140.32
Philip Rivers,David Johnson,Chris Thompson,Julio Jones,Julian Edelman,Calvin Ridley,Evan Engram,Tennessee Titans,Mohamed Sanu,133.34,121.54
Philip Rivers,Christian McCaffrey,Leonard Fournette,DeAndre Hopkins,Michael Thomas,Mike Williams,Jeff Heuerman,Atlanta Falcons,James White,133.34,171.74
Dak Prescott,Le'Veon Bell,Leonard Fournette,Michael Thomas,Tyler Boyd,Julian Edelman,Jimmy Graham,Pittsburgh Steelers,Geronimo Allison,133.34,198.12
Carson Wentz,Ezekiel Elliott,Aaron Jones,Julio Jones,Chris Godwin,Courtland Sutton,Darren Fells,Buffalo Bills,Mohamed Sanu,133.33,184.56
Carson Wentz,Dalvin Cook,David Johnson,Marquise Brown,Diontae Johnson,Mohamed Sanu,Mark Andrews,Cincinnati Bengals,Leonard Fournette,133.32,131.86
Dak Prescott,Le'Veon Bell,Phillip Lindsay,Julio Jones,Tyler Boyd,Larry Fitzgerald,Tyler Eifert,Minnesota Vikings,Allen Robinson,133.31,167.12
Deshaun Watson,Christian McCaffrey,Aaron Jones,DeAndre Hopkins,Julian Edelman,Keke Coutee,Tyler Eifert,Cincinnati Bengals,Devonta Freeman,133.29,224.04
Carson Wentz,Christian McCaffrey,Austin Ekeler,Alshon Jeffery,Curtis Samuel,Auden Tate,Zach Ertz,Tennessee Titans,Devonta Freeman,133.27,157.96
Kirk Cousins,David Johnson,Le'Veon Bell,Tyler Boyd,Sterling Shepard,Golden Tate,Austin Hooper,Carolina Panthers,Leonard Fournette,133.26,157.54
