QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Russell Wilson,Christian McCaffrey,Dalvin Cook,Corey Davis,Adam Humphries,Anthony Miller,Greg Olsen,Buffalo Bills,Jaylen Samuels,128.64,153.02
Russell Wilson,Le'Veon Bell,Josh Jacobs,Tyreek Hill,Chris Godwin,Danny Amendola,Cameron Brate,Los Angeles Chargers,Adrian Peterson,128.64,162.62
Baker Mayfield,Dalvin Cook,Le'Veon Bell,Alshon Jeffery,Jarvis Landry,Curtis Samuel,Noah Fant,Buffalo Bills,Aaron Jones,128.64,129.32
Kirk Cousins,Aaron Jones,Austin Ekeler,Tyreek Hill,Jarvis Landry,Devante Parker,Travis Kelce,Carolina Panthers,Jaylen Samuels,128.64,145.3
Derek Carr,Christian McCaffrey,Derrick Henry,Chris Godwin,Keenan Allen,Danny Amendola,T.J. Hockenson,Pittsburgh Steelers,Adrian Peterson,128.62,156.46
Russell Wilson,Christian McCaffrey,Aaron Jones,Mike Evans,Zach Pascal,David Moore,Zach Ertz,Los Angeles Chargers,LeSean McCoy,128.61,185.32
Ryan Fitzpatrick,Christian McCaffrey,Nick Chubb,Mike Evans,Robby Anderson,Jarvis Landry,Zach Ertz,Washington Redskins,Preston Williams,128.6,193.32
Matt Moore,Phillip Lindsay,Melvin Gordon,Stefon Diggs,Tyreek Hill,Chris Godwin,Darren Waller,Kansas City Chiefs,Jaylen Samuels,128.59,130.6
Kyle Allen,Christian McCaffrey,Nick Chubb,D.J. Moore,Curtis Samuel,Cole Beasley,Darren Waller,Washington Redskins,Austin Ekeler,128.59,137.88
Jameis Winston,Derrick Henry,Mark Walton,Kenny Golladay,Marvin Jones,Courtland Sutton,Darren Waller,Buffalo Bills,Jaylen Samuels,128.58,164.8
Mitch Trubisky,Christian McCaffrey,Nick Chubb,Chris Godwin,Keenan Allen,Alshon Jeffery,Dallas Goedert,Carolina Panthers,Jack Doyle,128.57,118.8
Jacoby Brissett,Christian McCaffrey,Nick Chubb,Mike Evans,JuJu Smith-Schuster,Diontae Johnson,Mike Gesicki,Kansas City Chiefs,Jaylen Samuels,128.54,138.36
Matthew Stafford,Le'Veon Bell,Nick Chubb,Mike Evans,Tyrell Williams,Danny Amendola,Jack Doyle,Carolina Panthers,Mark Walton,128.52,145.04
Russell Wilson,Aaron Jones,Austin Ekeler,Kenny Golladay,Danny Amendola,Anthony Miller,Darren Waller,Denver Broncos,Mark Walton,128.5,108.82
Derek Carr,Christian McCaffrey,Le'Veon Bell,Mike Evans,Zach Pascal,Chester Rogers,Eric Ebron,Carolina Panthers,Austin Ekeler,128.49,175.96
Philip Rivers,Dalvin Cook,Melvin Gordon,Chris Godwin,Keenan Allen,JuJu Smith-Schuster,Greg Olsen,Kansas City Chiefs,Mike Williams,128.47,104.06
Josh Allen,Le'Veon Bell,Chris Carson,Chris Godwin,Jarvis Landry,Cole Beasley,Dawson Knox,Denver Broncos,Aaron Jones,128.46,105.6
Russell Wilson,Le'Veon Bell,Aaron Jones,Odell Beckham Jr,Courtland Sutton,Jarvis Landry,Jack Doyle,Oakland Raiders,Austin Ekeler,128.45,144.32
Derek Carr,Dalvin Cook,Adrian Peterson,Chris Godwin,Mike Evans,D.K. Metcalf,Greg Olsen,Cleveland Browns,Jaylen Samuels,128.45,167.36
Philip Rivers,Nick Chubb,Aaron Jones,Chris Godwin,Davante Adams,Mike Williams,Eric Ebron,New York Jets,Mark Walton,128.44,87.76
Philip Rivers,Le'Veon Bell,Austin Ekeler,Davante Adams,Keenan Allen,Alshon Jeffery,Eric Ebron,Buffalo Bills,Phillip Lindsay,128.43,97.66
Ryan Fitzpatrick,Nick Chubb,Austin Ekeler,Tyler Lockett,Jamison Crowder,Demaryius Thomas,Travis Kelce,Buffalo Bills,Jaylen Samuels,128.42,161.02
Aaron Rodgers,Dalvin Cook,Le'Veon Bell,Chris Godwin,Devante Parker,Demaryius Thomas,Mike Gesicki,Denver Broncos,Jaylen Samuels,128.42,120.94
Jameis Winston,Christian McCaffrey,Aaron Jones,Tyler Lockett,Marvin Jones,David Moore,Jack Doyle,Cleveland Browns,Adrian Peterson,128.39,178.5
Russell Wilson,Dalvin Cook,Adrian Peterson,Chris Godwin,D.J. Moore,Preston Williams,Hunter Henry,Buffalo Bills,David Moore,128.39,160.22
Carson Wentz,Aaron Jones,Derrick Henry,Chris Godwin,Allen Robinson,Preston Williams,Darren Waller,Carolina Panthers,Anthony Miller,128.35,101.76
Jameis Winston,Nick Chubb,Mark Walton,Tyler Lockett,Mike Evans,Cole Beasley,Darren Waller,Denver Broncos,Zach Pascal,128.35,164.7
Russell Wilson,Nick Chubb,Phillip Lindsay,Kenny Golladay,Tyrell Williams,Mike Williams,T.J. Hockenson,Buffalo Bills,Mark Walton,128.34,145.52
Philip Rivers,Dalvin Cook,Nick Chubb,Tyler Lockett,Diontae Johnson,David Moore,Cameron Brate,Denver Broncos,Aaron Jones,128.27,95.86
Russell Wilson,Le'Veon Bell,Aaron Jones,Tyler Lockett,D.K. Metcalf,Zach Pascal,T.J. Hockenson,Cleveland Browns,Demaryius Thomas,128.26,175.52
Matthew Stafford,Christian McCaffrey,Phillip Lindsay,Chris Godwin,Tyrell Williams,Danny Amendola,Eric Ebron,Kansas City Chiefs,Preston Williams,128.26,142.04
Jameis Winston,Nick Chubb,Jaylen Samuels,Tyreek Hill,Mike Evans,D.K. Metcalf,Eric Ebron,Buffalo Bills,Mike Williams,128.25,185.0
Matthew Stafford,Dalvin Cook,LeSean McCoy,Tyrell Williams,Jarvis Landry,Devante Parker,Darren Waller,Buffalo Bills,Jaylen Samuels,128.25,123.44
Josh Allen,Christian McCaffrey,Austin Ekeler,Chris Godwin,D.K. Metcalf,Demaryius Thomas,Greg Olsen,Buffalo Bills,Cameron Brate,128.19,134.3
Mitch Trubisky,Christian McCaffrey,Aaron Jones,JuJu Smith-Schuster,Alshon Jeffery,Anthony Miller,Darren Waller,Miami Dolphins,Jaylen Samuels,128.19,98.7
Matthew Stafford,Christian McCaffrey,Austin Ekeler,Marvin Jones,Danny Amendola,Jarvis Landry,Cameron Brate,Philadelphia Eagles,Derrick Henry,128.16,167.24
Ryan Fitzpatrick,Christian McCaffrey,Royce Freeman,Tyler Lockett,Mike Evans,John Brown,Cameron Brate,Los Angeles Chargers,Curtis Samuel,128.14,183.92
Matt Moore,Christian McCaffrey,Phillip Lindsay,Tyler Lockett,Alshon Jeffery,Taylor Gabriel,Zach Ertz,Buffalo Bills,Royce Freeman,128.13,170.2
Philip Rivers,Le'Veon Bell,Nick Chubb,Allen Robinson,John Brown,Taylor Gabriel,Zach Ertz,Carolina Panthers,Phillip Lindsay,128.12,122.56
Derek Carr,Christian McCaffrey,Aaron Jones,Keenan Allen,Jarvis Landry,Diontae Johnson,Darren Waller,Cleveland Browns,Foster Moreau,128.11,109.16
Matt Moore,Christian McCaffrey,Austin Ekeler,Stefon Diggs,Sammy Watkins,Jarvis Landry,Hunter Henry,Washington Redskins,Jaylen Samuels,128.08,139.6
Sam Darnold,Nick Chubb,Aaron Jones,Tyler Lockett,D.J. Moore,Preston Williams,Darren Waller,Philadelphia Eagles,Demaryius Thomas,128.08,135.1
Russell Wilson,Nick Chubb,Chris Carson,Kenny Golladay,Chris Godwin,David Moore,Dallas Goedert,Cleveland Browns,Jaylen Samuels,128.05,149.72
Aaron Rodgers,Le'Veon Bell,Aaron Jones,Marvin Jones,Mike Williams,Zach Pascal,Hunter Henry,Carolina Panthers,Royce Freeman,128.04,131.24
Russell Wilson,Christian McCaffrey,Phillip Lindsay,Kenny Golladay,Marvin Jones,Curtis Samuel,Foster Moreau,Carolina Panthers,Adrian Peterson,128.02,205.52
Russell Wilson,Phillip Lindsay,Adrian Peterson,Tyler Lockett,Mike Evans,Danny Amendola,Darren Waller,New York Jets,Preston Williams,128.0,199.92
Philip Rivers,Christian McCaffrey,Le'Veon Bell,Tyler Lockett,JuJu Smith-Schuster,D.J. Moore,Eric Ebron,Washington Redskins,Parris Campbell,127.96,158.96
Philip Rivers,Dalvin Cook,Derrick Henry,Chris Godwin,Courtland Sutton,Jarvis Landry,Ricky Seals-Jones,Buffalo Bills,Phillip Lindsay,127.95,126.96
Russell Wilson,David Montgomery,LeSean McCoy,Chris Godwin,Mike Evans,Jarvis Landry,Travis Kelce,Carolina Panthers,Preston Williams,127.95,185.12
Matt Moore,Christian McCaffrey,Josh Jacobs,Keenan Allen,JuJu Smith-Schuster,Chester Rogers,Jack Doyle,Buffalo Bills,Austin Ekeler,127.94,136.9
Mason Rudolph,Nick Chubb,Chris Carson,Chris Godwin,Allen Robinson,Diontae Johnson,Jack Doyle,Washington Redskins,Aaron Jones,127.93,75.64
Derek Carr,Chris Carson,Aaron Jones,Keenan Allen,Marvin Jones,Tyrell Williams,Jack Doyle,Buffalo Bills,D.J. Moore,127.91,124.46
Russell Wilson,Chris Carson,Aaron Jones,Jamison Crowder,Devante Parker,Preston Williams,Travis Kelce,Kansas City Chiefs,Derrick Henry,127.91,164.72
Matthew Stafford,Austin Ekeler,Royce Freeman,Tyler Lockett,Marvin Jones,Tyrell Williams,Hunter Henry,Denver Broncos,Jaylen Samuels,127.9,164.84
Matthew Stafford,Le'Veon Bell,Chris Carson,Marvin Jones,Jarvis Landry,Curtis Samuel,Darren Waller,Kansas City Chiefs,Melvin Gordon,127.9,164.44
Jameis Winston,Dalvin Cook,Royce Freeman,Mike Evans,Allen Robinson,Tyrell Williams,Cameron Brate,Kansas City Chiefs,Jaylen Samuels,127.88,111.9
Russell Wilson,Christian McCaffrey,Melvin Gordon,Odell Beckham Jr,Courtland Sutton,Devante Parker,Noah Fant,Buffalo Bills,Curtis Samuel,127.84,202.82
Derek Carr,Christian McCaffrey,Aaron Jones,Tyrell Williams,Sammy Watkins,Cole Beasley,T.J. Hockenson,Denver Broncos,Austin Ekeler,127.82,119.36
Russell Wilson,Christian McCaffrey,Aaron Jones,Allen Robinson,Alshon Jeffery,Mike Williams,Trey Burton,Pittsburgh Steelers,Preston Williams,127.81,156.42
Carson Wentz,Le'Veon Bell,Nick Chubb,Chris Godwin,Allen Robinson,Danny Amendola,Dallas Goedert,Kansas City Chiefs,Melvin Gordon,127.8,104.46
Russell Wilson,Nick Chubb,Melvin Gordon,Chris Godwin,JuJu Smith-Schuster,Diontae Johnson,Zach Ertz,New York Jets,Zach Pascal,127.79,154.12
Jameis Winston,Derrick Henry,LeSean McCoy,Tyler Lockett,Mike Evans,Devante Parker,Hunter Henry,Buffalo Bills,Curtis Samuel,127.78,188.7
Jacoby Brissett,Le'Veon Bell,Austin Ekeler,JuJu Smith-Schuster,John Brown,Zach Pascal,Darren Waller,Buffalo Bills,Jaylen Samuels,127.77,106.46
Russell Wilson,Aaron Jones,David Montgomery,Kenny Golladay,Tyler Lockett,JuJu Smith-Schuster,Cameron Brate,Los Angeles Chargers,Cole Beasley,127.75,159.02
Ryan Fitzpatrick,Christian McCaffrey,Aaron Jones,D.J. Moore,Corey Davis,Curtis Samuel,Zach Ertz,Philadelphia Eagles,Josh Jacobs,127.73,174.82
Matt Moore,Christian McCaffrey,Nick Chubb,Chris Godwin,Sammy Watkins,Curtis Samuel,Irv Smith Jr.,Kansas City Chiefs,Josh Jacobs,127.73,147.6
Derek Carr,Christian McCaffrey,Nick Chubb,Keenan Allen,A.J. Brown,Curtis Samuel,Greg Olsen,Buffalo Bills,LeSean McCoy,127.72,125.66
Ryan Fitzpatrick,Dalvin Cook,Aaron Jones,Kenny Golladay,Marvin Jones,Danny Amendola,Cameron Brate,Cleveland Browns,Jaylen Samuels,127.72,130.22
Philip Rivers,Christian McCaffrey,Aaron Jones,Chris Godwin,John Brown,Cole Beasley,Jeremy Sprinkle,Pittsburgh Steelers,David Montgomery,127.69,135.26
Russell Wilson,Dalvin Cook,Chris Carson,Chris Godwin,Alshon Jeffery,Curtis Samuel,Cameron Brate,Pittsburgh Steelers,Cole Beasley,127.68,141.32
Jameis Winston,Dalvin Cook,Mark Walton,Davante Adams,Keenan Allen,Curtis Samuel,Hunter Henry,Washington Redskins,Jaylen Samuels,127.68,119.1
Matt Moore,Christian McCaffrey,Josh Jacobs,Mike Evans,D.K. Metcalf,Jarvis Landry,Cameron Brate,Cleveland Browns,Melvin Gordon,127.68,199.6
Russell Wilson,Mark Walton,Tarik Cohen,Tyler Lockett,Chris Godwin,JuJu Smith-Schuster,Hunter Henry,Kansas City Chiefs,Sammy Watkins,127.65,144.32
Mason Rudolph,Christian McCaffrey,Nick Chubb,JuJu Smith-Schuster,John Brown,D.J. Moore,Jack Doyle,Pittsburgh Steelers,Melvin Gordon,127.65,157.24
Derek Carr,Christian McCaffrey,Nick Chubb,Odell Beckham Jr,Courtland Sutton,Jarvis Landry,Cameron Brate,Carolina Panthers,Adrian Peterson,127.63,148.86
Matthew Stafford,Derrick Henry,Melvin Gordon,Chris Godwin,Mike Evans,Keenan Allen,Mike Gesicki,Carolina Panthers,D.K. Metcalf,127.63,197.04
Sam Darnold,Dalvin Cook,Aaron Jones,Tyler Lockett,Jamison Crowder,Jarvis Landry,Mike Gesicki,New York Jets,Jaylen Samuels,127.62,157.4
Derek Carr,Josh Jacobs,Derrick Henry,Kenny Golladay,Keenan Allen,Devante Parker,Darren Waller,Kansas City Chiefs,Phillip Lindsay,127.59,143.76
Josh Allen,Josh Jacobs,Jaylen Samuels,Chris Godwin,Mike Evans,Allen Robinson,Dawson Knox,Carolina Panthers,John Brown,127.58,145.4
Philip Rivers,Christian McCaffrey,Chris Carson,Davante Adams,Mike Williams,Preston Williams,Jack Doyle,Carolina Panthers,Derrick Henry,127.57,169.36
Aaron Rodgers,Christian McCaffrey,Josh Jacobs,Mike Evans,D.J. Moore,Adam Humphries,Jonnu Smith,Denver Broncos,Jaylen Samuels,127.56,178.24
Jameis Winston,Nick Chubb,Austin Ekeler,Kenny Golladay,Tyler Lockett,Devante Parker,Cameron Brate,Philadelphia Eagles,Royce Freeman,127.56,144.1
Aaron Rodgers,Nick Chubb,Chris Carson,Tyler Lockett,Chris Godwin,Preston Williams,Cameron Brate,Kansas City Chiefs,Zach Pascal,127.55,144.24
Philip Rivers,Le'Veon Bell,Aaron Jones,Tyreek Hill,Keenan Allen,D.J. Moore,Jimmy Graham,Pittsburgh Steelers,Royce Freeman,127.53,119.46
Russell Wilson,Christian McCaffrey,Austin Ekeler,Keenan Allen,Marvin Jones,Robby Anderson,Mike Gesicki,Los Angeles Chargers,Preston Williams,127.48,184.72
Philip Rivers,Le'Veon Bell,Melvin Gordon,Stefon Diggs,Marvin Jones,Sammy Watkins,Travis Kelce,Carolina Panthers,Jaylen Samuels,127.45,147.76
Russell Wilson,Le'Veon Bell,David Montgomery,Chris Godwin,Keenan Allen,D.K. Metcalf,Greg Olsen,Miami Dolphins,Devante Parker,127.43,166.52
Baker Mayfield,Aaron Jones,Adrian Peterson,Tyler Lockett,Odell Beckham Jr,Courtland Sutton,Hunter Henry,Buffalo Bills,Jaylen Samuels,127.42,155.42
Aaron Rodgers,Le'Veon Bell,Mark Walton,Kenny Golladay,Tyler Lockett,D.K. Metcalf,Cameron Brate,Chicago Bears,Jaylen Samuels,127.42,163.84
Carson Wentz,Dalvin Cook,Le'Veon Bell,Alshon Jeffery,D.J. Moore,Preston Williams,Zach Ertz,Cleveland Browns,Phillip Lindsay,127.41,151.16
Matthew Stafford,Le'Veon Bell,Aaron Jones,Robby Anderson,Jamison Crowder,Preston Williams,Zach Ertz,Buffalo Bills,Royce Freeman,127.4,144.34
Josh Allen,Aaron Jones,Josh Jacobs,Tyler Lockett,Chris Godwin,Mike Williams,Cameron Brate,Miami Dolphins,LeSean McCoy,127.38,132.8
Philip Rivers,Christian McCaffrey,Josh Jacobs,Tyler Lockett,Alshon Jeffery,Anthony Miller,Dallas Goedert,Cleveland Browns,Austin Ekeler,127.36,156.36
Derek Carr,Dalvin Cook,Derrick Henry,Mike Evans,Danny Amendola,Jarvis Landry,Darren Waller,Washington Redskins,Mark Walton,127.35,138.36
Ryan Fitzpatrick,Aaron Jones,Melvin Gordon,Tyler Lockett,Chris Godwin,Marvin Jones,Eric Ebron,Philadelphia Eagles,D.K. Metcalf,127.34,179.82
Matthew Stafford,Aaron Jones,Derrick Henry,Keenan Allen,John Brown,Tyrell Williams,T.J. Hockenson,Cleveland Browns,Phillip Lindsay,127.34,113.84
Aaron Rodgers,Dalvin Cook,Chris Carson,D.J. Moore,Jarvis Landry,Adam Humphries,Greg Olsen,Carolina Panthers,Aaron Jones,127.34,115.44
Jacoby Brissett,Christian McCaffrey,Aaron Jones,Tyler Lockett,Diontae Johnson,Zach Pascal,Noah Fant,Philadelphia Eagles,Phillip Lindsay,127.32,155.26
Russell Wilson,Christian McCaffrey,Derrick Henry,Mike Evans,Mike Williams,Diontae Johnson,Jacob Hollister,Buffalo Bills,Adrian Peterson,127.32,210.22
Russell Wilson,Le'Veon Bell,Chris Carson,Tyler Lockett,Allen Robinson,David Moore,Greg Olsen,Kansas City Chiefs,Royce Freeman,127.31,138.62
Philip Rivers,Nick Chubb,Melvin Gordon,Tyler Lockett,John Brown,Marvin Jones,Darren Waller,Washington Redskins,Danny Amendola,127.3,150.26
Sam Darnold,Christian McCaffrey,Aaron Jones,Chris Godwin,Jamison Crowder,Devante Parker,Noah Fant,Washington Redskins,Royce Freeman,127.3,137.8
Sam Darnold,Christian McCaffrey,Aaron Jones,Allen Robinson,Robby Anderson,Demaryius Thomas,Eric Ebron,Denver Broncos,Jaylen Samuels,127.29,95.7
Philip Rivers,Nick Chubb,Josh Jacobs,Chris Godwin,Tyrell Williams,D.J. Moore,Darren Waller,Cleveland Browns,T.J. Hockenson,127.26,114.46
Matthew Stafford,Christian McCaffrey,Dalvin Cook,Devante Parker,Zach Pascal,Parris Campbell,Jack Doyle,Kansas City Chiefs,Aaron Jones,127.26,149.44
Philip Rivers,Chris Carson,Austin Ekeler,Keenan Allen,JuJu Smith-Schuster,Devante Parker,Hunter Henry,Denver Broncos,Derrick Henry,127.26,112.96
Aaron Rodgers,Chris Carson,Phillip Lindsay,Allen Robinson,Keenan Allen,Cole Beasley,Hunter Henry,Carolina Panthers,Mark Walton,127.22,96.84
Aaron Rodgers,Aaron Jones,Phillip Lindsay,Chris Godwin,Davante Adams,Keenan Allen,Greg Olsen,Los Angeles Chargers,Diontae Johnson,127.2,79.54
Jameis Winston,Christian McCaffrey,Derrick Henry,Allen Robinson,JuJu Smith-Schuster,Zach Pascal,Jack Doyle,New York Jets,Mark Walton,127.19,138.8
Jameis Winston,Le'Veon Bell,Nick Chubb,Chris Godwin,Curtis Samuel,David Moore,Hunter Henry,Tampa Bay Buccaneers,Austin Ekeler,127.18,121.2
Jameis Winston,Dalvin Cook,Nick Chubb,D.K. Metcalf,Danny Amendola,Curtis Samuel,Cameron Brate,Carolina Panthers,Josh Jacobs,127.17,143.2
Ryan Fitzpatrick,Austin Ekeler,Phillip Lindsay,Chris Godwin,Keenan Allen,John Brown,Hunter Henry,New York Jets,Mike Williams,127.16,123.42
Derek Carr,Christian McCaffrey,Phillip Lindsay,Kenny Golladay,John Brown,Danny Amendola,Jack Doyle,Cleveland Browns,Mark Walton,127.16,142.36
Derek Carr,Le'Veon Bell,Mark Walton,Tyler Lockett,Allen Robinson,John Brown,Dallas Goedert,Buffalo Bills,Alshon Jeffery,127.16,126.66
Philip Rivers,Aaron Jones,Phillip Lindsay,Mike Evans,Allen Robinson,Tyrell Williams,Darren Waller,Buffalo Bills,Foster Moreau,127.16,101.76
Kyle Allen,Christian McCaffrey,Aaron Jones,John Brown,Alshon Jeffery,Curtis Samuel,Greg Olsen,New York Jets,Phillip Lindsay,127.15,124.18
Mason Rudolph,Christian McCaffrey,Dalvin Cook,Tyler Lockett,Curtis Samuel,Cole Beasley,Eric Ebron,Carolina Panthers,Jack Doyle,127.12,162.04
Josh Allen,Dalvin Cook,Austin Ekeler,John Brown,Curtis Samuel,Cole Beasley,Zach Ertz,Buffalo Bills,Melvin Gordon,127.12,146.0
Jameis Winston,Christian McCaffrey,Derrick Henry,Tyreek Hill,Chris Godwin,David Moore,Dallas Goedert,Los Angeles Chargers,Phillip Lindsay,127.11,167.0
Josh Allen,Christian McCaffrey,Derrick Henry,Tyler Lockett,John Brown,Jarvis Landry,Dawson Knox,Pittsburgh Steelers,Mark Walton,127.08,184.5
Matthew Stafford,Nick Chubb,Aaron Jones,Mike Evans,Marvin Jones,Devante Parker,T.J. Hockenson,Tennessee Titans,Melvin Gordon,127.07,169.64
Matthew Stafford,Nick Chubb,David Montgomery,Tyler Lockett,John Brown,D.K. Metcalf,Cameron Brate,Buffalo Bills,Jarvis Landry,127.06,175.44
Jameis Winston,Josh Jacobs,David Montgomery,Chris Godwin,Mike Evans,Keenan Allen,Eric Ebron,Cleveland Browns,Mark Walton,127.06,149.4
Derek Carr,Chris Carson,Melvin Gordon,Davante Adams,Allen Robinson,Mike Williams,Hunter Henry,Buffalo Bills,Jaylen Samuels,127.05,136.46
Russell Wilson,Christian McCaffrey,Melvin Gordon,Kenny Golladay,Alshon Jeffery,D.J. Moore,Jonnu Smith,Cleveland Browns,Greg Olsen,127.04,179.42
Mitch Trubisky,Dalvin Cook,Josh Jacobs,Chris Godwin,Keenan Allen,Anthony Miller,Zach Ertz,Chicago Bears,Jaylen Samuels,127.02,122.6
Jameis Winston,Le'Veon Bell,Nick Chubb,Keenan Allen,Robby Anderson,Demaryius Thomas,Darren Waller,Buffalo Bills,Mike Gesicki,127.01,104.3
Matthew Stafford,Christian McCaffrey,Nick Chubb,Alshon Jeffery,Jarvis Landry,Demaryius Thomas,Darren Waller,Pittsburgh Steelers,T.J. Hockenson,126.99,146.94
Carson Wentz,Aaron Jones,Josh Jacobs,Chris Godwin,Courtland Sutton,Taylor Gabriel,Zach Ertz,Buffalo Bills,Melvin Gordon,126.98,149.26
Russell Wilson,Chris Carson,Aaron Jones,Allen Robinson,Marvin Jones,D.K. Metcalf,Cameron Brate,Denver Broncos,Adrian Peterson,126.98,144.62
Russell Wilson,Christian McCaffrey,Royce Freeman,Mike Evans,D.K. Metcalf,Preston Williams,Greg Olsen,Philadelphia Eagles,Frank Gore,126.98,192.92
Matthew Stafford,Aaron Jones,Melvin Gordon,Chris Godwin,Tyrell Williams,Demaryius Thomas,Darren Waller,Miami Dolphins,Royce Freeman,126.98,102.84
Josh Allen,Aaron Jones,Phillip Lindsay,Chris Godwin,JuJu Smith-Schuster,John Brown,Tyler Kroft,Buffalo Bills,Royce Freeman,126.96,77.2
Derek Carr,Le'Veon Bell,Nick Chubb,Marvin Jones,Danny Amendola,Diontae Johnson,Hunter Henry,Philadelphia Eagles,Phillip Lindsay,126.96,126.36
Philip Rivers,Christian McCaffrey,Le'Veon Bell,Robby Anderson,Jamison Crowder,Demaryius Thomas,Noah Fant,Carolina Panthers,Josh Jacobs,126.95,165.46
Josh Allen,Nick Chubb,Aaron Jones,Allen Robinson,Odell Beckham Jr,Jarvis Landry,Noah Fant,Kansas City Chiefs,Derrick Henry,126.94,115.9
Aaron Rodgers,Le'Veon Bell,Josh Jacobs,Chris Godwin,John Brown,Courtland Sutton,Noah Fant,Kansas City Chiefs,Jarvis Landry,126.93,144.44
Russell Wilson,Le'Veon Bell,Melvin Gordon,Kenny Golladay,Keenan Allen,Danny Amendola,Zach Ertz,Buffalo Bills,Foster Moreau,126.92,170.92
Russell Wilson,Christian McCaffrey,Josh Jacobs,Odell Beckham Jr,Jarvis Landry,Cole Beasley,Ricky Seals-Jones,Philadelphia Eagles,Phillip Lindsay,126.91,173.82
Russell Wilson,Derrick Henry,Phillip Lindsay,Tyler Lockett,Allen Robinson,Alshon Jeffery,Hunter Henry,Chicago Bears,Anthony Miller,126.91,154.12
Philip Rivers,Christian McCaffrey,LeSean McCoy,Tyreek Hill,Chris Godwin,Sammy Watkins,Kyle Rudolph,Cleveland Browns,Jaylen Samuels,126.91,147.56
Jameis Winston,Aaron Jones,Josh Jacobs,Marvin Jones,D.J. Moore,Danny Amendola,Darren Waller,New York Jets,Jarvis Landry,126.9,141.0
Matthew Stafford,Christian McCaffrey,Chris Carson,Chris Godwin,Marvin Jones,Demaryius Thomas,Foster Moreau,Tampa Bay Buccaneers,Jaylen Samuels,126.9,163.74
Carson Wentz,Christian McCaffrey,Josh Jacobs,Allen Robinson,Mike Williams,Cole Beasley,Zach Ertz,Cleveland Browns,Mark Walton,126.88,151.26
Josh Allen,Le'Veon Bell,Austin Ekeler,Chris Godwin,Keenan Allen,D.J. Moore,Jonnu Smith,Carolina Panthers,Corey Davis,126.86,116.6
Derek Carr,Christian McCaffrey,Nick Chubb,Marvin Jones,Mike Williams,Devante Parker,Darren Waller,Chicago Bears,Jack Doyle,126.85,158.26
Derek Carr,Dalvin Cook,Derrick Henry,Tyler Lockett,Keenan Allen,Marvin Jones,Foster Moreau,Miami Dolphins,Jaylen Samuels,126.84,175.46
Russell Wilson,Dalvin Cook,Phillip Lindsay,Mike Evans,Cole Beasley,David Moore,Travis Kelce,Miami Dolphins,Jaylen Samuels,126.83,166.62
Russell Wilson,Christian McCaffrey,Le'Veon Bell,Sammy Watkins,Curtis Samuel,David Moore,Darren Waller,New York Jets,Cameron Brate,126.82,149.62
Josh Allen,Nick Chubb,Derrick Henry,Kenny Golladay,Mike Evans,Danny Amendola,T.J. Hockenson,Philadelphia Eagles,Jaylen Samuels,126.79,161.6
Russell Wilson,Nick Chubb,Austin Ekeler,Tyreek Hill,John Brown,Sammy Watkins,Irv Smith Jr.,Carolina Panthers,Derrick Henry,126.79,166.22
Aaron Rodgers,Christian McCaffrey,Melvin Gordon,Davante Adams,Jarvis Landry,Preston Williams,Hunter Henry,Kansas City Chiefs,Cole Beasley,126.78,157.54
Derek Carr,Christian McCaffrey,David Montgomery,Chris Godwin,Mike Evans,Diontae Johnson,Cameron Brate,Denver Broncos,Frank Gore,126.74,141.66
Kirk Cousins,Christian McCaffrey,Aaron Jones,John Brown,Sammy Watkins,Jarvis Landry,Irv Smith Jr.,Buffalo Bills,Preston Williams,126.74,147.3
Mitch Trubisky,Chris Carson,Austin Ekeler,Chris Godwin,Allen Robinson,Danny Amendola,Zach Ertz,Buffalo Bills,Jarvis Landry,126.74,111.9
Baker Mayfield,Christian McCaffrey,Chris Carson,John Brown,Courtland Sutton,Jarvis Landry,Zach Ertz,Tennessee Titans,Jaylen Samuels,126.72,173.62
Russell Wilson,Melvin Gordon,Mark Walton,Tyler Lockett,Tyreek Hill,John Brown,Zach Ertz,Los Angeles Chargers,D.K. Metcalf,126.71,224.82
Mason Rudolph,Le'Veon Bell,Josh Jacobs,Chris Godwin,JuJu Smith-Schuster,Zach Pascal,Hunter Henry,Washington Redskins,Phillip Lindsay,126.7,127.94
Jameis Winston,Josh Jacobs,Derrick Henry,Tyler Lockett,Allen Robinson,Keenan Allen,Greg Olsen,Washington Redskins,D.K. Metcalf,126.7,166.9
Russell Wilson,Christian McCaffrey,Le'Veon Bell,D.J. Moore,Corey Davis,A.J. Brown,T.J. Hockenson,Pittsburgh Steelers,Phillip Lindsay,126.69,186.72
Jameis Winston,Melvin Gordon,Tarik Cohen,Tyler Lockett,Chris Godwin,Keenan Allen,Darren Waller,Minnesota Vikings,Devante Parker,126.68,147.7
Ryan Fitzpatrick,Le'Veon Bell,Damien Williams,Tyler Lockett,Chris Godwin,Mike Evans,T.J. Hockenson,Carolina Panthers,Alshon Jeffery,126.67,190.92
Russell Wilson,Chris Carson,Josh Jacobs,Tyler Lockett,Mike Evans,Mike Williams,Jack Doyle,Chicago Bears,Demaryius Thomas,126.67,205.12
