QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Matt Ryan,Alvin Kamara,Joe Mixon,Michael Thomas,Julio Jones,Russell Gage,Eric Ebron,Indianapolis Colts,Raheem Mostert,131.76,126.64
Jameis Winston,Josh Jacobs,Kenyan Drake,Mike Evans,D.J. Moore,Dede Westbrook,Darren Waller,New England Patriots,Jared Cook,131.73,123.72
Dak Prescott,Joe Mixon,Brian Hill,Michael Thomas,Mike Evans,Dede Westbrook,Zach Ertz,Atlanta Falcons,OJ Howard,131.72,147.56
Tom Brady,Dalvin Cook,Brian Hill,Julian Edelman,Jamison Crowder,Phillip Dorsett,Darren Waller,Washington Redskins,Miles Sanders,131.71,100.14
Lamar Jackson,Dalvin Cook,Alvin Kamara,Michael Gallup,Jamison Crowder,Randall Cobb,T.J. Hockenson,Detroit Lions,Miles Sanders,131.67,148.88
Matt Ryan,Le'Veon Bell,Tevin Coleman,Michael Thomas,D.J. Moore,Randall Cobb,Zach Ertz,Arizona Cardinals,Greg Olsen,131.65,150.34
Lamar Jackson,Phillip Lindsay,Brian Hill,DeAndre Hopkins,D.J. Moore,Deebo Samuel,Mark Andrews,Atlanta Falcons,Darren Waller,131.65,160.08
Carson Wentz,Christian McCaffrey,Miles Sanders,Michael Thomas,John Brown,Phillip Dorsett,Dallas Goedert,New Orleans Saints,Raheem Mostert,131.65,165.76
Lamar Jackson,Dalvin Cook,Josh Jacobs,Terry McLaurin,Calvin Ridley,Russell Gage,Greg Olsen,Washington Redskins,Kenyan Drake,131.6,142.98
Tom Brady,Josh Jacobs,Brian Hill,Michael Thomas,Julian Edelman,Randall Cobb,Greg Olsen,New Orleans Saints,Dallas Goedert,131.58,138.84
Deshaun Watson,Christian McCaffrey,Josh Jacobs,DeAndre Hopkins,Curtis Samuel,Deebo Samuel,Eric Ebron,Detroit Lions,Nick Boyle,131.58,112.06
Jameis Winston,James White,Phillip Lindsay,Michael Thomas,Julio Jones,Devante Parker,Jared Cook,Houston Texans,Deebo Samuel,131.58,139.22
Dak Prescott,Dalvin Cook,Josh Jacobs,Michael Gallup,Tyler Boyd,Devante Parker,Jason Witten,Indianapolis Colts,Miles Sanders,131.56,143.96
Deshaun Watson,Ezekiel Elliott,Miles Sanders,Julio Jones,Mike Evans,Phillip Dorsett,Zach Ertz,Washington Redskins,Dallas Goedert,131.53,106.86
Jameis Winston,Christian McCaffrey,Tevin Coleman,Tyrell Williams,Tyler Boyd,Auden Tate,Eric Ebron,New England Patriots,Brian Hill,131.53,110.42
Josh Allen,Tevin Coleman,Devin Singletary,Michael Thomas,John Brown,Devante Parker,Greg Olsen,Houston Texans,Miles Sanders,131.51,154.94
Deshaun Watson,Dalvin Cook,Duke Johnson,Michael Thomas,Julio Jones,Demaryius Thomas,Greg Olsen,Detroit Lions,Russell Gage,131.5,95.46
Dak Prescott,Leonard Fournette,Miles Sanders,Michael Thomas,Mike Evans,Phillip Dorsett,Jared Cook,Denver Broncos,Kendrick Bourne,131.49,138.96
Lamar Jackson,Tevin Coleman,Raheem Mostert,Michael Thomas,Mike Evans,Demaryius Thomas,Jared Cook,New England Patriots,Eric Ebron,131.48,123.38
Jameis Winston,Le'Veon Bell,Josh Jacobs,Michael Thomas,Mohamed Sanu,Phillip Dorsett,Eric Ebron,New York Jets,Dallas Goedert,131.48,128.62
Lamar Jackson,Devin Singletary,Miles Sanders,Michael Thomas,DeAndre Hopkins,Marquise Brown,Irv Smith Jr.,Miami Dolphins,Dawson Knox,131.47,120.28
Lamar Jackson,Christian McCaffrey,Joe Mixon,Julio Jones,D.J. Moore,Randall Cobb,Jaeden Graham,Detroit Lions,Deebo Samuel,131.45,167.58
Tom Brady,Leonard Fournette,Alvin Kamara,Julian Edelman,Tyler Boyd,Deebo Samuel,Zach Ertz,Houston Texans,Miles Sanders,131.4,105.84
Kyle Allen,Alvin Kamara,Devin Singletary,Amari Cooper,D.J. Moore,Tyler Boyd,Greg Olsen,Buffalo Bills,Brian Hill,131.39,95.6
Lamar Jackson,Dalvin Cook,Alvin Kamara,Tyrell Williams,Tyler Boyd,Devante Parker,Tyler Eifert,Arizona Cardinals,Devin Singletary,131.39,128.38
Jameis Winston,Tevin Coleman,Carlos Hyde,Michael Thomas,Mike Evans,Allen Hurns,Darren Waller,Detroit Lions,Zach Ertz,131.39,121.12
Deshaun Watson,Josh Jacobs,Devin Singletary,DeAndre Hopkins,Courtland Sutton,D.J. Moore,Jordan Akins,New Orleans Saints,Brian Hill,131.38,110.88
Carson Wentz,Dalvin Cook,Brian Hill,Michael Thomas,Terry McLaurin,Mohamed Sanu,Benjamin Watson,Oakland Raiders,Miles Sanders,131.37,104.16
Drew Brees,Alvin Kamara,Miles Sanders,DeAndre Hopkins,Mike Evans,Chris Godwin,Irv Smith Jr.,Detroit Lions,Demaryius Thomas,131.36,108.02
Deshaun Watson,Tevin Coleman,Joe Mixon,Michael Thomas,Mohamed Sanu,Nelson Agholor,Zach Ertz,New England Patriots,Miles Sanders,131.33,108.16
Drew Brees,Le'Veon Bell,Miles Sanders,Amari Cooper,Mike Evans,D.J. Moore,OJ Howard,Arizona Cardinals,Jamison Crowder,131.33,103.82
Deshaun Watson,Alvin Kamara,Kalen Ballage,Julio Jones,Mike Evans,Tyrell Williams,Darren Waller,Arizona Cardinals,Auden Tate,131.32,105.86
Dak Prescott,Christian McCaffrey,Josh Jacobs,Chris Godwin,Calvin Ridley,Jarius Wright,Greg Olsen,Detroit Lions,Miles Sanders,131.31,149.36
Tom Brady,Leonard Fournette,Alvin Kamara,Michael Thomas,Auden Tate,Hunter Renfrow,Foster Moreau,Washington Redskins,Brian Hill,131.31,111.64
Dak Prescott,Alvin Kamara,Josh Jacobs,Amari Cooper,Kenny Golladay,Auden Tate,Mike Gesicki,Washington Redskins,Miles Sanders,131.29,112.46
Dak Prescott,Brian Hill,Miles Sanders,Mike Evans,Michael Gallup,D.J. Moore,Darren Waller,New York Jets,Marvin Jones,131.28,142.76
Lamar Jackson,Alvin Kamara,Brian Hill,Stefon Diggs,D.J. Chark,Courtland Sutton,Kyle Rudolph,Oakland Raiders,Miles Sanders,131.24,178.5
Deshaun Watson,Dalvin Cook,Miles Sanders,Michael Thomas,Marvin Jones,Randall Cobb,Jason Witten,Carolina Panthers,Raheem Mostert,131.24,117.16
Lamar Jackson,Dalvin Cook,James White,Mike Evans,D.J. Moore,Dede Westbrook,Jack Doyle,Atlanta Falcons,Eric Ebron,131.23,127.38
Deshaun Watson,Alvin Kamara,Devin Singletary,Michael Thomas,Jamison Crowder,Demaryius Thomas,Eric Ebron,Minnesota Vikings,Trey Quinn,131.23,108.06
Kyle Allen,Christian McCaffrey,Miles Sanders,Michael Thomas,Chris Godwin,Auden Tate,OJ Howard,Miami Dolphins,Jordan Akins,131.22,108.7
Deshaun Watson,Dalvin Cook,Alvin Kamara,DeAndre Hopkins,Devante Parker,Allen Hurns,Mike Gesicki,Atlanta Falcons,Brian Hill,131.22,128.26
Deshaun Watson,Christian McCaffrey,Kalen Ballage,Julio Jones,Tyler Boyd,Kenny Stills,Darren Fells,Indianapolis Colts,Miles Sanders,131.18,92.66
Jameis Winston,Dalvin Cook,Josh Jacobs,Michael Thomas,Devante Parker,Albert Wilson,Mike Gesicki,Oakland Raiders,Ryan Griffin,131.17,157.12
Jameis Winston,Alvin Kamara,Phillip Lindsay,Michael Thomas,D.J. Moore,Tre'Quan Smith,Darren Waller,Carolina Panthers,Nick Boyle,131.13,118.02
Ryan Fitzpatrick,Le'Veon Bell,Miles Sanders,Michael Thomas,Mike Evans,Tyler Boyd,Mike Gesicki,New Orleans Saints,Cole Beasley,131.13,111.72
Deshaun Watson,Joe Mixon,Phillip Lindsay,Julio Jones,Mike Evans,D.J. Moore,Eric Ebron,Miami Dolphins,Calvin Ridley,131.11,115.86
Lamar Jackson,Christian McCaffrey,Josh Jacobs,Tyler Boyd,Auden Tate,Deebo Samuel,Tyler Eifert,New Orleans Saints,Phillip Lindsay,131.11,150.88
Dak Prescott,Joe Mixon,Brian Hill,Julio Jones,D.J. Moore,Curtis Samuel,Mark Andrews,New England Patriots,Devante Parker,131.1,147.36
Deshaun Watson,Christian McCaffrey,Joe Mixon,Mike Evans,Devante Parker,Kenny Stills,Jordan Akins,Washington Redskins,Brian Hill,131.08,109.76
Lamar Jackson,Josh Jacobs,Joe Mixon,Amari Cooper,Mike Evans,Mohamed Sanu,Zach Ertz,Arizona Cardinals,Dallas Goedert,131.09,124.38
Dak Prescott,Alvin Kamara,Miles Sanders,Michael Thomas,John Brown,Allen Hurns,Darren Waller,Buffalo Bills,Isaiah McKenzie,131.05,166.56
Lamar Jackson,Leonard Fournette,Kenyan Drake,Julio Jones,D.J. Moore,Calvin Ridley,Dallas Goedert,New Orleans Saints,Hunter Renfrow,131.02,164.18
Jameis Winston,Christian McCaffrey,Dalvin Cook,Devante Parker,Cole Beasley,Dede Westbrook,Eric Ebron,Minnesota Vikings,Allen Hurns,131.02,129.12
Drew Brees,Dalvin Cook,Joe Mixon,Michael Thomas,Deebo Samuel,Tre'Quan Smith,Greg Olsen,Baltimore Ravens,Miles Sanders,131.01,140.32
Dak Prescott,Christian McCaffrey,Kenyan Drake,D.J. Moore,Curtis Samuel,Demaryius Thomas,Darren Waller,Washington Redskins,Greg Olsen,131.01,142.36
Lamar Jackson,Christian McCaffrey,James White,D.J. Moore,Jamison Crowder,Terry McLaurin,Ryan Griffin,Arizona Cardinals,Devante Parker,131.01,174.88
Jameis Winston,Alvin Kamara,Kalen Ballage,Amari Cooper,Mike Evans,Deebo Samuel,Zach Ertz,Oakland Raiders,Jared Cook,130.98,141.52
Lamar Jackson,Alvin Kamara,Josh Jacobs,Julio Jones,Chris Godwin,Kenny Stills,Eric Ebron,Houston Texans,Jordan Akins,130.97,112.68
Derek Carr,Josh Jacobs,Brian Hill,Michael Thomas,DeAndre Hopkins,Deebo Samuel,Tyler Eifert,Carolina Panthers,Hunter Renfrow,130.97,129.48
Ryan Fitzpatrick,Christian McCaffrey,Tevin Coleman,Michael Thomas,Devante Parker,Deebo Samuel,Eric Ebron,Atlanta Falcons,Mike Gesicki,130.93,173.02
Tom Brady,Christian McCaffrey,Joe Mixon,Michael Thomas,Phillip Dorsett,Nelson Agholor,Irv Smith Jr.,Arizona Cardinals,Brian Hill,130.89,128.44
Jameis Winston,Christian McCaffrey,Tevin Coleman,Chris Godwin,Curtis Samuel,Allen Hurns,Jared Cook,Denver Broncos,Miles Sanders,130.89,119.62
Derek Carr,Josh Jacobs,Phillip Lindsay,Michael Thomas,D.J. Moore,Tyrell Williams,Jason Witten,Arizona Cardinals,Tyler Boyd,130.88,121.08
Matt Ryan,Leonard Fournette,Alvin Kamara,Julio Jones,Jamison Crowder,Calvin Ridley,Irv Smith Jr.,Atlanta Falcons,Miles Sanders,130.87,162.64
Jameis Winston,Devin Singletary,Miles Sanders,Michael Thomas,Amari Cooper,D.J. Chark,Jack Doyle,New York Jets,Josh Oliver,130.84,116.52
Kyle Allen,Christian McCaffrey,Tevin Coleman,Mike Evans,John Brown,Curtis Samuel,Greg Olsen,Arizona Cardinals,Eric Ebron,130.83,132.5
Dak Prescott,Alvin Kamara,Brian Hill,Michael Thomas,Courtland Sutton,Tyrell Williams,Noah Fant,New Orleans Saints,Irv Smith Jr.,130.82,161.28
Jameis Winston,Leonard Fournette,Josh Jacobs,Mike Evans,Devante Parker,Auden Tate,OJ Howard,Minnesota Vikings,Phillip Lindsay,130.78,109.42
Kyle Allen,Josh Jacobs,Phillip Lindsay,Michael Thomas,Calvin Ridley,Curtis Samuel,Zach Ertz,Miami Dolphins,Deebo Samuel,130.77,150.6
Nick Foles,Christian McCaffrey,Brian Hill,Mike Evans,D.J. Chark,Deebo Samuel,Zach Ertz,New Orleans Saints,Eric Ebron,130.77,167.54
Jameis Winston,Josh Jacobs,Miles Sanders,Amari Cooper,Julio Jones,John Brown,Greg Olsen,Buffalo Bills,Jaeden Graham,130.76,130.12
Lamar Jackson,Alvin Kamara,Josh Jacobs,Mike Evans,D.J. Chark,Devante Parker,Dawson Knox,New England Patriots,Allen Hurns,130.76,170.68
Ryan Fitzpatrick,Alvin Kamara,Josh Jacobs,Michael Thomas,D.J. Moore,Mohamed Sanu,Mike Gesicki,Indianapolis Colts,Dawson Knox,130.75,129.62
Lamar Jackson,Alvin Kamara,Tevin Coleman,DeAndre Hopkins,Kenny Stills,Deebo Samuel,Dallas Goedert,Minnesota Vikings,Joe Mixon,130.75,144.18
Dak Prescott,Josh Jacobs,Devin Singletary,DeAndre Hopkins,Kenny Stills,Deebo Samuel,Mark Andrews,Oakland Raiders,Miles Sanders,130.74,144.16
Josh Allen,Leonard Fournette,Alvin Kamara,Michael Thomas,Curtis Samuel,Tyler Boyd,Dawson Knox,Arizona Cardinals,Allen Hurns,130.73,130.14
Jameis Winston,Josh Jacobs,Joe Mixon,Michael Thomas,Jamison Crowder,Ted Ginn,Zach Ertz,Carolina Panthers,Raheem Mostert,130.72,138.02
Deshaun Watson,Dalvin Cook,Leonard Fournette,Mike Evans,Tyler Boyd,Hunter Renfrow,Foster Moreau,New York Jets,Miles Sanders,130.71,84.36
Jameis Winston,Phillip Lindsay,Brian Hill,Julio Jones,Mike Evans,Chris Godwin,Dawson Knox,Baltimore Ravens,Tyler Boyd,130.71,103.62
Jameis Winston,Alvin Kamara,Josh Jacobs,DeAndre Hopkins,Calvin Ridley,Kenny Stills,Darren Fells,New Orleans Saints,Kalen Ballage,130.67,146.92
Derek Carr,Le'Veon Bell,Brian Hill,Julio Jones,Chris Godwin,Hunter Renfrow,Darren Waller,Indianapolis Colts,Miles Sanders,130.66,110.08
Drew Brees,Brian Hill,Duke Johnson,Michael Thomas,Julio Jones,Mike Evans,Dallas Goedert,Indianapolis Colts,Irv Smith Jr.,130.65,117.92
Lamar Jackson,Brian Hill,Duke Johnson,Michael Thomas,Marquise Brown,Kenny Stills,Darren Waller,Minnesota Vikings,Dede Westbrook,130.63,107.18
Dak Prescott,Leonard Fournette,Alvin Kamara,D.J. Moore,Christian Kirk,Deebo Samuel,Ross Dwelley,Detroit Lions,Josh Jacobs,130.62,155.36
Jameis Winston,Christian McCaffrey,Joe Mixon,Julian Edelman,Devante Parker,Nelson Agholor,Dallas Goedert,Buffalo Bills,Miles Sanders,130.6,147.92
Kyle Allen,James White,Brian Hill,Michael Thomas,Mike Evans,Chris Godwin,Mike Gesicki,Carolina Panthers,Raheem Mostert,130.59,92.6
Jameis Winston,Dalvin Cook,Miles Sanders,Mike Evans,D.J. Chark,Ted Ginn,Darren Waller,Oakland Raiders,Duke Johnson,130.59,130.92
Jeff Driskel,Josh Jacobs,Raheem Mostert,Michael Thomas,Amari Cooper,D.J. Moore,Darren Waller,Detroit Lions,Randall Cobb,130.57,138.36
Matt Ryan,Christian McCaffrey,Josh Jacobs,Michael Thomas,Dede Westbrook,Russell Gage,Jaeden Graham,Arizona Cardinals,Kalen Ballage,130.57,132.74
Tom Brady,Dalvin Cook,Brian Hill,Michael Thomas,D.J. Chark,Demaryius Thomas,Jack Doyle,Houston Texans,Eric Ebron,130.56,102.94
Deshaun Watson,Leonard Fournette,Josh Jacobs,Amari Cooper,Michael Gallup,Deebo Samuel,T.J. Hockenson,Miami Dolphins,Miles Sanders,130.56,104.36
Sam Darnold,Christian McCaffrey,Josh Jacobs,Michael Thomas,Deebo Samuel,Demaryius Thomas,Ryan Griffin,Washington Redskins,Raheem Mostert,130.55,172.72
Dak Prescott,Leonard Fournette,Josh Jacobs,Michael Thomas,Devante Parker,Dede Westbrook,Jack Doyle,New Orleans Saints,Josh Oliver,130.54,142.26
Drew Brees,Alvin Kamara,Kenyan Drake,Julio Jones,D.J. Chark,D.J. Moore,Greg Olsen,Arizona Cardinals,Phillip Lindsay,130.53,148.12
Dak Prescott,Dalvin Cook,Leonard Fournette,Mohamed Sanu,Phillip Dorsett,Deebo Samuel,Zach Ertz,Minnesota Vikings,Brian Hill,130.53,131.06
Lamar Jackson,Christian McCaffrey,Alvin Kamara,Tyler Boyd,Cole Beasley,Albert Wilson,Dawson Knox,Buffalo Bills,Miles Sanders,130.5,131.38
Jameis Winston,Le'Veon Bell,Joe Mixon,Michael Thomas,Mike Evans,Randall Cobb,Dawson Knox,Houston Texans,Demaryius Thomas,130.5,135.72
Kyle Allen,Leonard Fournette,Kenyan Drake,Michael Thomas,Julio Jones,Deebo Samuel,Greg Olsen,New York Jets,Dawson Knox,130.48,137.8
Lamar Jackson,Devin Singletary,Joe Mixon,Michael Thomas,Auden Tate,Hunter Renfrow,Darren Waller,Oakland Raiders,Greg Olsen,130.46,144.88
Lamar Jackson,Dalvin Cook,Leonard Fournette,DeAndre Hopkins,Curtis Samuel,Dede Westbrook,Nick Boyle,Arizona Cardinals,Raheem Mostert,130.46,104.58
Jameis Winston,Alvin Kamara,Josh Jacobs,Chris Godwin,Courtland Sutton,Ted Ginn,Dallas Goedert,Buffalo Bills,Brian Hill,130.44,133.74
Jeff Driskel,Christian McCaffrey,Brian Hill,Michael Thomas,Jamison Crowder,Danny Amendola,T.J. Hockenson,Denver Broncos,Miles Sanders,130.44,138.36
Drew Brees,Alvin Kamara,Brian Hill,Michael Thomas,Jamison Crowder,Deebo Samuel,Jared Cook,Buffalo Bills,Dawson Knox,130.44,152.02
Lamar Jackson,Christian McCaffrey,Alvin Kamara,D.J. Moore,Marquise Brown,Auden Tate,Nick Boyle,Atlanta Falcons,Raheem Mostert,130.43,154.18
Matt Ryan,Christian McCaffrey,Miles Sanders,D.J. Chark,Jamison Crowder,Curtis Samuel,Greg Olsen,Minnesota Vikings,Devante Parker,130.43,155.94
Jameis Winston,Tevin Coleman,Brian Hill,Michael Thomas,DeAndre Hopkins,Terry McLaurin,Darren Fells,Atlanta Falcons,Jordan Akins,130.39,120.42
Jameis Winston,Leonard Fournette,Tevin Coleman,Michael Thomas,Devante Parker,Randall Cobb,Jason Witten,Washington Redskins,T.J. Hockenson,130.38,135.02
Lamar Jackson,Dalvin Cook,Kalen Ballage,Julio Jones,D.J. Moore,Jamison Crowder,Mike Gesicki,Indianapolis Colts,Russell Gage,130.38,131.98
Kirk Cousins,Le'Veon Bell,Josh Jacobs,Michael Thomas,Courtland Sutton,Kendrick Bourne,Noah Fant,Washington Redskins,Miles Sanders,130.36,145.78
Jameis Winston,Josh Jacobs,Brian Hill,Amari Cooper,Mike Evans,Kenny Golladay,T.J. Hockenson,New Orleans Saints,Raheem Mostert,130.35,89.42
Drew Brees,Ronald Jones II,Miles Sanders,Michael Thomas,John Brown,D.J. Moore,Jared Cook,Indianapolis Colts,Hunter Renfrow,130.35,145.72
Tom Brady,Christian McCaffrey,Alvin Kamara,Courtland Sutton,Mohamed Sanu,Devante Parker,Benjamin Watson,Washington Redskins,Miles Sanders,130.35,132.26
Lamar Jackson,Leonard Fournette,Miles Sanders,Chris Godwin,D.J. Chark,Tyler Boyd,Mark Andrews,Arizona Cardinals,Darren Fells,130.34,126.58
Jameis Winston,Ezekiel Elliott,Marlon Mack,Julio Jones,D.J. Moore,Calvin Ridley,Jason Witten,Arizona Cardinals,Deebo Samuel,130.32,163.22
Lamar Jackson,Josh Jacobs,Kenyan Drake,Amari Cooper,Marvin Jones,Jamison Crowder,Jason Witten,New Orleans Saints,Miles Sanders,130.32,141.48
Deshaun Watson,Kenyan Drake,Carlos Hyde,Michael Thomas,DeAndre Hopkins,D.J. Moore,Dallas Goedert,Minnesota Vikings,Nick Boyle,130.31,113.96
Jameis Winston,Dalvin Cook,Leonard Fournette,D.J. Moore,Calvin Ridley,Allen Hurns,Jaeden Graham,Houston Texans,Josh Jacobs,130.29,126.02
Jameis Winston,Ezekiel Elliott,Alvin Kamara,DeAndre Hopkins,Curtis Samuel,Russell Gage,Jaeden Graham,Oakland Raiders,Miles Sanders,130.27,115.02
Jameis Winston,Dalvin Cook,Kenyan Drake,DeAndre Hopkins,Marquise Brown,Deebo Samuel,Darren Fells,Dallas Cowboys,Miles Sanders,130.27,108.72
Lamar Jackson,Dalvin Cook,Josh Jacobs,D.J. Moore,Marquise Brown,Randall Cobb,Hayden Hurst,New York Jets,Brian Hill,130.25,130.58
Kyle Allen,Devin Singletary,Miles Sanders,DeAndre Hopkins,Julio Jones,Chris Godwin,Greg Olsen,Minnesota Vikings,Randall Cobb,130.23,110.9
Carson Wentz,Kalen Ballage,Miles Sanders,Michael Thomas,Amari Cooper,Julian Edelman,Zach Ertz,Denver Broncos,Eric Ebron,130.22,116.86
Jameis Winston,Christian McCaffrey,Josh Jacobs,Calvin Ridley,Curtis Samuel,Russell Gage,Irv Smith Jr.,New England Patriots,James White,130.21,146.92
Tom Brady,Dalvin Cook,Alvin Kamara,Michael Thomas,Calvin Ridley,Jarius Wright,Greg Olsen,Arizona Cardinals,Mike Gesicki,130.19,131.54
Derek Carr,Dalvin Cook,Ronald Jones II,D.J. Moore,Tyler Boyd,Devante Parker,Darren Waller,Minnesota Vikings,Brian Hill,130.19,105.28
Jameis Winston,Christian McCaffrey,Joe Mixon,John Brown,D.J. Moore,Jamison Crowder,Mike Gesicki,Washington Redskins,Allen Hurns,130.19,165.12
Ryan Fitzpatrick,Brian Hill,Carlos Hyde,Michael Thomas,John Brown,D.J. Moore,Zach Ertz,Oakland Raiders,Devante Parker,130.18,171.72
Kyle Allen,Christian McCaffrey,Leonard Fournette,D.J. Moore,Jamison Crowder,Hunter Renfrow,Jaeden Graham,Buffalo Bills,Miles Sanders,130.18,127.2
Lamar Jackson,Christian McCaffrey,Tevin Coleman,D.J. Moore,Calvin Ridley,Dede Westbrook,Greg Olsen,Miami Dolphins,Irv Smith Jr.,130.18,154.78
Lamar Jackson,Dalvin Cook,Josh Jacobs,Julio Jones,Deebo Samuel,Kendrick Bourne,Ross Dwelley,Miami Dolphins,Tevin Coleman,130.16,147.68
Jameis Winston,Dalvin Cook,Tevin Coleman,Michael Thomas,Kenny Stills,Ted Ginn,Dawson Knox,Arizona Cardinals,James White,130.12,118.02
Dak Prescott,Josh Jacobs,Tevin Coleman,Amari Cooper,Devante Parker,Randall Cobb,Zach Ertz,Buffalo Bills,Brian Hill,130.11,149.16
Kyle Allen,Christian McCaffrey,Kenyan Drake,Julio Jones,D.J. Moore,Tyler Boyd,Irv Smith Jr.,Denver Broncos,Devante Parker,130.11,137.5
Lamar Jackson,Devin Singletary,Brian Hill,Mike Evans,Jamison Crowder,Calvin Ridley,Greg Olsen,New England Patriots,Curtis Samuel,130.11,135.48
Jameis Winston,Leonard Fournette,Alvin Kamara,Stefon Diggs,Courtland Sutton,D.J. Moore,Noah Fant,Arizona Cardinals,Auden Tate,130.1,146.04
Kyle Allen,Christian McCaffrey,Devin Singletary,Chris Godwin,D.J. Moore,Russell Gage,Eric Ebron,Washington Redskins,Phillip Lindsay,130.09,112.3
Matt Ryan,Le'Veon Bell,Kenyan Drake,Michael Thomas,Calvin Ridley,Curtis Samuel,Nick Boyle,Washington Redskins,Brian Hill,130.09,130.64
Drew Brees,Christian McCaffrey,Kalen Ballage,Mike Evans,Devante Parker,Auden Tate,Jared Cook,New England Patriots,Miles Sanders,130.08,139.92
Lamar Jackson,Christian McCaffrey,Le'Veon Bell,D.J. Moore,Larry Fitzgerald,Kendrick Bourne,Ross Dwelley,Indianapolis Colts,Miles Sanders,130.07,159.48
Kyle Allen,Dalvin Cook,Josh Jacobs,DeAndre Hopkins,D.J. Moore,Russell Gage,Jason Witten,Detroit Lions,Tevin Coleman,130.04,101.0
Dak Prescott,Leonard Fournette,Brian Hill,DeAndre Hopkins,Chris Godwin,Marquise Brown,Hayden Hurst,Washington Redskins,Miles Sanders,130.01,100.36
Jameis Winston,Le'Veon Bell,Devin Singletary,Michael Thomas,Tyler Boyd,Russell Gage,Darren Waller,Indianapolis Colts,Tyler Eifert,130.0,109.22
Dak Prescott,Josh Jacobs,Kenyan Drake,Michael Thomas,Mike Evans,Deebo Samuel,Nick Boyle,Indianapolis Colts,Tre'Quan Smith,129.97,141.66
Deshaun Watson,Dalvin Cook,Devin Singletary,D.J. Chark,D.J. Moore,Calvin Ridley,Greg Olsen,Minnesota Vikings,Raheem Mostert,129.96,133.16
Lamar Jackson,Alvin Kamara,Kenyan Drake,DeAndre Hopkins,Marquise Brown,Devante Parker,Darren Waller,Detroit Lions,Eric Ebron,129.96,130.08
Deshaun Watson,Josh Jacobs,Joe Mixon,DeAndre Hopkins,Marquise Brown,Calvin Ridley,Jason Witten,Minnesota Vikings,Miles Sanders,129.95,110.26
Jameis Winston,Christian McCaffrey,Phillip Lindsay,Julio Jones,Calvin Ridley,Kenny Stills,Greg Olsen,Washington Redskins,Dallas Goedert,129.94,145.42
Deshaun Watson,Phillip Lindsay,Miles Sanders,Michael Thomas,Mike Evans,Jamison Crowder,Hayden Hurst,Dallas Cowboys,Kenny Stills,129.94,93.36
Kyle Allen,Alvin Kamara,Le'Veon Bell,Julio Jones,Curtis Samuel,Auden Tate,Zach Ertz,New York Jets,Brian Hill,129.94,115.1
Lamar Jackson,Josh Jacobs,Devin Singletary,Michael Thomas,Kenny Stills,Randall Cobb,Jack Doyle,Washington Redskins,Darren Fells,129.93,126.48
Kyle Allen,Le'Veon Bell,Josh Jacobs,Michael Thomas,D.J. Moore,Devante Parker,Jaeden Graham,Baltimore Ravens,Auden Tate,129.93,145.6
Jameis Winston,Leonard Fournette,Brian Hill,Julian Edelman,Chris Godwin,Jamison Crowder,Eric Ebron,New Orleans Saints,OJ Howard,129.92,110.22
Josh Allen,Leonard Fournette,Miles Sanders,Julio Jones,Mike Evans,John Brown,Eric Ebron,Indianapolis Colts,Allen Hurns,129.92,139.54
Deshaun Watson,Josh Jacobs,James White,Julio Jones,John Brown,D.J. Moore,Dallas Goedert,Atlanta Falcons,Curtis Samuel,129.91,147.96
Jameis Winston,Christian McCaffrey,Alvin Kamara,Jamison Crowder,Devante Parker,Kenny Stills,Mark Andrews,Detroit Lions,Nick Boyle,129.88,146.42
Dak Prescott,Christian McCaffrey,Dalvin Cook,Marvin Jones,Randall Cobb,Auden Tate,Dallas Goedert,Arizona Cardinals,Brian Hill,129.88,160.76
Jimmy Garoppolo,Alvin Kamara,Joe Mixon,Michael Thomas,D.J. Moore,Deebo Samuel,Zach Ertz,Denver Broncos,Kendrick Bourne,129.88,184.96
Dak Prescott,Dalvin Cook,Alvin Kamara,D.J. Moore,Curtis Samuel,Russell Gage,Dallas Goedert,New York Jets,Devin Singletary,129.87,133.16
Jameis Winston,Christian McCaffrey,Alvin Kamara,Mike Evans,Phillip Dorsett,Ted Ginn,Jason Witten,Washington Redskins,Raheem Mostert,129.87,127.72
Lamar Jackson,Dalvin Cook,Tevin Coleman,Amari Cooper,Curtis Samuel,Jarius Wright,Greg Olsen,Indianapolis Colts,Miles Sanders,129.84,100.28
Drew Brees,James White,Brian Hill,Michael Thomas,D.J. Moore,Terry McLaurin,Darren Waller,Denver Broncos,OJ Howard,129.82,112.92
Kyle Allen,Christian McCaffrey,Alvin Kamara,DeAndre Hopkins,Calvin Ridley,Russell Gage,Dawson Knox,Arizona Cardinals,Kenyan Drake,129.82,149.7
Lamar Jackson,Devin Singletary,Phillip Lindsay,Julio Jones,D.J. Moore,Curtis Samuel,Noah Fant,Minnesota Vikings,Tyler Boyd,129.81,105.18
Ryan Fitzpatrick,Dalvin Cook,Alvin Kamara,Chris Godwin,Curtis Samuel,Devante Parker,Dawson Knox,San Francisco 49ers,Miles Sanders,129.8,130.42
Deshaun Watson,Alvin Kamara,Brian Hill,Julian Edelman,Mike Evans,Nelson Agholor,Zach Ertz,Minnesota Vikings,Raheem Mostert,129.8,93.86
