QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Jameis Winston,Leonard Fournette,Latavius Murray,Chris Godwin,Mike Evans,Tyler Boyd,Greg Olsen,Tampa Bay Buccaneers,Devonta Freeman,134.61,181.04
Derek Carr,Christian McCaffrey,Leonard Fournette,Michael Thomas,Kenny Golladay,Kenny Stills,Darren Fells,Denver Broncos,Demaryius Thomas,134.6,184.4
Jameis Winston,Nick Chubb,Tevin Coleman,Michael Thomas,Mike Evans,Allen Robinson,Zach Ertz,Carolina Panthers,Corey Davis,134.59,180.14
Matthew Stafford,Leonard Fournette,Tevin Coleman,Michael Thomas,Kenny Golladay,Corey Davis,Austin Hooper,Houston Texans,Darius Slayton,134.58,191.78
Kyler Murray,Devonta Freeman,Tevin Coleman,Michael Thomas,Tyler Lockett,Larry Fitzgerald,Darren Waller,San Francisco 49ers,Demaryius Thomas,134.58,157.6
Josh Allen,James White,David Montgomery,DeAndre Hopkins,Michael Thomas,John Brown,Zach Ertz,New Orleans Saints,Demaryius Thomas,134.57,146.76
Josh Allen,Todd Gurley,Latavius Murray,Michael Thomas,Golden Tate,Christian Kirk,Darren Waller,Jacksonville Jaguars,Austin Carr,134.53,158.96
Ryan Tannehill,Le'Veon Bell,Chase Edmonds,Michael Thomas,Cooper Kupp,Golden Tate,Cameron Brate,San Francisco 49ers,A.J. Brown,134.53,146.32
Matthew Stafford,Latavius Murray,Devonta Freeman,Cooper Kupp,T.Y. Hilton,Marvin Jones,Evan Engram,Jacksonville Jaguars,Ty Johnson,134.52,169.68
Deshaun Watson,Leonard Fournette,Marlon Mack,Michael Thomas,Courtland Sutton,Cole Beasley,Zach Ertz,New Orleans Saints,Dawson Knox,134.49,129.96
Daniel Jones,Leonard Fournette,Le'Veon Bell,Marvin Jones,Courtland Sutton,Mike Williams,Evan Engram,Detroit Lions,Latavius Murray,134.48,150.28
Matt Schaub,Le'Veon Bell,Latavius Murray,DeAndre Hopkins,Julio Jones,Tyler Lockett,Jonnu Smith,San Francisco 49ers,Daesean Hamilton,134.48,180.5
Matt Schaub,Saquon Barkley,Leonard Fournette,Michael Thomas,T.Y. Hilton,Larry Fitzgerald,Cameron Brate,Philadelphia Eagles,Ted Ginn,134.48,137.2
Gardner Minshew,Latavius Murray,Carlos Hyde,Michael Thomas,Chris Godwin,Tyler Lockett,Jacob Hollister,Los Angeles Rams,D.K. Metcalf,134.47,161.66
Carson Wentz,Leonard Fournette,Devonta Freeman,Michael Thomas,John Brown,Tyler Boyd,Zach Ertz,New York Jets,Corey Davis,134.47,115.58
Tom Brady,Christian McCaffrey,Chris Carson,Michael Thomas,A.J. Brown,Adam Humphries,Jonnu Smith,Detroit Lions,Phillip Lindsay,134.45,152.06
Gardner Minshew,Austin Ekeler,Phillip Lindsay,Michael Thomas,Chris Godwin,Robby Anderson,Hunter Henry,Chicago Bears,Dede Westbrook,134.45,109.36
Andy Dalton,Chris Carson,Austin Ekeler,Michael Thomas,Cooper Kupp,Golden Tate,Jonnu Smith,Los Angeles Chargers,Brandin Cooks,134.44,159.96
Ryan Tannehill,Devonta Freeman,Joe Mixon,Michael Thomas,Tyler Lockett,Kenny Golladay,Austin Hooper,Jacksonville Jaguars,D.K. Metcalf,134.44,185.72
Russell Wilson,Christian McCaffrey,Derrick Henry,Chris Godwin,Corey Davis,A.J. Brown,T.J. Hockenson,Houston Texans,Latavius Murray,134.44,119.58
Drew Brees,Christian McCaffrey,Phillip Lindsay,Michael Thomas,Tyler Boyd,Christian Kirk,Zach Ertz,Oakland Raiders,Dede Westbrook,134.44,139.92
Derek Carr,Christian McCaffrey,Austin Ekeler,DeAndre Hopkins,Tyrell Williams,Dede Westbrook,Greg Olsen,Los Angeles Chargers,Latavius Murray,134.43,159.1
Andy Dalton,Saquon Barkley,Chris Carson,Michael Thomas,Auden Tate,Mike Williams,Gerald Everett,Philadelphia Eagles,Devonta Freeman,134.41,146.86
Deshaun Watson,Chris Carson,Latavius Murray,Julian Edelman,Kenny Golladay,T.Y. Hilton,Eric Ebron,San Francisco 49ers,Daesean Hamilton,134.4,172.26
Derek Carr,Saquon Barkley,Chase Edmonds,Michael Thomas,Kenny Stills,Keke Coutee,Austin Hooper,Tennessee Titans,David Montgomery,134.39,147.7
Joe Flacco,Chris Carson,Nick Chubb,Michael Thomas,Kenny Golladay,T.Y. Hilton,Noah Fant,New Orleans Saints,Kenny Stills,134.39,129.46
Ryan Tannehill,Chris Carson,Devonta Freeman,Michael Thomas,D.J. Chark,Robby Anderson,Hunter Henry,San Francisco 49ers,Jamison Crowder,134.38,141.22
Josh Allen,Devonta Freeman,Sony Michel,DeAndre Hopkins,Michael Thomas,T.Y. Hilton,Josh Hill,San Francisco 49ers,Ted Ginn,134.38,135.56
Jared Goff,Devonta Freeman,James White,Michael Thomas,Chris Godwin,Larry Fitzgerald,Josh Hill,Chicago Bears,Courtland Sutton,134.36,119.48
Kyler Murray,Nick Chubb,Ty Johnson,Michael Thomas,Tyler Lockett,Christian Kirk,Evan Engram,New York Jets,Dede Westbrook,134.36,114.8
Mitch Trubisky,Le'Veon Bell,Austin Ekeler,Michael Thomas,T.Y. Hilton,Golden Tate,T.J. Hockenson,Jacksonville Jaguars,Marvin Jones,134.35,104.32
Ryan Tannehill,Nick Chubb,Latavius Murray,DeAndre Hopkins,Cooper Kupp,Corey Davis,Hunter Henry,Chicago Bears,Adam Humphries,134.32,158.82
Matthew Stafford,Le'Veon Bell,Chase Edmonds,Michael Thomas,D.J. Moore,Curtis Samuel,George Kittle,Houston Texans,Mike Williams,134.32,109.38
Ryan Tannehill,Marlon Mack,Austin Ekeler,Michael Thomas,Chris Godwin,Mike Evans,Zach Ertz,Denver Broncos,Mike Williams,134.33,152.92
Deshaun Watson,Leonard Fournette,Phillip Lindsay,DeAndre Hopkins,Kenny Stills,Mike Williams,Zach Ertz,Carolina Panthers,James White,134.32,119.86
Jared Goff,Saquon Barkley,Latavius Murray,DeAndre Hopkins,Auden Tate,Mike Williams,Evan Engram,Tennessee Titans,Alex Erickson,134.32,180.88
Ryan Tannehill,Leonard Fournette,Latavius Murray,Michael Thomas,Tyler Lockett,Larry Fitzgerald,Charles Clay,Buffalo Bills,Sony Michel,134.31,155.02
Gardner Minshew,Todd Gurley,Ty Johnson,Michael Thomas,Chris Godwin,Mike Evans,Cameron Brate,New Orleans Saints,Cole Beasley,134.3,153.86
Gardner Minshew,Christian McCaffrey,David Montgomery,Michael Thomas,Chris Godwin,D.J. Chark,Jonnu Smith,Denver Broncos,Jamison Crowder,134.29,175.86
Kyler Murray,Todd Gurley,Nick Chubb,Michael Thomas,Golden Tate,Larry Fitzgerald,Cameron Brate,Seattle Seahawks,Tyler Boyd,134.27,113.9
Baker Mayfield,Christian McCaffrey,Latavius Murray,Michael Thomas,Jarvis Landry,Phillip Dorsett,Darren Waller,Buffalo Bills,A.J. Brown,134.26,154.06
Jameis Winston,Le'Veon Bell,Nick Chubb,Chris Godwin,Auden Tate,A.J. Brown,Darren Waller,New Orleans Saints,Latavius Murray,134.24,136.34
Tom Brady,Chris Carson,Nick Chubb,Julian Edelman,Phillip Dorsett,Mike Williams,Darren Waller,Jacksonville Jaguars,Latavius Murray,134.23,157.66
Kyler Murray,Le'Veon Bell,James White,Michael Thomas,Tyler Lockett,Golden Tate,Josh Hill,Los Angeles Rams,Mike Williams,134.23,120.1
Matthew Stafford,Chris Carson,Melvin Gordon,Michael Thomas,T.Y. Hilton,Marvin Jones,Zach Ertz,Carolina Panthers,Danny Amendola,134.22,122.18
Deshaun Watson,Chris Carson,Carlos Hyde,Michael Thomas,Cooper Kupp,Robert Woods,Tyler Higbee,Denver Broncos,Corey Davis,134.21,137.26
Matt Schaub,Christian McCaffrey,Austin Ekeler,Michael Thomas,Julio Jones,Courtland Sutton,Cameron Brate,Oakland Raiders,D.K. Metcalf,134.21,160.3
Kyler Murray,Chris Carson,Derrick Henry,Michael Thomas,Chris Godwin,Courtland Sutton,Zach Ertz,Los Angeles Chargers,Austin Carr,134.2,99.1
Derek Carr,Saquon Barkley,Derrick Henry,DeAndre Hopkins,Michael Thomas,T.Y. Hilton,Foster Moreau,Atlanta Falcons,Daesean Hamilton,134.2,126.6
Jameis Winston,Chris Carson,Phillip Lindsay,Michael Thomas,Robert Woods,Tyler Boyd,Darren Waller,Cleveland Browns,Auden Tate,134.19,128.84
Matthew Stafford,Christian McCaffrey,Devonta Freeman,DeAndre Hopkins,Allen Robinson,Mike Williams,Hunter Henry,Philadelphia Eagles,Daesean Hamilton,134.18,139.78
Matthew Stafford,Chris Carson,Le'Veon Bell,T.Y. Hilton,Golden Tate,Demaryius Thomas,Evan Engram,Tennessee Titans,Chase Edmonds,134.17,112.38
Gardner Minshew,Chris Carson,Devonta Freeman,DeAndre Hopkins,Allen Robinson,Tyler Boyd,Darren Waller,Atlanta Falcons,Kenny Stills,134.16,122.36
Gardner Minshew,Christian McCaffrey,Chris Carson,Michael Thomas,Marvin Jones,Kenny Stills,Foster Moreau,Buffalo Bills,Keke Coutee,134.16,118.16
Drew Brees,Le'Veon Bell,Carlos Hyde,Michael Thomas,Chris Godwin,Larry Fitzgerald,Hunter Henry,Atlanta Falcons,D.J. Moore,134.16,106.62
Derek Carr,Nick Chubb,Devonta Freeman,Michael Thomas,T.Y. Hilton,Larry Fitzgerald,George Kittle,New York Giants,Christian Kirk,134.15,137.3
Deshaun Watson,Saquon Barkley,Latavius Murray,DeAndre Hopkins,Dede Westbrook,Cole Beasley,Foster Moreau,Chicago Bears,James White,134.15,151.66
Jared Goff,Chris Carson,Marlon Mack,Michael Thomas,Brandin Cooks,Tyler Boyd,Zach Ertz,Indianapolis Colts,Daesean Hamilton,134.12,110.98
Tom Brady,Saquon Barkley,Chris Carson,Michael Thomas,D.J. Moore,Christian Kirk,Charles Clay,Oakland Raiders,Latavius Murray,134.1,173.06
Russell Wilson,Leonard Fournette,Le'Veon Bell,Robert Woods,Tyler Boyd,Corey Davis,Hunter Henry,Tennessee Titans,Auden Tate,134.09,95.88
Ryan Tannehill,Christian McCaffrey,Ty Johnson,Michael Thomas,Christian Kirk,Ted Ginn,George Kittle,Tennessee Titans,Carlos Hyde,134.09,142.92
Deshaun Watson,Christian McCaffrey,Le'Veon Bell,Courtland Sutton,D.J. Moore,Emmanuel Sanders,Greg Olsen,New York Giants,Latavius Murray,134.08,147.26
Deshaun Watson,Christian McCaffrey,Ty Johnson,DeAndre Hopkins,Chris Godwin,Kenny Stills,Cameron Brate,Atlanta Falcons,David Montgomery,134.08,139.36
Josh Allen,Chris Carson,Derrick Henry,Michael Thomas,Allen Robinson,Larry Fitzgerald,Jonnu Smith,Chicago Bears,Christian Kirk,134.07,127.46
Deshaun Watson,Le'Veon Bell,Devonta Freeman,DeAndre Hopkins,D.J. Chark,Tyler Boyd,Evan Engram,Tennessee Titans,Foster Moreau,134.07,136.06
Kyle Allen,Latavius Murray,Josh Jacobs,Michael Thomas,T.Y. Hilton,Tyler Boyd,George Kittle,San Francisco 49ers,Greg Olsen,134.06,138.52
Deshaun Watson,Chris Carson,Austin Ekeler,Michael Thomas,Allen Robinson,Tyrell Williams,Foster Moreau,Seattle Seahawks,Ty Johnson,134.04,128.36
Jameis Winston,Nick Chubb,Devonta Freeman,Michael Thomas,Cooper Kupp,Julian Edelman,Cameron Brate,Jacksonville Jaguars,Adam Humphries,134.04,181.74
Matthew Stafford,Latavius Murray,Devonta Freeman,Julio Jones,Tyler Lockett,Tyler Boyd,Austin Hooper,Philadelphia Eagles,Dede Westbrook,134.04,172.78
Andy Dalton,Nick Chubb,Sony Michel,DeAndre Hopkins,Michael Thomas,Brandin Cooks,Hunter Henry,Seattle Seahawks,Alex Erickson,134.03,132.96
Russell Wilson,Nick Chubb,Devonta Freeman,DeAndre Hopkins,Kenny Stills,Keke Coutee,George Kittle,Tennessee Titans,Mike Williams,134.0,114.28
Ryan Tannehill,Christian McCaffrey,Chris Carson,DeAndre Hopkins,Tyler Boyd,Adam Humphries,Cameron Brate,Jacksonville Jaguars,Austin Ekeler,134.0,139.42
Jimmy Garoppolo,Chris Carson,Latavius Murray,DeAndre Hopkins,D.J. Moore,Curtis Samuel,Hunter Henry,New Orleans Saints,Devonta Freeman,134.0,144.9
Russell Wilson,Nick Chubb,Devonta Freeman,Michael Thomas,Robert Woods,Brandin Cooks,Greg Olsen,Houston Texans,Auden Tate,133.98,99.98
Gardner Minshew,Chris Carson,Chase Edmonds,DeAndre Hopkins,Michael Thomas,Alshon Jeffery,Dawson Knox,Houston Texans,Cole Beasley,133.98,121.96
Russell Wilson,Phillip Lindsay,Ty Johnson,Michael Thomas,John Brown,Courtland Sutton,Zach Ertz,Detroit Lions,Alshon Jeffery,133.96,109.38
Drew Brees,Chris Carson,Chase Edmonds,Michael Thomas,John Brown,Tyler Boyd,Josh Hill,Chicago Bears,Kenny Stills,133.95,116.82
Derek Carr,Le'Veon Bell,Ty Johnson,Michael Thomas,Chris Godwin,Julian Edelman,Darren Waller,Tampa Bay Buccaneers,Foster Moreau,133.95,118.9
Matthew Stafford,Nick Chubb,Austin Ekeler,Michael Thomas,Calvin Ridley,D.K. Metcalf,Austin Hooper,Buffalo Bills,Mike Williams,133.95,145.38
Deshaun Watson,Leonard Fournette,Le'Veon Bell,Chris Godwin,Tyler Lockett,Courtland Sutton,Jack Doyle,Carolina Panthers,Daesean Hamilton,133.95,107.46
Jameis Winston,Todd Gurley,Carlos Hyde,Michael Thomas,Chris Godwin,Christian Kirk,Evan Engram,Los Angeles Chargers,Corey Davis,133.94,129.34
Jacoby Brissett,Todd Gurley,Chase Edmonds,Michael Thomas,T.Y. Hilton,Daesean Hamilton,Darren Waller,Carolina Panthers,Ty Johnson,133.94,78.78
Russell Wilson,Todd Gurley,Chris Carson,Mike Evans,Corey Davis,Adam Humphries,Zach Ertz,Tampa Bay Buccaneers,Latavius Murray,133.93,143.88
Andy Dalton,Sony Michel,James White,Michael Thomas,Chris Godwin,Tyrell Williams,Darren Waller,Tennessee Titans,Kenny Stills,133.91,124.46
Derek Carr,Saquon Barkley,Latavius Murray,DeAndre Hopkins,Chris Godwin,Adam Humphries,Cameron Brate,New Orleans Saints,Tevin Coleman,133.91,187.0
Matt Schaub,Todd Gurley,Devonta Freeman,Michael Thomas,Julio Jones,Mike Williams,Austin Hooper,Denver Broncos,James White,133.9,158.8
Russell Wilson,Austin Ekeler,Josh Jacobs,DeAndre Hopkins,Michael Thomas,D.K. Metcalf,Jacob Hollister,San Francisco 49ers,Demaryius Thomas,133.89,139.58
Russell Wilson,Le'Veon Bell,Latavius Murray,Julian Edelman,Mike Evans,Allen Robinson,Cameron Brate,Los Angeles Rams,A.J. Brown,133.89,170.68
Josh Allen,Leonard Fournette,Tevin Coleman,Michael Thomas,Tyler Lockett,John Brown,Cameron Brate,Jacksonville Jaguars,Cole Beasley,133.89,173.66
Derek Carr,Marlon Mack,David Montgomery,Michael Thomas,Kenny Golladay,T.Y. Hilton,Evan Engram,Detroit Lions,Golden Tate,133.88,178.6
Jared Goff,Latavius Murray,Tevin Coleman,Michael Thomas,Tyler Lockett,Allen Robinson,Tyler Higbee,Detroit Lions,Brandin Cooks,133.87,179.68
Andy Dalton,Christian McCaffrey,Latavius Murray,Cooper Kupp,Corey Davis,Auden Tate,Darren Waller,Jacksonville Jaguars,James White,133.87,179.76
Jared Goff,Phillip Lindsay,James White,DeAndre Hopkins,Michael Thomas,Brandin Cooks,Jonnu Smith,San Francisco 49ers,Auden Tate,133.87,153.88
Deshaun Watson,Leonard Fournette,Ty Johnson,DeAndre Hopkins,T.Y. Hilton,A.J. Brown,Darren Waller,Houston Texans,Demaryius Thomas,133.86,114.96
Matthew Stafford,Le'Veon Bell,Austin Ekeler,Michael Thomas,D.J. Chark,Dede Westbrook,Zach Ertz,Los Angeles Rams,Chris Conley,133.85,130.58
Andy Dalton,Chris Carson,Latavius Murray,Chris Godwin,Tyler Lockett,T.Y. Hilton,Gerald Everett,New York Jets,Tyler Boyd,133.82,131.86
Deshaun Watson,Latavius Murray,Ty Johnson,DeAndre Hopkins,Tyrell Williams,Jamison Crowder,George Kittle,Indianapolis Colts,Corey Davis,133.81,145.16
Matt Schaub,Chase Edmonds,Latavius Murray,DeAndre Hopkins,Kenny Golladay,Golden Tate,Hunter Henry,Los Angeles Chargers,Marvin Jones,133.81,166.0
Jacoby Brissett,Chris Carson,Le'Veon Bell,DeAndre Hopkins,Larry Fitzgerald,Courtland Sutton,Eric Ebron,Detroit Lions,Devonta Freeman,133.8,103.68
Deshaun Watson,Nick Chubb,Tevin Coleman,Cooper Kupp,T.Y. Hilton,Courtland Sutton,Darren Waller,Tennessee Titans,Daesean Hamilton,133.78,160.06
Kyler Murray,Leonard Fournette,Derrick Henry,Michael Thomas,Cooper Kupp,Christian Kirk,Cameron Brate,Los Angeles Rams,Daesean Hamilton,133.78,140.3
Ryan Tannehill,Latavius Murray,Phillip Lindsay,Michael Thomas,Cooper Kupp,Chris Godwin,Anthony Firkser,Oakland Raiders,Julian Edelman,133.77,188.12
Ryan Tannehill,Christian McCaffrey,Leonard Fournette,Courtland Sutton,Kenny Stills,Corey Davis,Cameron Brate,Los Angeles Rams,Le'Veon Bell,133.77,110.52
Drew Brees,Austin Ekeler,Joe Mixon,Michael Thomas,T.Y. Hilton,Larry Fitzgerald,Darren Waller,Los Angeles Rams,Mike Williams,133.77,125.32
Kyler Murray,Derrick Henry,Tevin Coleman,Michael Thomas,Julian Edelman,Kenny Golladay,Evan Engram,Carolina Panthers,Ted Ginn,133.77,172.5
Russell Wilson,Nick Chubb,Devonta Freeman,Chris Godwin,Mike Evans,Courtland Sutton,Hunter Henry,New York Giants,Corey Davis,133.76,134.58
Drew Brees,Nick Chubb,Austin Ekeler,Michael Thomas,Mike Evans,Kenny Stills,Jonnu Smith,New England Patriots,Christian Kirk,133.76,194.82
Russell Wilson,Christian McCaffrey,David Montgomery,Michael Thomas,D.K. Metcalf,Corey Davis,Evan Engram,Tampa Bay Buccaneers,Jaron Brown,133.75,142.38
Gardner Minshew,Leonard Fournette,Tevin Coleman,Michael Thomas,T.Y. Hilton,Allen Robinson,Hunter Henry,San Francisco 49ers,Trey Burton,133.74,163.56
Derek Carr,Christian McCaffrey,Latavius Murray,Chris Godwin,Robert Woods,Tyler Boyd,Hunter Henry,Indianapolis Colts,Alex Erickson,133.74,154.3
Ryan Tannehill,Austin Ekeler,Tevin Coleman,Michael Thomas,Cooper Kupp,Larry Fitzgerald,Evan Engram,Jacksonville Jaguars,Christian Kirk,133.73,188.32
Gardner Minshew,Leonard Fournette,Latavius Murray,Allen Robinson,D.J. Chark,Courtland Sutton,Austin Hooper,Tennessee Titans,Jamison Crowder,133.72,161.46
Josh Allen,Le'Veon Bell,Josh Jacobs,Michael Thomas,Chris Godwin,John Brown,Dawson Knox,Indianapolis Colts,Mike Williams,133.71,102.76
Josh Allen,Nick Chubb,Derrick Henry,DeAndre Hopkins,Kenny Stills,Cole Beasley,Zach Ertz,Buffalo Bills,Latavius Murray,133.71,133.26
Kyler Murray,Saquon Barkley,Josh Jacobs,Michael Thomas,D.J. Chark,Ted Ginn,Hunter Henry,Tennessee Titans,Daesean Hamilton,133.71,124.6
Jameis Winston,Chase Edmonds,Sony Michel,Michael Thomas,Mike Evans,Kenny Golladay,Cameron Brate,Los Angeles Rams,Tyler Boyd,133.7,173.44
Joe Flacco,Derrick Henry,Sony Michel,Michael Thomas,Mike Evans,T.Y. Hilton,Darren Waller,Denver Broncos,Courtland Sutton,133.69,133.36
Mitch Trubisky,Christian McCaffrey,Todd Gurley,DeAndre Hopkins,Kenny Stills,Keke Coutee,Eric Ebron,Carolina Panthers,Latavius Murray,133.69,128.42
Kyler Murray,Leonard Fournette,Latavius Murray,Michael Thomas,Mike Evans,Austin Carr,Eric Ebron,San Francisco 49ers,James White,133.68,182.9
Kyler Murray,Chase Edmonds,Melvin Gordon,DeAndre Hopkins,Michael Thomas,Courtland Sutton,Josh Hill,Detroit Lions,Jamison Crowder,133.68,113.5
Gardner Minshew,Christian McCaffrey,Todd Gurley,Michael Thomas,Christian Kirk,Daesean Hamilton,Josh Hill,Detroit Lions,Austin Ekeler,133.68,142.06
Ryan Tannehill,Leonard Fournette,Chris Carson,DeAndre Hopkins,John Brown,Corey Davis,Jonnu Smith,Indianapolis Colts,Derrick Henry,133.68,128.32
Gardner Minshew,Devonta Freeman,Melvin Gordon,Michael Thomas,Chris Godwin,Robert Woods,Gerald Everett,Detroit Lions,Tyler Boyd,133.67,127.66
Drew Brees,Le'Veon Bell,Josh Jacobs,Michael Thomas,Kenny Golladay,T.Y. Hilton,Josh Hill,Philadelphia Eagles,Dede Westbrook,133.67,132.42
Derek Carr,Christian McCaffrey,Le'Veon Bell,Michael Thomas,Christian Kirk,Mike Williams,Evan Engram,Chicago Bears,Austin Carr,133.66,138.3
Deshaun Watson,Phillip Lindsay,Melvin Gordon,Michael Thomas,Kenny Golladay,Tyrell Williams,Hunter Henry,New York Giants,Kenny Stills,133.66,154.36
Matthew Stafford,Nick Chubb,Latavius Murray,Tyler Lockett,Kenny Golladay,Marvin Jones,Zach Ertz,Denver Broncos,James White,133.65,163.28
Matthew Stafford,James White,Ty Johnson,Michael Thomas,Cooper Kupp,Golden Tate,Darren Waller,Seattle Seahawks,Darius Slayton,133.64,165.98
Matthew Stafford,Christian McCaffrey,Le'Veon Bell,Chris Godwin,Courtland Sutton,Tyler Boyd,Evan Engram,Oakland Raiders,T.J. Hockenson,133.64,117.78
Jared Goff,Todd Gurley,Latavius Murray,Kenny Golladay,Tyler Boyd,Auden Tate,Darren Waller,Detroit Lions,Devonta Freeman,133.61,169.88
Ryan Tannehill,Nick Chubb,Tevin Coleman,DeAndre Hopkins,Michael Thomas,Julian Edelman,Benjamin Watson,Tampa Bay Buccaneers,Jarvis Landry,133.59,178.82
Jameis Winston,Saquon Barkley,Derrick Henry,Mike Evans,T.Y. Hilton,Kenny Stills,Cameron Brate,Tennessee Titans,Latavius Murray,133.58,178.24
Matthew Stafford,Leonard Fournette,Joe Mixon,DeAndre Hopkins,Michael Thomas,Phillip Dorsett,Darren Waller,Atlanta Falcons,Darren Fells,133.58,163.08
Matthew Stafford,Tevin Coleman,Ty Johnson,DeAndre Hopkins,Kenny Golladay,Allen Robinson,Evan Engram,Indianapolis Colts,Courtland Sutton,133.55,172.58
Kyle Allen,Leonard Fournette,Chris Carson,Michael Thomas,Kenny Golladay,Curtis Samuel,Greg Olsen,Atlanta Falcons,Devonta Freeman,133.55,132.62
Andy Dalton,Phillip Lindsay,Melvin Gordon,DeAndre Hopkins,Michael Thomas,Marvin Jones,Evan Engram,Tennessee Titans,T.J. Hockenson,133.55,134.66
Russell Wilson,Leonard Fournette,Latavius Murray,T.Y. Hilton,D.J. Chark,Robby Anderson,Evan Engram,New Orleans Saints,Demaryius Thomas,133.54,144.88
Jared Goff,Christian McCaffrey,Le'Veon Bell,Michael Thomas,Tyler Lockett,Auden Tate,Tyler Eifert,Atlanta Falcons,Daesean Hamilton,133.54,139.08
Andy Dalton,Le'Veon Bell,Austin Ekeler,Michael Thomas,Tyler Lockett,Robert Woods,Tyler Higbee,Carolina Panthers,Devonta Freeman,133.53,115.36
Matthew Stafford,Christian McCaffrey,Joe Mixon,Michael Thomas,Robert Woods,Tyler Boyd,Tyler Higbee,Jacksonville Jaguars,Kenny Stills,133.52,146.88
Matthew Stafford,Todd Gurley,James White,Michael Thomas,Chris Godwin,Brandin Cooks,Tyler Eifert,Houston Texans,Tyler Boyd,133.52,116.48
Daniel Jones,Le'Veon Bell,Latavius Murray,Michael Thomas,Robert Woods,Danny Amendola,Austin Hooper,Chicago Bears,Darius Slayton,133.51,173.88
Ryan Tannehill,Christian McCaffrey,Tevin Coleman,Michael Thomas,Mike Evans,Dede Westbrook,Austin Hooper,New York Giants,Adam Humphries,133.51,198.72
Mitch Trubisky,Saquon Barkley,Nick Chubb,Michael Thomas,Tyler Lockett,Mike Williams,Trey Burton,Carolina Panthers,Sony Michel,133.51,125.42
Kyle Allen,Austin Ekeler,Latavius Murray,Michael Thomas,Cooper Kupp,D.J. Moore,Darren Waller,Denver Broncos,Emmanuel Sanders,133.5,158.92
Carson Wentz,Christian McCaffrey,Ty Johnson,Michael Thomas,John Brown,Dede Westbrook,Hunter Henry,Houston Texans,Cole Beasley,133.5,112.18
Tom Brady,Todd Gurley,Latavius Murray,Michael Thomas,D.J. Chark,Danny Amendola,Evan Engram,Detroit Lions,T.J. Hockenson,133.49,164.26
Tom Brady,Christian McCaffrey,James White,Michael Thomas,T.Y. Hilton,Corey Davis,Jack Doyle,New England Patriots,Daesean Hamilton,133.48,132.46
Matt Schaub,Leonard Fournette,Devonta Freeman,Michael Thomas,Calvin Ridley,D.K. Metcalf,Darren Waller,Indianapolis Colts,David Montgomery,133.48,166.6
Russell Wilson,Leonard Fournette,Le'Veon Bell,Michael Thomas,Ted Ginn,Austin Carr,Gerald Everett,New Orleans Saints,Phillip Lindsay,133.46,105.28
Ryan Tannehill,Christian McCaffrey,Chris Carson,Michael Thomas,Cooper Kupp,Mike Williams,Tyler Eifert,New York Jets,Alex Erickson,133.45,175.22
Russell Wilson,Leonard Fournette,Latavius Murray,Chris Godwin,Julian Edelman,Mike Williams,Hunter Henry,Buffalo Bills,Trey Burton,133.45,138.98
Matthew Stafford,Nick Chubb,Latavius Murray,Michael Thomas,Julio Jones,Christian Kirk,Dan Arnold,Chicago Bears,Tevin Coleman,133.43,208.48
Russell Wilson,Chris Carson,Joe Mixon,DeAndre Hopkins,Kenny Golladay,Corey Davis,Evan Engram,Jacksonville Jaguars,Danny Amendola,133.42,154.98
Derek Carr,Saquon Barkley,Nick Chubb,Cooper Kupp,Kenny Stills,Demaryius Thomas,Darren Waller,New York Giants,Latavius Murray,133.42,178.8
Deshaun Watson,Latavius Murray,Melvin Gordon,DeAndre Hopkins,Julian Edelman,Jarvis Landry,Evan Engram,Carolina Panthers,Phillip Dorsett,133.42,167.06
Jameis Winston,Le'Veon Bell,Austin Ekeler,DeAndre Hopkins,Kenny Stills,Mike Williams,Darren Waller,San Francisco 49ers,Ty Johnson,133.4,113.94
Deshaun Watson,Saquon Barkley,Latavius Murray,Golden Tate,Tyler Boyd,Darius Slayton,Evan Engram,Indianapolis Colts,Sony Michel,133.38,172.46
Matthew Stafford,Saquon Barkley,Joe Mixon,Michael Thomas,Mike Evans,Marvin Jones,T.J. Hockenson,Tampa Bay Buccaneers,Mike Williams,133.37,173.68
Russell Wilson,Saquon Barkley,Nick Chubb,Calvin Ridley,Courtland Sutton,Dede Westbrook,Jacob Hollister,Tennessee Titans,Latavius Murray,133.37,137.48
Jameis Winston,Saquon Barkley,Chris Carson,Kenny Golladay,Allen Robinson,A.J. Brown,Jonnu Smith,Jacksonville Jaguars,Latavius Murray,133.36,196.74
Matthew Stafford,Saquon Barkley,Chris Carson,D.J. Chark,Jamison Crowder,Demaryius Thomas,Zach Ertz,Indianapolis Colts,Latavius Murray,133.36,157.98
Deshaun Watson,Leonard Fournette,Derrick Henry,Michael Thomas,Julian Edelman,Tyrell Williams,Jordan Akins,Oakland Raiders,Corey Davis,133.35,141.56
Joe Flacco,Todd Gurley,Le'Veon Bell,Michael Thomas,Allen Robinson,Courtland Sutton,Eric Ebron,Carolina Panthers,Josh Jacobs,133.34,95.16
Deshaun Watson,Christian McCaffrey,Leonard Fournette,Kenny Golladay,Danny Amendola,Darius Slayton,Cameron Brate,Detroit Lions,Latavius Murray,133.34,204.56
Russell Wilson,Todd Gurley,Sony Michel,Michael Thomas,Tyler Boyd,Dede Westbrook,Austin Hooper,Buffalo Bills,Jaron Brown,133.33,99.08
