QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Lamar Jackson,Christian McCaffrey,Damien Williams,Michael Thomas,Christian Kirk,Devante Parker,Nick Boyle,Cincinnati Bengals,Tyler Boyd,136.9,184.32
Patrick Mahomes,Saquon Barkley,Ronald Jones II,Michael Thomas,Cooper Kupp,Curtis Samuel,Anthony Firkser,Kansas City Chiefs,A.J. Brown,136.88,129.54
Daniel Jones,Christian McCaffrey,Devin Singletary,Michael Thomas,Jarvis Landry,Darius Slayton,Travis Kelce,Cleveland Browns,Rhett Ellison,136.86,194.12
Kyler Murray,Alvin Kamara,David Montgomery,Michael Thomas,Cooper Kupp,Zach Pascal,Mike Gesicki,Tampa Bay Buccaneers,Albert Wilson,136.85,99.76
Patrick Mahomes,Christian McCaffrey,Tarik Cohen,Michael Thomas,Josh Reynolds,Ted Ginn,Travis Kelce,Buffalo Bills,Tajae Sharpe,136.81,140.74
Drew Brees,David Johnson,David Montgomery,Tyreek Hill,Mike Evans,A.J. Brown,Travis Kelce,Kansas City Chiefs,Jack Doyle,136.78,108.28
Jameis Winston,Devonta Freeman,Kareem Hunt,Michael Thomas,Chris Godwin,Cooper Kupp,Travis Kelce,Tampa Bay Buccaneers,Charles Clay,136.77,118.12
Drew Brees,Marlon Mack,David Johnson,Michael Thomas,Mike Evans,Calvin Ridley,Tyler Eifert,New York Jets,Demaryius Thomas,136.76,113.18
Drew Brees,Alvin Kamara,Devin Singletary,Michael Thomas,Tyreek Hill,Russell Gage,Vance McDonald,Los Angeles Rams,Kalen Ballage,136.75,140.18
Patrick Mahomes,Aaron Jones,Devonta Freeman,Michael Thomas,Allen Robinson,Calvin Ridley,Jared Cook,Arizona Cardinals,Darius Slayton,136.71,180.94
Aaron Rodgers,Alvin Kamara,Kareem Hunt,Michael Thomas,Davante Adams,D.J. Moore,Jack Doyle,Los Angeles Rams,Christian Kirk,136.7,190.02
Jameis Winston,Saquon Barkley,Jaylen Samuels,Michael Thomas,John Brown,Cole Beasley,Demetrius Harris,Atlanta Falcons,David Montgomery,136.7,114.52
Patrick Mahomes,David Johnson,Ronald Jones II,Michael Thomas,Davante Adams,Golden Tate,Jimmy Graham,Tampa Bay Buccaneers,D.J. Moore,136.69,172.84
Lamar Jackson,David Montgomery,Joe Mixon,Michael Thomas,Davante Adams,Zach Pascal,Eric Ebron,Indianapolis Colts,Devante Parker,136.66,147.62
Drew Brees,Saquon Barkley,Aaron Jones,Michael Thomas,Sammy Watkins,Demaryius Thomas,Jared Cook,Los Angeles Rams,Mike Gesicki,136.65,139.78
Drew Brees,Alvin Kamara,David Montgomery,Cooper Kupp,Calvin Ridley,Demaryius Thomas,Austin Hooper,Chicago Bears,Devin Singletary,136.65,82.68
Lamar Jackson,Devin Singletary,Ronald Jones II,Michael Thomas,Robert Woods,Marquise Brown,Travis Kelce,New York Giants,Mark Andrews,136.64,175.52
Lamar Jackson,Saquon Barkley,Tarik Cohen,Michael Thomas,Golden Tate,A.J. Brown,Austin Hooper,Cleveland Browns,Tre'Quan Smith,136.64,129.62
Jameis Winston,Christian McCaffrey,Ronald Jones II,Michael Thomas,Odell Beckham Jr,Jarvis Landry,Mike Gesicki,Cincinnati Bengals,Cole Beasley,136.6,157.82
Drew Brees,Christian McCaffrey,Derrick Henry,Michael Thomas,Robby Anderson,Josh Reynolds,Jared Cook,Cleveland Browns,Kareem Hunt,136.59,147.68
Patrick Mahomes,Saquon Barkley,Devonta Freeman,Mike Evans,D.J. Moore,Devante Parker,Greg Olsen,Chicago Bears,Curtis Samuel,136.58,136.14
Lamar Jackson,Jaylen Samuels,Ronald Jones II,Michael Thomas,Julio Jones,Jarvis Landry,Jared Cook,Buffalo Bills,A.J. Brown,136.58,151.92
Jameis Winston,Christian McCaffrey,Jaylen Samuels,Michael Thomas,Jamison Crowder,Ted Ginn,Jack Doyle,Pittsburgh Steelers,Tre'Quan Smith,136.58,150.92
Patrick Mahomes,Alvin Kamara,David Montgomery,Golden Tate,Sammy Watkins,Tyler Boyd,Travis Kelce,Kansas City Chiefs,Curtis Samuel,136.56,140.04
Jameis Winston,Aaron Jones,Marlon Mack,Michael Thomas,Julio Jones,A.J. Brown,Rhett Ellison,New York Giants,Russell Gage,136.49,119.12
Patrick Mahomes,Alvin Kamara,Devin Singletary,Mike Evans,Golden Tate,Larry Fitzgerald,Mike Gesicki,Cleveland Browns,Christian Kirk,136.49,155.64
Jameis Winston,Derrick Henry,Ronald Jones II,Michael Thomas,Mike Evans,D.J. Moore,Charles Clay,Indianapolis Colts,Jamison Crowder,136.47,179.02
Matt Ryan,Aaron Jones,David Johnson,Michael Thomas,A.J. Brown,Ted Ginn,Mark Andrews,Baltimore Ravens,David Montgomery,136.4,131.58
Daniel Jones,Alvin Kamara,Nick Chubb,Michael Thomas,Mike Evans,Darius Slayton,Mike Gesicki,Arizona Cardinals,Demaryius Thomas,136.39,175.52
Patrick Mahomes,Christian McCaffrey,Devonta Freeman,Julio Jones,Tyler Boyd,Adam Humphries,Travis Kelce,Arizona Cardinals,Mike Gesicki,136.36,136.44
Kyler Murray,Nick Chubb,Marlon Mack,Michael Thomas,Devante Parker,Adam Humphries,Travis Kelce,New York Giants,Jonnu Smith,136.36,137.96
Jameis Winston,Aaron Jones,David Montgomery,Chris Godwin,Golden Tate,Christian Kirk,Travis Kelce,Cleveland Browns,Allen Hurns,136.35,163.02
Ryan Tannehill,Alvin Kamara,David Johnson,Michael Thomas,Robby Anderson,Curtis Samuel,Travis Kelce,New York Jets,A.J. Brown,136.35,122.34
Drew Brees,Todd Gurley,Devin Singletary,Michael Thomas,Golden Tate,D.J. Moore,Jared Cook,New Orleans Saints,Jarvis Landry,136.31,147.58
Kyler Murray,Joe Mixon,Kareem Hunt,Michael Thomas,Julio Jones,Golden Tate,Travis Kelce,Arizona Cardinals,Austin Hooper,136.27,173.06
Patrick Mahomes,Alvin Kamara,Nick Chubb,Michael Thomas,Russell Gage,Allen Hurns,Jared Cook,Kansas City Chiefs,Jaylen Samuels,136.27,133.44
Patrick Mahomes,Le'Veon Bell,David Montgomery,Michael Thomas,Davante Adams,Odell Beckham Jr,Dawson Knox,Pittsburgh Steelers,Cole Beasley,136.27,165.24
Patrick Mahomes,Saquon Barkley,Joe Mixon,Michael Thomas,Zach Pascal,Albert Wilson,Travis Kelce,Los Angeles Rams,Jakeem Grant,136.24,140.84
Drew Brees,Marlon Mack,Devonta Freeman,Michael Thomas,Chris Godwin,JuJu Smith-Schuster,Rhett Ellison,Baltimore Ravens,Tre'Quan Smith,136.23,113.98
Lamar Jackson,Nick Chubb,Devonta Freeman,Chris Godwin,Golden Tate,A.J. Brown,Travis Kelce,Chicago Bears,Adam Humphries,136.23,136.72
Aaron Rodgers,Saquon Barkley,David Montgomery,Michael Thomas,Christian Kirk,Robby Anderson,Jimmy Graham,Cleveland Browns,Curtis Samuel,136.21,121.62
Matt Ryan,Alvin Kamara,David Johnson,Michael Thomas,Julio Jones,Tyler Boyd,Rhett Ellison,Tennessee Titans,Damien Williams,136.2,119.38
Drew Brees,Nick Chubb,David Johnson,Michael Thomas,Tyreek Hill,Robby Anderson,Rhett Ellison,Green Bay Packers,Darius Slayton,136.18,151.18
Drew Brees,Saquon Barkley,David Montgomery,Mike Evans,Devante Parker,Tyler Boyd,Mark Andrews,New York Giants,Auden Tate,136.17,92.78
Drew Brees,Le'Veon Bell,Kareem Hunt,Michael Thomas,Tyreek Hill,Cooper Kupp,Anthony Firkser,Arizona Cardinals,Calvin Ridley,136.16,139.18
Ryan Tannehill,Le'Veon Bell,Jaylen Samuels,Michael Thomas,Chris Godwin,Sammy Watkins,Anthony Firkser,Chicago Bears,Devonta Freeman,136.15,126.84
Aaron Rodgers,Derrick Henry,Devonta Freeman,Michael Thomas,Davante Adams,Curtis Samuel,Mark Andrews,Chicago Bears,Josh Reynolds,136.12,159.62
Lamar Jackson,Nick Chubb,David Montgomery,Michael Thomas,Odell Beckham Jr,John Brown,Tyler Kroft,Cleveland Browns,Damien Williams,136.1,128.02
Patrick Mahomes,Aaron Jones,Le'Veon Bell,Mike Evans,Ted Ginn,Adam Humphries,Travis Kelce,Cleveland Browns,Damien Williams,136.09,136.34
Drew Brees,Christian McCaffrey,Damien Williams,Michael Thomas,Auden Tate,Albert Wilson,Travis Kelce,New York Jets,Tre'Quan Smith,136.08,133.08
Jameis Winston,Christian McCaffrey,David Montgomery,D.J. Moore,Jamison Crowder,A.J. Brown,Travis Kelce,Buffalo Bills,Adam Humphries,136.02,139.02
Ryan Tannehill,David Montgomery,Joe Mixon,Michael Thomas,Mike Evans,Julio Jones,Jared Cook,Kansas City Chiefs,Robby Anderson,135.98,120.84
Lamar Jackson,Christian McCaffrey,Joe Mixon,Michael Thomas,Alex Erickson,Josh Reynolds,Mark Andrews,Kansas City Chiefs,Adam Humphries,135.95,160.62
Patrick Mahomes,Aaron Jones,David Montgomery,Tyreek Hill,Chris Godwin,Adam Humphries,Jack Doyle,Tampa Bay Buccaneers,Devonta Freeman,135.94,152.04
Patrick Mahomes,Aaron Jones,David Montgomery,Michael Thomas,Cooper Kupp,Chester Rogers,Eric Ebron,New Orleans Saints,Allen Hurns,135.93,121.24
Drew Brees,Christian McCaffrey,David Montgomery,JuJu Smith-Schuster,Tyler Boyd,Ted Ginn,Austin Hooper,Kansas City Chiefs,Devonta Freeman,135.88,91.18
Matt Ryan,Derrick Henry,Devin Singletary,Michael Thomas,Julio Jones,Christian Kirk,Greg Olsen,Kansas City Chiefs,Sammy Watkins,135.88,175.48
Jameis Winston,David Johnson,Devonta Freeman,Mike Evans,Chris Godwin,Golden Tate,Jonnu Smith,Kansas City Chiefs,D.J. Moore,135.87,118.22
Ryan Fitzpatrick,Alvin Kamara,Devin Singletary,Michael Thomas,Mike Evans,Jakeem Grant,Travis Kelce,Buffalo Bills,Allen Hurns,135.87,115.06
Kyler Murray,Nick Chubb,Jaylen Samuels,Michael Thomas,Calvin Ridley,Tyler Boyd,Austin Hooper,New Orleans Saints,Rhett Ellison,135.85,127.86
Lamar Jackson,Jaylen Samuels,David Johnson,Michael Thomas,Robert Woods,Diontae Johnson,Gerald Everett,New York Jets,David Montgomery,135.83,136.32
Lamar Jackson,Christian McCaffrey,David Johnson,Michael Thomas,Curtis Samuel,Jakeem Grant,Jack Doyle,New Orleans Saints,Mike Gesicki,135.78,132.92
Lamar Jackson,David Montgomery,Devin Singletary,Mike Evans,Davante Adams,D.J. Moore,Travis Kelce,Tampa Bay Buccaneers,Greg Olsen,135.76,149.72
Patrick Mahomes,Todd Gurley,Ty Johnson,Michael Thomas,Tyreek Hill,Tyler Boyd,Travis Kelce,Tampa Bay Buccaneers,Allen Hurns,135.74,154.14
Drew Brees,Christian McCaffrey,Devonta Freeman,Michael Thomas,Allen Robinson,Jamison Crowder,Tyler Eifert,Cincinnati Bengals,Russell Gage,135.73,128.58
Kyle Allen,Nick Chubb,Devin Singletary,Michael Thomas,Chris Godwin,Davante Adams,Greg Olsen,Chicago Bears,Demaryius Thomas,135.72,150.18
Jameis Winston,Saquon Barkley,Joe Mixon,Michael Thomas,JuJu Smith-Schuster,Christian Kirk,Vance McDonald,Arizona Cardinals,Diontae Johnson,135.7,154.62
Kyler Murray,Saquon Barkley,David Montgomery,Michael Thomas,D.J. Moore,Diontae Johnson,Austin Hooper,Kansas City Chiefs,Russell Gage,135.69,133.46
Lamar Jackson,Saquon Barkley,Damien Williams,Michael Thomas,Marquise Brown,Jamison Crowder,Tyler Eifert,Kansas City Chiefs,Jarvis Landry,135.68,164.42
Patrick Mahomes,Christian McCaffrey,Alvin Kamara,Michael Thomas,Robby Anderson,Albert Wilson,Jonnu Smith,Cincinnati Bengals,Anthony Firkser,135.66,130.24
Matt Ryan,Saquon Barkley,Ty Johnson,Michael Thomas,Chris Godwin,Ted Ginn,Travis Kelce,Kansas City Chiefs,Rhett Ellison,135.66,104.38
Patrick Mahomes,Saquon Barkley,Alvin Kamara,Julio Jones,Albert Wilson,Allen Hurns,Jack Doyle,Chicago Bears,David Montgomery,135.64,100.84
Drew Brees,Derrick Henry,David Montgomery,Mike Evans,Julio Jones,Calvin Ridley,Jonnu Smith,Tampa Bay Buccaneers,Jarvis Landry,135.64,122.08
Jameis Winston,Alvin Kamara,David Montgomery,Mike Evans,Devante Parker,Chester Rogers,Travis Kelce,New Orleans Saints,Mike Gesicki,135.6,102.22
Lamar Jackson,Aaron Jones,Damien Williams,Michael Thomas,Calvin Ridley,Russell Gage,Travis Kelce,Los Angeles Rams,Jack Doyle,135.59,173.72
Patrick Mahomes,Alvin Kamara,Damien Williams,Chris Godwin,Jarvis Landry,Devante Parker,Travis Kelce,Buffalo Bills,Jonnu Smith,135.58,145.64
Jameis Winston,Aaron Jones,Kalen Ballage,Mike Evans,Chris Godwin,Devante Parker,Austin Hooper,Chicago Bears,Adam Humphries,135.58,125.62
Matt Ryan,Marlon Mack,Damien Williams,Michael Thomas,Christian Kirk,Cole Beasley,Travis Kelce,Cleveland Browns,Austin Hooper,135.56,157.28
Matt Ryan,Jaylen Samuels,Devonta Freeman,Michael Thomas,Davante Adams,Jarvis Landry,Austin Hooper,Los Angeles Rams,Alex Erickson,135.55,140.08
Jameis Winston,Aaron Jones,David Johnson,Michael Thomas,Chris Godwin,Larry Fitzgerald,Jack Doyle,Tennessee Titans,Tajae Sharpe,135.54,135.72
Patrick Mahomes,Marlon Mack,Kalen Ballage,Michael Thomas,Tyreek Hill,John Brown,Anthony Firkser,Cleveland Browns,D.J. Moore,135.54,169.04
Drew Brees,Joe Mixon,Ty Johnson,Michael Thomas,Tyreek Hill,Chris Godwin,Jared Cook,New York Jets,A.J. Brown,135.53,147.18
Baker Mayfield,Saquon Barkley,Alvin Kamara,Michael Thomas,Jarvis Landry,A.J. Brown,Jack Doyle,Tampa Bay Buccaneers,Cole Beasley,135.51,130.52
Patrick Mahomes,Alvin Kamara,Nick Chubb,Davante Adams,A.J. Brown,Ted Ginn,Travis Kelce,Arizona Cardinals,Ronald Jones II,135.5,143.44
Patrick Mahomes,Nick Chubb,David Montgomery,Mike Evans,Julio Jones,Tre'Quan Smith,Austin Hooper,Cincinnati Bengals,Devonta Freeman,135.49,99.84
Jameis Winston,Saquon Barkley,Alvin Kamara,Michael Thomas,Robert Woods,Jakeem Grant,Eric Ebron,Tennessee Titans,Mike Gesicki,135.49,124.42
Lamar Jackson,Nick Chubb,Kalen Ballage,Michael Thomas,Chris Godwin,Robert Woods,Austin Hooper,Cincinnati Bengals,Russell Gage,135.46,137.12
Kyler Murray,Jaylen Samuels,Kareem Hunt,Michael Thomas,Tyreek Hill,Davante Adams,Jonnu Smith,Indianapolis Colts,A.J. Brown,135.44,158.86
Lamar Jackson,Jaylen Samuels,Kareem Hunt,Michael Thomas,Mike Evans,Chris Godwin,Maxx Williams,Atlanta Falcons,Golden Tate,135.42,148.62
Daniel Jones,Aaron Jones,Damien Williams,Michael Thomas,Mike Evans,Christian Kirk,Rhett Ellison,Indianapolis Colts,Robby Anderson,135.4,178.02
Kyler Murray,Alvin Kamara,Ty Johnson,Michael Thomas,Julio Jones,Calvin Ridley,Tyler Eifert,Cleveland Browns,A.J. Brown,135.38,113.56
Aaron Rodgers,Marlon Mack,Devonta Freeman,Michael Thomas,Golden Tate,Calvin Ridley,Austin Hooper,Kansas City Chiefs,Adam Humphries,135.37,116.42
Drew Brees,Todd Gurley,Jamaal Williams,Michael Thomas,Mike Evans,Davante Adams,Jonnu Smith,Arizona Cardinals,Russell Gage,135.34,112.58
Drew Brees,Le'Veon Bell,Devonta Freeman,Julio Jones,Chris Godwin,A.J. Brown,Austin Hooper,Cleveland Browns,Cole Beasley,135.33,88.18
Patrick Mahomes,Christian McCaffrey,David Montgomery,Mike Evans,Christian Kirk,Devante Parker,OJ Howard,Pittsburgh Steelers,Ted Ginn,135.33,173.04
Matt Ryan,Christian McCaffrey,Kareem Hunt,Michael Thomas,Robert Woods,A.J. Brown,Austin Hooper,Chicago Bears,Jack Doyle,135.32,142.58
Lamar Jackson,Todd Gurley,David Montgomery,Michael Thomas,Cooper Kupp,Auden Tate,Travis Kelce,Kansas City Chiefs,Nick Boyle,135.32,121.82
Patrick Mahomes,Alvin Kamara,Marlon Mack,Michael Thomas,Christian Kirk,Ted Ginn,Gerald Everett,New York Jets,Tre'Quan Smith,135.31,163.04
Matt Ryan,Alvin Kamara,Todd Gurley,Michael Thomas,Allen Robinson,Sammy Watkins,Mike Gesicki,Chicago Bears,Ted Ginn,135.3,107.48
Jameis Winston,Jaylen Samuels,David Montgomery,Tyreek Hill,Julio Jones,Sammy Watkins,Jonnu Smith,Chicago Bears,Curtis Samuel,135.3,121.82
Jameis Winston,Saquon Barkley,Jaylen Samuels,Mike Evans,Robert Woods,Christian Kirk,Jonnu Smith,Cleveland Browns,Ted Ginn,135.3,117.42
Patrick Mahomes,Aaron Jones,David Montgomery,Mike Evans,Davante Adams,Golden Tate,Anthony Firkser,Chicago Bears,A.J. Brown,135.29,147.94
Lamar Jackson,Le'Veon Bell,Tarik Cohen,Michael Thomas,Chris Godwin,Devante Parker,Mark Andrews,New York Jets,Tyler Eifert,135.27,169.72
Aaron Rodgers,Christian McCaffrey,Kareem Hunt,Michael Thomas,Chris Godwin,Devante Parker,Mike Gesicki,Arizona Cardinals,Chester Rogers,135.24,128.92
Drew Brees,Alvin Kamara,Nick Chubb,Chris Godwin,Zach Pascal,Jamison Crowder,Mike Gesicki,Cleveland Browns,Devante Parker,135.24,99.78
Drew Brees,Todd Gurley,Tarik Cohen,Michael Thomas,Tyreek Hill,Curtis Samuel,Mark Andrews,Indianapolis Colts,Ted Ginn,135.23,144.98
Patrick Mahomes,Damien Williams,Tarik Cohen,Michael Thomas,Julio Jones,John Brown,Jared Cook,New York Giants,Christian Kirk,135.22,171.44
Patrick Mahomes,Saquon Barkley,Devin Singletary,Chris Godwin,Tyler Boyd,Tajae Sharpe,Travis Kelce,Chicago Bears,Ronald Jones II,135.2,126.64
Jameis Winston,Nick Chubb,Le'Veon Bell,Michael Thomas,Mike Evans,Cole Beasley,Maxx Williams,New York Jets,Kalen Ballage,135.19,139.02
Patrick Mahomes,Alvin Kamara,Nick Chubb,Cooper Kupp,Christian Kirk,Adam Humphries,Jonnu Smith,Los Angeles Rams,Devonta Freeman,135.15,149.24
Jameis Winston,Alvin Kamara,Devonta Freeman,Chris Godwin,Davante Adams,A.J. Brown,OJ Howard,Los Angeles Rams,Devin Singletary,135.15,126.12
Jameis Winston,Marlon Mack,Devin Singletary,Michael Thomas,Davante Adams,Auden Tate,Mark Andrews,Detroit Lions,Alex Erickson,135.14,130.72
Drew Brees,Jaylen Samuels,Kalen Ballage,Michael Thomas,Davante Adams,Allen Robinson,Jared Cook,Pittsburgh Steelers,Devante Parker,135.13,144.88
Jared Goff,Alvin Kamara,David Montgomery,Michael Thomas,Golden Tate,Devante Parker,Vance McDonald,Chicago Bears,Diontae Johnson,135.12,118.42
Patrick Mahomes,Marlon Mack,Derrick Henry,Michael Thomas,Robby Anderson,Darius Slayton,Ryan Griffin,Baltimore Ravens,David Montgomery,135.11,179.34
Drew Brees,Nick Chubb,Ty Johnson,Michael Thomas,Davante Adams,Curtis Samuel,Travis Kelce,Tennessee Titans,Jimmy Graham,135.11,137.38
Matt Ryan,Nick Chubb,Jaylen Samuels,Michael Thomas,Julio Jones,Devante Parker,Jack Doyle,Tampa Bay Buccaneers,Demaryius Thomas,135.09,127.48
Ryan Fitzpatrick,Marlon Mack,David Montgomery,Michael Thomas,Chris Godwin,Cooper Kupp,Jack Doyle,Cleveland Browns,Jakeem Grant,135.08,92.76
Drew Brees,Christian McCaffrey,Jaylen Samuels,Michael Thomas,Chester Rogers,Alex Erickson,Eric Ebron,Chicago Bears,Jakeem Grant,135.08,107.28
Patrick Mahomes,Le'Veon Bell,Jaylen Samuels,Michael Thomas,Larry Fitzgerald,Christian Kirk,OJ Howard,Baltimore Ravens,Demaryius Thomas,135.07,196.84
Patrick Mahomes,Derrick Henry,Kareem Hunt,Mike Evans,Julio Jones,Chris Godwin,Jack Doyle,Arizona Cardinals,Christian Kirk,135.05,183.04
Ryan Tannehill,Christian McCaffrey,Kalen Ballage,Michael Thomas,Julio Jones,Tyler Boyd,Vance McDonald,Cleveland Browns,Ted Ginn,135.03,118.64
Jameis Winston,Jaylen Samuels,David Montgomery,Mike Evans,Larry Fitzgerald,D.J. Moore,Austin Hooper,Los Angeles Rams,Tyler Boyd,135.03,130.52
Lamar Jackson,Alvin Kamara,David Johnson,Michael Thomas,Davante Adams,Marquise Brown,Nick Boyle,Arizona Cardinals,Josh Reynolds,135.02,149.52
Drew Brees,Marlon Mack,Le'Veon Bell,Michael Thomas,John Brown,Auden Tate,Austin Hooper,Tennessee Titans,Jack Doyle,135.01,124.08
Matt Ryan,Christian McCaffrey,David Montgomery,Michael Thomas,Golden Tate,Russell Gage,OJ Howard,Cleveland Browns,Joe Mixon,135.0,149.48
Kyler Murray,David Montgomery,Devonta Freeman,Mike Evans,Chris Godwin,Calvin Ridley,Mark Andrews,Cleveland Browns,Jamison Crowder,134.99,122.26
Patrick Mahomes,Nick Chubb,David Montgomery,Tyreek Hill,Cooper Kupp,A.J. Brown,Greg Olsen,New York Giants,Devin Singletary,134.99,121.44
Ryan Fitzpatrick,Alvin Kamara,Derrick Henry,Michael Thomas,Christian Kirk,Devante Parker,Mark Andrews,Cleveland Browns,Chester Rogers,134.99,179.86
Drew Brees,Jaylen Samuels,David Montgomery,Julio Jones,Golden Tate,Zach Pascal,Travis Kelce,Buffalo Bills,Ted Ginn,134.97,90.48
Jameis Winston,Nick Chubb,Devin Singletary,Mike Evans,Chris Godwin,Darius Slayton,Travis Kelce,Cincinnati Bengals,Ted Ginn,134.92,131.12
Aaron Rodgers,Le'Veon Bell,Joe Mixon,Michael Thomas,Mike Evans,Calvin Ridley,OJ Howard,Chicago Bears,Ted Ginn,134.91,121.22
Drew Brees,Aaron Jones,Todd Gurley,Michael Thomas,Zach Pascal,Christian Kirk,Jack Doyle,Baltimore Ravens,Albert Wilson,134.89,161.08
Jameis Winston,Marlon Mack,Le'Veon Bell,Michael Thomas,Tyreek Hill,Chester Rogers,Mike Gesicki,Buffalo Bills,Allen Hurns,134.87,136.62
Drew Brees,Marlon Mack,Ty Johnson,Michael Thomas,Julio Jones,Jarvis Landry,Gerald Everett,Arizona Cardinals,Robby Anderson,134.87,116.28
Drew Brees,Saquon Barkley,Alvin Kamara,Tyreek Hill,D.J. Moore,A.J. Brown,Jonnu Smith,Arizona Cardinals,Mike Gesicki,134.86,118.48
Drew Brees,Saquon Barkley,Nick Chubb,Mike Evans,Jarvis Landry,Ted Ginn,Austin Hooper,New York Jets,Mike Gesicki,134.86,106.58
Lamar Jackson,Christian McCaffrey,David Montgomery,Mike Evans,Tyler Boyd,Robby Anderson,Jonnu Smith,Cleveland Browns,Alex Erickson,134.85,105.32
Drew Brees,Saquon Barkley,David Montgomery,Chris Godwin,Larry Fitzgerald,D.J. Moore,OJ Howard,New York Jets,Devonta Freeman,134.85,116.58
Lamar Jackson,Saquon Barkley,David Johnson,Michael Thomas,Odell Beckham Jr,Sammy Watkins,Anthony Firkser,Tampa Bay Buccaneers,Adam Humphries,134.83,122.42
Drew Brees,Saquon Barkley,Aaron Jones,Christian Kirk,Devante Parker,A.J. Brown,Travis Kelce,New York Jets,Adam Humphries,134.81,148.08
Kyle Allen,Christian McCaffrey,David Montgomery,Michael Thomas,Jamison Crowder,Tyler Boyd,Greg Olsen,Tampa Bay Buccaneers,Curtis Samuel,134.8,153.38
Lamar Jackson,Todd Gurley,Ty Johnson,Michael Thomas,Mike Evans,Julio Jones,Mike Gesicki,New York Giants,Tre'Quan Smith,134.8,106.02
Ryan Tannehill,Saquon Barkley,Derrick Henry,Michael Thomas,Cooper Kupp,Sammy Watkins,Jonnu Smith,Arizona Cardinals,Albert Wilson,134.78,122.44
Lamar Jackson,Saquon Barkley,David Johnson,Davante Adams,Christian Kirk,Tyler Boyd,Tyler Eifert,Chicago Bears,David Montgomery,134.77,141.32
Josh Allen,David Montgomery,Joe Mixon,Michael Thomas,Odell Beckham Jr,Christian Kirk,Travis Kelce,New York Jets,Jarvis Landry,134.75,195.44
Kyler Murray,Derrick Henry,Damien Williams,Michael Thomas,Julio Jones,Odell Beckham Jr,Mike Gesicki,Indianapolis Colts,Ted Ginn,134.73,147.86
Drew Brees,Saquon Barkley,David Montgomery,Cooper Kupp,JuJu Smith-Schuster,Robert Woods,Mike Gesicki,Cleveland Browns,Damien Williams,134.73,71.18
Ryan Fitzpatrick,Aaron Jones,Devonta Freeman,Michael Thomas,Mike Evans,Jamison Crowder,Eric Ebron,New York Jets,Devante Parker,134.72,150.16
Jameis Winston,Christian McCaffrey,Kalen Ballage,Michael Thomas,John Brown,Calvin Ridley,Greg Olsen,Arizona Cardinals,Russell Gage,134.71,145.62
Lamar Jackson,Derrick Henry,Devonta Freeman,Michael Thomas,JuJu Smith-Schuster,Robert Woods,Vance McDonald,Pittsburgh Steelers,Devante Parker,134.7,173.62
Matt Ryan,David Johnson,Devonta Freeman,Michael Thomas,Odell Beckham Jr,Calvin Ridley,Travis Kelce,Buffalo Bills,Auden Tate,134.7,106.08
Ryan Finley,Saquon Barkley,David Montgomery,Michael Thomas,Robert Woods,Jarvis Landry,Mark Andrews,Chicago Bears,Alex Erickson,134.68,129.98
Kyle Allen,Saquon Barkley,Alvin Kamara,Michael Thomas,D.J. Moore,Sammy Watkins,Tyler Eifert,Cincinnati Bengals,Curtis Samuel,134.68,129.78
Jameis Winston,Alvin Kamara,Mark Ingram,Michael Thomas,Sammy Watkins,Chester Rogers,Jack Doyle,Indianapolis Colts,Albert Wilson,134.67,116.92
Ryan Tannehill,Saquon Barkley,David Montgomery,Michael Thomas,Chris Godwin,Golden Tate,Ryan Griffin,Pittsburgh Steelers,Demaryius Thomas,134.67,143.34
Jameis Winston,Christian McCaffrey,Tarik Cohen,Michael Thomas,Mike Evans,Curtis Samuel,Rhett Ellison,Los Angeles Rams,Tanner Hudson,134.66,149.22
Jameis Winston,Alvin Kamara,Damien Williams,Mike Evans,Christian Kirk,Sammy Watkins,Mark Andrews,Arizona Cardinals,Curtis Samuel,134.65,162.52
Drew Brees,Marlon Mack,Devin Singletary,Mike Evans,Chris Godwin,Jarvis Landry,OJ Howard,Chicago Bears,Damien Williams,134.65,116.58
Patrick Mahomes,Le'Veon Bell,Derrick Henry,Michael Thomas,Robert Woods,Calvin Ridley,Mark Andrews,Tennessee Titans,Tre'Quan Smith,134.62,177.74
Patrick Mahomes,Jaylen Samuels,Damien Williams,Mike Evans,Julio Jones,D.J. Moore,Jonnu Smith,New Orleans Saints,A.J. Brown,134.61,114.54
Ryan Tannehill,Alvin Kamara,Tarik Cohen,Michael Thomas,Cooper Kupp,Jarvis Landry,Austin Hooper,Kansas City Chiefs,Ted Ginn,134.61,122.14
Lamar Jackson,Alvin Kamara,David Montgomery,Julio Jones,Curtis Samuel,Auden Tate,Mark Andrews,Cleveland Browns,Devin Singletary,134.6,119.12
Aaron Rodgers,Damien Williams,Kalen Ballage,Michael Thomas,Tyreek Hill,Chris Godwin,Jonnu Smith,Tampa Bay Buccaneers,Sammy Watkins,134.53,137.12
Kyler Murray,Christian McCaffrey,Damien Williams,Michael Thomas,Chris Godwin,Adam Humphries,OJ Howard,Pittsburgh Steelers,Allen Hurns,134.51,173.56
Lamar Jackson,Nick Chubb,Jaylen Samuels,Michael Thomas,Tyreek Hill,Christian Kirk,Anthony Firkser,Pittsburgh Steelers,Tajae Sharpe,134.51,203.12
