QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Joe Flacco,Christian McCaffrey,Leonard Fournette,Keenan Allen,Cooper Kupp,Emmanuel Sanders,James O'Shaughnessy,Los Angeles Chargers,D.K. Metcalf,137.27,168.92
Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,Kenny Golladay,Allen Robinson,Marvin Jones,Darren Waller,Carolina Panthers,Mohamed Sanu,137.27,155.4
Patrick Mahomes,Christian McCaffrey,Leonard Fournette,Tyler Lockett,Marquise Brown,Christian Kirk,Noah Fant,Indianapolis Colts,D.K. Metcalf,137.21,123.7
Russell Wilson,Nick Chubb,Marlon Mack,Keenan Allen,Cooper Kupp,Chris Godwin,Cameron Brate,Los Angeles Rams,Calvin Ridley,137.21,169.2
Case Keenum,Austin Ekeler,Wayne Gallman,Julio Jones,Cooper Kupp,Sterling Shepard,Darren Waller,Los Angeles Rams,Paul Richardson,137.19,137.28
Patrick Mahomes,David Johnson,James White,Sammy Watkins,Larry Fitzgerald,Demarcus Robinson,Evan Engram,Arizona Cardinals,Darren Waller,137.19,107.0
Daniel Jones,Austin Ekeler,Chris Carson,Keenan Allen,Robert Woods,Tyrell Williams,Eric Ebron,Los Angeles Chargers,Jack Doyle,137.18,154.8
Deshaun Watson,Christian McCaffrey,Phillip Lindsay,Cooper Kupp,Christian Kirk,D.K. Metcalf,Travis Kelce,Carolina Panthers,Will Dissly,137.17,141.5
Matthew Stafford,Tarik Cohen,Carlos Hyde,Keenan Allen,Brandin Cooks,Kenny Golladay,Travis Kelce,Atlanta Falcons,Evan Engram,137.17,116.14
Russell Wilson,David Johnson,Nick Chubb,Keenan Allen,Julian Edelman,Cole Beasley,Dawson Knox,Los Angeles Chargers,Devonta Freeman,137.15,147.6
Deshaun Watson,Leonard Fournette,Ty Johnson,Keenan Allen,Tyler Lockett,Marvin Jones,Travis Kelce,Denver Broncos,Mecole Hardman,137.15,96.5
Lamar Jackson,Austin Ekeler,Chris Thompson,Keenan Allen,Odell Beckham Jr,Larry Fitzgerald,Demetrius Harris,Arizona Cardinals,Demarcus Robinson,137.11,100.68
Deshaun Watson,Todd Gurley,Wayne Gallman,Keenan Allen,Cooper Kupp,Kenny Golladay,T.J. Hockenson,Los Angeles Rams,Mecole Hardman,137.1,150.4
Patrick Mahomes,Nick Chubb,Rex Burkhead,Keenan Allen,Odell Beckham Jr,Jarvis Landry,Nick Boyle,Los Angeles Chargers,Calvin Ridley,137.1,125.6
Case Keenum,David Johnson,Nick Chubb,DeAndre Hopkins,Keenan Allen,D.J. Moore,T.J. Hockenson,Houston Texans,Curtis Samuel,137.1,117.98
Patrick Mahomes,Christian McCaffrey,Wayne Gallman,Julio Jones,Sammy Watkins,Trey Quinn,Darren Waller,Indianapolis Colts,T.J. Hockenson,137.1,130.4
Matt Ryan,Chris Carson,David Montgomery,Keenan Allen,Odell Beckham Jr,Sammy Watkins,T.J. Hockenson,Carolina Panthers,Kenny Golladay,137.04,121.48
Philip Rivers,Todd Gurley,Marlon Mack,Keenan Allen,Tyler Lockett,Christian Kirk,Austin Hooper,Arizona Cardinals,D.K. Metcalf,137.03,111.1
Russell Wilson,David Johnson,Mark Ingram,Keenan Allen,Calvin Ridley,Adam Humphries,Travis Kelce,Carolina Panthers,Austin Hooper,137.03,119.3
Patrick Mahomes,Christian McCaffrey,David Montgomery,Keenan Allen,Cooper Kupp,Kenny Stills,Greg Olsen,Cleveland Browns,Jordan Akins,137.01,126.3
Patrick Mahomes,Christian McCaffrey,Carlos Hyde,Brandin Cooks,Robert Woods,Chris Godwin,Austin Hooper,Los Angeles Chargers,Trey Quinn,136.99,194.0
Russell Wilson,Christian McCaffrey,Austin Ekeler,Tyrell Williams,Emmanuel Sanders,Deon Cain,Darren Waller,Los Angeles Chargers,Austin Hooper,136.98,156.7
Patrick Mahomes,Austin Ekeler,Tarik Cohen,Sammy Watkins,Robert Woods,Marvin Jones,Evan Engram,Atlanta Falcons,Trey Quinn,136.96,122.9
Lamar Jackson,David Johnson,Phillip Lindsay,Odell Beckham Jr,Sterling Shepard,Marquise Brown,Evan Engram,Chicago Bears,Dontrelle Inman,136.96,121.48
Deshaun Watson,David Johnson,Devonta Freeman,Odell Beckham Jr,Cooper Kupp,Curtis Samuel,Evan Engram,Minnesota Vikings,Greg Olsen,136.95,106.6
Jared Goff,Austin Ekeler,David Johnson,Keenan Allen,Cooper Kupp,Emmanuel Sanders,Cameron Brate,Cleveland Browns,Wayne Gallman,136.94,188.28
Deshaun Watson,David Johnson,Josh Jacobs,DeAndre Hopkins,Christian Kirk,Paul Richardson,Travis Kelce,Los Angeles Chargers,Greg Olsen,136.92,97.1
Russell Wilson,Christian McCaffrey,Carlos Hyde,Cooper Kupp,Tyler Lockett,D.K. Metcalf,Evan Engram,Baltimore Ravens,Austin Hooper,136.9,132.6
Deshaun Watson,Austin Ekeler,Devonta Freeman,Cooper Kupp,Marquise Brown,Jarvis Landry,Mark Andrews,Los Angeles Chargers,Austin Hooper,136.89,172.7
Case Keenum,David Johnson,Chris Carson,Keenan Allen,Tyrell Williams,Deon Cain,Travis Kelce,Chicago Bears,Darren Waller,136.89,111.08
Patrick Mahomes,Christian McCaffrey,Chris Carson,Sammy Watkins,Cooper Kupp,Demarcus Robinson,Will Dissly,Miami Dolphins,Paul Richardson,136.89,144.3
Philip Rivers,Austin Ekeler,Marlon Mack,DeAndre Hopkins,Tyler Lockett,Curtis Samuel,Greg Olsen,Baltimore Ravens,Paul Richardson,136.88,85.9
Baker Mayfield,James White,Tarik Cohen,Keenan Allen,Odell Beckham Jr,Marquise Brown,Evan Engram,Los Angeles Chargers,Will Fuller,136.87,89.08
Marcus Mariota,David Johnson,Marlon Mack,Keenan Allen,Odell Beckham Jr,Mohamed Sanu,Evan Engram,Cleveland Browns,Delanie Walker,136.87,101.78
Matt Ryan,Christian McCaffrey,Leonard Fournette,Keenan Allen,Larry Fitzgerald,Calvin Ridley,Greg Olsen,Indianapolis Colts,A.J. Brown,136.86,138.68
Deshaun Watson,Kerryon Johnson,Carlos Hyde,DeAndre Hopkins,Tyler Lockett,Brandin Cooks,Darren Waller,Los Angeles Chargers,Curtis Samuel,136.83,102.6
Patrick Mahomes,Marlon Mack,Rex Burkhead,Julio Jones,Tyler Lockett,Marquise Brown,Will Dissly,Denver Broncos,Larry Fitzgerald,136.83,84.6
Lamar Jackson,Marlon Mack,Kenyan Drake,Julio Jones,Keenan Allen,Corey Davis,Evan Engram,Houston Texans,Adam Humphries,136.81,102.78
Russell Wilson,Christian McCaffrey,Nick Chubb,Brandin Cooks,Christian Kirk,Keesean Johnson,Greg Olsen,Los Angeles Chargers,Marlon Mack,136.8,133.2
Patrick Mahomes,Leonard Fournette,Wayne Gallman,Julio Jones,Tyler Lockett,D.J. Moore,Greg Olsen,Minnesota Vikings,Will Fuller,136.8,114.9
Kyler Murray,Christian McCaffrey,Austin Ekeler,Keenan Allen,Devante Parker,Preston Williams,Delanie Walker,Denver Broncos,Paul Richardson,136.78,126.64
Russell Wilson,Chris Carson,David Montgomery,Odell Beckham Jr,Sterling Shepard,Christian Kirk,Travis Kelce,Los Angeles Chargers,Will Dissly,136.78,119.9
Daniel Jones,Austin Ekeler,Chris Thompson,DeAndre Hopkins,Cooper Kupp,Sterling Shepard,Vernon Davis,Los Angeles Chargers,Calvin Ridley,136.78,127.1
Patrick Mahomes,Austin Ekeler,David Johnson,Kenny Golladay,Allen Robinson,Demarcus Robinson,Noah Fant,Seattle Seahawks,Christian Kirk,136.75,153.4
Jameis Winston,Austin Ekeler,Marlon Mack,Keenan Allen,Brandin Cooks,Chris Godwin,Noah Fant,Miami Dolphins,Marquise Brown,136.74,150.8
Deshaun Watson,Nick Chubb,Kerryon Johnson,Keenan Allen,Chris Godwin,D.J. Moore,Darren Waller,Indianapolis Colts,Kenny Stills,136.73,155.7
Matt Ryan,Austin Ekeler,Devonta Freeman,Kenny Golladay,Larry Fitzgerald,Marvin Jones,Travis Kelce,Los Angeles Chargers,Trey Quinn,136.71,140.48
Kyle Allen,Nick Chubb,James White,DeAndre Hopkins,Keenan Allen,Kenny Golladay,Greg Olsen,Atlanta Falcons,Christian Kirk,136.71,114.78
Philip Rivers,Derrick Henry,Leonard Fournette,Keenan Allen,Sammy Watkins,Larry Fitzgerald,Evan Engram,Atlanta Falcons,Geremy Davis,136.7,108.5
Deshaun Watson,Austin Ekeler,Chris Carson,Julio Jones,Curtis Samuel,Dontrelle Inman,Travis Kelce,Indianapolis Colts,Greg Olsen,136.67,112.5
Patrick Mahomes,Kerryon Johnson,Devonta Freeman,Odell Beckham Jr,Marquise Brown,Larry Fitzgerald,Evan Engram,Cleveland Browns,Jarvis Landry,136.66,125.7
Russell Wilson,Austin Ekeler,Leonard Fournette,Julio Jones,Mohamed Sanu,A.J. Brown,Evan Engram,Chicago Bears,Darren Waller,136.66,163.5
Russell Wilson,David Johnson,Marlon Mack,Tyler Lockett,Christian Kirk,Curtis Samuel,Travis Kelce,Indianapolis Colts,Courtland Sutton,136.64,106.5
Matt Ryan,Austin Ekeler,David Johnson,Sammy Watkins,Tyler Lockett,Larry Fitzgerald,Will Dissly,Cleveland Browns,Chris Thompson,136.63,135.68
Daniel Jones,David Johnson,Marlon Mack,Keenan Allen,Julian Edelman,John Brown,Darren Waller,Carolina Panthers,Phillip Dorsett,136.62,99.0
Patrick Mahomes,Chris Carson,Devonta Freeman,Julio Jones,Marquise Brown,Calvin Ridley,Darren Waller,Los Angeles Chargers,Adam Humphries,136.62,109.0
Lamar Jackson,Chris Carson,Devonta Freeman,Tyler Lockett,Sterling Shepard,Paul Richardson,Travis Kelce,Los Angeles Rams,Evan Engram,136.6,127.28
Matthew Stafford,Austin Ekeler,Phillip Lindsay,Sammy Watkins,Kenny Golladay,Sterling Shepard,Evan Engram,Minnesota Vikings,Will Dissly,136.58,138.74
Lamar Jackson,Austin Ekeler,James White,Keenan Allen,Tyler Lockett,Kenny Golladay,Jesse James,Carolina Panthers,Marvin Jones,136.55,136.78
Russell Wilson,Nick Chubb,Phillip Lindsay,Tyler Lockett,Sterling Shepard,Marquise Brown,Darren Waller,Los Angeles Rams,Larry Fitzgerald,136.55,123.8
Philip Rivers,Marlon Mack,Devonta Freeman,Keenan Allen,Cooper Kupp,Stefon Diggs,Travis Kelce,Denver Broncos,Geremy Davis,136.53,129.8
Russell Wilson,Josh Jacobs,Carlos Hyde,Keenan Allen,Sammy Watkins,Marvin Jones,Travis Kelce,Los Angeles Rams,Mohamed Sanu,136.53,105.0
Russell Wilson,Marlon Mack,Chris Carson,Keenan Allen,D.J. Chark,Emmanuel Sanders,Travis Kelce,Seattle Seahawks,Chris Conley,136.52,110.5
Jameis Winston,Austin Ekeler,Kerryon Johnson,Cooper Kupp,Tyler Lockett,Chris Godwin,Delanie Walker,Los Angeles Chargers,Dontrelle Inman,136.52,190.4
Deshaun Watson,Christian McCaffrey,Austin Ekeler,Brandin Cooks,Marvin Jones,Will Fuller,Greg Olsen,Denver Broncos,Will Dissly,136.52,131.0
Gardner Minshew,Austin Ekeler,Josh Jacobs,Keenan Allen,Christian Kirk,Emmanuel Sanders,Travis Kelce,Carolina Panthers,Courtland Sutton,136.49,148.92
Case Keenum,Christian McCaffrey,Leonard Fournette,Keenan Allen,Brandin Cooks,Robert Woods,Cameron Brate,Chicago Bears,Kenyan Drake,136.49,159.08
Deshaun Watson,Austin Ekeler,Kerryon Johnson,Tyler Lockett,Robert Woods,D.J. Moore,Greg Olsen,Atlanta Falcons,Christian Kirk,136.47,121.2
Russell Wilson,Christian McCaffrey,Kenyan Drake,Keenan Allen,Josh Gordon,John Brown,Austin Hooper,Indianapolis Colts,Cole Beasley,136.46,130.3
Patrick Mahomes,Austin Ekeler,Chris Thompson,Tyler Lockett,Josh Gordon,John Brown,Evan Engram,Tampa Bay Buccaneers,Phillip Dorsett,136.46,117.1
Jared Goff,David Johnson,Derrick Henry,Keenan Allen,Odell Beckham Jr,Devante Parker,Darren Waller,Minnesota Vikings,Dontrelle Inman,136.45,122.08
Daniel Jones,Christian McCaffrey,Nick Chubb,Keenan Allen,Chris Godwin,Sterling Shepard,Greg Olsen,Carolina Panthers,Cody Latimer,136.44,177.9
Patrick Mahomes,Josh Jacobs,Chris Thompson,Sammy Watkins,Cooper Kupp,Will Fuller,Travis Kelce,Atlanta Falcons,Mark Andrews,136.42,115.0
Jameis Winston,Leonard Fournette,LeSean McCoy,Keenan Allen,Cooper Kupp,Tyler Lockett,OJ Howard,Cleveland Browns,Kenny Golladay,136.41,168.5
Matt Ryan,Christian McCaffrey,Carlos Hyde,Keenan Allen,Cooper Kupp,Corey Davis,Darren Waller,Los Angeles Rams,Adam Humphries,136.4,145.58
Patrick Mahomes,Christian McCaffrey,David Johnson,Kenny Golladay,Mecole Hardman,Paul Richardson,Eric Ebron,Houston Texans,Devonta Freeman,136.4,146.6
Patrick Mahomes,LeSean McCoy,James White,DeAndre Hopkins,Keenan Allen,Demarcus Robinson,Mark Andrews,Los Angeles Chargers,Jesse James,136.39,101.2
Jared Goff,Leonard Fournette,Carlos Hyde,Keenan Allen,Mike Evans,Tyler Lockett,Greg Olsen,Miami Dolphins,Brandin Cooks,136.38,120.98
Daniel Jones,Nick Chubb,Rex Burkhead,Keenan Allen,Sammy Watkins,Kenny Golladay,Travis Kelce,Miami Dolphins,Will Fuller,136.38,120.0
Philip Rivers,Nick Chubb,David Montgomery,DeAndre Hopkins,Keenan Allen,Calvin Ridley,Austin Hooper,Chicago Bears,Mohamed Sanu,136.36,159.6
Jared Goff,Chris Carson,Rex Burkhead,Julio Jones,Keenan Allen,Tyler Lockett,Austin Hooper,Chicago Bears,Corey Davis,136.35,141.18
Matt Ryan,Marlon Mack,James White,Keenan Allen,Larry Fitzgerald,Christian Kirk,Travis Kelce,Los Angeles Rams,Keesean Johnson,136.34,90.58
Jameis Winston,Phillip Lindsay,Devonta Freeman,Sammy Watkins,Cooper Kupp,Brandin Cooks,Travis Kelce,Los Angeles Chargers,Paul Richardson,136.34,139.6
Matt Ryan,Austin Ekeler,Wayne Gallman,Julio Jones,Odell Beckham Jr,Larry Fitzgerald,Austin Hooper,Chicago Bears,Dontrelle Inman,136.33,155.28
Philip Rivers,Christian McCaffrey,Austin Ekeler,Keenan Allen,Larry Fitzgerald,Allen Robinson,Lance Kendricks,Tennessee Titans,Trey Quinn,136.27,140.4
Patrick Mahomes,Austin Ekeler,Kenyan Drake,Sammy Watkins,Brandin Cooks,D.K. Metcalf,Travis Kelce,Washington Redskins,Noah Fant,136.26,118.2
Mitch Trubisky,LeSean McCoy,Kenyan Drake,Keenan Allen,Adam Thielen,Tyler Lockett,Darren Waller,Los Angeles Chargers,Allen Robinson,136.26,87.06
Patrick Mahomes,Chris Carson,Kerryon Johnson,Odell Beckham Jr,Marvin Jones,Calvin Ridley,Travis Kelce,Houston Texans,Dontrelle Inman,136.25,121.2
Philip Rivers,Todd Gurley,Kerryon Johnson,Julio Jones,Keenan Allen,Larry Fitzgerald,Eric Ebron,Seattle Seahawks,Dontrelle Inman,136.25,138.3
Patrick Mahomes,Austin Ekeler,Phillip Lindsay,Sammy Watkins,Larry Fitzgerald,Mecole Hardman,OJ Howard,Seattle Seahawks,Wayne Gallman,136.24,127.3
Russell Wilson,Chris Thompson,Rex Burkhead,Mike Evans,Cooper Kupp,Chris Godwin,Evan Engram,Los Angeles Chargers,Marquise Brown,136.24,145.6
Lamar Jackson,Dalvin Cook,Phillip Lindsay,Keenan Allen,Larry Fitzgerald,Paul Richardson,Evan Engram,Minnesota Vikings,Cody Latimer,136.24,87.78
Deshaun Watson,Christian McCaffrey,Phillip Lindsay,DeAndre Hopkins,Sterling Shepard,Dontrelle Inman,Darren Waller,Minnesota Vikings,Greg Olsen,136.24,107.9
Kyler Murray,Leonard Fournette,Wayne Gallman,Odell Beckham Jr,Cooper Kupp,Tyler Lockett,Darren Waller,Atlanta Falcons,Christian Kirk,136.23,139.24
Patrick Mahomes,David Montgomery,Phillip Lindsay,Keenan Allen,Mike Evans,Brandin Cooks,Cameron Brate,New England Patriots,Curtis Samuel,136.22,123.4
Patrick Mahomes,Austin Ekeler,Leonard Fournette,Keenan Allen,Allen Robinson,Anthony Miller,Mark Andrews,Washington Redskins,Trey Burton,136.16,133.0
Patrick Mahomes,Nick Chubb,Wayne Gallman,Keenan Allen,Mike Evans,Devante Parker,Mark Andrews,Minnesota Vikings,Preston Williams,136.16,161.5
Patrick Mahomes,David Johnson,Devonta Freeman,Julio Jones,Sterling Shepard,Courtland Sutton,Evan Engram,Indianapolis Colts,Vernon Davis,136.15,125.2
Case Keenum,Christian McCaffrey,Kerryon Johnson,Julio Jones,Tyler Lockett,Paul Richardson,Evan Engram,Tampa Bay Buccaneers,Phillip Lindsay,136.15,108.28
Patrick Mahomes,David Johnson,Josh Jacobs,Keenan Allen,Sammy Watkins,D.J. Moore,Jesse James,Washington Redskins,Christian Kirk,136.14,97.6
Patrick Mahomes,David Johnson,Chris Thompson,Brandin Cooks,D.J. Moore,Demarcus Robinson,Travis Kelce,Houston Texans,Will Dissly,136.13,125.1
Patrick Mahomes,Leonard Fournette,Phillip Lindsay,DeAndre Hopkins,Julian Edelman,Mecole Hardman,Evan Engram,Atlanta Falcons,T.J. Hockenson,136.1,95.6
Patrick Mahomes,Austin Ekeler,Nick Chubb,Robert Woods,Calvin Ridley,Corey Davis,Darren Waller,Los Angeles Rams,Mohamed Sanu,136.08,187.6
Matt Ryan,Josh Jacobs,Wayne Gallman,Keenan Allen,Kenny Golladay,Allen Robinson,Travis Kelce,Denver Broncos,Demarcus Robinson,136.07,137.48
Marcus Mariota,Leonard Fournette,Devonta Freeman,DeAndre Hopkins,Keenan Allen,Marquise Brown,Delanie Walker,New England Patriots,Austin Hooper,136.06,146.28
Matt Ryan,Kerryon Johnson,Devonta Freeman,Julio Jones,Keenan Allen,Allen Robinson,Darren Waller,New England Patriots,A.J. Brown,136.06,152.88
Philip Rivers,Chris Carson,Phillip Lindsay,Keenan Allen,Sammy Watkins,Robert Woods,Mark Andrews,Jacksonville Jaguars,Dontrelle Inman,136.05,129.2
Russell Wilson,Marlon Mack,Kenyan Drake,Julio Jones,Odell Beckham Jr,Kenny Golladay,T.J. Hockenson,Los Angeles Chargers,Marvin Jones,136.05,98.9
Jared Goff,Nick Chubb,Marlon Mack,Cooper Kupp,Tyler Lockett,Emmanuel Sanders,Evan Engram,Los Angeles Chargers,OJ Howard,136.05,157.98
Matt Ryan,Christian McCaffrey,Austin Ekeler,Keenan Allen,Phillip Dorsett,Geremy Davis,Evan Engram,Chicago Bears,Mike Gesicki,136.04,127.38
Philip Rivers,Christian McCaffrey,Kerryon Johnson,Tyler Lockett,Kenny Golladay,Larry Fitzgerald,Will Dissly,Indianapolis Colts,Devonta Freeman,136.02,159.2
Patrick Mahomes,Austin Ekeler,Josh Jacobs,Keenan Allen,Sterling Shepard,Marvin Jones,Blake Bell,Minnesota Vikings,Phillip Dorsett,136.01,106.3
Matt Ryan,Austin Ekeler,Chris Thompson,DeAndre Hopkins,Keenan Allen,D.J. Moore,OJ Howard,Tennessee Titans,Kenny Stills,136.01,105.88
Josh Allen,Austin Ekeler,Nick Chubb,Keenan Allen,Cooper Kupp,John Brown,Dawson Knox,Baltimore Ravens,Chris Thompson,136.0,152.62
Patrick Mahomes,Nick Chubb,Chris Thompson,Julio Jones,Brandin Cooks,Kenny Golladay,Mark Andrews,Chicago Bears,T.J. Hockenson,136.0,161.2
Mitch Trubisky,Nick Chubb,Marlon Mack,Keenan Allen,Allen Robinson,Stefon Diggs,Evan Engram,Tampa Bay Buccaneers,Leonard Fournette,136.0,144.76
Deshaun Watson,Christian McCaffrey,Wayne Gallman,Keenan Allen,Allen Robinson,D.J. Moore,Jordan Akins,Baltimore Ravens,Christian Kirk,135.99,119.6
Patrick Mahomes,Josh Jacobs,Carlos Hyde,Keenan Allen,Julian Edelman,John Brown,Evan Engram,Baltimore Ravens,Cole Beasley,135.99,95.8
Josh Rosen,Josh Jacobs,James White,Julio Jones,Keenan Allen,Robert Woods,Travis Kelce,Los Angeles Chargers,Dontrelle Inman,135.99,127.4
Case Keenum,Austin Ekeler,Phillip Lindsay,Keenan Allen,Marquise Brown,Demarcus Robinson,Travis Kelce,Los Angeles Rams,Jesse James,135.96,81.68
Russell Wilson,Christian McCaffrey,Phillip Lindsay,DeAndre Hopkins,Keenan Allen,Robert Woods,Lance Kendricks,Miami Dolphins,Preston Williams,135.94,119.8
Russell Wilson,Christian McCaffrey,Wayne Gallman,Keenan Allen,Sammy Watkins,D.K. Metcalf,Greg Olsen,Jacksonville Jaguars,David Moore,135.93,102.2
Russell Wilson,Austin Ekeler,Todd Gurley,Keenan Allen,Sammy Watkins,Will Fuller,Mike Gesicki,Seattle Seahawks,Preston Williams,135.92,116.6
Patrick Mahomes,Marlon Mack,Leonard Fournette,DeAndre Hopkins,D.J. Moore,Curtis Samuel,Delanie Walker,Indianapolis Colts,Chris Thompson,135.9,90.6
Russell Wilson,Christian McCaffrey,Phillip Lindsay,Cooper Kupp,Kenny Golladay,D.J. Moore,Greg Olsen,Indianapolis Colts,Curtis Samuel,135.88,128.0
Matthew Stafford,Mark Ingram,Phillip Lindsay,Julio Jones,Keenan Allen,Demarcus Robinson,Evan Engram,Indianapolis Colts,T.J. Hockenson,135.87,91.24
Patrick Mahomes,David Johnson,Chris Carson,DeAndre Hopkins,Emmanuel Sanders,Curtis Samuel,Evan Engram,Denver Broncos,Kenny Stills,135.85,116.0
Matthew Stafford,Austin Ekeler,Derrick Henry,Keenan Allen,Odell Beckham Jr,Christian Kirk,Will Dissly,Indianapolis Colts,David Moore,135.85,114.14
Daniel Jones,Austin Ekeler,Kerryon Johnson,Mike Evans,Tyler Lockett,Larry Fitzgerald,Evan Engram,Seattle Seahawks,Trey Quinn,135.85,129.3
Kyler Murray,Leonard Fournette,Phillip Lindsay,Keenan Allen,Mike Evans,Sterling Shepard,Evan Engram,Seattle Seahawks,Darius Slayton,135.82,128.14
Daniel Jones,Christian McCaffrey,Leonard Fournette,DeAndre Hopkins,Curtis Samuel,Will Fuller,Travis Kelce,Denver Broncos,Dontrelle Inman,135.82,130.5
Deshaun Watson,David Montgomery,Kenyan Drake,DeAndre Hopkins,Keenan Allen,Larry Fitzgerald,Mark Andrews,Arizona Cardinals,D.J. Moore,135.82,84.7
Kyler Murray,Dalvin Cook,Chris Thompson,Keenan Allen,Brandin Cooks,Christian Kirk,Greg Olsen,Baltimore Ravens,D.K. Metcalf,135.81,80.64
Daniel Jones,Christian McCaffrey,Leonard Fournette,Cooper Kupp,Sterling Shepard,Marquise Brown,Darren Waller,Chicago Bears,Trey Quinn,135.81,163.0
Philip Rivers,Christian McCaffrey,Marlon Mack,Keenan Allen,Marquise Brown,Marvin Jones,Mike Gesicki,Atlanta Falcons,Courtland Sutton,135.8,112.1
Patrick Mahomes,Nick Chubb,David Montgomery,DeAndre Hopkins,Sammy Watkins,Mecole Hardman,Darren Waller,Houston Texans,Dontrelle Inman,135.79,125.3
Baker Mayfield,Marlon Mack,Devonta Freeman,Keenan Allen,Sterling Shepard,Marquise Brown,Mark Andrews,Baltimore Ravens,Larry Fitzgerald,135.78,96.38
Patrick Mahomes,Marlon Mack,Carlos Hyde,Julio Jones,Marvin Jones,Mecole Hardman,Evan Engram,Chicago Bears,Curtis Samuel,135.77,89.9
Kyler Murray,Austin Ekeler,Chris Carson,Christian Kirk,D.K. Metcalf,Will Fuller,Travis Kelce,Los Angeles Rams,Darren Waller,135.75,117.04
Jared Goff,David Montgomery,Rex Burkhead,Keenan Allen,Brandin Cooks,Chris Godwin,Darren Waller,Houston Texans,Kenny Golladay,135.74,152.18
Kyler Murray,Austin Ekeler,Chris Thompson,Julio Jones,Larry Fitzgerald,Keesean Johnson,Evan Engram,Los Angeles Chargers,Mark Andrews,135.73,112.94
Deshaun Watson,Christian McCaffrey,James White,DeAndre Hopkins,Keenan Allen,Kenny Stills,Delanie Walker,Carolina Panthers,T.J. Hockenson,135.7,109.7
Jared Goff,David Johnson,Marlon Mack,Sammy Watkins,Brandin Cooks,Robert Woods,Evan Engram,Houston Texans,Dontrelle Inman,135.7,138.38
Patrick Mahomes,Austin Ekeler,Wayne Gallman,DeAndre Hopkins,Emmanuel Sanders,Courtland Sutton,Darren Waller,Minnesota Vikings,Chris Conley,135.68,146.7
Patrick Mahomes,Christian McCaffrey,Tarik Cohen,Keenan Allen,Curtis Samuel,Courtland Sutton,Travis Kelce,Tennessee Titans,Blake Bell,135.68,131.5
Philip Rivers,Austin Ekeler,Nick Chubb,Mike Evans,Christian Kirk,Calvin Ridley,Will Dissly,Los Angeles Chargers,D.K. Metcalf,135.68,159.6
Marcus Mariota,Austin Ekeler,David Montgomery,Keenan Allen,Cooper Kupp,Larry Fitzgerald,Austin Hooper,Denver Broncos,Adam Humphries,135.67,145.08
Deshaun Watson,Christian McCaffrey,Kenyan Drake,Julio Jones,Courtland Sutton,Will Fuller,Evan Engram,Los Angeles Chargers,Kenny Stills,135.65,120.4
Patrick Mahomes,Todd Gurley,David Montgomery,Keenan Allen,Odell Beckham Jr,Chris Godwin,Lance Kendricks,Los Angeles Rams,Dontrelle Inman,135.63,139.0
Patrick Mahomes,Josh Jacobs,Wayne Gallman,DeAndre Hopkins,Sammy Watkins,Kenny Golladay,Austin Hooper,Carolina Panthers,Marquise Brown,135.62,147.0
Kyle Allen,Todd Gurley,David Johnson,Keenan Allen,Larry Fitzgerald,D.J. Moore,Austin Hooper,Chicago Bears,Will Fuller,135.61,128.38
Patrick Mahomes,Christian McCaffrey,David Johnson,Mike Evans,Christian Kirk,Keesean Johnson,Mark Andrews,Denver Broncos,Will Dissly,135.6,144.7
Josh Allen,Austin Ekeler,Kerryon Johnson,Keenan Allen,Julian Edelman,Cole Beasley,Mark Andrews,Carolina Panthers,Wayne Gallman,135.6,147.82
Deshaun Watson,Austin Ekeler,Phillip Lindsay,Sammy Watkins,Marvin Jones,Demarcus Robinson,Delanie Walker,Los Angeles Chargers,Chris Thompson,135.6,96.8
Matt Ryan,Christian McCaffrey,Austin Ekeler,Cooper Kupp,Calvin Ridley,Paul Richardson,Austin Hooper,Atlanta Falcons,James White,135.6,162.08
Patrick Mahomes,David Johnson,Marlon Mack,Larry Fitzgerald,Mecole Hardman,Mohamed Sanu,Travis Kelce,Baltimore Ravens,Greg Olsen,135.6,93.5
Deshaun Watson,David Johnson,Josh Jacobs,Keenan Allen,Cooper Kupp,Tyler Lockett,Tyler Higbee,Miami Dolphins,Robert Woods,135.6,136.6
Jacoby Brissett,Christian McCaffrey,Phillip Lindsay,Keenan Allen,Cooper Kupp,Tyler Lockett,Eric Ebron,Arizona Cardinals,Jack Doyle,135.59,141.2
Kyler Murray,Nick Chubb,Marlon Mack,Keenan Allen,Curtis Samuel,Kenny Stills,Travis Kelce,Jacksonville Jaguars,Greg Olsen,135.54,104.04
Patrick Mahomes,Christian McCaffrey,Devonta Freeman,Cooper Kupp,Chris Godwin,Larry Fitzgerald,OJ Howard,Chicago Bears,Deon Cain,135.54,180.0
Jacoby Brissett,Mark Ingram,Marlon Mack,Keenan Allen,Mike Evans,Deon Cain,Evan Engram,Atlanta Falcons,Darren Waller,135.53,86.9
Matthew Stafford,Austin Ekeler,Leonard Fournette,Tyler Lockett,Kenny Golladay,Curtis Samuel,Travis Kelce,Tampa Bay Buccaneers,Kenyan Drake,135.53,163.04
Russell Wilson,Austin Ekeler,Chris Carson,Mike Evans,Brandin Cooks,Curtis Samuel,OJ Howard,Los Angeles Chargers,Courtland Sutton,135.52,144.8
