QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Patrick Mahomes,Dalvin Cook,Chris Carson,DeAndre Hopkins,Allen Robinson,Tyrell Williams,Darren Waller,Carolina Panthers,Chris Thompson,139.28,138.52
Derek Carr,Austin Ekeler,Damien Williams,Michael Thomas,Odell Beckham Jr,Sammy Watkins,Delanie Walker,Carolina Panthers,Darren Waller,139.28,131.72
Baker Mayfield,Alvin Kamara,Devonta Freeman,Odell Beckham Jr,Keenan Allen,Tyrell Williams,David Njoku,Denver Broncos,Josh Jacobs,139.27,110.8
Kyler Murray,Christian McCaffrey,Chris Carson,JuJu Smith-Schuster,Calvin Ridley,Christian Kirk,Mark Andrews,New England Patriots,Kenyan Drake,139.26,173.66
Patrick Mahomes,Saquon Barkley,Alvin Kamara,Calvin Ridley,Christian Kirk,Keesean Johnson,Mark Andrews,Indianapolis Colts,Damien Williams,139.25,163.92
Carson Wentz,Saquon Barkley,Phillip Lindsay,Julio Jones,Alshon Jeffery,John Ross,Evan Engram,Houston Texans,Darren Waller,139.25,143.54
Carson Wentz,James Conner,Devin Singletary,JuJu Smith-Schuster,Julio Jones,Emmanuel Sanders,Zach Ertz,Carolina Panthers,Delanie Walker,139.24,148.64
Kirk Cousins,Nick Chubb,Devonta Freeman,Davante Adams,Julio Jones,Adam Thielen,Mark Andrews,New York Jets,Josh Jacobs,139.22,147.9
Lamar Jackson,Christian McCaffrey,Leonard Fournette,Keenan Allen,Calvin Ridley,Larry Fitzgerald,Mark Andrews,Cleveland Browns,Darren Waller,139.21,171.08
Drew Brees,Austin Ekeler,James White,Michael Thomas,Julio Jones,Robert Woods,David Njoku,New York Jets,Josh Jacobs,139.21,107.32
Jameis Winston,Leonard Fournette,Nick Chubb,Julio Jones,Mike Evans,D.J. Moore,Delanie Walker,Green Bay Packers,Josh Jacobs,139.2,134.12
Matt Ryan,Christian McCaffrey,Austin Ekeler,Michael Thomas,Brandin Cooks,Ted Ginn,Delanie Walker,Cincinnati Bengals,Chris Thompson,139.18,108.2
Matt Ryan,Le'Veon Bell,Chris Thompson,Keenan Allen,JuJu Smith-Schuster,Julio Jones,T.J. Hockenson,New York Giants,Mohamed Sanu,139.18,128.2
Cam Newton,Le'Veon Bell,Derrick Henry,Julio Jones,Marquise Brown,Christian Kirk,Mark Andrews,New England Patriots,Damien Williams,139.17,196.02
Josh Allen,Christian McCaffrey,James Conner,Julio Jones,John Brown,Cody Latimer,OJ Howard,Denver Broncos,James White,139.17,106.72
Dak Prescott,Christian McCaffrey,Devonta Freeman,DeAndre Hopkins,Michael Gallup,Tyrell Williams,Vernon Davis,Houston Texans,Josh Jacobs,139.17,108.56
Josh Allen,Saquon Barkley,Nick Chubb,Julian Edelman,Josh Gordon,Devante Parker,Mark Andrews,New England Patriots,Josh Jacobs,139.16,155.72
Lamar Jackson,David Johnson,Duke Johnson,Odell Beckham Jr,Julio Jones,Christian Kirk,Evan Engram,Indianapolis Colts,Mark Andrews,139.15,171.48
Matt Ryan,Nick Chubb,Matt Breida,DeAndre Hopkins,Julio Jones,DeSean Jackson,Greg Olsen,Denver Broncos,Devonta Freeman,139.14,132.1
Patrick Mahomes,Devonta Freeman,Kenyan Drake,Sammy Watkins,John Brown,Calvin Ridley,Travis Kelce,New England Patriots,Jamison Crowder,139.11,179.12
Deshaun Watson,Ezekiel Elliott,Josh Jacobs,Julio Jones,Tyler Boyd,Tyrell Williams,Zach Ertz,Jacksonville Jaguars,Austin Hooper,139.11,149.76
Cam Newton,Christian McCaffrey,James Conner,Chris Godwin,D.J. Moore,Jamison Crowder,Delanie Walker,New England Patriots,T.J. Hockenson,139.09,137.72
Ben Roethlisberger,Derrick Henry,Duke Johnson,DeAndre Hopkins,Julio Jones,Tyler Lockett,Vance McDonald,Houston Texans,Josh Jacobs,139.09,123.7
Tom Brady,Saquon Barkley,Austin Ekeler,JuJu Smith-Schuster,Julio Jones,Donte Moncrief,Will Dissly,New York Giants,Devin Singletary,139.09,154.16
Matt Ryan,Christian McCaffrey,Austin Ekeler,Jamison Crowder,Emmanuel Sanders,Mohamed Sanu,Zach Ertz,Carolina Panthers,Josh Jacobs,139.08,132.2
Russell Wilson,Nick Chubb,Devin Singletary,Michael Thomas,JuJu Smith-Schuster,Julio Jones,T.J. Hockenson,Cleveland Browns,D.K. Metcalf,139.08,152.4
Patrick Mahomes,Saquon Barkley,Josh Jacobs,Davante Adams,Curtis Samuel,Larry Fitzgerald,OJ Howard,New England Patriots,Greg Olsen,139.08,181.32
Matthew Stafford,Saquon Barkley,Alvin Kamara,Julio Jones,Tyrell Williams,Dontrelle Inman,T.J. Hockenson,Indianapolis Colts,David Johnson,139.06,114.7
Russell Wilson,Alvin Kamara,James Conner,Julio Jones,Tyler Lockett,D.K. Metcalf,Vernon Davis,Carolina Panthers,Josh Jacobs,139.04,134.1
Marcus Mariota,Christian McCaffrey,Josh Jacobs,Davante Adams,T.Y. Hilton,A.J. Brown,Evan Engram,New England Patriots,Adrian Peterson,139.04,129.96
Derek Carr,Saquon Barkley,Austin Ekeler,DeAndre Hopkins,Brandin Cooks,Tyrell Williams,Darren Waller,Pittsburgh Steelers,James White,139.04,133.92
Mitch Trubisky,Saquon Barkley,Alvin Kamara,Julio Jones,Emmanuel Sanders,Courtland Sutton,Darren Waller,New York Jets,Duke Johnson,139.02,125.9
Tom Brady,Christian McCaffrey,Duke Johnson,Julio Jones,Julian Edelman,Phillip Dorsett,Mark Andrews,Chicago Bears,Kenyan Drake,139.02,124.76
Carson Wentz,Alvin Kamara,Josh Jacobs,Sammy Watkins,D.J. Moore,Cole Beasley,Travis Kelce,Cleveland Browns,Darren Waller,139.01,129.54
Jared Goff,Alvin Kamara,Leonard Fournette,Julio Jones,Sammy Watkins,Mecole Hardman,Darren Waller,Jacksonville Jaguars,Phillip Lindsay,139.01,128.32
Cam Newton,Nick Chubb,Damien Williams,Julio Jones,Sammy Watkins,Robert Woods,OJ Howard,Carolina Panthers,Greg Olsen,139.01,117.42
Patrick Mahomes,Christian McCaffrey,Saquon Barkley,Devante Parker,Hunter Renfrow,Danny Amendola,Darren Waller,Indianapolis Colts,Austin Ekeler,139.01,117.02
Tom Brady,Christian McCaffrey,Le'Veon Bell,Sammy Watkins,Christian Kirk,Keesean Johnson,Evan Engram,Denver Broncos,Mark Andrews,139.0,131.26
Patrick Mahomes,Austin Ekeler,Derrick Henry,Julio Jones,Sammy Watkins,Mecole Hardman,OJ Howard,New York Jets,Miles Sanders,138.99,146.62
Jared Goff,Saquon Barkley,Derrick Henry,JuJu Smith-Schuster,Julio Jones,Tyrell Williams,Darren Waller,Los Angeles Chargers,Ryan Grant,138.99,143.72
Carson Wentz,Christian McCaffrey,Devin Singletary,Julio Jones,DeSean Jackson,Josh Gordon,OJ Howard,New York Giants,Chris Thompson,138.98,85.14
Patrick Mahomes,Christian McCaffrey,David Johnson,Marvin Jones,Larry Fitzgerald,Danny Amendola,T.J. Hockenson,Houston Texans,James Conner,138.96,104.22
Patrick Mahomes,Christian McCaffrey,Chris Thompson,Amari Cooper,Michael Gallup,Jamison Crowder,Mark Andrews,New England Patriots,Terry McLaurin,138.96,170.62
Derek Carr,Chris Carson,Adrian Peterson,Keenan Allen,Julio Jones,Sammy Watkins,Travis Kelce,Arizona Cardinals,Delanie Walker,138.94,129.52
Patrick Mahomes,Austin Ekeler,Matt Breida,Keenan Allen,Emmanuel Sanders,Tyrell Williams,Travis Kelce,Arizona Cardinals,Devonta Freeman,138.94,177.42
Eli Manning,Christian McCaffrey,Tarik Cohen,DeAndre Hopkins,Julio Jones,John Brown,Evan Engram,Jacksonville Jaguars,T.J. Hockenson,138.92,98.3
Tom Brady,David Johnson,Damien Williams,JuJu Smith-Schuster,Julio Jones,Alshon Jeffery,Darren Waller,Green Bay Packers,Austin Hooper,138.92,117.36
Derek Carr,Chris Carson,Austin Ekeler,Julio Jones,DeSean Jackson,Calvin Ridley,George Kittle,Houston Texans,Tarik Cohen,138.92,127.72
Patrick Mahomes,Alvin Kamara,Matt Breida,Adam Thielen,Stefon Diggs,Marquez Valdes-Scantling,Delanie Walker,Houston Texans,Josh Jacobs,138.92,115.92
Patrick Mahomes,James Conner,Duke Johnson,Odell Beckham Jr,Julio Jones,Calvin Ridley,Dallas Goedert,Cleveland Browns,Larry Fitzgerald,138.9,172.82
Cam Newton,Alvin Kamara,Le'Veon Bell,Julio Jones,Calvin Ridley,Larry Fitzgerald,Delanie Walker,Minnesota Vikings,Mohamed Sanu,138.88,140.22
Baker Mayfield,Christian McCaffrey,Austin Ekeler,Julio Jones,Alshon Jeffery,Mohamed Sanu,Vernon Davis,Indianapolis Colts,Phillip Lindsay,138.87,108.3
Lamar Jackson,Christian McCaffrey,Saquon Barkley,Christian Kirk,Tyrell Williams,Terry McLaurin,Mark Andrews,Houston Texans,Matt Breida,138.87,175.28
Matt Ryan,David Johnson,Chris Carson,Julio Jones,Alshon Jeffery,Terry McLaurin,Mark Andrews,New England Patriots,Matt Breida,138.86,174.4
Deshaun Watson,Christian McCaffrey,Miles Sanders,Keenan Allen,Julio Jones,Calvin Ridley,Dallas Goedert,Denver Broncos,Christian Kirk,138.85,124.16
Carson Wentz,Christian McCaffrey,Nick Chubb,Keenan Allen,Robby Anderson,Jamison Crowder,David Njoku,New England Patriots,Adrian Peterson,138.84,132.74
Jameis Winston,Leonard Fournette,Damien Williams,Odell Beckham Jr,Julio Jones,Chris Godwin,Darren Waller,New England Patriots,Greg Olsen,138.83,194.62
Ben Roethlisberger,Alvin Kamara,Nick Chubb,Davante Adams,Julio Jones,D.K. Metcalf,Will Dissly,Cincinnati Bengals,Duke Johnson,138.83,119.2
Jared Goff,Chris Carson,Nick Chubb,Keenan Allen,Julio Jones,Ted Ginn,Jared Cook,Los Angeles Chargers,Josh Jacobs,138.82,121.42
Matt Ryan,Saquon Barkley,Kenyan Drake,Odell Beckham Jr,Julio Jones,Keesean Johnson,Zach Ertz,Denver Broncos,T.J. Hockenson,138.81,148.1
Carson Wentz,Derrick Henry,Miles Sanders,Michael Thomas,Davante Adams,Julio Jones,T.J. Hockenson,Indianapolis Colts,Calvin Ridley,138.8,147.94
Russell Wilson,Saquon Barkley,Le'Veon Bell,Julio Jones,D.K. Metcalf,Donte Moncrief,Darren Waller,New England Patriots,Kenyan Drake,138.79,180.4
Patrick Mahomes,Christian McCaffrey,Devonta Freeman,Cooper Kupp,Calvin Ridley,Mohamed Sanu,Zach Ertz,Cleveland Browns,T.J. Hockenson,138.79,137.92
Philip Rivers,Alvin Kamara,Matt Breida,JuJu Smith-Schuster,Julio Jones,Danny Amendola,Evan Engram,Buffalo Bills,T.J. Hockenson,138.77,98.62
Cam Newton,Christian McCaffrey,James Conner,T.Y. Hilton,Corey Davis,A.J. Brown,Darren Waller,Houston Texans,Austin Ekeler,138.77,109.32
Matt Ryan,Alvin Kamara,Josh Jacobs,Tyler Boyd,John Ross,Courtland Sutton,George Kittle,New England Patriots,Evan Engram,138.77,155.6
Tom Brady,David Johnson,Matt Breida,Julio Jones,Sammy Watkins,Mohamed Sanu,Zach Ertz,New York Giants,Delanie Walker,138.76,124.46
Carson Wentz,Damien Williams,Duke Johnson,Michael Thomas,Julio Jones,D.K. Metcalf,Zach Ertz,Houston Texans,Chris Thompson,138.75,133.14
Patrick Mahomes,Ezekiel Elliott,Damien Williams,Sammy Watkins,Cooper Kupp,Jamison Crowder,Darren Waller,Cincinnati Bengals,Devin Singletary,138.74,128.72
Matt Ryan,Alvin Kamara,Le'Veon Bell,Davante Adams,Larry Fitzgerald,Keesean Johnson,Mark Andrews,Houston Texans,Austin Ekeler,138.73,161.6
Patrick Mahomes,Saquon Barkley,Chris Carson,Larry Fitzgerald,Christian Kirk,Tyrell Williams,Travis Kelce,Green Bay Packers,T.J. Hockenson,138.73,166.62
Patrick Mahomes,Ezekiel Elliott,Derrick Henry,Odell Beckham Jr,Julio Jones,Hunter Renfrow,Darren Waller,Jacksonville Jaguars,T.J. Hockenson,138.73,166.72
Josh Allen,Saquon Barkley,Alvin Kamara,Julio Jones,Jarvis Landry,Jamison Crowder,David Njoku,Houston Texans,Keesean Johnson,138.73,115.62
Russell Wilson,Chris Carson,Austin Ekeler,JuJu Smith-Schuster,Julio Jones,Brandin Cooks,Vance McDonald,Pittsburgh Steelers,Chris Thompson,138.72,163.7
Patrick Mahomes,Christian McCaffrey,Damien Williams,Julio Jones,Tyler Boyd,Jamison Crowder,Tyler Eifert,Green Bay Packers,CJ Uzomah,138.71,137.22
Ben Roethlisberger,Kerryon Johnson,Josh Jacobs,Odell Beckham Jr,Julio Jones,Calvin Ridley,George Kittle,Baltimore Ravens,Austin Hooper,138.69,138.7
Jacoby Brissett,Christian McCaffrey,Le'Veon Bell,Michael Thomas,Julio Jones,A.J. Brown,Delanie Walker,Arizona Cardinals,T.J. Hockenson,138.66,114.14
Andy Dalton,James Conner,Austin Ekeler,Julio Jones,Courtland Sutton,Deebo Samuel,George Kittle,New England Patriots,Derrick Henry,138.65,182.14
Josh Allen,Christian McCaffrey,Damien Williams,Michael Thomas,John Brown,Larry Fitzgerald,Evan Engram,Pittsburgh Steelers,Delanie Walker,138.64,115.32
Trevor Siemian,Christian McCaffrey,Alvin Kamara,JuJu Smith-Schuster,Robby Anderson,Jamison Crowder,Darren Waller,Houston Texans,Duke Johnson,138.63,73.32
Patrick Mahomes,Christian McCaffrey,Alvin Kamara,Julio Jones,Danny Amendola,Trey Quinn,Jason Witten,Cleveland Browns,Vernon Davis,138.63,119.52
Matt Ryan,Dalvin Cook,James Conner,Julio Jones,John Ross,Mohamed Sanu,Travis Kelce,Denver Broncos,Delanie Walker,138.63,165.7
Jameis Winston,Christian McCaffrey,James White,Julio Jones,Mike Evans,Curtis Samuel,Darren Waller,Arizona Cardinals,Duke Johnson,138.62,104.82
Kirk Cousins,Christian McCaffrey,Josh Jacobs,Julio Jones,Sammy Watkins,Marquez Valdes-Scantling,Jimmy Graham,Buffalo Bills,Kenyan Drake,138.61,91.3
Cam Newton,Le'Veon Bell,Chris Carson,Julio Jones,Chris Godwin,Tyrell Williams,Evan Engram,Houston Texans,Greg Olsen,138.6,164.02
Matt Ryan,Christian McCaffrey,Miles Sanders,Davante Adams,John Brown,Tyrell Williams,Zach Ertz,New England Patriots,Austin Hooper,138.59,151.1
Patrick Mahomes,Alvin Kamara,Devonta Freeman,Davante Adams,A.J. Brown,Ryan Grant,Travis Kelce,Pittsburgh Steelers,Josh Jacobs,138.58,122.52
Tom Brady,Austin Ekeler,Duke Johnson,Sammy Watkins,Mike Evans,Chris Godwin,Greg Olsen,New England Patriots,Josh Jacobs,138.58,169.06
Patrick Mahomes,Alvin Kamara,Leonard Fournette,John Brown,Curtis Samuel,Larry Fitzgerald,Travis Kelce,Cincinnati Bengals,Darren Waller,138.57,139.22
Carson Wentz,Alvin Kamara,Nick Chubb,JuJu Smith-Schuster,Julio Jones,Courtland Sutton,Dallas Goedert,Indianapolis Colts,Tarik Cohen,138.57,107.84
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,Davante Adams,Marquez Valdes-Scantling,Keesean Johnson,Jimmy Graham,Denver Broncos,Matt Breida,138.54,117.02
Kyler Murray,Alvin Kamara,Nick Chubb,DeAndre Hopkins,JuJu Smith-Schuster,Larry Fitzgerald,Mark Andrews,Cincinnati Bengals,Delanie Walker,138.53,121.06
Dak Prescott,Damien Williams,Josh Jacobs,DeAndre Hopkins,Julio Jones,Dede Westbrook,Evan Engram,Denver Broncos,Chris Conley,138.53,111.16
Josh Allen,Le'Veon Bell,Tarik Cohen,JuJu Smith-Schuster,Julio Jones,Calvin Ridley,Travis Kelce,Jacksonville Jaguars,Austin Hooper,138.52,162.22
Ben Roethlisberger,Austin Ekeler,Matt Breida,Michael Thomas,Brandin Cooks,Cooper Kupp,Evan Engram,New York Giants,Josh Jacobs,138.52,123.3
Jared Goff,Christian McCaffrey,Damien Williams,Julio Jones,Tyler Lockett,D.K. Metcalf,Mark Andrews,Dallas Cowboys,Donte Moncrief,138.51,128.82
Matt Ryan,Saquon Barkley,James Conner,Davante Adams,Calvin Ridley,Jamison Crowder,Austin Hooper,Denver Broncos,Josh Jacobs,138.5,138.5
Cam Newton,Christian McCaffrey,Austin Ekeler,Brandin Cooks,Tyrell Williams,Ryan Grant,Travis Kelce,Cleveland Browns,Mark Andrews,138.47,147.82
Aaron Rodgers,Le'Veon Bell,Nick Chubb,Julio Jones,Adam Thielen,Stefon Diggs,Darren Waller,Indianapolis Colts,T.J. Hockenson,138.47,130.06
Patrick Mahomes,Alvin Kamara,Derrick Henry,DeAndre Hopkins,Julio Jones,Terry McLaurin,Austin Hooper,Carolina Panthers,Dallas Goedert,138.46,130.22
Dak Prescott,Christian McCaffrey,Leonard Fournette,Julio Jones,Calvin Ridley,Mohamed Sanu,David Njoku,Buffalo Bills,Devin Singletary,138.46,130.06
Tom Brady,Dalvin Cook,Austin Ekeler,Julio Jones,Marquise Brown,Christian Kirk,Travis Kelce,Houston Texans,Keesean Johnson,138.46,190.46
Tom Brady,Christian McCaffrey,Alvin Kamara,Michael Gallup,Trey Quinn,Terry McLaurin,Delanie Walker,Houston Texans,Nick Chubb,138.45,114.26
Andy Dalton,Alvin Kamara,Adrian Peterson,Julio Jones,Tyler Boyd,Brandin Cooks,George Kittle,New York Giants,Darren Waller,138.44,135.94
Carson Wentz,Austin Ekeler,Devin Singletary,Michael Thomas,Julio Jones,Mohamed Sanu,George Kittle,Dallas Cowboys,Adrian Peterson,138.44,131.24
Kyler Murray,Christian McCaffrey,Alvin Kamara,Robert Woods,Larry Fitzgerald,Christian Kirk,Evan Engram,Carolina Panthers,T.J. Hockenson,138.42,97.16
Deshaun Watson,Alvin Kamara,Phillip Lindsay,Julio Jones,Brandin Cooks,Cooper Kupp,Greg Olsen,New England Patriots,Ted Ginn,138.41,155.26
Patrick Mahomes,Alvin Kamara,Dalvin Cook,Alshon Jeffery,Calvin Ridley,Larry Fitzgerald,Austin Hooper,Dallas Cowboys,Josh Jacobs,138.4,137.92
Aaron Rodgers,Alvin Kamara,Austin Ekeler,Davante Adams,Marquez Valdes-Scantling,Christian Kirk,Evan Engram,Indianapolis Colts,Josh Jacobs,138.4,118.26
Matt Ryan,Christian McCaffrey,Alvin Kamara,Josh Gordon,Devante Parker,Preston Williams,Darren Waller,Cleveland Browns,Nick Chubb,138.4,98.7
Deshaun Watson,Christian McCaffrey,Devonta Freeman,Dede Westbrook,Will Fuller,Tyrell Williams,Evan Engram,New England Patriots,Duke Johnson,138.39,105.36
Patrick Mahomes,Kerryon Johnson,Miles Sanders,Michael Thomas,Julio Jones,Tyrell Williams,George Kittle,Houston Texans,Ryan Grant,138.38,143.42
Patrick Mahomes,Alvin Kamara,Nick Chubb,Davante Adams,Donte Moncrief,James Washington,Vance McDonald,New England Patriots,Matt Breida,138.38,164.32
Deshaun Watson,Christian McCaffrey,Alvin Kamara,Larry Fitzgerald,Miles Boykin,Keesean Johnson,Travis Kelce,Denver Broncos,Josh Jacobs,138.36,91.36
Ben Roethlisberger,Damien Williams,Kenyan Drake,DeAndre Hopkins,Julio Jones,DeSean Jackson,Zach Ertz,Carolina Panthers,Darren Waller,138.36,96.5
Philip Rivers,David Johnson,Chris Carson,Keenan Allen,Sammy Watkins,Courtland Sutton,T.J. Hockenson,New England Patriots,Josh Jacobs,138.36,116.32
Jameis Winston,Christian McCaffrey,Austin Ekeler,Odell Beckham Jr,D.J. Moore,Curtis Samuel,Mark Andrews,Houston Texans,Delanie Walker,138.34,154.22
Derek Carr,Christian McCaffrey,Dalvin Cook,Sammy Watkins,Calvin Ridley,Tyrell Williams,T.J. Hockenson,Washington Redskins,Chris Carson,138.34,118.52
Jameis Winston,Dalvin Cook,Chris Carson,Julio Jones,Sammy Watkins,Curtis Samuel,Greg Olsen,Cleveland Browns,Josh Jacobs,138.34,153.72
Patrick Mahomes,Le'Veon Bell,Austin Ekeler,Julio Jones,Tyler Lockett,Ryan Switzer,Evan Engram,Green Bay Packers,Vance McDonald,138.32,176.92
Mitch Trubisky,Christian McCaffrey,Dalvin Cook,Julio Jones,Allen Robinson,Courtland Sutton,Greg Olsen,Houston Texans,Devin Singletary,138.32,132.4
Dak Prescott,Nick Chubb,Austin Ekeler,Michael Thomas,Davante Adams,Terry McLaurin,Vernon Davis,New England Patriots,Devonta Freeman,138.3,181.76
Tom Brady,Dalvin Cook,Matt Breida,DeAndre Hopkins,Julio Jones,Calvin Ridley,Dallas Goedert,Green Bay Packers,Josh Jacobs,138.3,161.96
Patrick Mahomes,David Johnson,Austin Ekeler,Michael Thomas,John Brown,Mecole Hardman,Darren Waller,Houston Texans,Matt Breida,138.29,157.02
Patrick Mahomes,Christian McCaffrey,Matt Breida,Michael Thomas,Tyrell Williams,Hunter Renfrow,David Njoku,Green Bay Packers,Josh Jacobs,138.29,123.52
Josh Allen,Alvin Kamara,Le'Veon Bell,Julio Jones,Brandin Cooks,Cody Latimer,Evan Engram,New York Jets,Mark Andrews,138.27,148.32
Carson Wentz,Christian McCaffrey,Devonta Freeman,DeAndre Hopkins,Sammy Watkins,Ryan Grant,Darren Waller,Carolina Panthers,Devin Singletary,138.27,86.94
Matt Ryan,Alvin Kamara,James White,DeAndre Hopkins,DeSean Jackson,Calvin Ridley,Darren Waller,Buffalo Bills,Josh Jacobs,138.27,108.7
Ben Roethlisberger,Christian McCaffrey,Kenyan Drake,Julio Jones,Tyler Lockett,James Washington,Travis Kelce,Tennessee Titans,T.J. Hockenson,138.26,109.3
Patrick Mahomes,Christian McCaffrey,Nick Chubb,Mike Evans,Calvin Ridley,John Ross,OJ Howard,Cincinnati Bengals,Greg Olsen,138.26,142.52
Jared Goff,Saquon Barkley,Nick Chubb,Davante Adams,John Brown,Cole Beasley,Evan Engram,New England Patriots,T.J. Hockenson,138.24,162.02
Lamar Jackson,Alvin Kamara,Austin Ekeler,Keenan Allen,Marquise Brown,Larry Fitzgerald,Delanie Walker,Kansas City Chiefs,Josh Jacobs,138.23,146.78
Lamar Jackson,Dalvin Cook,Austin Ekeler,Julio Jones,Alshon Jeffery,D.J. Moore,T.J. Hockenson,Jacksonville Jaguars,Calvin Ridley,138.23,174.98
Jared Goff,Le'Veon Bell,Damien Williams,Julio Jones,Mike Evans,D.J. Moore,OJ Howard,Denver Broncos,Darren Waller,138.21,122.52
Cam Newton,Christian McCaffrey,Derrick Henry,Julio Jones,DeSean Jackson,Mohamed Sanu,Darren Waller,Green Bay Packers,Devante Parker,138.2,100.52
Ben Roethlisberger,Dalvin Cook,Nick Chubb,Michael Thomas,Julio Jones,Donte Moncrief,Evan Engram,Denver Broncos,James Washington,138.2,119.5
Tom Brady,David Johnson,James Conner,JuJu Smith-Schuster,Julian Edelman,Preston Williams,Delanie Walker,New England Patriots,Josh Jacobs,138.17,134.26
Patrick Mahomes,Josh Jacobs,LeSean McCoy,DeAndre Hopkins,Julio Jones,Julian Edelman,Delanie Walker,Baltimore Ravens,Jalen Richard,138.17,114.02
Baker Mayfield,Saquon Barkley,Josh Jacobs,JuJu Smith-Schuster,Robby Anderson,Jamison Crowder,Zach Ertz,New England Patriots,T.J. Hockenson,138.17,143.8
Carson Wentz,Christian McCaffrey,James Conner,Julio Jones,John Ross,Nelson Agholor,Mark Andrews,Indianapolis Colts,Aaron Jones,138.17,184.04
Matt Ryan,Christian McCaffrey,Leonard Fournette,Julio Jones,John Brown,Nelson Agholor,Delanie Walker,Dallas Cowboys,Matt Breida,138.17,143.7
Deshaun Watson,Alvin Kamara,Nick Chubb,JuJu Smith-Schuster,Will Fuller,Chris Conley,David Njoku,New England Patriots,Josh Jacobs,138.16,119.26
Tom Brady,Saquon Barkley,Alvin Kamara,Julio Jones,A.J. Brown,Deon Cain,Delanie Walker,Buffalo Bills,Devonta Freeman,138.16,116.56
Carson Wentz,Christian McCaffrey,Duke Johnson,DeAndre Hopkins,DeSean Jackson,Mohamed Sanu,Mark Andrews,New England Patriots,T.J. Hockenson,138.15,111.44
Cam Newton,David Johnson,Austin Ekeler,Odell Beckham Jr,Mike Evans,Curtis Samuel,Darren Waller,Denver Broncos,Josh Jacobs,138.15,126.72
Matt Ryan,Alvin Kamara,Austin Ekeler,Julio Jones,Christian Kirk,Nelson Agholor,George Kittle,Cleveland Browns,Miles Sanders,138.14,163.2
Cam Newton,Christian McCaffrey,Nick Chubb,Cooper Kupp,D.J. Moore,Tyrell Williams,OJ Howard,Pittsburgh Steelers,Devonta Freeman,138.13,112.92
Lamar Jackson,Christian McCaffrey,James Conner,Julio Jones,Cooper Kupp,Christian Kirk,T.J. Hockenson,Green Bay Packers,Miles Boykin,138.13,142.08
Carson Wentz,Chris Carson,Austin Ekeler,Michael Thomas,JuJu Smith-Schuster,D.K. Metcalf,Will Dissly,New England Patriots,Josh Jacobs,138.11,170.84
Ben Roethlisberger,Christian McCaffrey,Damien Williams,DeAndre Hopkins,JuJu Smith-Schuster,James Washington,Delanie Walker,Houston Texans,Adrian Peterson,138.11,74.7
Dak Prescott,Saquon Barkley,Austin Ekeler,DeAndre Hopkins,Julio Jones,Trey Quinn,Delanie Walker,Jacksonville Jaguars,Vernon Davis,138.1,147.46
Carson Wentz,Christian McCaffrey,Alvin Kamara,Kenny Golladay,Jamison Crowder,Danny Amendola,T.J. Hockenson,Tennessee Titans,Josh Jacobs,138.09,90.14
Jared Goff,Christian McCaffrey,Dalvin Cook,Marquise Brown,Larry Fitzgerald,Tyrell Williams,Mark Andrews,New England Patriots,Mark Ingram,138.09,184.02
Jared Goff,Nick Chubb,Miles Sanders,JuJu Smith-Schuster,Julio Jones,Alshon Jeffery,Delanie Walker,Chicago Bears,Calvin Ridley,138.08,131.02
Carson Wentz,Ezekiel Elliott,Josh Jacobs,Julio Jones,Danny Amendola,Nelson Agholor,Travis Kelce,New England Patriots,Kenyan Drake,138.08,184.24
Aaron Rodgers,Leonard Fournette,Nick Chubb,Davante Adams,Julio Jones,Courtland Sutton,Kyle Rudolph,New York Giants,Austin Ekeler,138.07,137.26
Matt Ryan,Christian McCaffrey,Austin Ekeler,Alshon Jeffery,Calvin Ridley,Christian Kirk,Vance McDonald,Houston Texans,Damien Williams,138.06,146.0
Aaron Rodgers,Austin Ekeler,Devonta Freeman,Julio Jones,Stefon Diggs,Marquez Valdes-Scantling,Travis Kelce,Denver Broncos,Devin Singletary,138.05,134.86
Patrick Mahomes,Christian McCaffrey,Nick Chubb,Julio Jones,Corey Davis,Deon Cain,Eric Ebron,Los Angeles Chargers,James White,138.05,131.52
Tom Brady,Nick Chubb,Derrick Henry,JuJu Smith-Schuster,Julio Jones,Josh Gordon,Mike Gesicki,Carolina Panthers,Devonta Freeman,138.04,127.26
Patrick Mahomes,Chris Carson,Austin Ekeler,Keenan Allen,Julio Jones,Mohamed Sanu,Dallas Goedert,Buffalo Bills,Kenyan Drake,138.03,140.42
Josh Allen,Alvin Kamara,Austin Ekeler,Michael Thomas,Robert Woods,Cooper Kupp,Mark Andrews,Cincinnati Bengals,Adrian Peterson,138.03,136.62
Drew Brees,Christian McCaffrey,Austin Ekeler,Julio Jones,Cooper Kupp,Jamison Crowder,Tyler Higbee,Jacksonville Jaguars,Devonta Freeman,138.03,112.82
Lamar Jackson,Alvin Kamara,Austin Ekeler,JuJu Smith-Schuster,Jamison Crowder,Christian Kirk,Mark Andrews,New York Giants,Derrick Henry,138.02,154.58
Derek Carr,Nick Chubb,Kerryon Johnson,Julio Jones,DeSean Jackson,Emmanuel Sanders,Zach Ertz,New England Patriots,James White,138.0,173.82
Tom Brady,Alvin Kamara,Miles Sanders,Davante Adams,Julio Jones,Stefon Diggs,Mark Andrews,Denver Broncos,Kyle Rudolph,138.0,133.56
