QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Deshaun Watson,Christian McCaffrey,Dalvin Cook,Chris Godwin,Calvin Ridley,Mohamed Sanu,Dawson Knox,Pittsburgh Steelers,James White,135.12,222.24
Philip Rivers,Christian McCaffrey,Alvin Kamara,Allen Robinson,Emmanuel Sanders,Mohamed Sanu,Noah Fant,Cincinnati Bengals,Austin Ekeler,135.12,145.56
Jameis Winston,Le'Veon Bell,Leonard Fournette,Mike Evans,Michael Thomas,Golden Tate,Austin Hooper,Cincinnati Bengals,Devonta Freeman,135.12,141.06
Matt Ryan,Dalvin Cook,David Johnson,JuJu Smith-Schuster,Will Fuller,Keesean Johnson,Austin Hooper,Buffalo Bills,Derrick Henry,135.09,204.4
Deshaun Watson,Dalvin Cook,Leonard Fournette,Michael Thomas,Larry Fitzgerald,D.J. Chark,Greg Olsen,Tampa Bay Buccaneers,Curtis Samuel,135.07,205.04
Jameis Winston,Christian McCaffrey,Austin Ekeler,Tyler Boyd,Calvin Ridley,Will Fuller,Darren Waller,Minnesota Vikings,Mohamed Sanu,135.07,234.46
Jameis Winston,Christian McCaffrey,David Montgomery,Mike Evans,Michael Thomas,Will Fuller,Greg Olsen,Los Angeles Chargers,James White,135.04,206.86
Andy Dalton,Alvin Kamara,David Johnson,Larry Fitzgerald,Allen Robinson,Keesean Johnson,Austin Hooper,Carolina Panthers,Aaron Jones,135.03,180.3
Matt Ryan,Ezekiel Elliott,David Johnson,Keenan Allen,Michael Thomas,Calvin Ridley,Darren Fells,Jacksonville Jaguars,Keesean Johnson,135.03,166.9
Deshaun Watson,Le'Veon Bell,Devonta Freeman,Julio Jones,Larry Fitzgerald,Mohamed Sanu,Evan Engram,Atlanta Falcons,James White,135.03,134.74
Deshaun Watson,Austin Ekeler,James Conner,Keenan Allen,Larry Fitzgerald,Allen Robinson,Austin Hooper,Atlanta Falcons,Will Fuller,135.02,194.14
Tom Brady,Christian McCaffrey,Leonard Fournette,Julio Jones,Julian Edelman,Auden Tate,Jeremy Sprinkle,Tennessee Titans,Wayne Gallman,134.98,164.22
Dak Prescott,Alvin Kamara,Ezekiel Elliott,Julio Jones,Will Fuller,Mohamed Sanu,Darren Waller,Tampa Bay Buccaneers,Keesean Johnson,134.97,156.84
Deshaun Watson,James Conner,Chris Thompson,DeAndre Hopkins,Chris Godwin,Tyler Boyd,Austin Hooper,Buffalo Bills,Auden Tate,134.97,182.84
Tom Brady,Austin Ekeler,Miles Sanders,DeAndre Hopkins,Julio Jones,Larry Fitzgerald,Austin Hooper,Carolina Panthers,Auden Tate,134.96,135.62
Matt Ryan,Dalvin Cook,Austin Ekeler,Chris Godwin,Michael Thomas,Courtland Sutton,Jared Cook,Carolina Panthers,Miles Sanders,134.95,225.4
Dak Prescott,Christian McCaffrey,Alvin Kamara,Emmanuel Sanders,Courtland Sutton,Mike Williams,Zach Ertz,Carolina Panthers,Auden Tate,134.94,173.64
Carson Wentz,Christian McCaffrey,Chris Thompson,DeAndre Hopkins,Larry Fitzgerald,Calvin Ridley,Mark Andrews,Atlanta Falcons,Will Fuller,134.93,183.16
Deshaun Watson,James Conner,Wayne Gallman,Julio Jones,Michael Thomas,Golden Tate,Austin Hooper,Tennessee Titans,David Montgomery,134.92,144.54
Matt Ryan,Dalvin Cook,Miles Sanders,Julio Jones,Tyler Boyd,Marquise Brown,Austin Hooper,Pittsburgh Steelers,Golden Tate,134.9,154.7
Matt Ryan,Leonard Fournette,Miles Sanders,DeAndre Hopkins,Julio Jones,Keenan Allen,Trey Burton,New York Giants,Josh Jacobs,134.89,143.7
Dak Prescott,Leonard Fournette,Aaron Jones,Julio Jones,Mike Evans,Chris Godwin,OJ Howard,Carolina Panthers,Auden Tate,134.87,177.42
Kirk Cousins,Christian McCaffrey,Leonard Fournette,Michael Thomas,Emmanuel Sanders,Golden Tate,Evan Engram,Buffalo Bills,Carlos Hyde,134.85,185.04
Kyler Murray,Christian McCaffrey,Leonard Fournette,Chris Godwin,Tyler Boyd,Keesean Johnson,Austin Hooper,Cincinnati Bengals,Miles Sanders,134.84,199.12
Deshaun Watson,David Johnson,Carlos Hyde,DeAndre Hopkins,Julio Jones,Emmanuel Sanders,Dawson Knox,Minnesota Vikings,Golden Tate,134.8,119.74
Matt Ryan,Christian McCaffrey,Wayne Gallman,Julio Jones,Marquez Valdes-Scantling,Robby Anderson,Austin Hooper,Minnesota Vikings,Josh Jacobs,134.79,158.5
Matt Ryan,David Johnson,Wayne Gallman,Julio Jones,Larry Fitzgerald,Calvin Ridley,Zach Ertz,Tampa Bay Buccaneers,Diontae Johnson,134.77,120.1
Dak Prescott,Christian McCaffrey,David Johnson,Michael Thomas,Geronimo Allison,Mohamed Sanu,Jimmy Graham,Buffalo Bills,Chris Thompson,134.72,189.72
Matt Ryan,Alvin Kamara,Phillip Lindsay,DeAndre Hopkins,Julian Edelman,John Brown,OJ Howard,Tennessee Titans,Will Fuller,134.68,202.52
Carson Wentz,Christian McCaffrey,Leonard Fournette,Allen Robinson,Emmanuel Sanders,Jamison Crowder,Zach Ertz,Tampa Bay Buccaneers,Devonta Freeman,134.67,158.76
Carson Wentz,Alvin Kamara,Leonard Fournette,Keenan Allen,Allen Robinson,Courtland Sutton,Noah Fant,Pittsburgh Steelers,Joe Mixon,134.65,133.88
Philip Rivers,Aaron Jones,Phillip Lindsay,DeAndre Hopkins,Keenan Allen,Michael Thomas,Noah Fant,Green Bay Packers,Tyler Boyd,134.65,193.74
Deshaun Watson,Dalvin Cook,David Johnson,Allen Robinson,Calvin Ridley,Will Fuller,Tyler Eifert,Minnesota Vikings,Aaron Jones,134.65,265.94
Matt Ryan,Dalvin Cook,James White,Keenan Allen,Larry Fitzgerald,Emmanuel Sanders,Darren Waller,Atlanta Falcons,Mike Williams,134.64,117.7
Andy Dalton,Leonard Fournette,Wayne Gallman,DeAndre Hopkins,Keenan Allen,Will Fuller,Darren Waller,Philadelphia Eagles,Mohamed Sanu,134.63,183.58
Lamar Jackson,David Johnson,Josh Jacobs,DeAndre Hopkins,Julio Jones,Courtland Sutton,Tyler Eifert,Cincinnati Bengals,Will Fuller,134.62,168.64
Jameis Winston,Austin Ekeler,James White,Chris Godwin,Michael Thomas,Emmanuel Sanders,Zach Ertz,Tennessee Titans,Curtis Samuel,134.62,165.66
Deshaun Watson,Dalvin Cook,Austin Ekeler,Keenan Allen,Emmanuel Sanders,Courtland Sutton,Jimmy Graham,Pittsburgh Steelers,Curtis Samuel,134.62,150.24
Lamar Jackson,Ezekiel Elliott,David Johnson,DeAndre Hopkins,Emmanuel Sanders,Calvin Ridley,Noah Fant,Tampa Bay Buccaneers,Mohamed Sanu,134.61,105.54
Andy Dalton,Dalvin Cook,Le'Veon Bell,Julio Jones,Emmanuel Sanders,Will Fuller,Mark Andrews,Los Angeles Chargers,Mohamed Sanu,134.58,169.18
Matt Ryan,Leonard Fournette,Aaron Jones,Chris Godwin,Larry Fitzgerald,Sterling Shepard,Evan Engram,Los Angeles Chargers,Golden Tate,134.58,199.8
Chase Daniel,Christian McCaffrey,Carlos Hyde,DeAndre Hopkins,Julio Jones,Michael Thomas,Jeremy Sprinkle,Los Angeles Chargers,Calvin Ridley,134.56,182.84
Deshaun Watson,Alvin Kamara,Leonard Fournette,Tyler Boyd,Calvin Ridley,Will Fuller,Zach Ertz,Pittsburgh Steelers,Carlos Hyde,134.55,235.86
Matt Ryan,Alvin Kamara,Ezekiel Elliott,Emmanuel Sanders,John Brown,Cole Beasley,Delanie Walker,Pittsburgh Steelers,Leonard Fournette,134.55,129.12
Jameis Winston,Le'Veon Bell,Carlos Hyde,Keenan Allen,Chris Godwin,Michael Thomas,Darren Waller,Green Bay Packers,Will Fuller,134.54,203.36
Andy Dalton,Ezekiel Elliott,James Conner,Julio Jones,Michael Thomas,Auden Tate,Evan Engram,Carolina Panthers,Keesean Johnson,134.49,140.78
Joe Flacco,Christian McCaffrey,Austin Ekeler,Julio Jones,Larry Fitzgerald,Emmanuel Sanders,Dawson Knox,Tennessee Titans,Courtland Sutton,134.48,134.28
Dak Prescott,Austin Ekeler,Leonard Fournette,Keenan Allen,Chris Godwin,Courtland Sutton,Austin Hooper,Los Angeles Chargers,Mike Williams,134.48,179.72
Matt Ryan,James Conner,Joe Mixon,Julio Jones,Keenan Allen,Courtland Sutton,Jason Witten,Minnesota Vikings,Calvin Ridley,134.47,129.2
Deshaun Watson,Christian McCaffrey,Wayne Gallman,Tyler Boyd,Larry Fitzgerald,Keesean Johnson,Darren Waller,Buffalo Bills,James White,134.46,177.54
Deshaun Watson,David Johnson,Le'Veon Bell,DeAndre Hopkins,Julian Edelman,Mohamed Sanu,Jimmy Graham,Arizona Cardinals,Auden Tate,134.46,157.94
Carson Wentz,Christian McCaffrey,Le'Veon Bell,Michael Thomas,Nelson Agholor,Robby Anderson,Darren Waller,Carolina Panthers,James White,134.45,163.46
Carson Wentz,Dalvin Cook,Joe Mixon,DeAndre Hopkins,Emmanuel Sanders,Calvin Ridley,Austin Hooper,Cincinnati Bengals,Miles Sanders,134.4,116.26
Lamar Jackson,Derrick Henry,Miles Sanders,DeAndre Hopkins,Michael Thomas,Tyler Boyd,Austin Hooper,Los Angeles Chargers,Mohamed Sanu,134.39,172.84
Matt Ryan,Christian McCaffrey,Le'Veon Bell,DeAndre Hopkins,Mike Evans,Keke Coutee,Noah Fant,Carolina Panthers,Phillip Lindsay,134.38,171.7
Matt Ryan,Ezekiel Elliott,Austin Ekeler,Michael Thomas,Julian Edelman,Mohamed Sanu,Jordan Akins,Los Angeles Chargers,Joe Mixon,134.38,192.8
Lamar Jackson,Christian McCaffrey,Ezekiel Elliott,Larry Fitzgerald,Courtland Sutton,Auden Tate,Tyler Eifert,Buffalo Bills,Phillip Lindsay,134.36,166.94
Deshaun Watson,Alvin Kamara,Devonta Freeman,DeAndre Hopkins,Julio Jones,Curtis Samuel,Noah Fant,Buffalo Bills,Keesean Johnson,134.34,128.16
Andy Dalton,Dalvin Cook,Leonard Fournette,Julio Jones,Larry Fitzgerald,Keesean Johnson,Darren Waller,Pittsburgh Steelers,David Montgomery,134.32,129.48
Joe Flacco,Alvin Kamara,Leonard Fournette,Michael Thomas,Tyler Boyd,Emmanuel Sanders,Mark Andrews,Green Bay Packers,Courtland Sutton,134.31,168.7
Philip Rivers,Christian McCaffrey,Leonard Fournette,Julio Jones,Calvin Ridley,Will Fuller,Trey Burton,Philadelphia Eagles,James White,134.31,220.04
Philip Rivers,Christian McCaffrey,Josh Jacobs,Julio Jones,Michael Thomas,Courtland Sutton,Darren Waller,Tampa Bay Buccaneers,Mike Williams,134.28,182.04
Kyle Allen,Alvin Kamara,David Johnson,Allen Robinson,Emmanuel Sanders,Curtis Samuel,Greg Olsen,Minnesota Vikings,Leonard Fournette,134.25,123.86
Philip Rivers,Alvin Kamara,Joe Mixon,DeAndre Hopkins,Julio Jones,Will Fuller,Delanie Walker,Pittsburgh Steelers,Auden Tate,134.24,139.26
Matt Ryan,Aaron Jones,Wayne Gallman,DeAndre Hopkins,Chris Godwin,Emmanuel Sanders,Jimmy Graham,Chicago Bears,Calvin Ridley,134.22,172.6
Matt Ryan,Christian McCaffrey,Austin Ekeler,Julian Edelman,Allen Robinson,D.J. Moore,Greg Olsen,Carolina Panthers,D.J. Chark,134.21,235.1
Matt Ryan,Ezekiel Elliott,David Johnson,Julian Edelman,Josh Gordon,Courtland Sutton,Jeremy Sprinkle,Carolina Panthers,Aaron Jones,134.2,199.6
Kyler Murray,Dalvin Cook,David Johnson,Tyler Boyd,Will Fuller,Auden Tate,Greg Olsen,Carolina Panthers,Austin Ekeler,134.2,210.72
Carson Wentz,Alvin Kamara,Devonta Freeman,Keenan Allen,Tyler Boyd,Larry Fitzgerald,Tyler Eifert,Tampa Bay Buccaneers,Will Fuller,134.19,156.98
Jameis Winston,Christian McCaffrey,Ezekiel Elliott,Chris Godwin,Emmanuel Sanders,Auden Tate,Jared Cook,Cincinnati Bengals,Devonta Freeman,134.17,166.36
Carson Wentz,Joe Mixon,Phillip Lindsay,Mike Evans,Chris Godwin,Michael Thomas,Darren Waller,Tampa Bay Buccaneers,Emmanuel Sanders,134.15,141.16
Philip Rivers,David Johnson,Leonard Fournette,DeAndre Hopkins,Tyler Boyd,Emmanuel Sanders,Delanie Walker,Cincinnati Bengals,Mike Williams,134.15,116.84
Kyle Allen,Christian McCaffrey,Dalvin Cook,Chris Godwin,Courtland Sutton,Will Fuller,Greg Olsen,Tennessee Titans,Curtis Samuel,134.15,216.94
Matt Ryan,Alvin Kamara,Leonard Fournette,Michael Thomas,Alshon Jeffery,Nelson Agholor,Zach Ertz,Tampa Bay Buccaneers,Keesean Johnson,134.14,161.12
Carson Wentz,Christian McCaffrey,Miles Sanders,DeAndre Hopkins,Keenan Allen,Julian Edelman,Darren Fells,Pittsburgh Steelers,Mohamed Sanu,134.14,165.06
Matt Ryan,Dalvin Cook,David Montgomery,Keenan Allen,D.J. Chark,Calvin Ridley,Evan Engram,Tennessee Titans,Will Fuller,134.13,215.7
Jameis Winston,James Conner,James White,DeAndre Hopkins,Julio Jones,Will Fuller,Darren Waller,Tennessee Titans,Chris Thompson,134.12,145.56
Jameis Winston,Le'Veon Bell,Leonard Fournette,Julio Jones,Tyler Boyd,Julian Edelman,Darren Fells,Carolina Panthers,Will Fuller,134.09,213.16
Jameis Winston,Christian McCaffrey,David Montgomery,Julio Jones,Chris Godwin,Keesean Johnson,OJ Howard,Tennessee Titans,Phillip Lindsay,134.08,162.66
Matt Ryan,Le'Veon Bell,Austin Ekeler,Julio Jones,Michael Thomas,Marquise Brown,Darren Fells,New York Giants,James White,134.07,171.8
Andy Dalton,Austin Ekeler,Leonard Fournette,Julio Jones,Chris Godwin,Tyler Boyd,Tyler Eifert,Tampa Bay Buccaneers,Chris Thompson,134.05,155.18
Deshaun Watson,Christian McCaffrey,James White,Michael Thomas,JuJu Smith-Schuster,Marquise Brown,Mark Andrews,Atlanta Falcons,Auden Tate,134.04,202.64
Tom Brady,Ezekiel Elliott,Aaron Jones,Julio Jones,Allen Robinson,Calvin Ridley,Austin Hooper,Pittsburgh Steelers,Curtis Samuel,134.03,184.92
Carson Wentz,Le'Veon Bell,James Conner,Julio Jones,Keenan Allen,Emmanuel Sanders,Greg Olsen,Pittsburgh Steelers,Mike Williams,134.01,78.66
Deshaun Watson,Christian McCaffrey,Leonard Fournette,Chris Godwin,Allen Robinson,Courtland Sutton,Darren Waller,Green Bay Packers,Trey Burton,134.01,226.04
Tom Brady,Christian McCaffrey,Phillip Lindsay,DeAndre Hopkins,Chris Godwin,Emmanuel Sanders,Darren Fells,Los Angeles Chargers,Will Fuller,134.01,245.22
Kyler Murray,Leonard Fournette,James Conner,Julio Jones,Larry Fitzgerald,Emmanuel Sanders,Zach Ertz,Los Angeles Chargers,Auden Tate,134.01,126.82
Deshaun Watson,David Johnson,Devonta Freeman,Julio Jones,Keenan Allen,Calvin Ridley,OJ Howard,Pittsburgh Steelers,Miles Sanders,134.01,137.54
Chase Daniel,Dalvin Cook,James White,DeAndre Hopkins,Julio Jones,Mohamed Sanu,Zach Ertz,Carolina Panthers,Keesean Johnson,133.99,132.94
Matt Ryan,Christian McCaffrey,Derrick Henry,Julio Jones,Michael Thomas,Allen Robinson,Dawson Knox,Jacksonville Jaguars,Keke Coutee,133.97,197.9
Joe Flacco,David Johnson,Chris Thompson,Keenan Allen,Michael Thomas,Larry Fitzgerald,Darren Waller,Minnesota Vikings,Courtland Sutton,133.97,138.28
Lamar Jackson,Christian McCaffrey,Alvin Kamara,Marquise Brown,Will Fuller,Diontae Johnson,Austin Hooper,Tennessee Titans,Keesean Johnson,133.96,183.76
Kyler Murray,Christian McCaffrey,Alvin Kamara,Larry Fitzgerald,Mohamed Sanu,Auden Tate,Darren Waller,Atlanta Falcons,David Montgomery,133.94,148.24
Deshaun Watson,David Johnson,Phillip Lindsay,Chris Godwin,Michael Thomas,Julian Edelman,Jared Cook,Tennessee Titans,Chris Thompson,133.94,227.64
Carson Wentz,Ezekiel Elliott,David Johnson,Julio Jones,Tyler Boyd,Curtis Samuel,Tyler Eifert,New York Giants,Keesean Johnson,133.93,107.56
Dak Prescott,Le'Veon Bell,Leonard Fournette,Keenan Allen,Michael Thomas,Larry Fitzgerald,Jason Witten,Pittsburgh Steelers,Geronimo Allison,133.93,155.22
Matt Ryan,Alvin Kamara,Chris Thompson,DeAndre Hopkins,Courtland Sutton,Calvin Ridley,Zach Ertz,New York Giants,Curtis Samuel,133.91,145.52
Joe Flacco,Christian McCaffrey,Wayne Gallman,Keenan Allen,Chris Godwin,Emmanuel Sanders,Greg Olsen,Carolina Panthers,David Montgomery,133.91,128.88
Carson Wentz,Christian McCaffrey,Chris Thompson,Tyler Boyd,Alshon Jeffery,Courtland Sutton,Zach Ertz,Tennessee Titans,Mohamed Sanu,133.91,172.26
Matt Ryan,Christian McCaffrey,Alvin Kamara,Cole Beasley,A.J. Brown,Auden Tate,Dawson Knox,Tennessee Titans,Dalvin Cook,133.89,164.92
Teddy Bridgewater,Christian McCaffrey,Aaron Jones,Mike Evans,Michael Thomas,Curtis Samuel,Austin Hooper,Tennessee Titans,Miles Sanders,133.89,216.76
Carson Wentz,David Johnson,Leonard Fournette,Julio Jones,Mike Evans,Mohamed Sanu,Darren Fells,Los Angeles Chargers,Devonta Freeman,133.88,127.86
Matt Ryan,David Johnson,Le'Veon Bell,Michael Thomas,JuJu Smith-Schuster,Courtland Sutton,Mark Andrews,Oakland Raiders,Diontae Johnson,133.85,178.4
Deshaun Watson,Austin Ekeler,Aaron Jones,Julio Jones,Courtland Sutton,Calvin Ridley,Zach Ertz,Carolina Panthers,Golden Tate,133.83,201.44
Matt Ryan,Austin Ekeler,Derrick Henry,DeAndre Hopkins,Larry Fitzgerald,Mohamed Sanu,Mark Andrews,Philadelphia Eagles,Phillip Lindsay,133.82,188.1
Dak Prescott,Ezekiel Elliott,James White,Keenan Allen,Tyler Boyd,Emmanuel Sanders,OJ Howard,Tennessee Titans,Courtland Sutton,133.81,126.72
Carson Wentz,Ezekiel Elliott,Wayne Gallman,Michael Thomas,Alshon Jeffery,Emmanuel Sanders,Zach Ertz,Pittsburgh Steelers,Will Fuller,133.8,172.26
Carson Wentz,Christian McCaffrey,Dalvin Cook,Marquise Brown,Mohamed Sanu,Keke Coutee,Austin Hooper,New York Giants,Leonard Fournette,133.79,174.56
Deshaun Watson,David Johnson,Aaron Jones,Keenan Allen,Emmanuel Sanders,Mike Williams,Zach Ertz,Green Bay Packers,Chris Thompson,133.79,171.14
Dak Prescott,Dalvin Cook,James Conner,Keenan Allen,Michael Thomas,Courtland Sutton,Noah Fant,Buffalo Bills,Will Fuller,133.78,209.02
Andy Dalton,Christian McCaffrey,David Montgomery,DeAndre Hopkins,Julio Jones,Will Fuller,Jimmy Graham,Carolina Panthers,Trey Quinn,133.77,184.88
Andy Dalton,David Johnson,James White,Julio Jones,Tyler Boyd,Auden Tate,Zach Ertz,Buffalo Bills,Phillip Lindsay,133.77,156.28
Matt Ryan,Alvin Kamara,Le'Veon Bell,Tyler Boyd,Larry Fitzgerald,Keesean Johnson,Noah Fant,Jacksonville Jaguars,Austin Ekeler,133.77,146.12
Dak Prescott,Christian McCaffrey,Aaron Jones,Michael Thomas,Marquez Valdes-Scantling,Emmanuel Sanders,Jason Witten,Los Angeles Chargers,Devonta Freeman,133.75,218.92
Lamar Jackson,Christian McCaffrey,Aaron Jones,JuJu Smith-Schuster,Emmanuel Sanders,Mohamed Sanu,Mark Andrews,Minnesota Vikings,Chris Thompson,133.75,184.34
Andy Dalton,Ezekiel Elliott,Le'Veon Bell,Tyler Boyd,Emmanuel Sanders,Keesean Johnson,Greg Olsen,Philadelphia Eagles,Leonard Fournette,133.75,152.28
Matt Ryan,Christian McCaffrey,Phillip Lindsay,Amari Cooper,Larry Fitzgerald,Marquez Valdes-Scantling,Jimmy Graham,Cincinnati Bengals,Emmanuel Sanders,133.74,181.5
Matt Ryan,Joe Mixon,James White,Julio Jones,Mike Evans,Allen Robinson,Darren Waller,New Orleans Saints,Mohamed Sanu,133.74,126.1
Jameis Winston,Christian McCaffrey,Alvin Kamara,Michael Thomas,Allen Robinson,Courtland Sutton,Jared Cook,Atlanta Falcons,Keesean Johnson,133.73,194.78
Lamar Jackson,David Johnson,Leonard Fournette,Keenan Allen,Marquise Brown,Curtis Samuel,Mark Andrews,Green Bay Packers,Mohamed Sanu,133.71,117.94
Matt Ryan,Christian McCaffrey,David Johnson,JuJu Smith-Schuster,John Brown,Mohamed Sanu,Darren Fells,Atlanta Falcons,Austin Ekeler,133.71,189.8
Lamar Jackson,Dalvin Cook,Aaron Jones,DeAndre Hopkins,Larry Fitzgerald,Auden Tate,Mark Andrews,Tennessee Titans,Keesean Johnson,133.69,157.64
Deshaun Watson,Aaron Jones,David Montgomery,DeAndre Hopkins,JuJu Smith-Schuster,Larry Fitzgerald,Austin Hooper,Cincinnati Bengals,Darren Waller,133.69,177.14
Jameis Winston,Leonard Fournette,David Montgomery,Julio Jones,Keenan Allen,Michael Thomas,Jared Cook,Oakland Raiders,Curtis Samuel,133.68,141.46
Deshaun Watson,Leonard Fournette,Joe Mixon,Chris Godwin,Michael Thomas,Tyler Boyd,Cameron Brate,Carolina Panthers,David Montgomery,133.67,220.04
Deshaun Watson,Alvin Kamara,Le'Veon Bell,Keenan Allen,Marquise Brown,Will Fuller,Dawson Knox,Buffalo Bills,Mohamed Sanu,133.67,180.66
Jameis Winston,Austin Ekeler,Aaron Jones,DeAndre Hopkins,Michael Thomas,Larry Fitzgerald,Jared Cook,Pittsburgh Steelers,Devonta Freeman,133.66,207.86
Matt Ryan,Dalvin Cook,David Johnson,DeAndre Hopkins,Emmanuel Sanders,Robby Anderson,Darren Fells,New York Giants,Devonta Freeman,133.66,143.6
Matt Ryan,Le'Veon Bell,Wayne Gallman,Keenan Allen,Mike Evans,Chris Godwin,Jared Cook,Tennessee Titans,Mohamed Sanu,133.65,129.8
Matt Ryan,Christian McCaffrey,James White,Adam Thielen,Julian Edelman,Golden Tate,Evan Engram,Pittsburgh Steelers,Phillip Lindsay,133.62,216.5
Jameis Winston,Devonta Freeman,James White,Julio Jones,Michael Thomas,Tyler Boyd,OJ Howard,Minnesota Vikings,Allen Robinson,133.62,174.06
Deshaun Watson,David Johnson,David Montgomery,Michael Thomas,Calvin Ridley,Curtis Samuel,Zach Ertz,New England Patriots,Mohamed Sanu,133.62,191.34
Dak Prescott,James White,Phillip Lindsay,Julio Jones,Keenan Allen,Michael Thomas,Jimmy Graham,Carolina Panthers,Marquez Valdes-Scantling,133.62,151.22
Andy Dalton,Alvin Kamara,Josh Jacobs,DeAndre Hopkins,Michael Thomas,Will Fuller,Austin Hooper,Jacksonville Jaguars,Curtis Samuel,133.6,209.9
Joe Flacco,Christian McCaffrey,Le'Veon Bell,Keenan Allen,Michael Thomas,Marquise Brown,Noah Fant,Cincinnati Bengals,Calvin Ridley,133.58,160.08
Matt Ryan,David Johnson,David Montgomery,Keenan Allen,Chris Godwin,Allen Robinson,Darren Waller,Buffalo Bills,Javon Wims,133.58,153.0
Deshaun Watson,Christian McCaffrey,David Montgomery,Tyler Boyd,John Brown,Will Fuller,Austin Hooper,Jacksonville Jaguars,Evan Engram,133.57,234.84
Philip Rivers,Christian McCaffrey,Ezekiel Elliott,Tyler Boyd,Auden Tate,Keesean Johnson,Delanie Walker,Tennessee Titans,Austin Ekeler,133.56,154.64
Philip Rivers,Austin Ekeler,Leonard Fournette,DeAndre Hopkins,Julian Edelman,Larry Fitzgerald,Noah Fant,Minnesota Vikings,Courtland Sutton,133.55,144.54
Lamar Jackson,Alvin Kamara,Le'Veon Bell,Julio Jones,D.J. Moore,Curtis Samuel,Greg Olsen,Carolina Panthers,Auden Tate,133.53,102.46
Carson Wentz,Dalvin Cook,Aaron Jones,Keenan Allen,Michael Thomas,Nelson Agholor,Austin Hooper,Pittsburgh Steelers,Jamison Crowder,133.53,174.66
Philip Rivers,Christian McCaffrey,Dalvin Cook,Keenan Allen,Mike Williams,Auden Tate,Greg Olsen,Minnesota Vikings,Chris Thompson,133.53,138.24
Kyler Murray,Christian McCaffrey,Le'Veon Bell,Julian Edelman,Larry Fitzgerald,Emmanuel Sanders,Tyler Eifert,Jacksonville Jaguars,Will Fuller,133.52,197.72
Matt Ryan,Christian McCaffrey,Alvin Kamara,Keenan Allen,Emmanuel Sanders,Golden Tate,Jeff Heuerman,Green Bay Packers,Miles Sanders,133.51,138.52
Matt Ryan,Leonard Fournette,Aaron Jones,Mike Evans,JuJu Smith-Schuster,Calvin Ridley,Austin Hooper,New England Patriots,Chris Thompson,133.51,190.5
Deshaun Watson,Dalvin Cook,Devonta Freeman,Michael Thomas,Tyler Boyd,Auden Tate,Zach Ertz,New Orleans Saints,Keesean Johnson,133.5,207.84
Tom Brady,David Johnson,Leonard Fournette,Julian Edelman,Josh Gordon,Emmanuel Sanders,Darren Waller,Pittsburgh Steelers,James White,133.48,146.12
Philip Rivers,James Conner,Aaron Jones,Michael Thomas,Larry Fitzgerald,Emmanuel Sanders,Evan Engram,Philadelphia Eagles,Courtland Sutton,133.48,192.64
Deshaun Watson,Ezekiel Elliott,Josh Jacobs,Julio Jones,Larry Fitzgerald,Emmanuel Sanders,Austin Hooper,New York Giants,Cole Beasley,133.42,138.74
Matt Ryan,Ezekiel Elliott,Devonta Freeman,DeAndre Hopkins,Tyler Boyd,Julian Edelman,Greg Olsen,Cincinnati Bengals,Keke Coutee,133.38,157.3
Teddy Bridgewater,Leonard Fournette,Derrick Henry,Chris Godwin,Michael Thomas,Julian Edelman,Austin Hooper,Jacksonville Jaguars,Emmanuel Sanders,133.38,197.96
Aaron Rodgers,Christian McCaffrey,Ezekiel Elliott,Amari Cooper,Michael Thomas,Mohamed Sanu,Jason Witten,Pittsburgh Steelers,Auden Tate,133.37,207.82
Matt Ryan,Christian McCaffrey,Dalvin Cook,Michael Thomas,Diontae Johnson,Ted Ginn,OJ Howard,Tampa Bay Buccaneers,Joe Mixon,133.36,194.8
Deshaun Watson,Christian McCaffrey,Alvin Kamara,Michael Thomas,Golden Tate,Robby Anderson,Darren Fells,Minnesota Vikings,Mohamed Sanu,133.36,206.76
Deshaun Watson,Christian McCaffrey,Ezekiel Elliott,Keenan Allen,Will Fuller,Diontae Johnson,Darren Fells,Tampa Bay Buccaneers,James White,133.35,212.94
Philip Rivers,David Johnson,David Montgomery,DeAndre Hopkins,Julio Jones,Diontae Johnson,Darren Waller,Green Bay Packers,Mohamed Sanu,133.35,98.24
Matt Ryan,Dalvin Cook,Austin Ekeler,Julio Jones,Curtis Samuel,Chris Conley,Greg Olsen,Los Angeles Chargers,Aaron Jones,133.35,173.4
Deshaun Watson,Austin Ekeler,Carlos Hyde,Julio Jones,Tyler Boyd,Julian Edelman,Austin Hooper,Cincinnati Bengals,Mark Andrews,133.34,170.64
Jameis Winston,Dalvin Cook,Le'Veon Bell,Michael Thomas,Courtland Sutton,Mohamed Sanu,OJ Howard,Tennessee Titans,Derrick Henry,133.28,164.56
Deshaun Watson,Alvin Kamara,David Johnson,Marquise Brown,Calvin Ridley,Golden Tate,Austin Hooper,Cincinnati Bengals,Phillip Lindsay,133.28,157.86
Dak Prescott,Austin Ekeler,Carlos Hyde,DeAndre Hopkins,Julio Jones,Will Fuller,Zach Ertz,Atlanta Falcons,Curtis Samuel,133.28,166.32
Jameis Winston,Christian McCaffrey,Leonard Fournette,Keenan Allen,Larry Fitzgerald,Courtland Sutton,Jeff Heuerman,New York Giants,Devonta Freeman,133.26,158.26
