QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Patrick Mahomes,Alvin Kamara,Damien Williams,Larry Fitzgerald,Michael Gallup,Brandin Cooks,George Kittle,Jacksonville Jaguars,Deebo Samuel,133.46,104.52
Lamar Jackson,Mark Ingram,Le'Veon Bell,Julio Jones,Michael Thomas,Emmanuel Sanders,Noah Fant,Minnesota Vikings,Corey Davis,133.45,120.24
Deshaun Watson,Chris Carson,Devonta Freeman,DeAndre Hopkins,Amari Cooper,Will Fuller,Mark Andrews,New York Jets,Mohamed Sanu,133.45,136.1
Matt Ryan,Ezekiel Elliott,Leonard Fournette,Tyler Boyd,Dede Westbrook,Mohamed Sanu,Zach Ertz,Tennessee Titans,Keesean Johnson,133.44,115.04
Marcus Mariota,David Johnson,Le'Veon Bell,DeAndre Hopkins,Cooper Kupp,Emmanuel Sanders,Austin Hooper,San Francisco 49ers,Corey Davis,133.44,109.92
Lamar Jackson,David Johnson,Chris Carson,Michael Thomas,D.J. Chark,Ted Ginn,George Kittle,New York Jets,Devonta Freeman,133.44,170.84
Patrick Mahomes,Damien Williams,Joe Mixon,DeAndre Hopkins,Robert Woods,Dede Westbrook,Travis Kelce,Jacksonville Jaguars,Corey Davis,133.43,91.52
Matt Ryan,Dalvin Cook,Le'Veon Bell,Amari Cooper,Tyler Boyd,Larry Fitzgerald,Maxx Williams,Miami Dolphins,Devante Parker,133.4,103.04
Gardner Minshew,Dalvin Cook,Leonard Fournette,Cooper Kupp,Brandin Cooks,Emmanuel Sanders,Gerald Everett,Washington Redskins,Damien Williams,133.38,71.62
Lamar Jackson,Alvin Kamara,Kenyan Drake,Tyler Boyd,Michael Gallup,Auden Tate,Travis Kelce,Arizona Cardinals,Zach Ertz,133.38,106.34
Deshaun Watson,Devonta Freeman,Chris Thompson,Julio Jones,Cooper Kupp,Brandin Cooks,George Kittle,Jacksonville Jaguars,Royce Freeman,133.37,136.8
Deshaun Watson,Le'Veon Bell,Carlos Hyde,Julio Jones,Stefon Diggs,Calvin Ridley,Austin Hooper,Tennessee Titans,Courtland Sutton,133.37,193.1
Patrick Mahomes,Leonard Fournette,Kenyan Drake,DeAndre Hopkins,Tyreek Hill,Larry Fitzgerald,Noah Fant,Miami Dolphins,Brandin Cooks,133.34,116.82
Matt Ryan,Mark Ingram,Devonta Freeman,Michael Thomas,Adam Thielen,Mohamed Sanu,George Kittle,Denver Broncos,Keesean Johnson,133.33,164.34
Dak Prescott,Alvin Kamara,Nick Chubb,Michael Gallup,Courtland Sutton,Demaryius Thomas,Zach Ertz,Washington Redskins,Chris Carson,133.3,142.62
Lamar Jackson,Alvin Kamara,Le'Veon Bell,Tyler Boyd,Will Fuller,D.J. Chark,Nick Boyle,San Francisco 49ers,Phillip Lindsay,133.3,109.54
Deshaun Watson,David Johnson,Le'Veon Bell,Tyler Lockett,Will Fuller,Demarcus Robinson,Austin Hooper,New York Jets,Kenyan Drake,133.29,136.8
Matt Ryan,Chris Thompson,Royce Freeman,Cooper Kupp,Odell Beckham Jr,Tyler Lockett,Will Dissly,Minnesota Vikings,Tyler Boyd,133.28,101.14
Dak Prescott,Ezekiel Elliott,Leonard Fournette,Tyler Lockett,Michael Gallup,Jamison Crowder,Zach Ertz,New York Jets,Damien Williams,133.28,121.12
Matt Ryan,Chris Carson,Malcolm Brown,Julio Jones,Tyler Lockett,Trey Quinn,Travis Kelce,Denver Broncos,Austin Hooper,133.26,165.74
Kyler Murray,Alvin Kamara,Le'Veon Bell,Michael Thomas,Robert Woods,Dede Westbrook,Jared Cook,New York Jets,Damien Williams,133.26,113.2
Patrick Mahomes,Dalvin Cook,Devonta Freeman,DeAndre Hopkins,Cooper Kupp,Preston Williams,Jordan Akins,Arizona Cardinals,Royce Freeman,133.25,108.82
Lamar Jackson,Le'Veon Bell,Joe Mixon,DeAndre Hopkins,Tyler Lockett,Will Fuller,Jordan Akins,Jacksonville Jaguars,Calvin Ridley,133.25,119.24
Matt Ryan,Devonta Freeman,Chris Thompson,DeAndre Hopkins,Tyler Lockett,Calvin Ridley,Austin Hooper,New Orleans Saints,Dede Westbrook,133.25,156.84
Lamar Jackson,Alvin Kamara,Devonta Freeman,DeAndre Hopkins,Tyreek Hill,Preston Williams,Austin Hooper,Atlanta Falcons,Keke Coutee,133.24,156.24
Matt Ryan,Nick Chubb,Chris Carson,Julio Jones,Michael Thomas,Preston Williams,Mark Andrews,Cincinnati Bengals,Keesean Johnson,133.24,166.84
Lamar Jackson,Dalvin Cook,Damien Williams,Larry Fitzgerald,Calvin Ridley,Robert Woods,Austin Hooper,Kansas City Chiefs,Corey Davis,133.24,131.64
Dak Prescott,Phillip Lindsay,Carlos Hyde,DeAndre Hopkins,Amari Cooper,Tyler Boyd,George Kittle,Minnesota Vikings,Michael Gallup,133.24,116.62
Kyler Murray,Derrick Henry,Adrian Peterson,Julio Jones,DeAndre Hopkins,Robert Woods,George Kittle,New York Jets,Austin Hooper,133.19,151.6
Gardner Minshew,Mark Ingram,Devonta Freeman,Cooper Kupp,Tyler Lockett,Robert Woods,George Kittle,Washington Redskins,Dede Westbrook,133.18,113.52
Gardner Minshew,Alvin Kamara,Devonta Freeman,Michael Thomas,D.J. Chark,Jarvis Landry,Zach Ertz,Washington Redskins,Preston Williams,133.17,100.32
Patrick Mahomes,Ezekiel Elliott,Mark Ingram,Cooper Kupp,Brandin Cooks,Deebo Samuel,Austin Hooper,New York Jets,Preston Williams,133.15,117.12
Patrick Mahomes,Dalvin Cook,Duke Johnson,Tyler Boyd,Will Fuller,Corey Davis,Travis Kelce,New York Jets,Austin Hooper,133.14,107.12
Kirk Cousins,Leonard Fournette,Le'Veon Bell,Adam Thielen,Alshon Jeffery,Calvin Ridley,George Kittle,Jacksonville Jaguars,Derrick Henry,133.14,150.12
Patrick Mahomes,Mark Ingram,Phillip Lindsay,Julio Jones,Robert Woods,Keesean Johnson,Austin Hooper,Washington Redskins,Will Dissly,133.11,123.22
Matt Ryan,David Johnson,Nick Chubb,Amari Cooper,Will Fuller,Robby Anderson,Mark Andrews,Minnesota Vikings,Jamison Crowder,133.1,171.94
Gardner Minshew,Le'Veon Bell,Devonta Freeman,Amari Cooper,D.J. Chark,Dede Westbrook,Travis Kelce,San Francisco 49ers,Joe Mixon,133.09,87.32
Patrick Mahomes,Nick Chubb,Leonard Fournette,Tyler Lockett,Tyler Boyd,Seth Roberts,Hayden Hurst,Denver Broncos,Le'Veon Bell,133.09,129.32
Lamar Jackson,Dalvin Cook,Devonta Freeman,Tyler Lockett,Tyler Boyd,Courtland Sutton,Tyler Eifert,Washington Redskins,Mohamed Sanu,133.09,121.44
Dak Prescott,Ezekiel Elliott,Chris Carson,Cooper Kupp,Adam Thielen,Robby Anderson,Austin Hooper,Kansas City Chiefs,Jamison Crowder,133.08,175.82
Gardner Minshew,Dalvin Cook,Le'Veon Bell,Michael Thomas,Amari Cooper,Emmanuel Sanders,Geoff Swaim,Cincinnati Bengals,Chris Carson,133.05,89.92
Matt Ryan,Adrian Peterson,Duke Johnson,Julio Jones,Cooper Kupp,Tyler Boyd,Mark Andrews,Jacksonville Jaguars,Larry Fitzgerald,133.03,132.24
Kyler Murray,Leonard Fournette,Royce Freeman,Julio Jones,Tyler Boyd,Calvin Ridley,George Kittle,Denver Broncos,Robby Anderson,133.01,173.6
Patrick Mahomes,Mark Ingram,Phillip Lindsay,Amari Cooper,Tyler Lockett,Will Fuller,Zach Ertz,Atlanta Falcons,Keke Coutee,133.0,90.52
Kyler Murray,Ezekiel Elliott,Joe Mixon,Michael Thomas,Mohamed Sanu,Keke Coutee,George Kittle,Washington Redskins,Austin Hooper,132.99,157.7
Patrick Mahomes,Alvin Kamara,Damien Williams,Tyler Lockett,Tyler Boyd,Jarvis Landry,Will Dissly,Arizona Cardinals,Jamison Crowder,132.98,83.62
Lamar Jackson,Mark Ingram,Le'Veon Bell,Adam Thielen,Robert Woods,Marquise Goodwin,George Kittle,Cleveland Browns,Phillip Lindsay,132.97,130.94
Lamar Jackson,Alvin Kamara,Devonta Freeman,Cooper Kupp,Michael Gallup,Brandin Cooks,Gerald Everett,Minnesota Vikings,Courtland Sutton,132.97,118.24
Dak Prescott,Ezekiel Elliott,Matt Breida,Julio Jones,Courtland Sutton,Mohamed Sanu,Austin Hooper,Denver Broncos,Kenyan Drake,132.96,161.82
Lamar Jackson,Dalvin Cook,Miles Sanders,Michael Thomas,D.J. Chark,Dede Westbrook,Austin Hooper,Denver Broncos,Robby Anderson,132.96,175.94
Jared Goff,Alvin Kamara,Chris Carson,Tyler Lockett,Robert Woods,Preston Williams,George Kittle,Denver Broncos,Joe Mixon,132.96,120.32
Matt Ryan,Nick Chubb,Mark Ingram,Cooper Kupp,Will Fuller,D.J. Chark,George Kittle,Cleveland Browns,Tyler Higbee,132.95,135.44
Patrick Mahomes,Alvin Kamara,Leonard Fournette,Amari Cooper,Adam Thielen,Robby Anderson,Mark Andrews,Arizona Cardinals,Demaryius Thomas,132.95,123.82
Deshaun Watson,Chris Carson,Miles Sanders,DeAndre Hopkins,Larry Fitzgerald,Jamison Crowder,Travis Kelce,Washington Redskins,Zach Ertz,132.95,151.9
Deshaun Watson,Leonard Fournette,Le'Veon Bell,Odell Beckham Jr,Tyler Lockett,Larry Fitzgerald,Ricky Seals-Jones,Minnesota Vikings,Emmanuel Sanders,132.93,130.0
Kyler Murray,David Johnson,Le'Veon Bell,Larry Fitzgerald,Stefon Diggs,Calvin Ridley,Will Dissly,New York Jets,Phillip Lindsay,132.93,163.0
Russell Wilson,Dalvin Cook,Le'Veon Bell,Jarvis Landry,Courtland Sutton,D.K. Metcalf,Mark Andrews,Denver Broncos,Damien Williams,132.92,131.0
Patrick Mahomes,Le'Veon Bell,Derrick Henry,Julio Jones,Tyreek Hill,Robby Anderson,Zach Ertz,Kansas City Chiefs,Jordan Akins,132.9,131.02
Deshaun Watson,Nick Chubb,Le'Veon Bell,Julio Jones,Larry Fitzgerald,Jarvis Landry,Dallas Goedert,Miami Dolphins,Mohamed Sanu,132.89,134.6
Jared Goff,Dalvin Cook,Matt Breida,Cooper Kupp,Tyler Lockett,Mohamed Sanu,George Kittle,Jacksonville Jaguars,Mark Andrews,132.89,93.42
Kyler Murray,Chris Carson,Devonta Freeman,Julio Jones,Adam Thielen,D.J. Chark,Austin Hooper,Atlanta Falcons,Devante Parker,132.89,173.8
Patrick Mahomes,Dalvin Cook,Damien Williams,Tyler Lockett,Robert Woods,D.J. Chark,George Kittle,Miami Dolphins,Tyler Higbee,132.89,98.72
Andy Dalton,Nick Chubb,Le'Veon Bell,DeAndre Hopkins,Tyler Boyd,Stefon Diggs,Mark Andrews,Cincinnati Bengals,Emmanuel Sanders,132.88,151.7
Kyler Murray,Dalvin Cook,Chris Thompson,Julio Jones,Odell Beckham Jr,Preston Williams,Austin Hooper,Jacksonville Jaguars,Robby Anderson,132.86,157.4
Deshaun Watson,David Johnson,Leonard Fournette,Stefon Diggs,Michael Gallup,Jamison Crowder,Jason Witten,Washington Redskins,Le'Veon Bell,132.85,181.5
Patrick Mahomes,Nick Chubb,Le'Veon Bell,Cooper Kupp,Adam Thielen,Alshon Jeffery,Kyle Rudolph,Kansas City Chiefs,Trey Quinn,132.85,127.42
Patrick Mahomes,Nick Chubb,Malcolm Brown,DeAndre Hopkins,Will Fuller,Michael Gallup,Mark Andrews,Arizona Cardinals,Jarvis Landry,132.84,114.92
Patrick Mahomes,Alvin Kamara,Le'Veon Bell,Tyler Lockett,Emmanuel Sanders,Adam Humphries,George Kittle,Baltimore Ravens,Delanie Walker,132.8,104.82
Matt Ryan,Chris Carson,Devonta Freeman,DeAndre Hopkins,Stefon Diggs,Alshon Jeffery,Zach Ertz,Tennessee Titans,Tevin Coleman,132.79,202.74
Dak Prescott,David Johnson,Leonard Fournette,Cooper Kupp,Robert Woods,Deebo Samuel,Austin Hooper,Tennessee Titans,Kenyan Drake,132.79,128.12
Matt Ryan,Dalvin Cook,Damien Williams,Julio Jones,Calvin Ridley,Emmanuel Sanders,Jared Cook,Minnesota Vikings,Chris Thompson,132.79,119.64
Lamar Jackson,Leonard Fournette,Le'Veon Bell,DeAndre Hopkins,Adam Thielen,Stefon Diggs,Kyle Rudolph,Minnesota Vikings,Malcolm Brown,132.78,164.04
Jared Goff,Leonard Fournette,Joe Mixon,Julio Jones,DeAndre Hopkins,Emmanuel Sanders,George Kittle,Miami Dolphins,Gerald Everett,132.78,90.32
Lamar Jackson,Le'Veon Bell,Tevin Coleman,Michael Thomas,Cooper Kupp,Dede Westbrook,Travis Kelce,Cincinnati Bengals,Ted Ginn,132.77,116.54
Matt Ryan,Nick Chubb,Chris Thompson,DeAndre Hopkins,Tyreek Hill,D.J. Chark,Will Dissly,Denver Broncos,Keke Coutee,132.76,150.54
Jimmy Garoppolo,Dalvin Cook,Leonard Fournette,Larry Fitzgerald,Brandin Cooks,Jamison Crowder,Zach Ertz,Denver Broncos,George Kittle,132.76,132.92
Russell Wilson,Leonard Fournette,Chris Carson,DeAndre Hopkins,Robert Woods,D.K. Metcalf,Will Dissly,Jacksonville Jaguars,Devonta Freeman,132.76,144.8
Lamar Jackson,Dalvin Cook,Damien Williams,Amari Cooper,Will Fuller,Michael Gallup,Will Dissly,New York Jets,Robby Anderson,132.74,103.04
Carson Wentz,Nick Chubb,Le'Veon Bell,Stefon Diggs,Robert Woods,Courtland Sutton,Zach Ertz,Atlanta Falcons,Derrick Henry,132.72,147.14
Patrick Mahomes,Mark Ingram,Le'Veon Bell,Cooper Kupp,Odell Beckham Jr,D.J. Chark,Jared Cook,Denver Broncos,Ted Ginn,132.71,123.12
Gardner Minshew,Ezekiel Elliott,Leonard Fournette,Larry Fitzgerald,Will Fuller,Brandin Cooks,Austin Hooper,Minnesota Vikings,Mohamed Sanu,132.71,124.82
Patrick Mahomes,Ezekiel Elliott,Le'Veon Bell,Tyreek Hill,Tyler Lockett,Keke Coutee,Gerald Everett,San Francisco 49ers,Kenyan Drake,132.71,134.02
Matt Ryan,Leonard Fournette,Mark Ingram,Odell Beckham Jr,Calvin Ridley,Courtland Sutton,Will Dissly,Los Angeles Rams,Mohamed Sanu,132.69,125.54
Jimmy Garoppolo,Le'Veon Bell,Tevin Coleman,Cooper Kupp,Odell Beckham Jr,Will Fuller,Zach Ertz,Minnesota Vikings,Robert Woods,132.68,99.72
Patrick Mahomes,Matt Breida,Chris Thompson,Cooper Kupp,Tyler Lockett,Will Fuller,Travis Kelce,Arizona Cardinals,Robby Anderson,132.68,100.32
Jimmy Garoppolo,Nick Chubb,Le'Veon Bell,Julio Jones,Cooper Kupp,Courtland Sutton,Gerald Everett,Cincinnati Bengals,Chris Thompson,132.66,114.32
Deshaun Watson,Dalvin Cook,Kenyan Drake,Cooper Kupp,Stefon Diggs,Alshon Jeffery,Zach Ertz,Atlanta Falcons,Jamison Crowder,132.66,156.8
Lamar Jackson,Dalvin Cook,Leonard Fournette,DeAndre Hopkins,Terry McLaurin,Mohamed Sanu,Jeremy Sprinkle,Denver Broncos,Preston Williams,132.66,148.74
Russell Wilson,Alvin Kamara,Joe Mixon,Odell Beckham Jr,Jarvis Landry,Courtland Sutton,Zach Ertz,Atlanta Falcons,Austin Hooper,132.66,121.8
Deshaun Watson,Le'Veon Bell,Matt Breida,Tyreek Hill,Robert Woods,Dede Westbrook,Travis Kelce,Arizona Cardinals,Austin Hooper,132.64,134.4
Patrick Mahomes,Nick Chubb,Phillip Lindsay,DeAndre Hopkins,Tyler Lockett,Stefon Diggs,Jordan Akins,Minnesota Vikings,Kenyan Drake,132.64,173.92
Patrick Mahomes,Devonta Freeman,Damien Williams,Cooper Kupp,Adam Thielen,Terry McLaurin,George Kittle,New York Jets,Marquise Goodwin,132.62,134.82
Patrick Mahomes,Nick Chubb,Kenyan Drake,Amari Cooper,Tyreek Hill,Will Fuller,Jared Cook,Kansas City Chiefs,Courtland Sutton,132.62,131.72
Kyler Murray,David Johnson,Nick Chubb,Robert Woods,Brandin Cooks,Courtland Sutton,George Kittle,Cincinnati Bengals,Damien Williams,132.62,157.6
Patrick Mahomes,Chris Carson,Joe Mixon,Adam Thielen,Stefon Diggs,Nelson Agholor,George Kittle,Washington Redskins,Phillip Lindsay,132.6,174.82
Matt Ryan,Ezekiel Elliott,Alvin Kamara,Cooper Kupp,Robert Woods,Devante Parker,Tyler Higbee,Minnesota Vikings,Kenyan Drake,132.6,129.44
Kyler Murray,Alvin Kamara,Leonard Fournette,Adam Thielen,D.K. Metcalf,Keesean Johnson,Austin Hooper,Cincinnati Bengals,Le'Veon Bell,132.58,145.6
Patrick Mahomes,Dalvin Cook,Derrick Henry,Jarvis Landry,Robby Anderson,Keke Coutee,Travis Kelce,Jacksonville Jaguars,Chris Carson,132.58,125.22
Matt Ryan,Le'Veon Bell,Derrick Henry,Julio Jones,Cooper Kupp,Tyler Lockett,Charles Clay,San Francisco 49ers,Jamison Crowder,132.57,119.44
Kyler Murray,Alvin Kamara,Damien Williams,Amari Cooper,Larry Fitzgerald,Mohamed Sanu,Will Dissly,Washington Redskins,Preston Williams,132.57,89.6
Dak Prescott,Alvin Kamara,Leonard Fournette,Amari Cooper,Robert Woods,Mohamed Sanu,Zach Ertz,Minnesota Vikings,Jason Witten,132.57,92.52
Deshaun Watson,Nick Chubb,Leonard Fournette,Larry Fitzgerald,Will Fuller,Keke Coutee,Will Dissly,Washington Redskins,Joe Mixon,132.56,128.2
Patrick Mahomes,Derrick Henry,Duke Johnson,DeAndre Hopkins,Tyreek Hill,D.J. Chark,George Kittle,San Francisco 49ers,Mohamed Sanu,132.56,124.52
Matt Ryan,Dalvin Cook,Chris Thompson,Cooper Kupp,Amari Cooper,Brandin Cooks,Tyler Higbee,San Francisco 49ers,Courtland Sutton,132.55,91.64
Gardner Minshew,David Johnson,Le'Veon Bell,DeAndre Hopkins,Tyler Lockett,Tyler Boyd,Geoff Swaim,Kansas City Chiefs,D.J. Chark,132.54,93.22
Gardner Minshew,David Johnson,Le'Veon Bell,Cooper Kupp,Adam Thielen,Dede Westbrook,Jared Cook,Minnesota Vikings,Chris Carson,132.53,128.42
Patrick Mahomes,Derrick Henry,Carlos Hyde,DeAndre Hopkins,Tyler Lockett,Devante Parker,Travis Kelce,New York Jets,Zach Ertz,132.53,107.42
Russell Wilson,Leonard Fournette,Phillip Lindsay,Julio Jones,Larry Fitzgerald,Terry McLaurin,George Kittle,Jacksonville Jaguars,Keesean Johnson,132.52,157.6
Patrick Mahomes,Alvin Kamara,Nick Chubb,D.J. Chark,Brandin Cooks,Dede Westbrook,Jared Cook,Atlanta Falcons,Phillip Lindsay,132.51,116.32
Lamar Jackson,Ezekiel Elliott,Nick Chubb,Tyler Lockett,Terry McLaurin,Preston Williams,George Kittle,Arizona Cardinals,Trey Quinn,132.51,167.84
Russell Wilson,Dalvin Cook,Chris Carson,Cooper Kupp,Jarvis Landry,Dede Westbrook,Will Dissly,Arizona Cardinals,Emmanuel Sanders,132.51,93.8
Dak Prescott,Devonta Freeman,Damien Williams,Cooper Kupp,Robert Woods,Brandin Cooks,Travis Kelce,Arizona Cardinals,Phillip Lindsay,132.5,99.82
Patrick Mahomes,Chris Carson,Devonta Freeman,Adam Thielen,Will Fuller,Courtland Sutton,Travis Kelce,Cincinnati Bengals,Malcolm Brown,132.49,138.02
Kyler Murray,Alvin Kamara,Mark Ingram,Tyler Boyd,Larry Fitzgerald,Courtland Sutton,Austin Hooper,Jacksonville Jaguars,Devante Parker,132.49,136.8
Gardner Minshew,Le'Veon Bell,Phillip Lindsay,Julio Jones,Adam Thielen,Will Fuller,Travis Kelce,Arizona Cardinals,Keke Coutee,132.48,101.02
Matt Ryan,Dalvin Cook,Joe Mixon,Tyler Lockett,Jarvis Landry,D.K. Metcalf,Travis Kelce,Arizona Cardinals,Royce Freeman,132.47,107.34
Matt Ryan,David Johnson,Matt Breida,Amari Cooper,Calvin Ridley,Jarvis Landry,Zach Ertz,Kansas City Chiefs,Mohamed Sanu,132.43,114.44
Russell Wilson,David Johnson,Kenyan Drake,DeAndre Hopkins,Odell Beckham Jr,Tyler Boyd,Will Dissly,New York Jets,Mohamed Sanu,132.41,116.6
Kyler Murray,Nick Chubb,Leonard Fournette,Julio Jones,Jarvis Landry,Trey Quinn,Austin Hooper,Minnesota Vikings,Mark Andrews,132.41,166.3
Lamar Jackson,Leonard Fournette,Le'Veon Bell,Michael Thomas,Will Fuller,Auden Tate,Zach Ertz,Cleveland Browns,Tyler Eifert,132.41,119.84
Lamar Jackson,Dalvin Cook,Alvin Kamara,Cooper Kupp,Deebo Samuel,Jamison Crowder,Tyler Higbee,New York Jets,Leonard Fournette,132.4,111.34
Gardner Minshew,Leonard Fournette,Kenyan Drake,Julio Jones,Amari Cooper,Adam Thielen,Jared Cook,Washington Redskins,D.J. Chark,132.39,107.22
Jared Goff,Phillip Lindsay,Malcolm Brown,DeAndre Hopkins,Odell Beckham Jr,Larry Fitzgerald,George Kittle,Washington Redskins,Robert Woods,132.38,109.02
Dak Prescott,David Johnson,Le'Veon Bell,Odell Beckham Jr,Brandin Cooks,Deebo Samuel,George Kittle,Minnesota Vikings,Joe Mixon,132.38,125.12
Jared Goff,Joe Mixon,Carlos Hyde,Julio Jones,Cooper Kupp,Robert Woods,Austin Hooper,Minnesota Vikings,D.J. Chark,132.37,110.12
Matt Ryan,Devonta Freeman,Joe Mixon,Tyreek Hill,Odell Beckham Jr,Terry McLaurin,Austin Hooper,Tennessee Titans,Mohamed Sanu,132.36,178.34
Russell Wilson,Le'Veon Bell,Carlos Hyde,DeAndre Hopkins,Larry Fitzgerald,Will Fuller,Travis Kelce,Atlanta Falcons,Trey Quinn,132.34,113.6
Matt Ryan,Alvin Kamara,Nick Chubb,Amari Cooper,Emmanuel Sanders,A.J. Brown,Zach Ertz,Tennessee Titans,Corey Davis,132.33,106.04
Lamar Jackson,Nick Chubb,Chris Carson,Michael Thomas,Robert Woods,Brandin Cooks,Gerald Everett,Tennessee Titans,Mohamed Sanu,132.33,138.94
Dak Prescott,Dalvin Cook,Nick Chubb,DeAndre Hopkins,Robby Anderson,Demaryius Thomas,George Kittle,San Francisco 49ers,Joe Mixon,132.32,154.92
Dak Prescott,Le'Veon Bell,Royce Freeman,DeAndre Hopkins,Amari Cooper,Adam Thielen,Ryan Griffin,Washington Redskins,Larry Fitzgerald,132.32,113.32
Patrick Mahomes,Ezekiel Elliott,Le'Veon Bell,Tyler Boyd,Will Fuller,Dede Westbrook,Darren Fells,Arizona Cardinals,Courtland Sutton,132.31,109.62
Andy Dalton,Leonard Fournette,Le'Veon Bell,Tyler Boyd,Larry Fitzgerald,Dede Westbrook,Travis Kelce,Kansas City Chiefs,Auden Tate,132.31,98.8
Matt Ryan,Ezekiel Elliott,Leonard Fournette,Michael Thomas,Jarvis Landry,Courtland Sutton,Noah Fant,Washington Redskins,A.J. Brown,132.3,134.04
Jared Goff,Dalvin Cook,Kenyan Drake,Julio Jones,Robert Woods,Brandin Cooks,Mark Andrews,Washington Redskins,Preston Williams,132.26,94.12
Deshaun Watson,Alvin Kamara,Le'Veon Bell,Michael Thomas,Larry Fitzgerald,D.J. Chark,Geoff Swaim,Atlanta Falcons,Devante Parker,132.26,106.7
Deshaun Watson,Dalvin Cook,Joe Mixon,DeAndre Hopkins,Adam Thielen,Mohamed Sanu,Jordan Akins,Washington Redskins,Kenyan Drake,132.26,120.7
Patrick Mahomes,Leonard Fournette,Carlos Hyde,Cooper Kupp,Tyreek Hill,Terry McLaurin,Austin Hooper,Washington Redskins,Jordan Akins,132.25,165.92
Jimmy Garoppolo,Leonard Fournette,Phillip Lindsay,Cooper Kupp,Tyler Boyd,Stefon Diggs,George Kittle,Cleveland Browns,Courtland Sutton,132.25,140.52
Russell Wilson,Chris Carson,Royce Freeman,Michael Thomas,Amari Cooper,Tyler Lockett,Austin Hooper,New York Jets,Jarvis Landry,132.24,137.7
Russell Wilson,Joe Mixon,Kenyan Drake,Cooper Kupp,Stefon Diggs,Robert Woods,Travis Kelce,San Francisco 49ers,George Kittle,132.23,148.7
Lamar Jackson,Nick Chubb,Le'Veon Bell,Adam Thielen,Tyler Boyd,Calvin Ridley,CJ Uzomah,Atlanta Falcons,Michael Gallup,132.23,123.14
Russell Wilson,Chris Carson,Miles Sanders,Julio Jones,Tyler Lockett,D.J. Chark,George Kittle,Washington Redskins,Will Dissly,132.23,149.2
Patrick Mahomes,Le'Veon Bell,Joe Mixon,DeAndre Hopkins,Michael Gallup,Brandin Cooks,Delanie Walker,Washington Redskins,Mecole Hardman,132.21,96.32
Kyler Murray,Alvin Kamara,Leonard Fournette,Larry Fitzgerald,Calvin Ridley,Emmanuel Sanders,Mark Andrews,Tennessee Titans,Kenyan Drake,132.18,123.8
Deshaun Watson,Leonard Fournette,Kenyan Drake,Julio Jones,Larry Fitzgerald,Dede Westbrook,Austin Hooper,Los Angeles Rams,D.K. Metcalf,132.18,152.2
Jared Goff,Le'Veon Bell,Matt Breida,Michael Thomas,DeAndre Hopkins,Robert Woods,Gerald Everett,Minnesota Vikings,Courtland Sutton,132.15,89.22
Matt Ryan,Dalvin Cook,Nick Chubb,Michael Thomas,Stefon Diggs,Trey Quinn,Zach Ertz,Jacksonville Jaguars,Dallas Goedert,132.15,171.64
Marcus Mariota,Dalvin Cook,Le'Veon Bell,Julio Jones,D.J. Chark,Courtland Sutton,Delanie Walker,Kansas City Chiefs,Joe Mixon,132.14,85.52
Lamar Jackson,Ezekiel Elliott,Alvin Kamara,Larry Fitzgerald,Jarvis Landry,Mohamed Sanu,George Kittle,Cincinnati Bengals,Keesean Johnson,132.14,135.64
Lamar Jackson,Ezekiel Elliott,Le'Veon Bell,Julio Jones,Adam Thielen,Devante Parker,Jeremy Sprinkle,Jacksonville Jaguars,Preston Williams,132.13,143.04
Lamar Jackson,Derrick Henry,Chris Carson,Julio Jones,Calvin Ridley,Michael Gallup,Will Dissly,Jacksonville Jaguars,Mohamed Sanu,132.13,125.14
Patrick Mahomes,Dalvin Cook,Leonard Fournette,Tyler Boyd,Alshon Jeffery,Jarvis Landry,Zach Ertz,Cincinnati Bengals,Dallas Goedert,132.12,113.42
Lamar Jackson,Alvin Kamara,Le'Veon Bell,Amari Cooper,Robert Woods,Jamison Crowder,Ryan Griffin,Los Angeles Rams,Chris Carson,132.12,131.94
Matt Ryan,Alvin Kamara,Damien Williams,DeAndre Hopkins,Robert Woods,Michael Gallup,Jason Witten,Denver Broncos,Robby Anderson,132.12,149.64
Patrick Mahomes,Nick Chubb,Damien Williams,Michael Thomas,Amari Cooper,Jamison Crowder,Zach Ertz,Cincinnati Bengals,Demaryius Thomas,132.12,124.32
Patrick Mahomes,Ezekiel Elliott,Miles Sanders,Julio Jones,Calvin Ridley,Jamison Crowder,Austin Hooper,Jacksonville Jaguars,Mark Andrews,132.11,171.32
Gardner Minshew,Nick Chubb,Le'Veon Bell,Michael Thomas,Adam Thielen,Mohamed Sanu,Zach Ertz,San Francisco 49ers,Chris Conley,132.1,109.72
Patrick Mahomes,Ezekiel Elliott,Nick Chubb,Courtland Sutton,Emmanuel Sanders,Mohamed Sanu,Noah Fant,Miami Dolphins,Mark Ingram,132.09,121.52
Deshaun Watson,Leonard Fournette,Phillip Lindsay,DeAndre Hopkins,Cooper Kupp,Amari Cooper,Darren Fells,Arizona Cardinals,Emmanuel Sanders,132.09,103.1
Deshaun Watson,Dalvin Cook,Royce Freeman,Michael Thomas,DeAndre Hopkins,Keke Coutee,George Kittle,New York Jets,Will Dissly,132.08,121.0
Lamar Jackson,Joe Mixon,Kenyan Drake,Michael Thomas,Tyler Lockett,Larry Fitzgerald,Mark Andrews,Washington Redskins,Auden Tate,132.08,134.14
