QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Philip Rivers,Christian McCaffrey,Saquon Barkley,Mike Evans,Christian Kirk,Mike Williams,Noah Fant,Cincinnati Bengals,Kaden Smith,130.45,111.1
Andy Dalton,Christian McCaffrey,Kenyan Drake,Davante Adams,Dede Westbrook,Auden Tate,George Kittle,Tampa Bay Buccaneers,Ryan Griffin,130.44,126.02
Aaron Rodgers,Saquon Barkley,Miles Sanders,Chris Godwin,Davante Adams,Tyler Boyd,Kaden Smith,Cleveland Browns,James Washington,130.43,155.52
Carson Wentz,Christian McCaffrey,Todd Gurley,D.J. Chark,Dede Westbrook,Chris Conley,Hunter Henry,New York Giants,Jonnu Smith,130.42,103.5
Jameis Winston,Christian McCaffrey,Le'Veon Bell,Jamison Crowder,Sammy Watkins,Tyrell Williams,Jack Doyle,Kansas City Chiefs,Zay Jones,130.41,87.02
Andy Dalton,Christian McCaffrey,Todd Gurley,Davante Adams,Sammy Watkins,Mecole Hardman,Darren Waller,New York Jets,Tyler Higbee,130.39,123.02
Philip Rivers,Christian McCaffrey,Ronald Jones II,Davante Adams,Mike Williams,Adam Humphries,Hunter Henry,Kansas City Chiefs,Phillip Lindsay,130.38,120.2
Carson Wentz,Leonard Fournette,Phillip Lindsay,Chris Godwin,Davante Adams,Tyler Boyd,Mike Gesicki,Baltimore Ravens,Alshon Jeffery,130.38,163.6
Patrick Mahomes,Aaron Jones,Miles Sanders,Chris Godwin,Cooper Kupp,Tyler Boyd,Tyler Eifert,New York Jets,Demaryius Thomas,130.37,102.0
Sam Darnold,Saquon Barkley,Le'Veon Bell,Jamison Crowder,Tyler Boyd,Diontae Johnson,George Kittle,Cleveland Browns,Phillip Lindsay,130.37,76.06
Jimmy Garoppolo,Christian McCaffrey,Saquon Barkley,Deebo Samuel,Sterling Shepard,Mike Williams,Mark Andrews,Philadelphia Eagles,Tyler Higbee,130.37,130.3
Lamar Jackson,Saquon Barkley,Aaron Jones,Keenan Allen,Courtland Sutton,Christian Kirk,Noah Fant,Cleveland Browns,Chris Conley,130.37,110.6
Jameis Winston,Saquon Barkley,Todd Gurley,D.J. Moore,D.J. Chark,Keenan Allen,Tyler Higbee,Baltimore Ravens,Chris Conley,130.36,132.82
Patrick Mahomes,Christian McCaffrey,Kenyan Drake,Chris Godwin,James Washington,Diontae Johnson,Mike Gesicki,Kansas City Chiefs,Tevin Jones,130.34,123.7
Patrick Mahomes,Saquon Barkley,Melvin Gordon,Tyreek Hill,Devante Parker,Demarcus Robinson,Jack Doyle,Cleveland Browns,Jamaal Williams,130.33,129.0
Patrick Mahomes,Christian McCaffrey,Saquon Barkley,D.J. Moore,Dede Westbrook,Kelvin Harmon,Noah Fant,Tampa Bay Buccaneers,Jeremy Sprinkle,130.31,127.6
Andy Dalton,Christian McCaffrey,Saquon Barkley,Brandin Cooks,Mike Williams,Demaryius Thomas,Ryan Griffin,Baltimore Ravens,Aaron Jones,130.29,96.52
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,Tyreek Hill,Deebo Samuel,Allen Hurns,Tyler Higbee,Jacksonville Jaguars,Foster Moreau,130.29,121.1
Nick Foles,Christian McCaffrey,Todd Gurley,D.J. Moore,Devante Parker,Chris Conley,OJ Howard,Arizona Cardinals,Phillip Lindsay,130.29,123.82
Patrick Mahomes,Aaron Jones,Kenyan Drake,D.J. Chark,Courtland Sutton,Tyler Boyd,Hunter Henry,New York Giants,Mike Williams,130.28,102.4
Lamar Jackson,Todd Gurley,Kenyan Drake,Chris Godwin,D.J. Chark,Tyler Boyd,OJ Howard,Kansas City Chiefs,Miles Sanders,130.27,137.1
Andy Dalton,Saquon Barkley,Aaron Jones,Mike Evans,D.J. Chark,Dede Westbrook,Greg Olsen,Indianapolis Colts,Phillip Lindsay,130.27,93.32
Ryan Tannehill,Christian McCaffrey,Le'Veon Bell,D.J. Moore,Sterling Shepard,Marcus Johnson,Jonnu Smith,Los Angeles Chargers,Miles Sanders,130.26,109.88
Nick Foles,Christian McCaffrey,Aaron Jones,Dede Westbrook,James Washington,Sterling Shepard,OJ Howard,Philadelphia Eagles,Miles Sanders,130.26,115.02
Patrick Mahomes,Leonard Fournette,Todd Gurley,Davante Adams,Jamison Crowder,Demarcus Robinson,Darren Waller,Indianapolis Colts,Mike Gesicki,130.26,131.2
Nick Foles,Christian McCaffrey,Saquon Barkley,Chris Godwin,Mike Evans,Cody Latimer,Jonnu Smith,Cleveland Browns,Tyler Eifert,130.23,64.52
Jared Goff,Christian McCaffrey,Aaron Jones,D.J. Moore,D.J. Chark,Robert Woods,Jack Doyle,New York Giants,Charles Clay,130.23,134.56
Lamar Jackson,Saquon Barkley,Aaron Jones,Jarvis Landry,Zach Pascal,Corey Davis,Travis Kelce,Indianapolis Colts,Jack Doyle,130.21,128.0
Jacoby Brissett,Christian McCaffrey,LeSean McCoy,D.J. Moore,Alshon Jeffery,Corey Davis,George Kittle,Green Bay Packers,Jack Doyle,130.18,133.76
Patrick Mahomes,Josh Jacobs,Todd Gurley,Chris Godwin,D.J. Moore,Zach Pascal,Jack Doyle,Kansas City Chiefs,Corey Davis,130.18,143.1
Patrick Mahomes,Aaron Jones,Ronald Jones II,Christian Kirk,Robert Woods,Larry Fitzgerald,Hunter Henry,Philadelphia Eagles,Phillip Lindsay,130.18,90.7
Lamar Jackson,Christian McCaffrey,Jamaal Williams,Davante Adams,Tyler Boyd,Demarcus Robinson,Darren Waller,Carolina Panthers,Foster Moreau,130.16,124.0
Jameis Winston,Aaron Jones,Miles Sanders,Chris Godwin,Mike Evans,James Washington,Jack Doyle,Green Bay Packers,Phillip Lindsay,130.16,121.22
Patrick Mahomes,Christian McCaffrey,Todd Gurley,Jarvis Landry,Demarcus Robinson,Zay Jones,George Kittle,Denver Broncos,Tyler Eifert,130.15,85.8
Carson Wentz,Christian McCaffrey,Melvin Gordon,Davante Adams,Sterling Shepard,Diontae Johnson,Hunter Henry,Miami Dolphins,Cody Latimer,130.14,111.4
Lamar Jackson,Saquon Barkley,Phillip Lindsay,Courtland Sutton,Devante Parker,Tyler Boyd,Zach Ertz,Baltimore Ravens,Dallas Goedert,130.13,153.2
Jared Goff,Christian McCaffrey,Le'Veon Bell,Davante Adams,Christian Kirk,Brandin Cooks,Kaden Smith,Washington Redskins,Tim Patrick,130.13,113.96
Jacoby Brissett,Christian McCaffrey,Leonard Fournette,Odell Beckham Jr,Robert Woods,Chris Conley,Jack Doyle,Baltimore Ravens,Jonnu Smith,130.13,130.06
Jameis Winston,Christian McCaffrey,Ronald Jones II,Chris Godwin,Alshon Jeffery,Dede Westbrook,Noah Fant,Baltimore Ravens,Auden Tate,130.12,108.52
Patrick Mahomes,Christian McCaffrey,Le'Veon Bell,Courtland Sutton,Albert Wilson,JJ Arcega-Whiteside,Mike Gesicki,Jacksonville Jaguars,Ronald Jones II,130.12,118.3
Jared Goff,Christian McCaffrey,Leonard Fournette,Zach Pascal,Corey Davis,Auden Tate,Jonnu Smith,Green Bay Packers,Aaron Jones,130.11,117.16
Lamar Jackson,Melvin Gordon,Jonathan Williams,Mike Evans,D.J. Chark,Dede Westbrook,Travis Kelce,Los Angeles Chargers,Tyler Higbee,130.1,120.5
Patrick Mahomes,Christian McCaffrey,Mark Ingram,Tyler Boyd,Marquise Brown,Willie Snead,George Kittle,New York Giants,Noah Fant,130.1,69.0
Ryan Fitzpatrick,Christian McCaffrey,Saquon Barkley,Devante Parker,Diontae Johnson,Allen Hurns,Jonnu Smith,Carolina Panthers,Miles Sanders,130.1,140.3
Philip Rivers,Christian McCaffrey,Saquon Barkley,Courtland Sutton,Corey Davis,Auden Tate,Hunter Henry,Philadelphia Eagles,Mike Gesicki,130.09,109.5
Aaron Rodgers,Leonard Fournette,Mark Ingram,Davante Adams,D.J. Chark,Jamison Crowder,Jack Doyle,Cleveland Browns,Sterling Shepard,130.09,124.62
Philip Rivers,Christian McCaffrey,Aaron Jones,Keenan Allen,Mike Williams,Auden Tate,Greg Olsen,Cleveland Browns,Jonathan Williams,130.08,103.7
Patrick Mahomes,Christian McCaffrey,Le'Veon Bell,Davante Adams,Allen Hurns,Allen Lazard,Jimmy Graham,Oakland Raiders,Benny Snell Jr.,130.08,116.7
Patrick Mahomes,Saquon Barkley,Ronald Jones II,Keenan Allen,Mike Williams,Demaryius Thomas,George Kittle,Pittsburgh Steelers,Hunter Henry,130.08,98.0
Patrick Mahomes,Ronald Jones II,Nyheim Hines,Davante Adams,Mike Evans,Christian Kirk,Darren Waller,Baltimore Ravens,Sammy Watkins,130.06,98.3
Ryan Fitzpatrick,Christian McCaffrey,Phillip Lindsay,Davante Adams,Christian Kirk,Alshon Jeffery,Greg Olsen,Cleveland Browns,Allen Hurns,130.05,134.1
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,D.J. Chark,Terry McLaurin,Curtis Samuel,Dallas Goedert,Cleveland Browns,Jeremy Sprinkle,130.05,101.6
Andy Dalton,Christian McCaffrey,Jonathan Williams,Odell Beckham Jr,Jamison Crowder,Auden Tate,Darren Waller,Cincinnati Bengals,Phillip Lindsay,130.04,95.52
Nick Foles,Christian McCaffrey,Kenyan Drake,Tyler Boyd,Alshon Jeffery,Robby Anderson,George Kittle,Indianapolis Colts,Demaryius Thomas,130.03,111.72
Patrick Mahomes,Aaron Jones,LeSean McCoy,Chris Godwin,Mike Evans,D.J. Chark,Noah Fant,Miami Dolphins,Allen Hurns,130.02,74.4
Aaron Rodgers,Christian McCaffrey,Leonard Fournette,Devante Parker,Deebo Samuel,Nelson Agholor,Dallas Goedert,Kansas City Chiefs,Jack Doyle,130.02,176.42
Kyler Murray,Christian McCaffrey,Melvin Gordon,Mike Evans,D.J. Chark,Marcus Johnson,Jack Doyle,Green Bay Packers,Jonnu Smith,130.02,101.32
Jameis Winston,Christian McCaffrey,Kenyan Drake,Keenan Allen,Tyler Boyd,Auden Tate,Darren Waller,Green Bay Packers,Tyler Eifert,130.02,114.52
Patrick Mahomes,Melvin Gordon,Miles Sanders,Chris Godwin,Devante Parker,Auden Tate,Zach Ertz,Kansas City Chiefs,Dallas Goedert,130.02,149.5
Lamar Jackson,Christian McCaffrey,Aaron Jones,Mike Evans,Devante Parker,Deebo Samuel,Noah Fant,Oakland Raiders,Hayden Hurst,130.01,118.5
Lamar Jackson,Kenyan Drake,Miles Sanders,Davante Adams,D.J. Moore,Marquise Brown,George Kittle,Indianapolis Colts,Mike Gesicki,130.0,130.9
Carson Wentz,Le'Veon Bell,Aaron Jones,Davante Adams,Devante Parker,Allen Hurns,George Kittle,Arizona Cardinals,Phillip Lindsay,129.99,127.4
Carson Wentz,Christian McCaffrey,Melvin Gordon,D.J. Chark,Jamison Crowder,Robert Woods,Tyler Eifert,Denver Broncos,Auden Tate,129.98,122.1
Patrick Mahomes,Christian McCaffrey,Todd Gurley,Jamison Crowder,Alshon Jeffery,Robby Anderson,Greg Olsen,Oakland Raiders,Alex Erickson,129.97,119.1
Ryan Fitzpatrick,Christian McCaffrey,Saquon Barkley,Cooper Kupp,Davante Adams,JJ Arcega-Whiteside,Mike Gesicki,Arizona Cardinals,Jack Doyle,129.95,152.1
Lamar Jackson,Christian McCaffrey,Miles Sanders,D.J. Moore,Terry McLaurin,Kelvin Harmon,Kaden Smith,Denver Broncos,Ronald Jones II,129.95,116.9
Patrick Mahomes,Le'Veon Bell,Kenyan Drake,Tyreek Hill,Sammy Watkins,Dede Westbrook,Dallas Goedert,Los Angeles Chargers,Jack Doyle,129.94,100.3
Lamar Jackson,Christian McCaffrey,Ronald Jones II,Chris Conley,Allen Hurns,Zay Jones,Travis Kelce,Cleveland Browns,Darren Waller,129.94,101.7
Patrick Mahomes,Leonard Fournette,Austin Ekeler,Odell Beckham Jr,D.J. Chark,Robert Woods,Tyler Higbee,Denver Broncos,Larry Fitzgerald,129.94,146.4
Andy Dalton,Christian McCaffrey,Melvin Gordon,Christian Kirk,Jamison Crowder,Dede Westbrook,Hunter Henry,Kansas City Chiefs,Demaryius Thomas,129.94,98.92
Patrick Mahomes,Leonard Fournette,Le'Veon Bell,Devante Parker,Alshon Jeffery,Chris Conley,Mark Andrews,Baltimore Ravens,Allen Hurns,129.93,154.9
Lamar Jackson,Christian McCaffrey,Aaron Jones,Jamison Crowder,Chris Conley,Albert Wilson,Dallas Goedert,Carolina Panthers,Mike Gesicki,129.9,111.9
Sam Darnold,Christian McCaffrey,Melvin Gordon,Cooper Kupp,Devante Parker,Auden Tate,Ryan Griffin,Cincinnati Bengals,Jack Doyle,129.88,147.96
Daniel Jones,Christian McCaffrey,Saquon Barkley,Devante Parker,Tyler Boyd,Allen Lazard,George Kittle,Washington Redskins,Cody Latimer,129.88,139.7
Lamar Jackson,Le'Veon Bell,Kenyan Drake,Davante Adams,Darius Slayton,Sterling Shepard,Darren Waller,Washington Redskins,Phillip Lindsay,129.88,132.1
Kyler Murray,Le'Veon Bell,Josh Jacobs,Cooper Kupp,Mike Evans,Tyler Boyd,Tyler Higbee,Cleveland Browns,Sterling Shepard,129.87,126.82
Lamar Jackson,Aaron Jones,Miles Sanders,Mike Evans,D.J. Moore,Dede Westbrook,Darren Waller,Miami Dolphins,Chris Conley,129.86,135.1
Nick Foles,Christian McCaffrey,Le'Veon Bell,Keenan Allen,Mike Williams,Demaryius Thomas,Noah Fant,Oakland Raiders,Todd Gurley,129.85,92.72
Sam Darnold,Christian McCaffrey,Saquon Barkley,D.J. Moore,James Washington,Demaryius Thomas,Tyler Eifert,Kansas City Chiefs,Ronald Jones II,129.83,113.76
Patrick Mahomes,Christian McCaffrey,Saquon Barkley,Marquise Brown,Kendrick Bourne,Cody Latimer,Hayden Hurst,Los Angeles Chargers,Le'Veon Bell,129.81,82.6
Derek Carr,Christian McCaffrey,Jonathan Williams,Davante Adams,Jarvis Landry,Zay Jones,Darren Waller,Baltimore Ravens,Jack Doyle,129.81,119.98
Carson Wentz,Christian McCaffrey,Todd Gurley,Odell Beckham Jr,Jarvis Landry,Demaryius Thomas,Vance McDonald,Miami Dolphins,Phillip Lindsay,129.81,106.2
Kyler Murray,Christian McCaffrey,Kenyan Drake,Jarvis Landry,Christian Kirk,Robert Woods,Noah Fant,Cleveland Browns,Mike Gesicki,129.8,115.12
Carson Wentz,Christian McCaffrey,Melvin Gordon,Mike Evans,Keenan Allen,Tim Patrick,Noah Fant,Cleveland Browns,Jamaal Williams,129.8,102.9
Patrick Mahomes,Christian McCaffrey,Le'Veon Bell,Sammy Watkins,Tim Patrick,Keelan Doss,George Kittle,Baltimore Ravens,Derrius Guice,129.79,90.6
Patrick Mahomes,Leonard Fournette,Todd Gurley,Tyreek Hill,D.J. Moore,Zay Jones,Tyler Higbee,Arizona Cardinals,Jamaal Williams,129.78,126.2
Daniel Jones,Saquon Barkley,Miles Sanders,Davante Adams,D.J. Chark,Robert Woods,Noah Fant,Carolina Panthers,Sterling Shepard,129.78,132.0
Aaron Rodgers,Christian McCaffrey,Jonathan Williams,D.J. Chark,Robert Woods,Sterling Shepard,Kaden Smith,Washington Redskins,Ronald Jones II,129.78,126.52
Patrick Mahomes,Christian McCaffrey,Mark Ingram,Davante Adams,Corey Davis,Chester Rogers,Hunter Henry,Green Bay Packers,Mo Alie-Cox,129.78,85.6
Lamar Jackson,Christian McCaffrey,LeSean McCoy,Mike Evans,A.J. Brown,Zach Pascal,Greg Olsen,Indianapolis Colts,Jonnu Smith,129.76,109.4
Carson Wentz,Christian McCaffrey,Miles Sanders,Mike Evans,Dede Westbrook,Mike Williams,George Kittle,Washington Redskins,Nick O'Leary,129.76,131.1
Nick Foles,Leonard Fournette,Saquon Barkley,Chris Godwin,D.J. Chark,Auden Tate,Tyler Higbee,Arizona Cardinals,Melvin Gordon,129.76,99.62
Jared Goff,Christian McCaffrey,Melvin Gordon,Tyler Boyd,Robert Woods,Larry Fitzgerald,Vance McDonald,Kansas City Chiefs,Sterling Shepard,129.74,157.96
Andy Dalton,Christian McCaffrey,Leonard Fournette,Davante Adams,Darius Slayton,Curtis Samuel,Noah Fant,Pittsburgh Steelers,Kaden Smith,129.74,127.42
Lamar Jackson,Aaron Jones,Todd Gurley,Tyler Boyd,Marquise Brown,Sterling Shepard,George Kittle,Cincinnati Bengals,Ronald Jones II,129.74,100.1
Devlin Hodges,Christian McCaffrey,Aaron Jones,Mike Evans,James Washington,Diontae Johnson,Darren Waller,Indianapolis Colts,Tyler Higbee,129.73,129.18
Sam Darnold,Christian McCaffrey,Aaron Jones,Robert Woods,Alex Erickson,Auden Tate,Hunter Henry,Miami Dolphins,Miles Sanders,129.71,110.16
Jameis Winston,Leonard Fournette,Le'Veon Bell,Mike Evans,D.J. Chark,Alshon Jeffery,George Kittle,Oakland Raiders,Tyler Higbee,129.71,118.32
Patrick Mahomes,Christian McCaffrey,Austin Ekeler,Christian Kirk,Larry Fitzgerald,James Washington,Charles Clay,Los Angeles Chargers,Sterling Shepard,129.71,114.3
Patrick Mahomes,Le'Veon Bell,Austin Ekeler,Jarvis Landry,Sammy Watkins,Sterling Shepard,Darren Waller,Philadelphia Eagles,Auden Tate,129.71,105.1
Carson Wentz,Christian McCaffrey,Leonard Fournette,D.J. Moore,Albert Wilson,JJ Arcega-Whiteside,Jack Doyle,Washington Redskins,Todd Gurley,129.7,151.5
Patrick Mahomes,Christian McCaffrey,Saquon Barkley,Jamison Crowder,A.J. Brown,Zach Pascal,Mike Gesicki,Cincinnati Bengals,Anthony Firkser,129.69,119.5
Baker Mayfield,Christian McCaffrey,Melvin Gordon,Jarvis Landry,Tyler Boyd,Mike Williams,Jack Doyle,Cleveland Browns,Diontae Johnson,129.69,117.84
Kyler Murray,Christian McCaffrey,Saquon Barkley,Jarvis Landry,Corey Davis,Andy Isabella,Tyler Higbee,Kansas City Chiefs,Josh Jacobs,129.69,123.02
Patrick Mahomes,Aaron Jones,Melvin Gordon,Chris Godwin,Dede Westbrook,Chris Conley,Hunter Henry,Baltimore Ravens,Mike Gesicki,129.68,106.2
Kyler Murray,Christian McCaffrey,Aaron Jones,Chris Godwin,Sterling Shepard,Cody Latimer,George Kittle,Oakland Raiders,Kaden Smith,129.67,82.32
Philip Rivers,Saquon Barkley,Miles Sanders,Mike Evans,Keenan Allen,Tyler Boyd,Hunter Henry,New York Jets,Jack Doyle,129.67,122.9
Kyler Murray,Christian McCaffrey,Leonard Fournette,Tyler Boyd,Mike Williams,Tim Patrick,Hunter Henry,Los Angeles Chargers,Mike Gesicki,129.66,110.12
Jared Goff,Christian McCaffrey,LeSean McCoy,Courtland Sutton,Devante Parker,Chris Conley,Hunter Henry,Indianapolis Colts,Noah Fant,129.66,141.66
Patrick Mahomes,Phillip Lindsay,Jamaal Williams,Tyreek Hill,Jarvis Landry,Sammy Watkins,George Kittle,Kansas City Chiefs,Demaryius Thomas,129.65,91.8
Ryan Fitzpatrick,Christian McCaffrey,Le'Veon Bell,Devante Parker,Robert Woods,Sterling Shepard,Darren Waller,Oakland Raiders,Mike Gesicki,129.65,181.7
Lamar Jackson,Saquon Barkley,Le'Veon Bell,Mike Evans,Alshon Jeffery,Albert Wilson,Dallas Goedert,Denver Broncos,Miles Sanders,129.64,145.9
Lamar Jackson,Miles Sanders,LeSean McCoy,Tyreek Hill,Davante Adams,Zay Jones,Travis Kelce,Green Bay Packers,Tyler Higbee,129.63,148.4
Lamar Jackson,Christian McCaffrey,Leonard Fournette,Davante Adams,Marquise Brown,Marcus Johnson,Dallas Goedert,Baltimore Ravens,Hayden Hurst,129.63,121.3
Carson Wentz,Le'Veon Bell,Aaron Jones,Cooper Kupp,Christian Kirk,Tyler Boyd,Jack Doyle,Denver Broncos,Robert Woods,129.63,147.4
Carson Wentz,Leonard Fournette,Todd Gurley,Devante Parker,Alshon Jeffery,Sterling Shepard,Travis Kelce,New York Giants,Miles Sanders,129.62,182.1
Jared Goff,Christian McCaffrey,Miles Sanders,Odell Beckham Jr,Jarvis Landry,Diontae Johnson,Tyler Eifert,Kansas City Chiefs,LeSean McCoy,129.59,124.46
Aaron Rodgers,Christian McCaffrey,Ronald Jones II,Mike Evans,Christian Kirk,Zach Pascal,Jack Doyle,Jacksonville Jaguars,Corey Davis,129.58,112.22
Patrick Mahomes,Nick Chubb,Josh Jacobs,Davante Adams,Sterling Shepard,Allen Lazard,George Kittle,Philadelphia Eagles,Tyler Higbee,129.58,132.6
Aaron Rodgers,Christian McCaffrey,Phillip Lindsay,Cooper Kupp,Jamison Crowder,Sterling Shepard,Mike Gesicki,Los Angeles Chargers,Allen Lazard,129.58,132.02
Lamar Jackson,Leonard Fournette,Phillip Lindsay,Davante Adams,D.J. Chark,Christian Kirk,Charles Clay,Los Angeles Chargers,Robert Woods,129.57,130.1
Jared Goff,Christian McCaffrey,Josh Jacobs,Davante Adams,Larry Fitzgerald,Demaryius Thomas,Tyler Higbee,Los Angeles Rams,Ronald Jones II,129.57,145.36
Lamar Jackson,Christian McCaffrey,Nyheim Hines,D.J. Moore,Devante Parker,Jamison Crowder,Ryan Griffin,Indianapolis Colts,Tyler Eifert,129.57,134.6
Kyler Murray,Christian McCaffrey,Leonard Fournette,Davante Adams,Larry Fitzgerald,Diontae Johnson,Charles Clay,Cleveland Browns,Auden Tate,129.56,109.22
Lamar Jackson,Le'Veon Bell,Aaron Jones,Mike Evans,Jarvis Landry,Diontae Johnson,Vance McDonald,Cincinnati Bengals,Phillip Lindsay,129.55,98.4
Ryan Tannehill,Christian McCaffrey,Saquon Barkley,Odell Beckham Jr,A.J. Brown,Marcus Johnson,Tyler Higbee,Carolina Panthers,Phillip Lindsay,129.55,111.28
Nick Foles,Christian McCaffrey,Saquon Barkley,D.J. Moore,Zach Pascal,Adam Humphries,Dallas Goedert,New York Jets,Jack Doyle,129.55,115.02
Patrick Mahomes,Christian McCaffrey,Nyheim Hines,Mike Evans,Jarvis Landry,Sterling Shepard,Jimmy Graham,Tampa Bay Buccaneers,Cody Latimer,129.53,115.5
Patrick Mahomes,Christian McCaffrey,Melvin Gordon,Devante Parker,Robert Woods,Mecole Hardman,Hunter Henry,New York Giants,Foster Moreau,129.52,126.2
Derek Carr,Christian McCaffrey,Leonard Fournette,Courtland Sutton,Tyrell Williams,Auden Tate,Darren Waller,Indianapolis Colts,Kaden Smith,129.52,124.78
Patrick Mahomes,Le'Veon Bell,Phillip Lindsay,Jarvis Landry,Courtland Sutton,Dede Westbrook,Travis Kelce,Green Bay Packers,Foster Moreau,129.51,121.9
Patrick Mahomes,Christian McCaffrey,Jamaal Williams,D.J. Moore,Jamison Crowder,Curtis Samuel,Jonnu Smith,Philadelphia Eagles,Trey Quinn,129.49,88.9
Nick Foles,Christian McCaffrey,Austin Ekeler,Mike Evans,Jarvis Landry,Sammy Watkins,Jack Doyle,Los Angeles Chargers,OJ Howard,129.49,90.22
Jameis Winston,Christian McCaffrey,Le'Veon Bell,D.J. Moore,Alshon Jeffery,Allen Hurns,Mike Gesicki,New York Giants,Jamaal Williams,129.49,125.42
Lamar Jackson,Leonard Fournette,Miles Sanders,Chris Godwin,Jamison Crowder,Robby Anderson,Ryan Griffin,Cleveland Browns,Phillip Lindsay,129.48,119.0
Patrick Mahomes,Leonard Fournette,Saquon Barkley,Curtis Samuel,Robby Anderson,Demaryius Thomas,Ryan Griffin,Denver Broncos,Le'Veon Bell,129.48,120.7
Lamar Jackson,Christian McCaffrey,LeSean McCoy,Jarvis Landry,Marquise Brown,Robby Anderson,George Kittle,Miami Dolphins,Cody Latimer,129.47,102.0
Andy Dalton,Christian McCaffrey,Leonard Fournette,Tyler Boyd,Robert Woods,Diontae Johnson,CJ Uzomah,Arizona Cardinals,Aaron Jones,129.45,109.92
Patrick Mahomes,Christian McCaffrey,Leonard Fournette,Mike Evans,Mike Williams,Breshad Perriman,Jonnu Smith,Pittsburgh Steelers,OJ Howard,129.45,123.6
Patrick Mahomes,Todd Gurley,Jonathan Williams,Cooper Kupp,Devante Parker,Tyrell Williams,Darren Waller,Cleveland Browns,Chris Conley,129.44,133.5
Patrick Mahomes,Saquon Barkley,Joe Mixon,Tyreek Hill,Tyrell Williams,Diontae Johnson,George Kittle,New York Giants,Tyler Higbee,129.41,96.2
Patrick Mahomes,Christian McCaffrey,Benny Snell Jr.,Dede Westbrook,Demaryius Thomas,Kendrick Bourne,George Kittle,Green Bay Packers,Mark Andrews,129.4,109.3
Kyler Murray,Le'Veon Bell,Miles Sanders,Cooper Kupp,Christian Kirk,Auden Tate,George Kittle,Jacksonville Jaguars,Phillip Lindsay,129.4,101.52
Patrick Mahomes,Saquon Barkley,Miles Sanders,Tyreek Hill,Corey Davis,Demaryius Thomas,Travis Kelce,Los Angeles Rams,Kaden Smith,129.39,119.2
Patrick Mahomes,Aaron Jones,Jonathan Williams,Davante Adams,Keenan Allen,Robert Woods,Darren Waller,Green Bay Packers,Foster Moreau,129.39,139.0
Kyler Murray,Leonard Fournette,Aaron Jones,Chris Godwin,Jarvis Landry,Robert Woods,Jack Doyle,Philadelphia Eagles,Tyler Higbee,129.39,142.32
Kyle Allen,Christian McCaffrey,Phillip Lindsay,D.J. Moore,Terry McLaurin,Auden Tate,Mark Andrews,Cleveland Browns,Jamaal Williams,129.39,113.02
Daniel Jones,Le'Veon Bell,Todd Gurley,Davante Adams,Courtland Sutton,Tyler Boyd,George Kittle,Green Bay Packers,Kaden Smith,129.39,131.5
Jameis Winston,Christian McCaffrey,Melvin Gordon,Devante Parker,Alshon Jeffery,Sterling Shepard,Dallas Goedert,Green Bay Packers,Demaryius Thomas,129.36,152.42
Patrick Mahomes,Saquon Barkley,Melvin Gordon,Cooper Kupp,Alshon Jeffery,Nelson Agholor,Mike Gesicki,Los Angeles Chargers,Miles Sanders,129.35,148.7
Patrick Mahomes,Kenyan Drake,Ronald Jones II,Cooper Kupp,Davante Adams,Robert Woods,Mike Gesicki,Pittsburgh Steelers,Brandin Cooks,129.33,139.8
Patrick Mahomes,Leonard Fournette,Austin Ekeler,Cooper Kupp,Mike Evans,Zach Pascal,Jack Doyle,Philadelphia Eagles,Adam Humphries,129.31,131.6
Jared Goff,Christian McCaffrey,Phillip Lindsay,Davante Adams,Keenan Allen,Cody Latimer,Jimmy Graham,Green Bay Packers,LeSean McCoy,129.3,127.46
Patrick Mahomes,Austin Ekeler,Ronald Jones II,Chris Godwin,D.J. Moore,Sammy Watkins,Travis Kelce,Miami Dolphins,Tyler Higbee,129.29,108.9
Lamar Jackson,Le'Veon Bell,Todd Gurley,D.J. Moore,Deebo Samuel,Auden Tate,George Kittle,New York Giants,Darren Waller,129.29,121.8
Patrick Mahomes,Leonard Fournette,Aaron Jones,Courtland Sutton,Corey Davis,Cody Latimer,Travis Kelce,Baltimore Ravens,Darren Waller,129.29,117.7
Derek Carr,Christian McCaffrey,Leonard Fournette,D.J. Chark,Sammy Watkins,Alshon Jeffery,Jack Doyle,Philadelphia Eagles,Foster Moreau,129.28,108.08
Jameis Winston,Christian McCaffrey,Phillip Lindsay,Tyler Boyd,Tyrell Williams,James Washington,Travis Kelce,Cleveland Browns,Foster Moreau,129.27,101.52
Patrick Mahomes,Leonard Fournette,Aaron Jones,Davante Adams,Allen Hurns,Albert Wilson,Dallas Goedert,Philadelphia Eagles,Kenyan Drake,129.26,107.4
Andy Dalton,Aaron Jones,Melvin Gordon,Chris Godwin,Davante Adams,Jamison Crowder,Tyler Higbee,Carolina Panthers,Tyler Boyd,129.24,119.22
Patrick Mahomes,Christian McCaffrey,Benny Snell Jr.,Odell Beckham Jr,Jarvis Landry,Courtland Sutton,Kaden Smith,Cleveland Browns,Tevin Jones,129.23,114.1
Sam Darnold,Christian McCaffrey,Mark Ingram,Mike Evans,Jarvis Landry,Auden Tate,Mike Gesicki,Indianapolis Colts,Demaryius Thomas,129.23,102.56
