QB,RB,RB,WR,WR,WR,TE,DST,FLEX,PROJ,ACTUAL
Cam Newton,Nick Chubb,Dalvin Cook,Mike Evans,Adam Thielen,D.J. Moore,Greg Olsen,Tennessee Titans,Mark Ingram,128.44,135.86
Matt Ryan,Joe Mixon,Dalvin Cook,Adam Thielen,Calvin Ridley,Dede Westbrook,Evan Engram,Dallas Cowboys,Austin Ekeler,128.44,177.16
Dak Prescott,Saquon Barkley,Christian McCaffrey,Tyler Lockett,Marvin Jones,D.K. Metcalf,Tyler Eifert,Atlanta Falcons,Dalvin Cook,128.43,174.2
Carson Wentz,Le'Veon Bell,Kerryon Johnson,Julio Jones,Chris Godwin,Marquise Goodwin,OJ Howard,Arizona Cardinals,Austin Ekeler,128.4,143.12
Jameis Winston,Le'Veon Bell,Nick Chubb,Brandin Cooks,Dede Westbrook,Marquise Goodwin,OJ Howard,Dallas Cowboys,Leonard Fournette,128.39,91.16
Philip Rivers,Saquon Barkley,Leonard Fournette,T.Y. Hilton,Mike Williams,Sterling Shepard,Mark Andrews,Seattle Seahawks,Dalvin Cook,128.38,173.82
Patrick Mahomes,Christian McCaffrey,Chris Carson,Sterling Shepard,Sammy Watkins,Larry Fitzgerald,Travis Kelce,New York Jets,Austin Hooper,128.37,236.02
Carson Wentz,Kerryon Johnson,Devonta Freeman,Adam Thielen,Robert Woods,Cooper Kupp,George Kittle,Dallas Cowboys,Curtis Samuel,128.36,108.42
Jameis Winston,Saquon Barkley,Chris Carson,Kenny Golladay,Michael Gallup,Marquise Goodwin,George Kittle,Philadelphia Eagles,Hunter Henry,128.36,122.06
Lamar Jackson,Christian McCaffrey,Leonard Fournette,Kenny Golladay,Tyler Boyd,Christian Kirk,T.J. Hockenson,Cleveland Browns,Kerryon Johnson,128.35,170.06
Russell Wilson,Christian McCaffrey,Nick Chubb,Chris Godwin,Tyler Boyd,Michael Gallup,Will Dissly,Seattle Seahawks,Leonard Fournette,128.34,155.0
Russell Wilson,Saquon Barkley,Chris Carson,Chris Godwin,Tyler Lockett,Sammy Watkins,Tyler Eifert,Philadelphia Eagles,Mark Ingram,128.34,172.4
Cam Newton,Christian McCaffrey,Austin Ekeler,Julio Jones,Robert Woods,Marvin Jones,Greg Olsen,Kansas City Chiefs,Matt Breida,128.34,150.66
Nick Foles,Christian McCaffrey,Joe Mixon,Adam Thielen,Dede Westbrook,D.J. Chark,Zach Ertz,Washington Redskins,Chris Carson,128.33,147.1
Carson Wentz,Christian McCaffrey,Dalvin Cook,Adam Thielen,Chris Godwin,Kendrick Bourne,OJ Howard,Baltimore Ravens,Kenyan Drake,128.32,156.32
Carson Wentz,Saquon Barkley,Devonta Freeman,Tyler Lockett,Alshon Jeffery,Cooper Kupp,Zach Ertz,Tampa Bay Buccaneers,Matt Breida,128.32,125.22
Carson Wentz,Christian McCaffrey,Nick Chubb,Tyreek Hill,Chris Godwin,Trey Quinn,Vernon Davis,Cleveland Browns,Kerryon Johnson,128.32,141.22
Jacoby Brissett,Christian McCaffrey,Leonard Fournette,Keenan Allen,Tyler Boyd,Mike Williams,Evan Engram,Tampa Bay Buccaneers,Devonta Freeman,128.32,172.0
Jimmy Garoppolo,Christian McCaffrey,Austin Ekeler,Mike Evans,Chris Godwin,Sterling Shepard,Hunter Henry,Buffalo Bills,Miles Sanders,128.31,149.74
Dak Prescott,Christian McCaffrey,Joe Mixon,Brandin Cooks,Robert Woods,Curtis Samuel,Delanie Walker,Carolina Panthers,Kerryon Johnson,128.3,149.4
Matt Ryan,Dalvin Cook,Mark Ingram,Julio Jones,Adam Thielen,Larry Fitzgerald,Zach Ertz,Cincinnati Bengals,Tevin Coleman,128.27,158.96
Patrick Mahomes,Dalvin Cook,Devonta Freeman,Brandin Cooks,Sammy Watkins,Christian Kirk,Travis Kelce,Cincinnati Bengals,Zach Ertz,128.27,158.72
Jimmy Garoppolo,Joe Mixon,Dalvin Cook,Tyler Lockett,Cooper Kupp,Dante Pettis,OJ Howard,Baltimore Ravens,Austin Ekeler,128.25,127.44
Philip Rivers,Christian McCaffrey,Dalvin Cook,Kenny Golladay,Tyler Boyd,Mike Williams,Jack Doyle,Buffalo Bills,Austin Ekeler,128.24,188.62
Philip Rivers,Nick Chubb,Dalvin Cook,Mike Evans,Keenan Allen,Michael Gallup,Jack Doyle,Los Angeles Chargers,Kerryon Johnson,128.24,141.52
Marcus Mariota,Saquon Barkley,Chris Carson,Odell Beckham Jr,Tyler Lockett,Christian Kirk,David Njoku,Miami Dolphins,Austin Ekeler,128.23,156.22
Lamar Jackson,Saquon Barkley,Christian McCaffrey,Dede Westbrook,Marquise Brown,Miles Boykin,Zach Ertz,Atlanta Falcons,Leonard Fournette,128.21,181.56
Lamar Jackson,Christian McCaffrey,Dalvin Cook,Brandin Cooks,D.J. Moore,Sammy Watkins,Gerald Everett,Dallas Cowboys,Kerryon Johnson,128.21,196.66
Lamar Jackson,Saquon Barkley,Dalvin Cook,Julio Jones,Stefon Diggs,Sammy Watkins,Austin Hooper,Miami Dolphins,Matt Breida,128.2,174.46
Kirk Cousins,Leonard Fournette,Dalvin Cook,Julio Jones,Amari Cooper,Calvin Ridley,David Njoku,Baltimore Ravens,Marvin Jones,128.2,149.52
Russell Wilson,Le'Veon Bell,Nick Chubb,Amari Cooper,Christian Kirk,Michael Gallup,Evan Engram,Philadelphia Eagles,Chris Carson,128.19,170.7
Dak Prescott,Saquon Barkley,Christian McCaffrey,Adam Thielen,Sterling Shepard,John Brown,Jason Witten,Seattle Seahawks,Matt Breida,128.18,181.2
Carson Wentz,Christian McCaffrey,Leonard Fournette,Tyreek Hill,Sammy Watkins,Larry Fitzgerald,Geoff Swaim,Dallas Cowboys,Austin Ekeler,128.18,219.62
Matt Ryan,Le'Veon Bell,Leonard Fournette,Odell Beckham Jr,Chris Godwin,Calvin Ridley,Austin Hooper,Miami Dolphins,Dalvin Cook,128.18,146.66
Russell Wilson,Saquon Barkley,Nick Chubb,Julio Jones,Larry Fitzgerald,Jaron Brown,Tyler Eifert,Los Angeles Chargers,Dalvin Cook,128.17,131.1
Kirk Cousins,Christian McCaffrey,Kerryon Johnson,Adam Thielen,Stefon Diggs,John Brown,Mark Andrews,Baltimore Ravens,Devonta Freeman,128.14,161.62
Carson Wentz,Le'Veon Bell,Nick Chubb,Mike Evans,Chris Godwin,Dante Pettis,Hunter Henry,Miami Dolphins,Devonta Freeman,128.13,95.62
Lamar Jackson,Nick Chubb,Chris Carson,Odell Beckham Jr,Mike Evans,Albert Wilson,Mark Andrews,Dallas Cowboys,Austin Ekeler,128.12,168.56
Dak Prescott,Christian McCaffrey,Devonta Freeman,Chris Godwin,Tyler Boyd,Marquise Goodwin,George Kittle,Cleveland Browns,Matt Breida,128.1,134.8
Nick Foles,Saquon Barkley,Dalvin Cook,Keenan Allen,Dede Westbrook,D.J. Chark,George Kittle,Tampa Bay Buccaneers,Mark Ingram,128.09,179.1
Kirk Cousins,Saquon Barkley,Leonard Fournette,Brandin Cooks,Robert Woods,D.J. Moore,Evan Engram,Tampa Bay Buccaneers,Matt Breida,128.06,131.02
Russell Wilson,Le'Veon Bell,Kerryon Johnson,Keenan Allen,T.Y. Hilton,Dede Westbrook,Hunter Henry,New York Jets,Mark Ingram,128.06,173.9
Dak Prescott,Christian McCaffrey,Nick Chubb,Brandin Cooks,Alshon Jeffery,DeSean Jackson,Vernon Davis,Philadelphia Eagles,Austin Ekeler,128.03,216.5
Patrick Mahomes,Le'Veon Bell,Kerryon Johnson,Robert Woods,Dede Westbrook,John Brown,Travis Kelce,Seattle Seahawks,Matt Breida,128.03,148.32
Jared Goff,Saquon Barkley,Nick Chubb,Robert Woods,Tyler Boyd,D.J. Moore,Mark Andrews,Carolina Panthers,Austin Ekeler,128.02,158.54
Carson Wentz,Saquon Barkley,Nick Chubb,Julio Jones,Robert Woods,Michael Gallup,Kyle Rudolph,Philadelphia Eagles,Austin Hooper,128.01,135.62
Patrick Mahomes,Joe Mixon,Leonard Fournette,Tyreek Hill,Sterling Shepard,Sammy Watkins,Hunter Henry,Los Angeles Chargers,Devonta Freeman,128.0,127.62
Jameis Winston,Le'Veon Bell,Dalvin Cook,Keenan Allen,Chris Godwin,Cole Beasley,OJ Howard,Los Angeles Chargers,Mark Ingram,128.0,148.76
Jared Goff,Saquon Barkley,Le'Veon Bell,D.J. Moore,Sterling Shepard,Curtis Samuel,Delanie Walker,Baltimore Ravens,Chris Carson,128.0,145.04
Jameis Winston,Christian McCaffrey,Chris Carson,Keenan Allen,Adam Thielen,Larry Fitzgerald,Hunter Henry,Tennessee Titans,Jack Doyle,127.99,187.86
Dak Prescott,Le'Veon Bell,Dalvin Cook,Adam Thielen,Dante Pettis,Marquise Goodwin,George Kittle,Dallas Cowboys,Kenyan Drake,127.99,129.4
Jacoby Brissett,Saquon Barkley,Kerryon Johnson,Odell Beckham Jr,Tyler Lockett,Mike Williams,Hunter Henry,Philadelphia Eagles,Miles Sanders,127.99,90.7
Patrick Mahomes,Saquon Barkley,Chris Carson,Mike Williams,Marvin Jones,D.J. Chark,Travis Kelce,Cincinnati Bengals,Austin Ekeler,127.98,175.92
Lamar Jackson,Kerryon Johnson,Kenyan Drake,Tyreek Hill,Dede Westbrook,Curtis Samuel,Travis Kelce,Philadelphia Eagles,Zach Ertz,127.97,97.16
Jacoby Brissett,Christian McCaffrey,Dalvin Cook,Keenan Allen,Brandin Cooks,Tyler Lockett,Jack Doyle,San Francisco 49ers,Mark Ingram,127.96,193.7
Lamar Jackson,Saquon Barkley,Christian McCaffrey,Brandin Cooks,Marvin Jones,Curtis Samuel,Greg Olsen,Philadelphia Eagles,Miles Sanders,127.95,137.76
Matt Ryan,Saquon Barkley,Leonard Fournette,Julio Jones,Calvin Ridley,Sterling Shepard,Hunter Henry,Kansas City Chiefs,Matt Breida,127.95,117.26
Nick Foles,Nick Chubb,Leonard Fournette,Adam Thielen,Cooper Kupp,Chris Conley,Travis Kelce,Baltimore Ravens,Chris Carson,127.95,127.3
Kirk Cousins,Leonard Fournette,Devonta Freeman,Mike Evans,Chris Godwin,Curtis Samuel,George Kittle,Seattle Seahawks,Mark Ingram,127.94,108.22
Matt Ryan,Saquon Barkley,Kerryon Johnson,Julio Jones,Dede Westbrook,Marvin Jones,Kyle Rudolph,Seattle Seahawks,Mark Ingram,127.93,129.66
Carson Wentz,Saquon Barkley,Kerryon Johnson,Julio Jones,Adam Thielen,Calvin Ridley,Greg Olsen,Washington Redskins,Miles Sanders,127.93,113.22
Kyler Murray,Le'Veon Bell,Kerryon Johnson,Odell Beckham Jr,Tyler Boyd,Jarvis Landry,Delanie Walker,Kansas City Chiefs,Austin Ekeler,127.93,164.02
Dak Prescott,Saquon Barkley,Leonard Fournette,Odell Beckham Jr,DeSean Jackson,Trey Quinn,Dallas Goedert,Baltimore Ravens,Dalvin Cook,127.93,181.1
Patrick Mahomes,Le'Veon Bell,Leonard Fournette,Brandin Cooks,Cooper Kupp,D.J. Moore,Mark Andrews,Los Angeles Chargers,Chris Carson,127.92,151.82
Jameis Winston,Saquon Barkley,Leonard Fournette,Mike Evans,Christian Kirk,Kendrick Bourne,Austin Hooper,Dallas Cowboys,Dalvin Cook,127.91,112.16
Patrick Mahomes,Dalvin Cook,Kerryon Johnson,Julio Jones,Sammy Watkins,Chris Conley,George Kittle,Buffalo Bills,Mark Ingram,127.91,203.22
Carson Wentz,Saquon Barkley,Dalvin Cook,Tyreek Hill,Adam Thielen,Mohamed Sanu,Kyle Rudolph,Detroit Lions,Matt Breida,127.9,116.72
Jared Goff,Nick Chubb,Dalvin Cook,Brandin Cooks,Robert Woods,Tyler Lockett,OJ Howard,Cleveland Browns,Miles Sanders,127.9,94.74
Kyler Murray,Saquon Barkley,Dalvin Cook,Keenan Allen,Amari Cooper,Curtis Samuel,Hunter Henry,Dallas Cowboys,Jack Doyle,127.9,155.62
Cam Newton,Le'Veon Bell,Dalvin Cook,Tyreek Hill,Dede Westbrook,Christian Kirk,Travis Kelce,Jacksonville Jaguars,Miles Sanders,127.9,99.76
Lamar Jackson,Dalvin Cook,Mark Ingram,Odell Beckham Jr,Robert Woods,Marquise Goodwin,George Kittle,Kansas City Chiefs,OJ Howard,127.89,148.26
Baker Mayfield,Le'Veon Bell,Dalvin Cook,Julio Jones,Tyreek Hill,Rashard Higgins,David Njoku,Tampa Bay Buccaneers,Austin Ekeler,127.88,155.5
Kyler Murray,Joe Mixon,Dalvin Cook,Odell Beckham Jr,Kenny Golladay,Marvin Jones,OJ Howard,Miami Dolphins,Devonta Freeman,127.88,104.92
Baker Mayfield,Christian McCaffrey,Nick Chubb,Keenan Allen,Christian Kirk,Adam Humphries,Delanie Walker,Detroit Lions,Dalvin Cook,127.87,169.5
Josh Allen,Christian McCaffrey,Kerryon Johnson,Adam Thielen,Jamison Crowder,Cole Beasley,Travis Kelce,Seattle Seahawks,Mark Ingram,127.87,170.16
Matthew Stafford,Saquon Barkley,Kerryon Johnson,Julio Jones,Kenny Golladay,Christian Kirk,Mark Andrews,Carolina Panthers,Chris Carson,127.87,157.2
Matt Ryan,Christian McCaffrey,Dalvin Cook,Julio Jones,Stefon Diggs,Rashard Higgins,Mark Andrews,Washington Redskins,Chris Carson,127.86,178.66
Cam Newton,Christian McCaffrey,Nick Chubb,Brandin Cooks,Robert Woods,Marquise Goodwin,Mark Andrews,Seattle Seahawks,Devonta Freeman,127.86,133.86
Jimmy Garoppolo,Le'Veon Bell,Leonard Fournette,Amari Cooper,Christian Kirk,Marquise Goodwin,George Kittle,Kansas City Chiefs,Kerryon Johnson,127.85,111.34
Jameis Winston,Le'Veon Bell,Dalvin Cook,Mike Evans,Sterling Shepard,Marquise Goodwin,Travis Kelce,Kansas City Chiefs,Chris Thompson,127.85,110.56
Jameis Winston,Christian McCaffrey,Le'Veon Bell,Dante Pettis,Mike Williams,Marquise Goodwin,David Njoku,Philadelphia Eagles,Austin Ekeler,127.84,141.56
Baker Mayfield,Saquon Barkley,Nick Chubb,Corey Davis,Christian Kirk,Rashard Higgins,Zach Ertz,Dallas Cowboys,Chris Carson,127.84,103.2
Jared Goff,Le'Veon Bell,Austin Ekeler,Brandin Cooks,Cooper Kupp,Christian Kirk,Zach Ertz,Seattle Seahawks,Mark Ingram,127.83,149.04
Marcus Mariota,Joe Mixon,Dalvin Cook,Odell Beckham Jr,Amari Cooper,Rashard Higgins,Zach Ertz,Cincinnati Bengals,Chris Carson,127.82,144.72
Jacoby Brissett,Nick Chubb,Kerryon Johnson,Keenan Allen,Amari Cooper,Kenny Golladay,Hunter Henry,Buffalo Bills,Chris Carson,127.79,150.3
Dak Prescott,Nick Chubb,Chris Carson,Odell Beckham Jr,Keenan Allen,Corey Davis,David Njoku,Baltimore Ravens,Matt Breida,127.78,146.7
Josh Allen,Christian McCaffrey,Nick Chubb,Tyler Lockett,Robby Anderson,Cole Beasley,George Kittle,Miami Dolphins,Chris Carson,127.77,138.46
Carson Wentz,Christian McCaffrey,Le'Veon Bell,Odell Beckham Jr,Adam Thielen,Christian Kirk,Kyle Rudolph,Jacksonville Jaguars,Austin Hooper,127.77,147.62
Patrick Mahomes,Le'Veon Bell,Leonard Fournette,Robert Woods,DeSean Jackson,Trey Quinn,Zach Ertz,Cleveland Browns,Austin Ekeler,127.76,184.02
Carson Wentz,Saquon Barkley,Nick Chubb,Keenan Allen,Tyler Boyd,Mike Williams,Jack Doyle,New York Jets,Matt Breida,127.76,133.62
Jameis Winston,Kerryon Johnson,Austin Ekeler,Brandin Cooks,Tyler Lockett,Christian Kirk,George Kittle,New York Jets,OJ Howard,127.75,122.96
Sam Darnold,Nick Chubb,Dalvin Cook,Julio Jones,John Brown,Jamison Crowder,Travis Kelce,Cleveland Browns,Austin Ekeler,127.75,172.4
Cam Newton,Christian McCaffrey,Chris Carson,Adam Thielen,Stefon Diggs,Sterling Shepard,Kyle Rudolph,Los Angeles Chargers,Miles Sanders,127.75,113.16
Patrick Mahomes,Christian McCaffrey,Joe Mixon,Adam Thielen,Devante Parker,Marquise Brown,Mark Andrews,Philadelphia Eagles,Dalvin Cook,127.74,195.22
Josh Allen,Saquon Barkley,Dalvin Cook,Tyler Lockett,Quincy Enunwa,Zay Jones,Travis Kelce,New York Jets,Chris Carson,127.74,139.46
Jameis Winston,Saquon Barkley,Leonard Fournette,Tyler Lockett,Calvin Ridley,Mohamed Sanu,Kyle Rudolph,Baltimore Ravens,Austin Ekeler,127.73,134.26
Kirk Cousins,Christian McCaffrey,Leonard Fournette,Calvin Ridley,Corey Davis,Mohamed Sanu,Zach Ertz,Philadelphia Eagles,Devonta Freeman,127.71,116.22
Jared Goff,Joe Mixon,Dalvin Cook,Odell Beckham Jr,Robert Woods,Sterling Shepard,Gerald Everett,New York Jets,Austin Ekeler,127.7,143.14
Carson Wentz,David Johnson,Le'Veon Bell,Adam Thielen,Alshon Jeffery,Dede Westbrook,Vernon Davis,Baltimore Ravens,Austin Ekeler,127.7,194.82
Russell Wilson,Christian McCaffrey,Dalvin Cook,Robert Woods,Chris Godwin,DeSean Jackson,Zach Ertz,Buffalo Bills,Vernon Davis,127.7,197.1
Jameis Winston,Christian McCaffrey,Nick Chubb,Adam Thielen,Jarvis Landry,Adam Humphries,David Njoku,Cincinnati Bengals,Leonard Fournette,127.68,126.06
Baker Mayfield,Joe Mixon,Dalvin Cook,Keenan Allen,Corey Davis,Rashard Higgins,Travis Kelce,Los Angeles Chargers,Devonta Freeman,127.66,99.9
Russell Wilson,David Johnson,Leonard Fournette,Odell Beckham Jr,Tyler Lockett,Sterling Shepard,Will Dissly,San Francisco 49ers,Chris Carson,127.65,144.6
Russell Wilson,Dalvin Cook,Austin Ekeler,Mike Evans,Tyler Boyd,John Ross,Zach Ertz,Baltimore Ravens,Kenyan Drake,127.65,170.0
Baker Mayfield,Christian McCaffrey,Leonard Fournette,Corey Davis,Dede Westbrook,Adam Humphries,George Kittle,Tampa Bay Buccaneers,Austin Ekeler,127.65,151.2
Lamar Jackson,Le'Veon Bell,Leonard Fournette,Chris Godwin,Dante Pettis,Marquise Goodwin,Travis Kelce,Atlanta Falcons,Chris Carson,127.65,126.66
Cam Newton,Nick Chubb,Leonard Fournette,Amari Cooper,Adam Thielen,Calvin Ridley,Austin Hooper,Dallas Cowboys,Devonta Freeman,127.65,114.36
Russell Wilson,Saquon Barkley,Leonard Fournette,Kenny Golladay,Marvin Jones,Christian Kirk,George Kittle,San Francisco 49ers,Matt Breida,127.64,128.6
Patrick Mahomes,Leonard Fournette,Matt Breida,Keenan Allen,Tyler Boyd,D.J. Chark,Travis Kelce,Los Angeles Chargers,Zach Ertz,127.63,141.82
Kirk Cousins,Le'Veon Bell,Kerryon Johnson,Tyreek Hill,Sammy Watkins,D.J. Chark,Zach Ertz,Baltimore Ravens,Chris Carson,127.62,175.62
Kirk Cousins,Saquon Barkley,Kerryon Johnson,Odell Beckham Jr,Robert Woods,Rashard Higgins,Delanie Walker,New York Jets,Devonta Freeman,127.62,126.32
Jimmy Garoppolo,Saquon Barkley,Joe Mixon,Tyreek Hill,Dede Westbrook,Curtis Samuel,Geoff Swaim,Los Angeles Chargers,Dalvin Cook,127.61,97.24
Dak Prescott,Saquon Barkley,Joe Mixon,Julio Jones,Adam Thielen,Trey Quinn,Hunter Henry,Los Angeles Chargers,Kyle Rudolph,127.59,114.7
Andy Dalton,Christian McCaffrey,Le'Veon Bell,Tyler Lockett,Tyler Boyd,D.J. Moore,David Njoku,Carolina Panthers,Dalvin Cook,127.58,180.82
Josh Allen,Le'Veon Bell,Leonard Fournette,Amari Cooper,Robby Anderson,Quincy Enunwa,Zach Ertz,Los Angeles Chargers,Dalvin Cook,127.57,127.46
Patrick Mahomes,Saquon Barkley,Leonard Fournette,Tyreek Hill,Jarvis Landry,Chris Conley,Greg Olsen,San Francisco 49ers,Dalvin Cook,127.55,164.72
Russell Wilson,Joe Mixon,Devonta Freeman,Robert Woods,Tyler Lockett,Tyler Boyd,Zach Ertz,Jacksonville Jaguars,Mark Ingram,127.54,99.8
Kyler Murray,David Johnson,Dalvin Cook,Tyler Lockett,Tyler Boyd,Jaron Brown,George Kittle,New York Jets,Zach Ertz,127.53,147.82
Jimmy Garoppolo,Christian McCaffrey,Chris Carson,Mike Evans,Tyler Boyd,Dante Pettis,Delanie Walker,Cincinnati Bengals,Mark Ingram,127.53,157.34
Matthew Stafford,David Johnson,Nick Chubb,Kenny Golladay,Tyler Boyd,Marvin Jones,Hunter Henry,Philadelphia Eagles,Leonard Fournette,127.53,130.7
Jared Goff,Saquon Barkley,Dalvin Cook,Robert Woods,Cooper Kupp,Christian Kirk,David Njoku,Philadelphia Eagles,Kenyan Drake,127.53,118.34
Carson Wentz,Saquon Barkley,Chris Carson,Mike Evans,Dede Westbrook,Paul Richardson,Zach Ertz,Cincinnati Bengals,Evan Engram,127.52,148.52
Kyler Murray,Christian McCaffrey,Chris Carson,Odell Beckham Jr,Chris Godwin,Larry Fitzgerald,T.J. Hockenson,Philadelphia Eagles,Matt Breida,127.52,186.02
Kirk Cousins,Chris Carson,Tevin Coleman,Julio Jones,Adam Thielen,Sterling Shepard,Travis Kelce,San Francisco 49ers,Kenyan Drake,127.52,129.02
Cam Newton,Christian McCaffrey,Dalvin Cook,Robert Woods,Kenny Golladay,Curtis Samuel,OJ Howard,San Francisco 49ers,Derrius Guice,127.5,159.26
Matt Ryan,Saquon Barkley,Devonta Freeman,Adam Thielen,Brandin Cooks,Dede Westbrook,Zach Ertz,Miami Dolphins,Austin Hooper,127.49,107.06
Carson Wentz,Le'Veon Bell,Nick Chubb,Tyreek Hill,Sammy Watkins,Dede Westbrook,George Kittle,Philadelphia Eagles,Mark Andrews,127.49,173.02
Patrick Mahomes,Kerryon Johnson,Austin Ekeler,Tyreek Hill,Tyler Lockett,Jamison Crowder,Travis Kelce,Kansas City Chiefs,Miles Sanders,127.48,138.22
Lamar Jackson,Christian McCaffrey,Leonard Fournette,Odell Beckham Jr,Mike Williams,Adam Humphries,Delanie Walker,New York Jets,Mark Ingram,127.48,181.56
Carson Wentz,Christian McCaffrey,Joe Mixon,Robert Woods,DeSean Jackson,Trey Quinn,Travis Kelce,San Francisco 49ers,Mark Ingram,127.47,210.42
Russell Wilson,Dalvin Cook,Austin Ekeler,Tyreek Hill,Adam Thielen,Chris Conley,Travis Kelce,Tennessee Titans,Tevin Coleman,127.47,166.5
Carson Wentz,Saquon Barkley,Le'Veon Bell,Chris Godwin,Sterling Shepard,Michael Gallup,Jason Witten,Dallas Cowboys,Leonard Fournette,127.47,151.32
Kirk Cousins,Saquon Barkley,Kerryon Johnson,Chris Godwin,Sterling Shepard,Marquise Goodwin,George Kittle,Baltimore Ravens,Miles Sanders,127.46,99.72
Kirk Cousins,Le'Veon Bell,Dalvin Cook,Odell Beckham Jr,Stefon Diggs,Dede Westbrook,Zach Ertz,Atlanta Falcons,Kyle Rudolph,127.46,110.92
Patrick Mahomes,Christian McCaffrey,Dalvin Cook,Odell Beckham Jr,Corey Davis,Adam Humphries,Evan Engram,Carolina Panthers,Matt Breida,127.46,160.12
Philip Rivers,Christian McCaffrey,Le'Veon Bell,Keenan Allen,Christian Kirk,Curtis Samuel,Zach Ertz,Cincinnati Bengals,Hunter Henry,127.45,169.32
Dak Prescott,Saquon Barkley,Chris Carson,Julio Jones,Sammy Watkins,Michael Gallup,Jason Witten,Cleveland Browns,Austin Ekeler,127.45,222.9
Cam Newton,Saquon Barkley,Austin Ekeler,Brandin Cooks,Chris Godwin,Christian Kirk,Greg Olsen,Los Angeles Chargers,Devonta Freeman,127.44,112.96
Matt Ryan,Leonard Fournette,Dalvin Cook,Stefon Diggs,Brandin Cooks,Kenny Golladay,Kyle Rudolph,Cleveland Browns,Austin Ekeler,127.43,130.16
Dak Prescott,Leonard Fournette,Miles Sanders,Keenan Allen,Brandin Cooks,Sterling Shepard,Travis Kelce,Cleveland Browns,Evan Engram,127.43,141.3
Jared Goff,Le'Veon Bell,Chris Carson,Adam Thielen,Stefon Diggs,Mike Williams,Austin Hooper,Dallas Cowboys,Austin Ekeler,127.39,144.64
Kirk Cousins,Joe Mixon,Austin Ekeler,Julio Jones,Tyler Lockett,Dede Westbrook,George Kittle,Cleveland Browns,Austin Hooper,127.39,128.22
Philip Rivers,Christian McCaffrey,Nick Chubb,Keenan Allen,Mike Williams,John Brown,Austin Hooper,Philadelphia Eagles,Mark Ingram,127.38,191.22
Kirk Cousins,Chris Carson,Matt Breida,Julio Jones,Robert Woods,Tyler Boyd,Zach Ertz,Cleveland Browns,Calvin Ridley,127.37,115.82
Lamar Jackson,David Johnson,Dalvin Cook,Tyreek Hill,Sterling Shepard,Michael Gallup,Evan Engram,Dallas Cowboys,Mark Ingram,127.37,194.66
Patrick Mahomes,Leonard Fournette,Dalvin Cook,Kenny Golladay,Dante Pettis,Michael Gallup,George Kittle,Seattle Seahawks,OJ Howard,127.36,145.02
Kyler Murray,Joe Mixon,Devonta Freeman,Julio Jones,Keenan Allen,Adam Thielen,Austin Hooper,Seattle Seahawks,Matt Breida,127.35,124.52
Patrick Mahomes,Nick Chubb,Kerryon Johnson,Mike Evans,Sterling Shepard,Marquise Goodwin,OJ Howard,Cleveland Browns,Devonta Freeman,127.34,78.02
Dak Prescott,Leonard Fournette,Kenyan Drake,Julio Jones,Adam Thielen,Mohamed Sanu,Zach Ertz,Baltimore Ravens,Matt Breida,127.33,119.7
Russell Wilson,Christian McCaffrey,Chris Carson,Tyreek Hill,Sammy Watkins,Dede Westbrook,David Njoku,Seattle Seahawks,Tevin Coleman,127.33,188.9
Lamar Jackson,Christian McCaffrey,Leonard Fournette,Mike Evans,Sterling Shepard,Marquise Goodwin,George Kittle,Jacksonville Jaguars,Kyle Rudolph,127.33,120.96
Jameis Winston,Le'Veon Bell,Leonard Fournette,Odell Beckham Jr,Marvin Jones,Christian Kirk,T.J. Hockenson,Baltimore Ravens,Chris Carson,127.33,146.26
Jared Goff,Joe Mixon,Dalvin Cook,Julio Jones,Adam Thielen,Mohamed Sanu,Delanie Walker,Atlanta Falcons,Kerryon Johnson,127.33,112.94
Lamar Jackson,Christian McCaffrey,Le'Veon Bell,Adam Thielen,Albert Wilson,Marquise Brown,Hunter Henry,New York Jets,Nick Chubb,127.32,195.56
Matt Ryan,Christian McCaffrey,Nick Chubb,Julio Jones,Marquise Goodwin,Cole Beasley,Austin Hooper,Baltimore Ravens,Leonard Fournette,127.32,148.86
Jared Goff,Saquon Barkley,Christian McCaffrey,Cooper Kupp,Sammy Watkins,Curtis Samuel,Mark Andrews,Jacksonville Jaguars,Kerryon Johnson,127.32,176.84
Cam Newton,Chris Carson,Mark Ingram,Brandin Cooks,Robert Woods,Mike Williams,George Kittle,Baltimore Ravens,Matt Breida,127.31,115.56
Russell Wilson,Kerryon Johnson,Chris Carson,Odell Beckham Jr,Adam Thielen,Brandin Cooks,David Njoku,Dallas Cowboys,Delanie Walker,127.31,125.3
Jimmy Garoppolo,Saquon Barkley,Dalvin Cook,Adam Thielen,Tyler Boyd,Jaron Brown,Travis Kelce,Dallas Cowboys,Will Dissly,127.3,108.94
Carson Wentz,Saquon Barkley,Kerryon Johnson,Odell Beckham Jr,Sterling Shepard,DeSean Jackson,Travis Kelce,Cincinnati Bengals,Vernon Davis,127.29,153.52
Dak Prescott,Christian McCaffrey,Devonta Freeman,Amari Cooper,John Brown,Rashard Higgins,Travis Kelce,Philadelphia Eagles,Evan Engram,127.28,192.3
Jameis Winston,Saquon Barkley,Christian McCaffrey,John Brown,Zay Jones,Cole Beasley,Zach Ertz,Miami Dolphins,Kerryon Johnson,127.28,133.56
